"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
1731.1 2063.2 1301.5 1644.1 1393.9 1277.1 1207.8 2092.1 2094.3 1185.8 2386 1053.4 2197.3 996.8 2588.9 1301.8 3124.1 2725.8 1862.8 823.8 1431.7 1186.3 1912.6 1963.4 6069 1655 2484.1 2521.4 1750.4 377.8 887.5 441.5 2731.5 416 883.4 319 2238.6 2065.6 1921 1630.6 2480.4 1267.1 2149.3 1260.4 1463.4 1882.2 1501.3 1937.9 1723 2151.3 2204.1 286.1 1443.5 2844.6 1606.4 1598 1322.9 427.3 393.9 587.1 345.9 705.6 4396.6 2014.5 1326.3 823.8 77.5 1058.3 382.6 299.9 389.9 1410.2 2296.4 1746.3 1056.8 452.3 2290 1191.4 1324.5 338.7 605.7 512.3 2748.2 362.5 216.4 2147.4 1814.4 976 1862.9 2598.1 3484.3 741.5 1151.4 287.3 456.1 210.5 75.5 62.8 1257.4 1486.8
1937.6 2779.5 2471.2 1905.6 3625.2 2499.6 2385.9 2219.1 2396.4 4170.8 2745.1 2921.3 2973.1 2945.4 2934.5 3075.5 3474.9 3905.6 3224.5 3093.5 2043.6 4070.9 3034.2 1862.5 2241.2 3564.2 3287.5 6887.7 3474.3 2285.7 5415.3 2118.7 2884.5 3148.3 3682.7 3444.2 2298.8 2837.6 2079.2 3059 2989.3 1589.3 2730.6 1380.9 3106.4 2165.6 2759.1 2565.3 3272.8 4004.9 2759.5 3862.8 2383.3 3251.9 2212.4 2905.8 4762.7 2500.3 3990.7 3429.6 2377.9 2601.9 2054.6 3461.9 2862.6 5179.1 3118.9 5695.1 4697.6 3732.8 2552.9 2565.8 1921.9 2365.6 2318.7 3970.5 2420.1 2934.1 4653.2 3379 5569.9 2187.8 2869.6 2610 3833.7 2905.5 4363.7 2403.1 1921.8 4215.7 2801 3238.6 2266.4 3549.7 4002.9 2946.6 3396.2 5425.9 2841.4 2813.3
873.9 2540.7 3315.4 1751 2124.9 2668.4 1789.6 2009.6 2110.8 2276.5 1120.1 1683.2 1392.7 2752 3360 1109.8 1412.9 2992.8 1923.9 1841.1 1944.8 3839.2 2076.5 4427.6 1114.9 1798 2546.9 2084 1275.9 2328 2684.5 3462.4 4395.1 2523.1 2769.1 2113.6 3516.3 4165 4366.3 3700.7 1334 2461.7 2019.7 1258.5 1314.3 1327.6 3265.7 2045.9 2147.6 2370.3 1587.9 2391.7 1753.8 1150.9 1368.4 1636.8 2299.1 3281.3 972.1 1739.7 2387.5 3084 3208.6 2015.1 2149.6 2178.1 2254.7 2546.6 4960.2 5635.1 2911.1 1441.5 2731.5 2452.9 3648.6 2944.2 2075.3 2475.5 5113.1 2404 3401 1852.6 3645.8 3132.3 2985.9 3957.7 2275.4 1614.9 2631.5 2349 3543.2 3114.2 3803 2226.3 2447 2856.6 3539.6 3581 2400.3 3412.8
1924.2 1844 2282.2 1742 1755.7 3292 2141.4 2246.8 1988.6 1527.3 1190.6 1587.8 2703.7 1124.9 2328.3 1318.9 1413.9 923.4 2086.6 2500.5 2088.2 2374.6 1605.3 4502 3051.1 2305.5 1832.6 2724.3 2380.7 2454 3063.6 4914.6 1596.6 2223.3 2266.4 1700.9 1598.4 1012 1770.5 2851.1 997.9 1625.8 1150 3482.2 2770.8 1781.8 2280.7 1377.6 1598.9 1262.9 1417.5 1663.8 951.9 1950.9 1976.7 1773.1 2519.6 1567.7 1254.1 5426.9 1010.3 1213.4 2870.8 3302.5 2245.5 5780.3 837 2755.8 2672.2 2169 1940.3 4041.7 1000.7 1407.1 1469.8 1850.8 755.5 1648.9 4617.9 3184.6 1584.6 1074.5 1168.3 2543 2993.9 1126 1725.9 1144.5 1706.8 1117.2 1995.8 1652 1450.2 1303.9 1570.7 1056.9 3085.3 2346.8 1496.1 1873.4
751.2 706.2 1069.8 473.3 617.5 719.3 780.3 722.8 789.8 962.9 747.9 806.2 692.2 817.4 686.4 919.8 651.8 743.2 704.7 582.1 874.4 863.4 636.4 687.9 802.8 331.1 703.4 707.8 696.7 943.6 374.4 2141.9 952.9 1489.7 2601.9 2360.6 814.7 3950.9 1329.1 1063.7 1779.8 919.6 1528 3556.5 858.6 484.4 761.1 816.8 1002.9 898.8 649.9 973.3 676.7 766 865.4 997.4 1302.7 1577.9 1132.9 987.4 1334.7 1207.8 2306.4 718.1 508.2 7577.3 2395.7 844.4 1625.9 355.2 475.2 780.7 706.8 813.7 723 607.6 4626 545.6 1300.2 2968.3 2217.8 749.8 820.8 1568 915.3 1409.2 1026.9 1144.1 930.1 1220.6 1576.8 1164.5 1216.2 931.7 1320.3 822.8 1550.5 983.3 1474.4 1042
1028.4 622.8 1094.7 654.9 752.6 902.9 984.2 1040.7 1055.3 1229.4 702.4 2037.1 1092 1042.6 879.7 644.9 635 1303 600.4 799 1684.7 1678.9 699.9 879 683 682 671.5 1205.5 852.6 2193.5 1946.7 5741.8 1397.3 1843.1 1403.9 1619.8 1566 1462.4 1243 3268 989.5 2002.8 980.6 3803.5 1328.2 950 1123.4 857.9 845.2 649.4 1193.3 823.8 885.1 809.2 744.4 1007.3 606 1730.2 1806.4 1217.6 1302.4 1065 857.3 710.1 3836.2 913.6 3015 2051.8 1689.9 1154.7 1994.6 1868.9 834.1 959.1 1115.9 1691.2 1071.5 926.6 2562.5 1702.5 1908.2 2200.5 1288.6 2093.2 2136.1 1953.8 1505.9 1017.5 3712.5 1435.1 5752.8 1488.6 2830.6 1371.4 2399.5 1412.6 2169.9 3947.9 1298.6 2317.2
2165.4 1703.3 2812.3 1669.3 2523.7 1496.6 1877.5 2238.6 2236.5 3443.7 2902.1 3043 3203.7 2437.7 2820.3 2329 2526.2 4278.1 3386.9 3358.1 379.3 1833.8 1775.8 1327.5 3514.7 2696.5 1593.9 1277.2 2317.9 2363.3 879.7 1294.3 1276.1 2722.4 517.6 2022.5 1144 868.8 2248.2 2100.2 572.1 3559.7 4795.8 1446.3 2404.5 1968.6 2580.6 2387.4 1868.1 2627.6 2607.1 1266.9 2441.7 3480.9 3279.3 3812.3 3218.3 675.8 3606.8 510.5 1329.9 1314 520.6 362.7 1896.2 596 2238 2414 2108.5 1484 1742.6 3368.4 357.4 1237.7 793.1 2162.9 1223.5 2876.8 593 1665.8 1670.2 1672.2 1161.2 2380.6 2103.2 475.8 1389.5 2435.2 2652.9 695.9 1665.2 2848.1 2436.7 1499.1 645.8 2521.8 2052.9 1001 411 2032.3
764.5 613.3 397.9 466.6 856.6 456.4 354.5 370.6 446.2 539.1 242.6 762 518.1 773.4 478.8 292.4 390.4 1757.6 319.3 502 1028 787.3 645.9 1420.1 334.3 536.3 339.6 190 543.9 1138.1 210.2 390.4 923.1 1218.2 2034 893.5 3510.6 2176.2 1523 1086.5 3359.6 1154.1 286 894.7 459.3 460.3 373.5 478.7 1022.7 2119.9 557.5 514.5 481.7 425.1 620.5 391.1 485.6 2945.3 385.1 1005.8 875.3 3946.9 2390.5 387.8 529.1 499.1 2854.8 1510.2 2538.5 1780.3 1112.9 716.2 744.4 3769.6 3849.5 631.5 1625.7 550.8 1404 747.8 3178.9 1902 1129 1773.2 2572.7 2755.5 2616.3 586.4 923.1 3947.6 756.8 1136.2 1552.8 1302.7 1680.7 1583.9 1453.8 1991.8 2180.3 2237.4
3020.7 2044.6 2811.2 2380.1 2075.9 4125.4 2015.8 3157.6 2104.9 3156.9 2128.2 2814.7 2053.6 1405.6 2973.4 3607.1 3006.2 1920.9 2830.2 1642.6 1585.9 2446.9 2049.8 1927.9 2051 3022.6 2549 4588.3 2178.4 2511.1 5713.3 1744.2 1925.4 1635.3 2337.9 2048.2 1503.2 1903.5 1180.6 1583.7 809.4 2120.9 3532.8 993.4 2600.9 3146.1 1468.8 3327.3 2204.4 1867.8 2021.4 3353.7 1908.7 2032.9 2508.3 2833.5 2939.6 2524 3438.1 2041.3 1701.5 2194 1172.8 4223.8 3515.2 1831.4 1499.6 1686.4 2656.8 6365.9 2505.4 1178 888 2421.3 1589.6 4743.1 1488 1998.5 2222.4 2083.9 3246.5 1539.7 1157.1 1819.9 2445.8 1274.3 1520.7 2677.5 1556.5 1144.9 2507 1205.4 1506.6 1598 1554.2 2428.4 1684.7 1003.1 1355.8 1785.5
1393.4 557 14.9 119.4 21.8 22.9 1841.6 12.3 2806.3 9.3 365.1 10.3 2458.4 132 24.2 8.1 74.5 10.7 1934.8 3413.1 26.5 7.2 49.4 2669.4 73.6 13.5 12.2 14.3 4681.9 16.2 9.9 10.3 16.1 50.1 2500.6 10.1 18.3 22.6 6.9 687 17.8 8.9 8.1 14.6 9.9 12.3 296.7 17.3 17.5 5.4 194.5 32.6 20.2 5355.7 1425.4 23.3 5.5 21.2 12.1 11.6 23.1 12.7 39.1 6.4 14.7 17.1 14.1 13.9 5.6 536.1 11.9 20.1 13.9 1296.1 1339.4 8 19.3 1346.9 18.8 13.4 9.8 17.4 619.6 16.3 41 10.2 11.3 24 8.4 11.2 11.7 28.7 17.7 18.9 17 18.6 5.6 10.2 19.5 16.7
1886.8 1565.6 2332.9 1974.9 1071.5 1490.7 1497.1 2320.7 1648.5 923 734.7 1496.8 943.5 1762 683.5 902.5 1093.7 1305.4 1386.6 1121.5 1249.4 2107.8 880 3514.2 795.2 1305.5 1536 1218.4 1376.3 2455.2 2626.2 4357.7 2252.3 2068.2 477.7 1350.2 2344.6 1793.9 2194.7 5377 504.7 1377 1266.6 3300.5 1794.5 1113.2 2752.7 1449.6 1777.9 1403.5 787.5 1225 770.5 647.1 687.8 675.4 1991.6 3449.6 859.4 1235.5 1020.2 1077.6 2887.3 1181.4 2547.4 2611.8 2120.2 2923.7 2257.4 2588.8 3882.2 1961.7 1233.4 1201.3 2333.9 2034.4 627.3 1855 4350.2 1918.6 1392.8 835.6 1400.1 2768.6 4228.9 2677 1227.4 472.6 3339.3 848.4 2795.7 2203.1 2924.1 976.8 1370.1 1066.7 2806.2 2083.1 956.1 1918.9
739.7 1134.2 816.6 2140.4 1015.2 1147.9 560.3 1488.8 1151.5 1620.2 2461.3 435.2 1732.6 936.4 2335 1924.8 2268.6 1280.7 1090.7 510.9 627.6 1465.2 1570 293.5 552.6 1808.3 1128.1 2425.4 269.3 436.2 1550.6 168.3 693.9 150 1065.6 820.9 493.9 529.8 467.9 168.3 379.7 508.6 3142.6 355.6 1038.9 2445.4 632.1 5300.7 1025.7 368.7 2346.6 755.5 4745.5 296.7 3078.6 1303.3 827 394.9 1135.9 23.3 550.4 970.8 279.5 116.3 403.3 441.2 1548.5 1159.5 612.6 947.2 560.9 964 1416.4 502 566.8 3662 3690.1 289.5 462.5 1419.3 1310.6 798.7 797 469.9 553 924.7 1189.8 2949 124.4 1323.5 648.9 306 1016.8 707.4 631.3 874 370.4 168.2 695.8 593.3
567.8 880.4 308.8 445.7 544.6 321.5 512.1 483.8 777.3 665.9 182.5 696.6 429.5 823 175.6 359.3 346.2 1576.3 322.9 252.5 1163.2 762.6 561.6 1189 407.9 288 424.3 471.5 691.1 785.3 471.2 2285.8 1596.8 1508.5 2172 761.2 1425.3 2020.5 924.7 1511.3 2002.7 768.9 393.8 2560.9 689.5 811.1 447.9 293.1 570.4 1312.4 127.4 588.1 582.1 329.5 443.5 284.6 988 2284.2 244.6 5321.4 1549.3 3636.1 2606.9 2376.3 352.1 2834.8 3754.9 2213.2 3861.8 1960.6 1218.9 473.7 1314 1958.8 2431 1183.5 1030.8 569.6 4086.3 788.7 2305.9 671.8 643.7 949.6 1206.6 1000.5 562.3 723.8 1032.3 2122.2 564.8 1008.3 771.6 1922.3 1167.1 1997.2 1194.2 1289.7 1259.9 1711.3
1919.4 1175.7 2743.6 1331.3 1970.6 2548.7 1135.9 1759.7 1224.2 1403.5 1466.9 2993.4 1308.8 1138.8 1880.7 1938.8 1563.1 515.9 1421.9 959.9 1456.7 1231.6 1595.9 1079.4 2287.8 1451.2 2874.3 3216.6 1236.9 2343.1 2202.8 1877 2015.5 957.1 1174.8 636.2 1450.3 2019.5 919.3 1857.2 2762.9 1636 2335.7 5520.3 2986 2605.8 1028.5 1237 2187.4 1253.4 587.9 1575 328.6 937.9 567.6 1088.4 879.4 2517.1 2194.6 5190.7 2506.2 785.3 2890.1 5045.5 3871.1 2675.8 1862.4 1212.6 1010.2 638.1 855.8 2409.6 1454.2 2234 2076.3 1489.2 740.2 1272.7 1539.6 768.5 1010 976 1476 1412.3 599 522.2 945 1867.2 2844.4 1651 1903.8 781.7 510.6 873 704.5 641.4 661.3 1941.5 1434.7 1189.5
576.4 261.3 410.1 432.4 280.4 469.8 207.1 432.3 571.4 22.3 368.8 558 322.1 1084.6 360.8 305.2 281.8 652.1 432.2 664.1 572.1 240.9 1115.1 457.5 803.1 374.2 654.2 418 603.8 906.1 252.7 396.4 345.4 1573.7 547.8 542.3 600.3 854.4 707.6 281.3 2341.3 282.6 254.4 341 521.5 360.5 156.5 292.9 432.7 589.6 316.1 838.2 568.3 477.7 433.4 344 640.8 263.5 643.2 390.2 394.2 1025 127.9 311.5 502.6 291.8 542.8 505.9 277.5 134.3 438.5 754.6 693.3 596.3 562.3 214.7 441.9 515.4 632.9 457.1 1077.7 1360.9 269.8 869.3 641.2 592.8 564.4 474.1 326.6 9401.8 345.1 449.2 623.6 1060.7 460.5 926.6 560.3 363.4 2584.5 1390.8
2291.3 1157 1172.8 1793.4 2234.4 4278.4 2095.2 1872.9 2084.2 1085 1366.5 1498.2 1898.8 1281 1501 2676.5 1881.9 482.5 2309.9 655.8 1783.6 1231.3 1027.3 1544.2 2338.9 2340.5 2869.4 3692.7 3040.6 2129.7 1212.7 4893.8 3015.7 2601.4 2100.8 1920.5 1633 1799.2 2016.1 1712.6 1375.1 1650.7 1723.7 4304.9 1631.2 2567.3 1460.4 1129.3 2806.7 2315.7 930.4 1626.1 890 1887.7 1601.1 2654.5 1072 2919.4 1966 5594.9 2889.1 772 3921.9 3433.1 3804.5 3000.2 1331.7 641.6 843.1 453.2 1752 1899.5 1189.5 1620.5 1459.7 887.4 761.5 1964.6 1234.8 1368.4 865.5 1021.8 1101.4 1908.5 441.6 954.5 1865.9 1581.8 2346.7 559.7 1780.4 1372.7 874.5 1026.2 1493.9 1242.5 2146.2 2962.6 1950.3 1957
1332 903.6 630.8 968.8 219.6 157.9 216.8 1050.7 1353.1 1340.1 2656.5 378.9 772.8 1500.2 755.3 1669.7 1662.7 1634.3 711.2 934 851 1368.2 739.5 401 627.4 1704.9 729.1 192.8 462.9 174.6 975.8 212.3 1803.5 222.7 729.7 1732.2 725.9 950.1 310.8 62.8 663.8 594.7 2622.8 180.6 324 1907.4 467 932.5 786.7 785.7 2401.5 370.3 2270 761.7 2519 1177.6 5867.4 451.9 1681.9 325.8 577.1 875.1 206.4 72.7 145.5 151.6 3347.2 3602.7 1520.8 696.1 498.8 1195.3 3978.5 767.9 875 1411.2 3426.6 297.5 1326.3 1291.6 2822.3 1687 1183.7 764.8 1198.6 2037.1 1747.3 1210.9 94.4 2329.4 455 301.6 1642.5 953.8 1284.7 563.6 341.4 225.3 794.7 516.2
2455.1 2629.9 2802.7 1100.2 1688.6 2659.5 3200.7 3538.2 2535.4 2291.2 1210.9 3163.5 1685.5 2393.4 1639.6 1333.9 1377.3 1716.8 1553.2 1196.5 2847 2427.3 1393.2 3982.5 2307.1 2525.4 2861.6 3450.5 1506 4019 2245 4834.4 2406.3 2569.9 2173.4 2306 2538.8 3168.8 1443.6 3950.4 982.2 2637.9 2128.5 4255.3 4460 2210.2 3216.7 1569.8 1880.7 1916.2 1060.5 2778.9 1329.9 904.5 1738 2040.8 1904.1 4369.2 1686.8 4681.8 2459.1 1832.2 3239.6 4451.3 3919.5 5711.6 2485.2 2915.6 3414.1 2451.9 3275.9 2666.2 1535.1 2050.1 2840.9 1756.1 2449.5 2425.4 3923.2 2677.2 2040.4 1499.1 1701 2423.2 2776.5 2525.4 1571.3 1817.2 2791.4 1657.4 2968.6 3206.9 1767.8 1472.1 2260 998.3 3061.5 2908.1 1700.4 3433.3
659.3 4615.8 929.8 1134.4 1399.4 437.8 7431.5 806.3 1581.1 697.3 648.2 546.6 2344.8 720.5 1340.6 834.3 753.6 1550.3 1752 503.2 433.4 435.9 380.9 695.5 513.8 470.1 535 277.4 1133.4 248.5 141.7 266.3 326 625.7 3136.4 298.4 562.8 258.9 393.8 617 424.3 337.2 420.6 438.9 1624.4 1416.8 311.3 537.1 853.6 547.8 362.5 531.9 1405.1 2025.6 1175.3 926 242.7 236.6 192.7 604.3 341.2 365 287.3 306.9 431.4 291.6 252.8 216.9 253.4 229.8 3412.8 359.9 357.6 738.9 505.9 346.5 289.3 580.9 267.1 377.3 161.2 436.2 367.7 392.5 556.4 231.2 349.1 651.1 645.1 330.5 549.6 389.7 289.2 718.8 341.3 807.7 686.2 1155.9 432.8 479.7
5372.1 4590.6 4274.9 4254.7 5361.4 3343.4 3651.4 4572.9 4402.1 4342.3 3403 3761.8 4031.6 4309.2 4808.2 1915.7 4238.3 4135.4 4337.5 3510.3 2992.9 5503.8 3796 2434.9 2835.4 4332.7 2986.6 2860 2468.8 3477.5 4439.1 2981.6 3195.2 3439.7 2672.5 4628 3497.3 2433.1 5295.9 3432.7 3586.2 5539 3034 3334.7 2725.6 3066.2 3562.1 4703.1 5930.8 4219.7 4922.1 2959.7 3054.3 2245.3 3914.3 5128.6 2405.6 2105.7 3852.5 1713.4 4988.7 3809.7 2699.1 3105.8 3863.4 2388.7 3782.6 3414.6 3894.8 3992.7 3274.9 4479.6 2868.8 3440.9 2669.3 2478.3 2372.5 4726.2 2501.8 3644.6 4699.2 3559.2 3626.1 3943.3 7074.7 4802.4 3318.7 3293.7 2707.1 2361.8 4310.9 4052.6 2885.1 3010.9 3502.9 4256.1 4431 3202.7 2996.2 3054.2
2219.7 611.3 899.1 2882.6 1094.6 2008.8 1965.1 1705 2407.1 1609.7 782.2 715.4 2839.7 776.9 78.8 763.4 755.2 1491.6 2570.4 5205.3 1897.8 1924.6 441.2 2246.8 3336.2 327.1 999.5 709.9 3758.3 1983.6 135 2795 1026.3 1732.9 818 838 1597.3 2045.5 1510.5 1231.5 839.4 2408.6 2305.6 1457.9 3559.5 1175 807.2 866.7 1892.1 810.5 1644.9 1103.5 1574.6 3960.4 695.9 544.6 61.9 412.6 598 1764.1 640.5 1061.5 637.3 242.5 402 469 247.2 170.7 39.4 600.5 34.8 1368.6 465.5 948.1 1557.8 1657.6 1064.9 1942.8 428.6 197.5 347.8 366.6 850.1 833 1031 1006.1 460 202.6 1109.4 450.5 1095 897.3 758.5 248.2 887.3 1494.1 1105.5 94 38.3 37.9
1098.7 1627.4 573.1 1013.1 1524.6 544.3 2051.3 1249.2 1670.5 910.2 2237.3 765 1508.9 1649.9 2429.4 2262.4 1898.8 975.4 2845.5 2197.8 1049.4 2462.1 1846.1 2906.3 987.8 431.4 791 639.9 2595.2 1300.5 137.7 1095.8 646.7 3099.5 482.4 2014.5 1538 2041.4 1303.5 458.9 292.6 853 771 358.7 1762.3 777.5 890.5 1274.6 627.7 1180.3 777.7 810.8 1075.4 2389.4 1945.8 2605.8 1546.7 757.7 382.3 29.8 1050.8 751.6 180 266.2 860.7 512.4 3659.7 1781 4372.9 1708.4 1298.5 808.4 988.5 929 942.1 1834 1100.4 1346.3 1804.3 1420.9 2505.2 2560.6 1344.7 2749.8 1655.6 1851 1529 1814.9 718.7 893.5 1352.8 1097.2 2220.8 1859.6 2906 1865.6 2132.1 4331.2 5788.6 2171.6
2080.6 1721.2 1549.5 2077.5 1573.8 1150.5 1178.1 1256.9 1733.9 2901.1 3785.3 2534.9 2638.7 1754 3255.3 1718.1 2085.2 2991.6 1496.1 3029.2 1182.6 1200.7 2504 1230.7 2483.3 1517.2 1842.5 1250.8 1275.6 1508.8 1780.4 1017.9 2295.8 1467.9 2564.3 1973 3028.6 2185.1 1325.4 1223.5 1905.1 1397.6 4431.2 1144.9 1767.2 2622.9 1688.1 1910 1518.3 842.3 4741.8 1910.6 4127.4 1665.3 4590.4 1989.1 3170.3 1638.7 4091.7 1946.1 2166.1 2332.7 2185.9 1526.4 2160.3 1503.2 4283.2 2354 3520.2 2222.1 2277.7 2979.4 3295.1 1884.8 2594.3 2933.3 4740.4 1792.8 2752.4 2807.4 3946.9 3465 2067.1 2743.7 2442 2915.7 3186.4 3736.9 2080.7 4514.5 1399.1 1981.5 4452.8 3750.2 2749.3 1874.7 1711.6 1561.2 1793.5 1960.3
1745.5 1936 2792.5 1106.7 955.2 760.8 827.7 1895.1 1845.7 1732.2 710.3 1194.9 1039.4 2270.4 722.4 1082.8 797 3040.8 1031.8 597.5 3205.1 1966 1048.3 1166.5 532.8 1004.1 916.1 483.4 1032.2 1389.7 790.2 2103 2852.2 1444.3 829 1383.3 2739.8 2018.8 2837.3 3292.5 3900.6 3657.3 727.2 4738 731.1 1582.8 1319.7 1269.5 1728.4 1954.4 1066.7 1393.4 1319.9 765.2 1139.6 611.2 1985.3 1255.8 669.7 620.8 1744.6 1816.1 1393.7 367.5 764.3 667.4 4003.6 2157.3 2762.7 1890.6 1841.2 2513.2 2511 3666.4 1563.5 1207.5 1024.9 1170.8 3061.4 1004.9 2080.4 1447.9 2184.4 1416.2 3364 4873 1087.3 1637.2 1624.2 2284.1 1785.8 671.1 1647.7 1437.6 3204.5 2256.3 2274.9 2164.1 2811.5 2031.7
2297.7 328.3 480.5 2244 2050.5 3031.4 869 1734.6 857.6 2034 957.4 2443.6 1877.8 893.5 565.8 773.3 4585.6 1715.4 1281.7 597.4 1774 1916.2 1429.6 538.3 1987.4 1728.1 1490.8 3038.7 676.2 1784 5685.2 484 795.4 938.6 1289.7 1532.8 618.6 1862.5 2003.4 1254.4 1243.1 2124.8 2012.1 2142.7 736.7 976.2 579 931.2 1630.7 1039.3 1181.9 2051.3 1994 433.2 793.3 1301.1 708.9 1728.6 1310.8 289.5 1819.1 2328.6 665 992.3 4167.8 697.1 1711.3 1432.8 1050.4 2487.2 1081.8 694.1 692.7 761 1054 3576.5 606.7 2567 535.6 3051.1 1012.3 256.7 596.5 962.8 2502.4 1394.7 447.2 2032.9 1021.1 2310.2 1317.4 1161.1 3411.4 1094.6 3244.2 1650.5 873.4 1221.8 555 1012.9
1859.8 1021.7 1599.5 1343.8 978.1 2926.1 1369.2 1898.8 828 1869 1039.8 1853.7 990.1 1211.4 969.1 1388 1229.2 1576.9 1170.3 992.5 889.5 1469.4 1924.1 1510.5 962.4 2448.4 1692.6 1671.8 747.8 3979.7 1173.5 4373.5 2928.6 1031.1 1040.6 1311.4 1547.6 2600.3 1756 1590.1 222.4 2649.2 884.3 1748.1 1717 1190.4 1553.3 2121.9 824.4 1078.8 903.6 1275.6 1251.3 496 615.2 763.5 733.5 2818.4 1006.5 2040 3158.8 1058.9 3547.9 4104.9 886.3 1630.4 2628.2 1252.9 2922.8 6393.1 1365.5 1606 1180.7 1932.1 2621.2 1836.6 1036.1 2756.1 3816.1 2880.6 1846.5 410.8 1532.1 1809.8 1496.6 1271 1933.3 1133.8 2302.1 631 2374.8 963.5 2103.7 809 1127.1 933.8 1635.5 1394.2 796.9 1237.3
1680.8 1539.3 1498.2 1527.9 1172.5 1325.4 1541.5 1928.3 3146.1 2823.1 2771.8 1160.9 2416.8 2127.7 1400.3 1287.3 1295.1 4199.4 1231.2 2518 1725.9 1748.9 4596.8 3267.4 2753.6 2022.3 1307.6 755.5 1791.6 1571.7 654.1 877.4 2211.1 2539.3 1557.4 1046.7 1575.2 4362.3 1951.9 1002.2 3704 1833.3 4073.5 1550.1 1670.1 2524.2 2123.6 1215.7 2115.6 1940.7 1308.8 1861.2 1607 2734.7 3620.5 2351 3233.4 3176.7 750.8 1837.7 1090.6 2828.9 878.3 1380.5 1127.8 1683.5 2303.5 1618.3 1473.7 882.8 1154.2 2373.8 2273.4 1063.1 1971 1314.3 5131.5 2085.9 1187.5 1634.2 2453.7 4640.4 1979.8 2989.7 3666.8 1330.4 2154.5 3200.5 1357.4 2462.1 1248.4 2148.5 2035.6 4235.9 2201.5 1444.3 1001.4 2242.3 1536.2 2251.3
1238.5 5007.7 3739.9 2698 3344.4 2597 2813.3 2878.8 4452.6 4530.9 2898.5 2684.2 3592.1 3645 3599.7 2918.9 2704.1 4110 1972.6 3745.5 2586 4522.5 5400.2 3773.9 3318.6 2663.4 2328.3 2122.2 2959.7 2884.5 1896.7 2179.8 2060.3 3276 3184.5 3886.6 3035.2 3273.4 2739.5 2634.3 4965.4 3453.6 2388.4 1560.6 3688.7 1757.1 6157.2 1902.4 4065 2901.4 4524.3 3982 3462.2 2695.6 2913.4 4130.2 2535.8 1623.3 2784.5 2802.4 2590.9 3251.5 1635.6 2056.2 3721.8 2708.1 2261.2 1868.5 2815.2 3063.9 3000 3406.3 1654.8 2211.8 2778 2475.7 2214.7 3262.9 2466.9 2514.7 4178.7 4476.9 3409.2 4984.8 3528.4 3760.7 3142 3038 1914.6 2024.1 2678.2 5092.2 3921.5 4304.3 2786.4 4130.7 4048.2 5178.3 3382.2 3039.5
1121.5 745 945.8 2333.3 652 1229.4 535.3 2918.8 995.6 1498.7 2990.4 487 879.4 1014.3 866.2 1519.1 1278.6 980.3 749.9 913.5 398.5 2108.7 2159.9 682.8 1762.3 1524.9 1028.6 835.9 412.1 495.4 1475.9 426.8 502.7 906.1 977.5 1065.2 455 725.3 362.2 342.1 1363.7 513.3 1893.3 625.3 871.7 1386.6 787.2 1920.7 547.8 371.8 3155 494.9 1617.4 466.4 1951.6 926.3 865.8 3075.4 778.6 993.1 596.2 863.7 332.7 1843.8 1008.4 880 1541.4 1033.7 2751.2 2253.7 628.4 809.6 889.8 1137.1 910.2 3630.3 5076.7 416.5 2939.4 4095.8 3078.6 603.1 688.3 478.8 1575 1263.9 1867.4 1213.7 577 1600.5 1467.9 462.1 1757.9 951.5 744.9 781 1003.1 1783.3 827 5037.6
980.1 902.8 1371.4 1256.6 1559.7 1496.5 1536 1311.3 1279.6 1910.6 1076.3 2264.4 1343.2 1570.5 924.3 1234.4 2102.8 1939.5 1502.4 728.4 2022.9 2428.3 727.4 1646.4 1709.8 1797 2162.1 1228.6 1405.5 2094.4 3486.2 3009.6 2442.7 2314.2 1506.5 3786.1 1331.6 2621.5 1757.7 758.6 989.4 2611.7 3661.5 1736 1236.9 2296.5 1603.9 700 1276 1391.9 1134.8 2961.2 1002.2 1504.6 1108.3 1431 2328.7 2585.1 2299.7 1089.7 2058.9 905.2 1285 1494.5 1497 3119.6 1873.6 2145 7533.6 1808 1515.2 929.1 1072 1217.4 1671.1 1448.4 2882.5 1757.9 2668.5 2690.8 5316.4 2246.1 812.3 1511.6 2741.8 1919.3 1732.7 2330.6 2220.5 1070.6 2418.3 1901.2 2657.5 1211 2432.1 1236.2 2194.5 2751.4 2169.3 2812
