"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
0.816645559642131 3.689 1.799 -0.506 -0.816 -0.185201883195328 0.261 0.484 0.21 0.111 0.52 -0.227 -0.235 0.25 -0.424 -0.047 0.293 -0.242164849784308 1.387 1.712 1.489 0.789543172958398 -0.621 -0.342000537935486 0.012 -1.941 -0.872 0.562 0.0939173943813865 -3.024 -0.274774645223963 0.098 0 -0.801 -1.161 -0.531 -0.19 0.356 0.1 0.439 0.384 -1.492 0.778 -0.141153064776251 -0.694252382716397 -0.9 0.058
1.18 0.314 4.426 0.259 0.185 -1.667 -2.526 -0.356 -0.954 0.004 -0.481 0.008 0.313 -0.333 -0.456 0.653 0.386 -1.623 -0.637 0.302 -0.084 -0.123 -0.056 -0.014 0.027 -0.677 -1.933 2.232 0.151 -0.4 0.079 0.185 0.057 -0.645 -0.579 -0.373 -0.738 -0.271 -0.326 0.174 0.351 -0.1 -0.413 -1.028 -0.966896237162167 0.624 0
-0.151 0.544231077102749 0.444001254028591 0.13 -0.297 -0.275 -3.708 0.001 0.103 -0.102 -0.892 -0.1 -0.248 -0.111361051864401 -1.069 -0.48 -0.0333286117783623 2.43 0.735 -0.714 0.326 0.892 -0.5 -0.878 0.153 -0.588 2.192 0.498 -3.449 -0.265 -1.057 0.338 0.414 -0.759 -0.602 -0.787 0.01 0.237 0.005 -0.306 0.162 -0.612 -0.007 -2.013 -1.01557048739734 -0.025 -0.12
0.510735860409691 1.242 5.532 0.294 0.214 -1.597 -0.388945680648083 -1.027 -0.346 -0.178 -0.322 0.118 -0.409 -0.457 -1.045 0.099 0.558286171909138 0.579 -0.353 -0.585 1.976 0.861 -0.425 -0.245031624596558 0.078 -0.113 -0.692275987804926 -0.406068136301963 -0.864 -0.865 -0.016 0.31 -0.346 -0.219 -1.072 -0.372 0.357 0.232 -0.327 0.211 -0.278 -0.037 -0.517 0.230252459840112 -0.497500109982835 0.073 0.061
1.08933829580527 0.822 1.38223892059709 -0.902 -0.147 -0.855 0.506 0.747 -1.218 -0.537 -2.606 0.462 -0.02 0.019 -0.13 0.585 0.981 1.53 -0.331959392939153 -1.022 2.808 0.644 -0.125 0.065 -0.631 0.828 -0.541661256614684 -0.07943192423894 -0.385 -0.167 0.39 -0.61 -0.034 -0.963 -1.25 -0.429387886182955 -0.442 -0.083 -1.783 -1.864 -2.097 -0.844 -0.451559174349933 1.744 -0.095070340346051 0.595 -1.108
0.847945021715667 -0.134 4.413 -0.08 0.174 0.586 0.594 -0.465 0.13 -0.335 -0.547 -0.046 0.032 -0.216 -0.256 0.258 0.285 -1.537 0.111 -0.461 1.474 1.788 0.11 -0.586 -0.626 -0.067 -0.369 -0.0699790850944683 0.119 -0.893 -1.097 -0.313 -0.125 -0.655 -0.491 -0.239 -0.016 -0.28 -0.275 -0.109 -0.463 -0.313 -0.276 3.746 -0.532300634735532 0.162 -0.591
0.804 0.888 1.56629129858672 0.205 0.089 4.065 -0.617 0.047 0.218 -0.111 -0.387 0.204 -0.079 0.082 0.114 0.348 0.252 0.45 -0.33 -0.193 0.602440258624226 1.336 0.293 -0.5 0.011 0.619 1.45 -0.179 -1.501 -2.522 0.324 0.716 0.575 -0.333 -0.444 -0.385 0.397 0.098 -0.228 0.045 0.616 -0.306 0.708 -0.217 -3.376 0.019 0.194
5.604 -0.413 0.48 -0.396 -0.4 -0.686 -0.943270078284936 -0.157 0.147 -0.37 -0.266 0.029 -0.344 -0.894 -0.629 0.503 1.045 -0.227 -0.849 -0.788 -0.108 0.629 -0.016 0.443 -0.239 -0.588 0.909 -0.363 -0.975 0.196 -0.359 0.256 -0.038 0.662 -1.007 -1.097 -0.044 -0.12 -0.486 0.279 -0.407179591900651 0.215 -0.101147099154811 -2.076 -0.793 0.084 -0.349
3.724 1.14 3.447 0.327 0.258 -0.41 -0.172 0.119 -0.089 -0.134081004481418 -1.354 -0.021 0.409 -0.432 -0.493 0.238 1.904 -1.007 -0.443 -0.223 -0.485 0.382 -0.769 -0.430026585442058 0.768 -2.882 -0.734774120269562 0.995 -0.161 0.042 0.113 -0.076 -0.051 -0.135 0.031 0.415 -0.459 -0.415 -0.078 0.203 0.546 0.269 0.616 0.2 -0.98012587582787 0.163 0.424
1.03 0.98 1.43387863900675 0.481 0.589 0.673198938218362 -3.187 0.832 -0.105 -0.188 -0.394 0.187 -0.338 -0.287 -0.377 -0.311 0.299 0.052 0.11 1.242 -0.122 0.693 0.287 -0.069 -0.905 0.315 -0.920394575575172 0.376441305890835 1.043 -0.0168285237192591 -0.738 3.511 -0.46 -0.673 -1.715 -0.675 -0.367 0.048 -0.615 0.265 -0.11 0.263 2.501 1.897 -0.216907611238819 -0.278 0.034
0.33 2.38 2.274 0.167 -0.329 1.269 0.696 0.87 0.16 0.038 -0.487 -0.371 0.001 0.411 -0.336 -0.206 2.293 -0.424 -0.698 -0.927 0.45 4.303 0.138 -0.694 -0.481 1.534 -1.32935919439545 -1.293 0.28 0.569 0.503 0.092 -0.105 -0.594 -0.59 0.2 0.206 -0.271 0.019 0.209 -0.6 -0.48 -0.236 -0.983 0.0830248587038956 0.35 -0.229
0.185 1.398 -0.396 0.449 -1.155 -1.856 -0.926 0.323 0.593 -0.902 -0.544 -1.003 -1.711 -1.08 -1.021 -1.224 -0.782 -1.33 -0.432 -0.176 -1.39 -0.42350219686417 1.125 -0.429 -0.549242462752162 -1.504 1.896 1.267 -0.682 -1.196 0.6 -0.198 -0.039 0.776 2.121 -1.531 -1.082 -1.118 0.605 0.43 1.079 -0.686 -0.374 -2.392 -1.754 0.263 -0.902
-0.32 0.660254495363976 0.525 0.392 -0.9 -0.53 0.645 0.463 0.179 -0.286 -0.255 -0.055 0.074 -0.136 0.0686264926011033 0.256 1.35 -1.461 -1.49 0.28 0.173 0.51192054623852 -0.152 -0.149 -0.736 1.876 -4.679 2.64 -0.132738150766902 -0.223 1.009 0.352 0.265 -0.279 -0.221 -0.482 1.39 0.311 -0.011 -0.107 -1.094 -0.174 -0.74 -0.667656055023138 -0.428946748695394 0.358 -0.022
4.916 0.722 1.74667787112183 -0.264 -0.297 -0.841 -0.753 -0.255 0.548 -0.068 -0.477 0.012 0.175 0.117 -0.135 0.087 0.841 0.218 0.488 -0.016 0.326 3.178 -0.105 -0.411 -0.311 0.538 -1.817 -0.806 1.327 -0.299 0.116 0.323 -0.327 -0.272 -0.61 -0.517 0.427 -0.139 -0.321 0.197 -0.107 -0.387 -0.132 0.144 -0.663935446631825 0.224 -0.133
-0.894 -1.561 -0.863774026885595 -0.421 -0.362 -1.649 -2.45435740995882 -2.057 -0.803 -1.506 0.426 0.213 -1.542 1.711 1.227 -0.813 0.462 1.365 -0.328 -1.36 0.474 0.876 -0.245 -0.648 -0.723 1.223 -1.765 -2.199 1.192 -0.116 0.282 -1.065 -1.258 -1.848 -0.038 -1.767 -1.128 -0.436 -1.411 -0.209 -1.757 -0.271 -0.147 -0.0301136101679639 -0.218 -0.097 0.353
-2.056 1.577 0.538 1.298 0.184 -1.221 -0.384 1.02 0.602 1.095 1.79 -0.897 0.272 -0.533 -1.06 1.01 0.063 -0.878 -1.226 -0.174 -2.179 -1.345 1.573 0.434 -0.885 -0.608 -0.336 -0.594 -1.396 -0.915 -1.318 -1.385 -1.083 0.774 -0.215 1.227 0.914 0.087 0.162 0.626 -1.331 -1.455 -0.245 -1.637 -0.902 -0.608 -0.223240781369549
1.235 0.282 0.13609943283553 -0.559 -0.415 1.339 -0.634 -0.802 -0.306 -0.269 -0.831 1.172 -0.528 0.507 1.015 -1.009 0.083 -1.874 0.403 1.333 0.401 1.68 -0.387862208576471 -0.531 -0.143214897516312 0.05 0.096 2.502 -1.248 -0.077 0.534 0.204 -0.17 -0.011 -0.388 -0.606 -0.196 0.169261585528927 -0.398 1.832 -0.455 2.047 3.741 -0.195 -0.58624953928996 -0.338 0.068
0.145 0.083 5.723 -0.123 0.2 -0.513 0.336 -0.181 0.039 -0.315 -0.058 -0.233 0.038 -0.675 -0.162 -0.082 -0.001 -1.599 -0.311 -0.575 0.956 0.109 -0.111 -0.297 -0.183 1.018 -0.533528028359883 0.0117664125980205 -1.163 0.830630714852758 0.26 0.42 0.007 -0.434 -0.438 -0.61 -0.895 -0.25 -1.927 -0.177 -0.883 0.31 -0.114 0.02 -0.975 -0.006 -0.119
4.112 0.542 0.80004132598236 -0.3 -0.171 0.233 -0.469 1.123 -0.419 0.065 -0.305 0.061 0.09045974763246 -0.015 -0.597 0.51 -0.561 0.472 -1.646 -0.205 1.322 2.15 0.006 -0.39 0.131185576804154 -0.339 4.237 -0.215 0.981 -0.599 0.099 0.066 0.115 -0.374 -0.415 -0.338 0.211 0.166 -0.005 0.091 -0.261 -0.244 0.068 0.101 0.281175181425882 0.649547831865433 -0.194
-1.355 -0.241 -0.461 -0.456 -0.136 -1.162 -1.161 -0.616 -0.199 -0.045 0.022 -0.35 -0.347 -0.253 -0.449 -0.146 -0.751 -2.674 -2.432 -0.605 -0.748 -0.028 0.358 0.705 -0.851 -1.394 -1.38974287937336 -2.532 -2.671 -2.564 -0.636 0.18 -0.276 0.279 -0.021 0.236 0.469 -0.568 -0.617 0.457 -1.892 0.234 0.965 -3.568 -2.45709134325533 -0.167 -0.306
-2.025 -0.336 1.4683624084373 0.017 0.099 1.03 -0.243921993095422 -0.713 -0.08 -0.766 -0.121 -0.003 -0.371 0.933 0.176 -0.368 0.002 -0.446 -1.277 1.824 1.649 1.926 -0.146 -0.506 -0.202 2.515 -0.609 -3.59 -0.292548311876121 0.026 0.691 -0.184 -0.12724503647145 -0.637 1.361 -0.593 -0.833 0.058 -0.804 0.285 0.406 0.467 -0.358 1.104 -0.861450290821182 0.209171888406006 -0.167
-0.406 0.738 1.23519917890644 -0.048 -0.355 -0.209 0.202135714397409 2.874 0.129176498809913 0.147 -0.575 -0.213 -0.026 -0.445 0.002 0.307187803554926 -0.88 -0.622 0.004 0.166465595086879 1.763 -4.963 0.041 0.011 -0.0794507701487841 0.621645156818663 -0.895 -1.261 -0.564 -0.469 0.957 0.581 -0.216 0.08 -0.087 -0.228 0.394 -0.129 0.159 -0.001 -0.806 0.216 0.224 -1.11 -1.156 0.538 0.096
-0.513 -0.269 0.0370890208690526 0.041 -0.194 0.006 -0.76 0.286 1.342 -0.035 -0.538 -0.496 0.109 0.207 -0.094 -0.280950540205369 -2.084 -1.146 -0.025 1.642 -2.339 0.075 -0.041 -0.012 -0.167 0.439 -2.733 -2.093 -2.963 -2.164 -0.525 0.552 0.178 -0.136 -0.882 -0.52 0.275 -0.201779982406031 -0.261 0.165 -0.661 -0.418 -0.325 -1.865 -3.158 0.366 -0.248
0.493 1.163 -0.203 1.143 0.251 -0.309 0.883 -0.059 0.808 -0.122 -0.158 0.174 -2.004 0.00658953241515035 0.0504831646668028 0.705 0.022 -0.909 -0.869 0.533 -0.465 2.955 -1.826 0.816 0.718 -0.421986157912388 -3.457 0.19 0.294 -0.594339668173048 0.966 0.358 2.133 -0.014 -1.168 0.26 -0.0956210234630548 1.474 -0.529 0.814 0.343 -0.29 0.594 -0.507211129070925 -0.695681210487365 0.491 0.141
3.335 1.167 2.324 0.331 0.2 2.865 -0.445 1.348 0.084 -0.141 -0.446 -0.319 -0.084 -0.482 -0.364 0.366 0.753 0.538 -1.141 1.824 1.55 1.051 -0.257 -0.208 -0.228 0.649 -0.139 1.25094754260412 2.082 0.732 0.608 0.442796793560305 -0.12 -0.77 -1.772 0.455 -1.031 -0.017 -0.224 -0.206 -0.655 -0.273 -0.093 1.607 0.354 0.563 -0.285
0.379 0.668 0.233 -0.278 0.629 0.396 -2.645 0.746 0.346 -0.274 -0.5 0.16 -0.071 0.184 0.112 0.148 0.818 0.0360000647739572 -0.587 0.559 0.767 5.781 -0.045 -0.066 -0.144 0.002 -0.739 0.327 -0.038 -0.363 0.574 0.38 0.198 0.104 -0.631 0.454 -0.103 0.008 -0.310266271372914 0.129 -1.183 -0.248 -0.093 0.541 -0.667 0.233 -0.264
5.224 0.194 1.55136327777547 0.132 0.345 0.0132270657527527 -3.398 -0.124 0.097 -0.068 -0.09 0.134 0.354 -0.041 -0.266 -0.012 0.297 -0.238262761858043 0.218579446108377 0.702 -0.385 -0.094 -0.099 -0.224 -0.22 -0.331 0.801 -0.511 1.07465142243395 1.569 0.269 0.202 -0.262 -0.432 -0.159 -0.149 1.022 0.276 -0.068 -0.025 -0.005 -0.14 0.29 0.767 -0.374936194256196 -0.057 -0.133
0.487709818767937 2.085 1.9319757493735 -0.026 0.685 0.575937645899685 0.336 2.879 -0.107 -1.442 -0.333 0.707 -0.245 0.183 -0.165 0.512 -0.315 -0.532 1.245 -0.423 3.467 0.179508467692622 -0.083 0.699 -0.856 1.13062969131518 -0.111170963633863 0.66 -2.034 0.281989130167994 -0.575 -0.778 -0.223 -1.24 -0.615 -0.636 1.043 -0.918 -0.744 -0.624 -0.144750562421424 -0.451 -0.222 -0.423602610276446 0.447 0.608 0.031
-1.177 -0.394 -3.317 -1.017 -1.165 -2.899 -0.793867690482958 -0.887141223985236 1.51 -0.586 0.421 -0.401 -0.913 1.623 -0.334 0.222 -0.633 -1.522 1.229 -0.3658554403158 1.93 0.32330538488878 -0.685 -0.569 -0.864 -0.225558853733432 -1.318 -1.377 -1.553 -1.881 0.015 0.02 -0.747 -0.851 -1.791 0.117 0.217 -0.027 -0.736 0.411 -1.817 -1.163 -0.782 -1.663 -0.979597558819081 -0.642 -0.306
1.606 -0.626 -0.668 -0.569 -0.966 0.65 2.393 0.205 0.985 0.777 -0.744 -0.796 -0.038 -0.662 -1.143 1.042 1.71 -0.33 -1.701 -0.447 -0.808 -2.321 -0.452 -0.732 -0.051 -1.114 -0.29 0.172 -1.839 -0.656 -1.713 0.416 -0.425 -1.123 0.029 0.772 0.939 -0.409 0.29 -0.81 -0.746 -1.063 -0.968 -1.113 -2.959 -0.026 -0.637
0.672260602710976 0.876 0.403 -0.0334351362734431 0.643 -1.303 -0.448 1.655 -0.808 0.387 -0.827 -0.687 -0.557 -0.278 -0.593 0.088 0.137 -0.85 -0.771 -0.659 4.569 0.991 0 -0.200404838069391 -0.0117456634416592 0.913773961229218 -1.12801743010015 -1.174 -1.554 -1.881 -0.994 0.843 -0.208 -0.666 -0.865 -0.575 0.22 -0.194479639544328 -0.107 -0.076 -1.632 -0.3 -0.536 -0.704773970312347 0.474 0.398 -0.232977231928155
3.804 0.803 1.747 0.03 0.263 -0.469 0.515 1.848 0.416 0.183 -0.089 -0.124 -0.232 0.202 0.071 0.037 1.176 -0.598 -0.102 2.03 0.297 0.252 0.464 -0.492 -0.218 1.501 -0.423466270367014 -1.164 -2.115 3.252 0.761 0.499 -0.456 -0.233 -0.646 0.047 -0.362 -0.095 0.096 -0.094 -0.103 -0.177 -0.463 -0.544 -0.703 0.023 -0.193
-0.327426869952101 2.862 1.21 -0.685 0.348 -2.16 -0.845 1.145 1.375 -0.114 -0.966 -0.019 -0.245 0.407 -0.525 -0.773 -1.127 -1.938 0.252 0.784 -0.508 -0.695 0.207 -0.279 0.444 -0.651 -3.372 -1.023 -0.788 -1.258 -0.841 0.214 -0.279 0.483 -0.698 -0.225 -0.335 -0.249 -0.608 -0.613 -0.101 0.25 -0.474 -1.375 -2.469 -0.425 0.573
-0.305 1.034 0.305 1.269 -1.47 -0.39621614710195 -0.515 1.26 0.456990470477023 -0.007 0.079 -0.348 -0.849 -1.229 -1.501 -0.849 -0.384 -1.191 -0.262 -0.176 -0.47 -0.712 0.754 -0.735 -1.167 -1.065 -0.188 -0.161 -0.243822097791013 0.166834374925266 -0.266 -0.037 -0.55 1.528 0.858 1.223 1.665 0.09 -0.84 0.004 -2.24 -1.551 -1.136 2.074 2.866 -0.808 -0.444
-0.212 0.639 0.108 1.29 -0.24 -0.596 -0.78 0.809 0.719 0.004 0.49970726920693 0.111 -1.242 -1.469 -0.818 1.644 -1.926 1.019 0.396 0.629 -2.083 -1.133 0.522 0.064 -0.899 0.26 1.938 2.527 -2.387 -1.607 -0.418 0.71 0.372 0.721 0.202 0.217 0.371 0.957 -0.633 -0.243 0.345 0.972 -0.976 -0.521 0.59 -0.476 0.627
-4.273 -0.029 -0.077 -0.431 -0.221 -1.703 -1.395 -0.938 -0.588 -0.229 -0.144 0.552 -0.05 0.127 0.231 0.234 0.189 -1.549 -0.751 -0.245 0.349 -0.116 -0.162 0.027 -0.095 -2.351 -1.765 -0.743 -0.375 -1.275 0.099 0.185 0.016 0.075 -0.172 -0.325 -0.448 0.17 -0.368 -0.242 -1.148 0.218 0.07 -0.961 -4.413 -0.258 0.192
-4.095 -0.003 -0.991 -0.402 -0.059 -1.851 -1.425 -0.862148260339454 -0.81 -0.308 -0.674 -0.337 -0.747 -0.734 -0.969 1.365 -0.569 -2.147 -0.868 -0.931 -2.135 -1.555 -0.791 -0.941 -0.257 -0.875 0.349 -0.03 -2.325 -1.881 -0.779 0.147 -0.066 -0.208 -0.635 1.163 0.863 0.217 -0.323 -0.29 0.713 -0.526 -0.257 -3.165 -1.88350245014833 -1.12 -0.39
0.862 0.885 1.31451060301158 -0.085 0.016 0.169 0.180920988233667 1.089 0.0833797810630298 0.085 -0.611 0.317 0.298 0.017 -0.162 0.549 4.317 -0.627 0.128168178437907 0.140750873698289 0.430033723963188 -2.06 0.808 -0.122 -0.212 -1.396 -0.189838340354629 -0.029 -0.741 2.352 -3.137 0.399 0.264 -0.407 -0.101 -0.199 0.31 -0.056 0.151 -0.036 0.028 0.223 0.356 0.396 -0.652247972488912 0.419 0.014
0.307 0.41 1.087 0.273 -0.478 0.288 0.065 1.009 1.832 0.772 -0.117 -0.436 -0.066 -1.605 -1.886 0.792 1.484 -0.971 1.968 1.211 -1.553 -0.479 -0.34 -0.764 -0.773 -1.299 0.52 0.973 -1.406 -0.969 -0.695 0.525 0.166 -0.502 0.057 1.008 1.315 -0.278 1.154 -1.237 -0.797 -1.221 -1.602 -0.385 -2.125 0.703 -0.383
-0.373 1.451 5.032 0.609 -0.099 -0.468 -0.559 -1.227 -0.387 0.036 0.558 -0.097 0.606 -0.031 0.439 -0.188 0.088 -2.157 -1.1 -1.131 0.89 0.316 0.303 0.665 0.276 -0.139 0.167 -1.862 -0.164 0.287643731911739 0.199 -0.176 0.066 -0.353 0.664 -0.009 -0.239 -0.197 0.863 -0.125 0.549 -0.794 -0.146 -0.598309155695636 -1.267547479602 0.004 -0.751
0.622371908672185 1.106 0.379801712648297 0.27 0.31 -3.904 -0.702 -0.388 -0.494 -0.488 -0.881 -0.0700780153714408 0.036 -0.049 0.043 0.163 0.052 -1.902 0.015 -0.077 0.015 2.683 -0.059 -0.697 -0.667 2.469 -0.475070523583276 0.0307135245276638 -2.854 -0.049 -1.131 0.314 0.443 0.196 -1.009 0.307 0.158 0.187 -0.492 -0.334 -0.384 -0.209 -0.306 -0.407028392240117 -0.668038603796756 0.636 -0.176
0.182 0.572 0.66148062578322 -0.066 0.343 -0.342596248433571 -0.458117554074813 -0.736 -0.176 0.091 -0.639 0.041 -0.133 -0.149896651695833 -0.0758567099640998 0.192 1.37 -0.562 0.434 -1.908 0.1 1.21563839837581 0.401 -0.456 0.156 0.407 1.079 0.751691386733667 -2.568 -4.08 -0.963 0.38605062556545 -0.407 -1.041 -0.333 -0.525 -0.419 0.256 -0.25 0.102 0.666 0.421 0.167279246550217 -3.069 -0.920147177074272 0.891 0.123
0.306169153521791 0.189 0.440029672791006 0.303 -0.288 -2.705 -2.387 0.713 -0.044 -0.035 -1.125 -0.238 -0.123 -0.002 -0.231 0.013 -0.188 -1.224 1.039 0.434 0.656 3.788 0.317 -0.316968512630725 0.737 -0.447 -0.49012200114307 0.432 1.306 -2.897 -0.731 0.35 -0.308 -0.321 -1.3 -0.895 0.027 0.131376811215238 -0.152 -0.0732697744034948 -0.196424364346626 -0.126 -0.192 -0.578 -0.986904353132459 0.29008576199851 0.05
-0.0398032129713676 1.38 -0.015 -0.079 -0.423 -2.166 0.27 -1.311 0.0988082420043347 -0.676 -1.086 -0.606 -0.432 0.095 -0.417 -0.111 0.623 -0.69 -0.212 -0.443 -0.260277680477778 0.667291892443994 -1.068 0.13 0.371 -2.103 -0.287 0.202 -2.798 -2.903 -0.603 0.439 -0.288 0.288 -0.183 -0.17 -0.84 0.317 -0.205 -0.06 -0.296 -0.371 0.197 1.847 2.966 1.058 0.548
4.958 0.562 1.21438297701566 -0.086 0.116 0.71869103678909 -0.136 -0.245 0.266 -0.173 -0.8 -0.002 0.103 -0.671 -0.63 0.208 2.91 -1.019 -1.484 -0.688 0.931 0.773 -0.009 -0.405 0.339 0.708 -0.856476383188455 -0.953705657749672 -0.6902153364091 0.0738600804901653 0.287 0.582 -0.434 0.308 -0.934 -0.396 0.3 -0.123 0.086 -0.387 0.346 0.183 -0.374 -0.459 -0.866192640659119 0.212 0.043
0.0954908335174878 0.485 3.275 0.706 0.141 0.589 -0.927 -0.747 -0.269 -0.119 -0.446 -0.614 0.051 -0.637 0.906 -0.744 -0.06 -2.114 0.325 0.018 1.915 1.049 -0.957 0.014 -0.144 1.785 -1.756 0.603 -2.381 -0.972 0.766 0.715 0.395 -0.557 0.518 -2.081 -0.994 -0.005 0.744 -0.518 -0.139 -0.199 -0.967 0.318 -0.221746144585451 -0.209 0.209
-3.36 0.41 0.188863639088197 -0.476 -0.488 -1.141 0.626 -0.404 -0.312 0.151 -0.436518260508183 -0.341 -0.145 -0.302 -0.235 -0.016 -0.87 -0.451 -0.186 -0.021 -0.733 -1.53 -0.211 0.315 -0.232219110046512 0.832 -1.3128854330122 -4.607 0.04 -3.154 -0.821 0.6 -0.213 -0.146 0.204 -0.072 0.349 -0.119 0.221 -0.147 -0.611 0.044 0.273 -1.06564188517641 -1.31847090238141 0.637 0.057
-0.318 -1.117 -1.43475419030674 -1.201 -1.478 -0.811 -2.308 -2.321 -1.069 -1.506 -0.538 -0.853 -2.001 -1.989 -0.176 -1.311 1.226 -1.446 -2.191 -1.832 1.217 -0.122 -1.723 -1.234 -1.148 -0.942 -2.002 -1.825 1.889 -0.107 0.324 -1.385 -1.63 -1.776 -1.868 -2.068 -1.609 -2.084 -2.254 -0.018 -2.951 -0.78 0.417 -0.782 -2.192 -0.831 -0.279
3.373 1.249 2.0057583293641 -0.371 0.103 -0.461 -0.884 0.69 0.303 -0.233 -0.293 -0.16 -0.424 -0.478 -0.471 -0.02 0.837208767306238 -1.124 -1.128 -1.456 0.246 3.196 -0.329 -0.085 0.204 0.297 -1.36892511763147 0.41 0.264 2.097 -0.912 0.34 -0.069 -0.617 -0.424 -1.268 -0.088 -0.088 -1.042 -0.285 -1.041 -0.021 -0.105 0.013 -0.899419773335902 0.341 -0.092
-0.707 0.262473257598429 -0.651 0.19 -0.434 -5.89 -1.729 -0.703 -0.425 -0.692 0.447 0.178770732375169 -0.789 0.502 0.45 -0.201 0.281 0.465 -1.624 -1.098 0.698 0.415 -0.326 0.203 -0.398 0.226 -0.736 -1.139 0.049 -1.03 -1.672 -0.163 -0.791 -0.639 0.088 -0.469 -0.109 0.0164865762655563 -0.762 0.473 -1.115 0.202 0.257 -0.393 -0.099 0.149 0.148
0.646 0.879037197766163 0.87865597269129 0.17 -0.544 -0.275 -2.365 0.501 1.163 0.034 -0.758 0.136 -0.145 -0.325 -0.924 0.758 -0.382 0.9 -0.047 0.614 0.021 -0.601 0.116 -0.761 -0.529 0.59 -5.496 0.048 0.224149790141257 1.313 0.19 0.393 -0.322 -0.17 -0.15 -0.409 -0.091 0.495 -0.186 -0.127 -0.207 -0.191 -0.332 0.948 0.169 0 -0.099
-0.803 1.244 0.487715479812667 -0.446 0.184 0.912 -0.360040143626541 -0.097 -0.356 -0.468 -0.549 0.148 -0.447 -1.027 -0.831 0.339 -0.01 -0.717 1.176 0.724 3.023 0.669 -0.272 -0.608 -0.721 -1.577 -1.41026824564963 -1.029 2.595 -1.444 0.458 -0.006 -0.17 -0.701 -1.162 -0.864 -0.633 -0.451 -0.837 -0.186 -1.601 -0.892 -1.07 -2.786 -1.30969386010831 0.43630124273864 -0.556
0.823294552487496 0.647 0.0941200063032998 -0.167 0.114 -0.730489162233544 -2.628 1.268 0.437 0.203 -0.674 -0.267 0.045 -0.376 -0.464 0.134 1.339 1.83 -0.968 -0.804 1.345 0.106 0.007 -0.537 0.067 1.103 -0.697229207111645 -0.571959129863295 -0.436 0.0670515292288834 4.661 0.116 -0.117 -1.21 -0.834 0.163 0.05 -0.049 -0.07 -0.309 -0.844 -0.256 -0.201 -0.637359345952143 -0.677015182091233 0.188 0.111
0.460044371902524 1.803 0.637612705102345 -0.118827896457822 0 -0.906 -0.427254504249866 0.374 -0.672 -0.13 -0.484566011140417 0.19 -0.17 -0.167774573404715 -0.298 0.355 0.419 -0.598 -0.356 -0.979 0.057 1.381 0.061 0.281 -0.014 -0.451 -0.456444730989795 -0.110463619305207 0.43 -1.05 -1.014 0.247 -0.05 -0.22747328964238 -0.715 -0.108 0.269 0.518 -0.262 0.04 -0.357 -0.155 -0.731 -5.833 -0.948406785653312 0.992 -0.216
-0.006 -0.034 -0.506 -0.373 0.017 -1.181 -5.533 -0.535 -0.563 -0.072 0.069 0.367 0.068 0.244 0.318 0.513 0.999 0.204 -1.198 -0.527 -0.104 1.103 -0.108 0.188 -0.32 0.46 -0.195 0.7 -1.061 -0.282 0.894 -0.147 0.299 0.709 0.497 0.964 0.515 0.375 0.153 0.190241300667189 0.335 0.389 1.53 -0.332 -1.689 0.019 -0.022
4.434 1.371 0.470873008434304 -0.01 0.054 -3.082 1.328 0.839 0.906 0.312 0.12 0.21 0.52 0.422 0.383 0.057 0.408 -0.800102596676595 1.805 0.0547966149592896 -0.081911745469665 1.02297063274668 -0.088 -0.079 0.061 0.194920272935722 -0.432069672062078 -0.308515803509904 -2.429 1.027 0.195 0.241 0.317 -0.106 -0.001 0.056 0.331 0.155 0.055 0.326 0.082 0.321 0.478 -0.978 -0.709229679150598 0.119692677026984 -0.154
1.384 0.332 -0.547 1.417 -0.016 2.408 1.625 -0.528 1.706 -0.039 -0.165 -0.322 0.918 -1.756 -1.436 0.681 0.546 1.205 1.1 0.943 0.034 -1.352 0.276 -0.727 1.211 0.128 -1.141 -1.3 0.521 1.617 -0.734 -0.138 -0.109 0.14 0.716 0.659 -1.106 -0.123 1.349 -1.192 -1.34 -0.675 -1.49 0.402 -0.141 0.315 -1.228
0.464 1.094 1.256 0.058 0.188 -1.383 -0.289 0.32332243877632 0.026 0.185 -0.599 0.0305202605575795 -0.055 -0.258736957911906 -0.628 0.607 0.505 -0.322 -0.130564329871797 0.166087819719136 0.565305358589679 1.99872181213787 -0.394 -0.47 -0.218 -0.109726524989158 -1.07543542396228 -3.87 -0.685 -1.007 3.532 0.431 -0.769 0.473 -0.793 -1.862 -0.751 0.073 -0.15 0.237 0.22 0.004 0.275 -0.299 -0.970502118474413 0.052 -0.068
0.925 0.538 0.572793671540037 -0.454 0.167 0.03 0.783 -1.15 0.459 -0.271 -0.51 -0.256 -0.098 -0.233 -0.47 0.431 3.447 0.742 0.361 2.174 0.188 -3.889 0.256 -0.589 -0.025 1.184 -0.385491584059128 0.535 -0.812 -1.859 0.706 0.051 -0.238 -0.733 -1.032 -0.484 0.002 -0.074 0.067 -0.203 -0.178 0.226 -0.814 -0.47 -1.01868538314863 0.435 -0.097
