"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157"
59803.1 89082.8 60255 73925.1 45094.6 48685.7 38632.8 118074.5 80597.2 49798.9 106152.5 47663.1 69840.3 54750.8 159886.1 31352.8 39056.3 41618 38777.3 53968 72894.2 42100.9 54598.3 78955.8 46554.8 52016 53755.3 30460.8 34008.2 45844.6 39588.6 53518.3 79270 45298.9 52821.7 38127.4 33578.2 81502.5 62089.4 67547.6 36785.1 40669.8 69895.5 36477.5 26179.6 51376.1 35951.2 33738.1 74494.4 64684.5 53392.8 48722.4 35896.3 56922.7 30039.4 39614.5 64944.2 42016.8 89987.5 43937.5 45680.1 32486.2 31572 24029.1 18152.5 19792.2 24425.8 31760.9 30847.6 31898.1 18864.4 38379.8 50989.9 24639 17763.7 20210.6 35014 96495.3 28817.5 41994.3 44983.5 35712.5 44362.6 51991 38832.7 86280.8 47220.4 55212.1 40402.8 47448.8 86586.2 45448.6 109743.9 38825.2 42464.6 63578.3 50496.4 31416 33922.9 44867.2 34248.4 42738.6 56779.2 75177.8 58942.3 39746.4 40976.5 21889.8 32632.3 139738.5 31503.3 39478.8 40677.7 49246.8 40919.2 26093.4 15853.9 33789.4 33545.9 23934.5 179890.9 41985.6 23798.6 23034.2 38414.3 35867.3 25566.9 33332.4 42697.4 24606.1 53799.1 48661.4 44461.7 24124.4 40424.3 49141.8 48047.4 26091.5 42013.9 46573.8 186023.2 28726.9 60676.6 60744.7 70879.2 35420 35452.9 61958.1 42105.3 61000.3 33681 40653 65040.5 27021.7 17347 48360.5 33038.3
15558.9 438.5 314.3 38210.8 61093.2 63463.1 17509.4 1889.5 22045.2 49725.7 821.9 7573.8 41666.3 8704.1 1773.9 52.4 11057.4 97.3 5095.9 7821.7 5113.6 129.8 3616.2 419.7 525.6 15272.8 17012.9 963 10144 3351.9 28450.7 57060.6 5308.7 19810.9 446.5 40697.5 3530.9 58248.7 1319.7 13175.9 13.3 255.3 212.8 3459.6 5086.6 29524.7 31585.5 31813.6 7095.2 1589.2 887.1 22015.3 8290.4 41140.3 12374.7 24741.6 98.1 26127.9 1281.9 32010.6 33783.1 4899.9 47836.1 12680.1 4950.1 1889.4 17606.2 19660.1 3803.2 7138.2 2446.3 12631.9 68168.6 14334.5 2330.1 2460 57837.7 38166.4 16547.8 873.2 27334.8 347.9 28180.6 20086.8 29992.9 25775.9 56229.2 483.2 39509.7 62984.9 119449.9 52616.7 977 52338 32205 94160.5 21785.5 23372.6 30418.3 61635.3 47683 37481 46484.4 4889.2 4282.1 24913.2 3893 1399.9 305.7 9350.5 59833.8 15050.7 18699.4 1113.2 19455.8 5431.2 5833 2421.3 2434.4 9724.1 7164.7 3461.7 264.1 8388.5 25060.4 6463.8 1183.2 9741.6 6748.5 1319.2 53.3 21948.1 31280.1 8001.1 25217.5 15488.7 3335 1076.5 45902.3 915.9 163495.8 31811.5 619.2 38591.8 9331.4 53941.8 8337.3 61336.1 101811.1 1050.9 2328.6 16.8 77191.8 3810.6 2612.8 16670.3 2468.5
14615.7 68736.4 49064.3 1468.7 25443.1 23323.1 1038.3 926.1 2802.1 4902.6 1337.1 5772.1 12310.2 38949.5 2554.4 1041.4 4681.5 761.4 11470.3 5058 7581.1 5611.8 683.8 1577.4 4674.4 66610 57915.5 1024.2 35185 7349.6 14598.3 9047 2620.3 12330.4 971.4 5683.7 20924.6 25783.7 2432.3 26333.2 741.2 964.1 1836.3 2469.9 21219.7 775.9 1435.8 7481.4 54849 74747.5 65858.2 74334.4 45188.2 7143.8 33245.2 30173.9 4784 1030.3 1394.3 1755.9 1892.1 1837.9 4190.8 7631.9 10190.2 19230.2 37334.7 29549.5 21680.1 20021.8 15441.8 16675.2 19743.7 28138.5 22018.7 22830.5 29504.4 95264.8 10787.1 6894.9 27435.3 30140.6 42154 2426.2 25442.5 88459.6 44493.2 1876.6 7821.5 12681.3 65695.9 32915.8 2099.5 8741 908.8 22964.8 35318.7 20639.8 14852.1 46343 38941.6 55153.4 81524.3 128341.4 16866.1 7218 43883.6 8581.7 16555.6 7712.3 43285.8 8508.1 33148.4 58619.9 52837.6 11147.7 14241.3 15688.2 16987.7 17287.2 1646.1 47492.8 24659.6 21867.3 9856.4 8928.2 11890.8 21165.5 41954.9 30702.6 767.3 47837.3 54072.9 9539.7 60434.3 56065.2 16274.4 14753.8 60721.3 10067.9 6036.6 43150 1119.3 66746.5 88580 7134.7 51556.8 43460.3 88633.3 2250.1 1077.6 815.1 11335.7 9409.9 10530.1 7073 38266.6
48478.7 87516.8 70014.3 64935.9 48725.3 42423.5 49992.6 92263.6 103378.7 79822.3 69806.2 56755.3 108740.7 50310.6 114600.1 29108 49355.8 32954.4 33634.2 62667.8 43421.6 42816.2 43036 55083.7 21260.4 68922.1 61798.3 33913 33374 43735.3 63707.2 79328.5 118501.4 53524.2 51611.9 45709.2 39339.4 93526.9 58534.1 73177.8 39817.5 34767.2 53689.8 37447 34904.5 36600 94386.6 42713.8 107269.3 71709.1 66571.7 52939.2 36880 57660.1 42004.2 31158 62543.4 42720.5 95589.5 45810.9 53126.3 25481.5 40710 49324.3 41415.6 39918.7 26598.1 46682.4 83013 37907.4 42558.4 53181.8 98079.4 40225.5 41100.4 37014 72643.1 109525.8 53221.4 48477 59131.4 40865.1 52696.7 75294 34423.4 104562.1 80899.3 48369.4 57980.6 73258.4 92803.8 51820.1 95067.9 56789.7 49541.5 69127.7 49244.1 50204 47001.3 66834.1 40234.1 52685.6 66533.5 62338.6 78428.1 44308.4 54220.7 36491.8 39718.1 182141 45227.5 43086.4 44941.9 53031.4 66777 69042.7 87731 33686.5 68688 70184.5 139539.6 42443 61981.7 53728.2 42180.5 47847.7 77333.9 46692.6 52220.6 43182.9 61454 39269.3 47429.9 33021.8 59350.7 51740.2 56172 31758.4 74246.8 75834.3 83088.1 34733.6 71184.6 65327.9 40268.6 46549 47867.8 77781.5 79063 64863.8 41745.9 55140.6 58200.4 31837.1 17769 54162.7 34540.4
51946.7 92920.9 74278.1 66602.7 49471.1 50787.7 47659.2 85503.8 104909.4 79240.4 76857.7 59119.1 116180.3 47876.2 101346.3 30322.6 53946.3 33652.3 45864.5 72429.6 46874.1 45335 60026.9 57224.5 41911 68614.7 60846.5 37041.2 36783.3 46932 60734 86826.1 115801.1 57031.3 54483.3 47711.8 41467.4 107495.1 65340.4 77097.2 43621.6 38539.5 68991.9 39851.3 38906.4 39533.3 83912.2 37876.1 113166.8 75606.7 71276.2 55522.2 42299.8 67481.2 47844.5 33982 66184.1 44890.1 86282.6 50299.1 54290 34989.7 44104.7 53374.6 46716.7 38046.7 25004.6 50378.6 71567.4 43701.6 46183.4 53616.9 113785.7 41533.5 41017 41954.6 79797.3 104542.5 57654 51839.3 62222.5 43300.9 53974.3 80024.5 38162.8 107816.5 82531.9 51860.4 54425.2 78149.3 80509.6 51640.3 95261.7 57390.5 54626.9 68046.4 57853.5 53617.2 44385.6 69354.1 41417.3 56023.4 71825 54599.3 86979.4 45841.1 55295.7 34729.1 45098 155531.7 42695.9 48365.9 42287.1 60029.9 70917.5 76528.9 95170.1 32603.5 74159.8 76420.3 144791.8 46502.8 62544.7 57419 48586.1 46547.3 70998.5 48255.9 57507.9 45786.4 61253.7 38599.5 50917.1 33605.1 62913.7 61835.2 57701 35180.1 78949.5 80144.5 151000.6 37556.9 74308.4 69228.8 58833.8 53285 54010.1 81878.4 81185 72680.7 42574.1 60451.9 57141.3 33325.3 18366.4 55430.5 39018.7
13039.9 99893.2 78033.3 373.1 9155.8 4872.5 90 146.5 9477.7 220.5 663.6 21769.5 2933.5 3697.4 504.5 261.8 6650.3 419.7 2139.6 1805.7 592.6 12379.9 264.9 696 8295 52590.5 42325.8 282.3 12492.6 6055.5 232.5 366.5 5658.5 1493 336.7 934.7 4363.9 44187.2 4080.4 16476.3 219.8 342 5239.6 5156.8 24986.8 139.8 379.6 1082.4 92467 78196.5 56405 47361.6 39505.6 9560.8 11273.5 34507.8 4474.9 282 498.5 2941.1 2998.2 3013.9 3557.3 4800 7095.2 1812.2 18890.7 45475.4 11804.6 12491.3 26634.5 7150.8 10041 2896 12328.8 10594.5 10884.4 114783.7 1012.4 7314 9327.8 37683.6 19595.3 623.8 13045.7 53765.2 607 480.7 4305.3 11293.2 17228.9 21584.5 333.5 292.9 233.7 229.1 3378.6 30776.9 425.2 36682.1 34634.8 42657 60447.3 83277.7 12935.1 3183.5 58016 4309.3 5476.1 17551.4 18237.2 333.6 35200.7 67247.4 53082.5 4986.1 65068.4 7859.3 10715 5614.5 408.2 38973 4135 2640.8 2732.9 1107.9 14994.8 18003.9 37812 14458.1 359.3 40805.6 49656.4 4360 59750.1 4918.3 5247.4 10025.7 380.6 10258.1 2873.2 27904.6 246.7 43505.7 1324.8 197.4 39136.1 710.2 65972 2901.8 501.7 261.6 164.5 11382 1456.7 581.6 30764.4
20985.1 17561.8 3359.9 36314.8 2684.9 9357.7 12014.1 60402.6 17564.9 4491.7 62156.3 21060.9 14974.5 14954.4 64785.7 24477.5 20430.8 31286.2 29539 37477.9 40808.5 31855.7 37877.9 53647.2 34826.9 3378 10011.8 29550.7 1188.7 30893.5 5894.2 5918.6 20043 4798.4 23728.6 10543 1386.8 19837.1 38740.2 14405.3 28168.6 33854.9 34516.8 23553.2 2009.8 23464.5 64099.9 1348.5 2374 1223.4 2004.3 1843.3 1949.1 20253.7 1479.2 3872.8 40972.8 33454.6 46048.2 26528.4 26657.5 24871.8 2680.7 3347.2 2152.1 3990.8 1238.9 3277.8 30295.8 25115.2 2197.7 35978.1 28318.8 22605.1 5645 4759.2 1795.2 2177.1 9344.8 34063.1 20815.5 1304.2 11228.3 56545.4 10367 15284.6 26681.7 38293.9 35470.2 36163.1 22724.8 11670 16307.3 14021.3 36233 27774.2 451.6 1095.1 24015 18944.9 3260.1 5523.2 4343.7 654.8 14998.5 34853.1 1156.7 1178.2 1838 108606.9 6950.9 45937.8 3451.2 2388.4 1489.6 1242.2 1229.9 2334.9 1483.5 1379.2 125627.2 2900.6 2720.6 4399.1 33784.8 9195.7 10461.6 941.1 932.5 5742.3 51467.4 7154.8 5963.6 4763 2222 4696.5 1131 3098.9 6371.4 50424 159343.7 1128 53245.8 33793.2 13032.6 5112.1 3067.7 25780.9 6014.7 43439.2 29397.6 36220.1 25827.8 2633.9 5535.2 36542 1536.2
614.5 9698.7 36435.8 2582.1 1937.3 893.9 856.6 399.1 6792.9 1094.4 3372.2 1960.5 3237.7 1614.3 1700.3 667.9 2680.4 100 537.5 1955.6 642.7 121 573.7 1307.7 7732.3 46897.7 27381.3 214.3 27040.6 309.5 7879.7 1799.7 3248.1 3562.4 4011.3 1058.7 380.4 10949 7871.6 15513.9 3177 250.5 1220.7 5412 1665 146.6 1999.1 4719.9 125373.1 91652 76055.7 51657.3 46908.6 9682.4 13931.4 6363.2 2535 3020.7 415.4 3431.5 3546.2 3553.4 6579.4 104.1 63.3 1438.2 28927.7 2282.4 109.2 544.9 78.7 63 7165.2 1924.7 4062.9 3275.9 2154.2 360.3 2305.6 173.1 1640.5 1600 1923.3 3170.8 363.7 12020 450.9 897.4 10234.8 9089 971 1538.8 4376.6 1999.8 232.6 329.8 1736.7 17662.6 26108.2 17987.6 44961.5 37038.1 49851.6 135628.2 2872.7 6786 60506.2 212.1 3.5 6661.1 6317.8 117.2 26289.3 44194.9 64039.9 442.5 501 4165.1 755.6 132.9 1984.7 48078.8 17774.3 757.3 156 135.3 255.9 230.1 1995 9012.4 73.5 3564.5 5064.9 614.7 846.7 262.6 44.7 141.4 1332 408.2 3960.3 39641.7 414 65619.1 573.1 1266.6 51979.5 373.1 84371.7 1727.4 83.8 1885.1 781.2 269.4 508.8 419.1 38276.2
16053.8 1123.4 735.3 41665.7 54554.2 58694 39408.4 2858.1 42165 46653.4 1065.5 10056.6 37332 5704.8 1035.2 221.2 16135 271.4 16452.7 21361.8 6370.8 394.2 5488.3 517.1 1569.6 17212.2 23170.8 1213.2 12250.5 12209.9 31607.7 71320.3 15771.5 18722.9 746.1 40084.6 3417.2 70666.3 2903.5 17348 583.5 692.5 506.1 19864.2 6736 24122.7 32488.9 26300.4 8328.1 1286.3 1180.7 30372.5 11535.7 57405.3 11969.4 10813 1611.3 31130.8 3548.1 28233.4 25823.7 8480.5 33614.5 33635.8 12206 1071.2 13437.8 26154.5 4489.2 19509.9 4299.7 21803.4 64864.8 12217.2 6349.3 7132.5 54220.5 89247.6 19986.2 3955.5 45435.9 503 39251.3 24531.3 34157.5 25271.4 51095.3 840 33660.5 67474.1 112957.1 48833.6 1591 61829.7 26162.4 79851.8 26461.9 33236.7 21438.1 53503.7 39676.7 33695.7 36944.8 4085.4 4598.9 28766.2 3513.1 2060.8 352.5 6268.9 47785.1 19977.9 14857.3 866.9 12484.4 41488.4 17529 2904.7 3849.8 7898 4534.4 2468.2 542.3 16113 7555.7 8496.8 2099.9 9488.2 3753.3 4599.8 105.9 17503 10392.8 8118.8 38693.3 13162.6 4903.3 1559.2 65494.6 5058.2 69352.9 22952 1301.4 41343.9 8012.3 50798.3 20486 55779.3 81644.2 2368.3 1713.1 214.6 72932.8 5935.8 4161.5 13000.7 2552.1
14892.4 738 378 35427.9 54036.2 50718.1 39094 2234.7 37228.8 45501.1 1248.6 9860.4 37875.1 4434.5 1859.3 89.3 16269.4 216 14222.7 21394.7 5280.2 318.6 4519.6 318.4 1229.6 19330.3 21182.7 991.1 12017.6 10651.5 31830.3 71547 12853.9 17135.6 834.2 37698.5 2919.4 62966.9 2512.8 15759 444 625.8 532.7 18150.8 5392.7 20443.3 29245.6 25343.3 8803.4 1202.7 1319.3 29639.5 9361.6 50910.7 10788.7 10130.4 1476.9 30615.8 4042.3 23833.9 24555.5 8900.1 33220.6 32632.6 10780.2 1129.7 12557.5 25722.5 4962.7 15449 3742.9 21342.8 63984.7 12087.8 6544.7 6025.7 48416.6 73743.9 17874.1 3390.3 43111.9 551.3 38390.2 21858.7 33604.3 25117.7 53647.3 839.2 34558.5 64554.6 113554.7 48031.4 1378.8 57120.7 23710.2 81963.6 25564.1 29747.6 22721.4 53861 41801.4 33898.8 34698.9 3134.7 3464.5 27677.1 3420 1750.7 147.6 5890.2 45314.6 17845 13994.8 702.6 11320 36338.8 18018.2 3848.2 3171.1 6489.8 4773.9 1902.3 280.6 13595.4 6424.3 7758.3 2038.5 9178.7 3406.4 4194.4 58.8 16941.3 9491.3 9618.8 38970.1 9680.8 4699 1194.2 56513.6 4341.8 62348.5 21711.1 1105.4 41532.7 6737.8 48434.5 18087.2 51718.4 80644.3 1698.9 1557.8 204 76764.6 5145.5 3967.8 12139.9 2123.1
18629.4 31759.6 2962.5 38803.7 5271.8 8750 11873.1 84546.6 32055.1 7659.4 59447.6 34476 18752.2 17975.6 89998.4 30576.8 23461.5 36294.6 22342.8 38693.9 48586.5 38784.1 39450.3 43710.2 27813.4 3924.6 8560.9 29634.6 1399.7 30464.8 7496.8 9740.1 28121.2 7170.7 48534.6 12979.7 1470.7 26141.4 48341.2 15736.9 36733.2 42986.9 42178.4 29768 1445.3 25711.7 8793.1 1419.2 2748.9 1273.2 2198.6 1581 2686.3 22286.5 2395 3193.1 60290.5 38793.7 45834.6 38206.5 36824.1 27184.7 805.9 1242 440.7 649 461.3 1288.8 23326.8 19180.2 280.4 37034.5 17286.9 9824.6 622.3 1079.9 961.2 2501.8 2601.6 28195.1 6474.4 321 10718.7 63254.4 8480 11372.1 19266 39778.3 25634.4 10108.1 13687.5 7170.6 8713.7 8496.8 33198.1 13694.3 139.4 373 9555.1 7271.7 1505.1 2587.6 2044.5 251 5944.6 19377.8 471.9 309.4 421.8 89429.2 2160.1 43010.7 1851.7 683.7 469.5 323.3 410.9 566 314.5 379.1 61992 2352.8 656.5 563.5 19982.5 2213 2686.4 554 511.6 1208.8 35508.2 7545.1 4822.2 915.9 1286.7 2639.9 432 868.9 2354.5 13595.1 123404.4 386.6 43158.6 7369 6781 2184.3 876.9 21568.1 1145.5 29655.9 13921.7 15973 23038.9 467.3 1124.8 32662.1 692.9
54759.7 86317.2 62737.6 62681 36682.6 44159.8 45855.7 98597.9 101009.3 66186.5 100431.2 52735.9 86878.7 45187.5 110395.6 29757.9 43087.3 35539 52458.8 59418.1 51460.6 39469 49800.4 60383.8 44939.9 51534.1 45247.3 30551.8 33405.3 42621.8 40040.4 73901.6 94352.3 46665.9 46055.9 40348 31270.2 84053.5 60966.8 49290.9 39371.9 34293.6 68274 35748.3 33222.6 45236.5 39508.7 34263.6 76028.9 45365.4 52119.2 52207.3 41002 52465.1 39950.3 31263.1 60648.6 36952.2 80873.1 43823.9 46338 33889.9 38094.1 45454.1 41404.5 30716.1 28111.6 38546.3 64561.1 41634.9 39361.8 51496.2 48911.4 33884.5 35319.1 34889.5 65952.6 84571.1 45836.1 44602.3 53555.2 36165.3 42816.1 60740.2 30884 60313.5 69402.8 51578.3 48144.3 62272.5 65489.2 41299.3 77490.2 39183 39277.5 55138.8 44782.2 38146.6 40726.4 46920.9 35587.9 41741 46723 47689.5 69901.4 41157.8 41935.9 35768.4 46121.6 177767.8 42921.1 60390.1 38052.1 49674.6 60929.2 69116.8 77853 43096.3 67312.6 69068.9 97731.6 42698.4 65715.5 50134.6 48844.6 50546 68976.5 42629.7 40205.1 40295.7 54763.7 41602.6 51456.2 30750.2 36801.7 63513.4 50529.3 33872.8 72254 63567.6 120527.5 33263.4 67327 54663.9 35817.5 41168 46353.1 62443.2 44688.8 59184.6 34506.5 48015.2 51506.1 30834 29534.2 49565.7 33792.7
52527.9 78612.1 59574.2 60283.8 46639 42225.4 39944.1 79190.1 89223 70964.7 77895.5 54603 80107.4 48413.1 97035.3 26030.1 54145.4 32022.4 52067.6 67495.9 44734.1 38500.2 54918.9 47024.8 48385.1 59116.3 54270.1 32781.5 43401 41811.3 54347.2 75574.8 100710.5 43225.3 46573.5 42557.8 39315.5 94671 57790.6 69022.3 36975 33332.9 81129.8 37061.4 34990.6 35760.3 88741.6 39880.6 90733.1 63682 60020.5 50694.5 36743 55675 38107.1 31451 58857.5 39989.8 82484.9 47083.9 45978.4 41064 36947.4 41447.2 34672.6 32120.7 22229 42958.5 59532.3 32030.2 41266.1 39389.3 84547.5 38852.2 38006.4 36279.3 51921.7 88753.7 46679.1 41689.9 51597 33255.8 48003 58731.8 29119.1 69458.5 66521 40013.3 42184.5 62553.1 76637.9 45869.5 74565.3 45563.3 40639.1 62306.1 45005.2 48745 43874.4 55928.7 34610.6 47404.7 56623.6 61734.1 79885.1 38615.9 44152 28212.5 32902.1 134447.9 36052 37706 35532.2 46770.3 63380.1 68409.4 76064.1 27133 64230.5 64820.5 124777.2 36996.9 48922.5 46931.8 42556.9 38879.1 59098.5 36832.7 52074.5 35177.2 53834 33857.6 39481.7 28498.6 53030.6 42679.9 45326.8 28116.9 75866.2 67855.1 91010.6 35572.8 60784.7 59580.2 71058.1 44884.9 42516.2 61916.5 61180.8 63119.9 36080.2 51450.2 48412.2 26015.2 20480.3 44956.8 33458.3
49513.6 65226.4 49763.6 60316.3 36033.1 38320.4 39290.8 93184 82474.4 65616 79390.4 51152.1 73679 43224.7 104466 26934.2 37668.9 31744.5 31510.8 52016.5 47310.3 38590.5 36837.4 53106.1 32587.5 39509.4 41236.9 29651.2 30334 39921.3 45349.3 50933.4 87119.8 41606.3 46915.8 37957 31671.6 64561 53071.1 49244 35601.4 33777 53547.1 32884.7 30087 38456.4 51038.7 36388.3 63610.1 37353.9 51971.8 50061.5 37833.8 49698.9 34596.2 30823.6 50325 37275.5 69460.5 39633.7 42685.7 23256.4 38455.9 46556.3 34818.3 33623.5 31089.2 36096 57623.4 37277.2 36403.2 46842.6 53702.3 33937.4 37201.4 31942.1 55067.4 84502.1 45078.2 44338.9 55028.2 33686.3 41674.4 60680.8 30274.6 73384.5 61895.8 46575.5 45444.9 57155.9 69178.5 43822.9 73757.3 42251.3 36523.7 53428.3 45253.6 36932.3 41782 43676.7 34243.3 40377.4 45818.4 55109.2 63648.5 39333.8 44190.2 31075.3 36654.6 185428.7 39395.4 49120.9 39102.9 42212.7 58373.5 59221.8 74333.9 38834.9 58562.3 58270.7 118910.2 39259.5 57183.2 44445.2 39913.9 47239.7 64868.2 41669.1 39367.1 34826.7 48763.6 41668.2 46770.1 30377.7 39198.7 50255.1 42246.1 28433.1 62357.4 59987.9 94357.4 33754.9 55157.4 57210.9 43985.9 39732.2 43084.9 55880 49348 55484 37308.9 50709.1 52180.7 28815.2 27250.3 47186.2 32263.5
10206.6 427.6 216.4 40037.2 48261.1 49510.5 15053.1 1369.5 26589.4 40112.7 439.5 5850.4 34055.6 5643.3 605.4 48.6 10716.8 103.9 7504.5 10182.8 671.2 93.4 2375.6 55.5 242 7293.4 12953.7 486 6318.3 13586.4 20075.1 28965.6 11452.7 8178.5 152.1 26983.7 4240.1 37149.5 1312.9 4704.9 127.1 252.8 189.5 1572.6 3075 16207.4 26728.5 22393.1 3122.9 688.1 505.9 6246 6546 35256.2 5831.9 20855.8 552.6 21063.8 596.4 22949.8 25844.5 4040.5 40004.9 21454.9 5689.9 3627.7 6584 21614.2 9462.3 8894 3205.7 15397.4 45856.8 8218.7 5341.7 4707.3 35174.7 73811.2 18576 1969.1 28928.2 253.6 27498.5 19178.8 16497.7 28718.5 31701.7 302.2 22637.8 54154.4 105699.1 51351.9 1057.3 48228.7 23495.1 75987.9 14999 12359.1 21897.3 47096.3 40178.6 29059.3 32975 3220.4 3219.3 17387.1 2776.8 1090.2 33.2 4761 51297.1 9544.7 10042.3 1047.3 15615 15257 11152.3 1088.8 5336 8102.2 2215.2 1300.3 432.6 9181.3 10998.8 6456.8 2784.1 6889.1 3308.5 2450.3 64.5 18495 27486.9 6415 43829.9 10412.1 4611.9 1017.4 42446.2 2549.6 49179.5 19105.4 200.2 22137.3 12940.1 40483.3 9279.6 34332.2 81432.4 1457.4 532.4 115.1 66828.6 3527.9 1443.9 5145.5 1413.6
8343.6 287.4 300.4 8498.1 42012.8 55150.1 8188.4 972.1 7629 11760.1 511.1 2260.3 12574.3 2112 1007.2 44 5071.6 50.1 4626.6 3733.8 776.2 105.4 1054.1 205.8 180.2 2450 3485 610.1 2238.3 7760 15136.5 20294.4 6149.6 5538.3 249.4 13783.5 1096.9 17785.8 901.6 1689.9 105 169.6 103.6 726.5 2250.3 7786.9 6974.6 15304.6 1614.4 529.3 401.1 2904.4 3972.9 15277.2 2622.9 8737.2 459.2 9898.7 737.2 16441.8 20357.8 1611.7 53379.1 22432.4 2948.1 2675.7 5427.7 21632.2 2717.1 3618.5 1580.6 11336.2 15694.4 5490.1 4217.5 2430.5 33781.9 27465.2 10468.3 722.8 9941 226.5 13415.7 12235.6 10461.9 6353.5 12751 386.7 16412.1 53456 91112 64429 1098.6 54401.6 12848.1 100554.1 3677 3241 11654 23158.7 52385.8 17815.5 7829.5 1561.7 945 12174.5 853.5 673.8 128.5 1303.5 57736.6 8816.5 7566.8 429.9 4332.6 8294 4775.5 428.1 1504.5 2768.7 772.5 596.8 234.7 3563.5 4798.9 3064.7 1143.4 3285.8 1562.3 1414.9 153.7 4828.8 5715.5 3598.9 27504 2986 1484.6 756.4 22833.7 965.5 9406.8 15085.3 146.8 7727.5 3485.7 47793.1 2592.9 13349.3 102097 576.8 271.6 85.8 75790.1 1445.1 774.5 2640.8 577.6
19709.3 21033.2 14038.5 21600.8 12064.8 9711 10372 35078.5 27432.4 18227.9 24977.6 14518.2 28150.1 15807.2 49800.3 6079.3 11662.7 6221.1 6839.5 15053.1 14164.6 9115 8442.9 12956.5 8223.5 15608.1 10376.6 7137.1 8868.8 10736.2 11946.8 17677.5 27830.8 8650.4 10323.6 10007.4 9117.7 23143.4 14907.2 19972.7 8596.1 7438.7 16970.8 8321.4 8301.9 8363.9 22094.5 8218 36598.2 14703.9 15352.8 15040.7 10155.7 10448.5 8169.3 11633.3 14910.2 10191.6 28411 10304.2 10541.4 7060 12129 14414 15928 11892 14109 14273.2 19343.4 11865.5 12850.8 13122.8 42342.9 13748.1 13713 11104.7 22664 65935.4 13505.3 11528 17222.5 8090.1 11190.7 28259.4 7565.4 57467.6 27200.1 11370.6 13273.9 20618.2 38681.6 13965.9 42555.4 15685.8 9914.1 26707.1 26470.7 12561.2 13677.7 16018.7 10855.9 13544.2 15853 36867.3 17836 12696 11728.9 9073.8 16656.3 177302.4 14683.5 13434.3 12132 11273 19235.3 13518.2 21312.5 12476.5 17067.4 17410.4 97995.1 10116 18948.3 11457 11627.4 14354.8 18900.9 9960.4 12020.2 12190.6 15412.4 12528.4 12913.5 9136.8 21085.2 16939.9 12583.4 10925.7 17687.1 16158.3 82174.5 10500.9 19029.9 20260.8 50035.7 16366.3 12343.6 25487.1 24815.8 14108.6 12410.8 14656.2 19906.7 7980.8 12471 16701.1 10596
24951.5 59517.1 46974.4 37545.9 30531.1 27999.2 25233.7 43614.7 84416.2 38696.7 47225.4 52652.9 54494.5 26037.3 48976.2 31451.4 32541.4 27164.9 29477.7 53838.2 29800.8 39908.1 38800.2 39076.8 24844.1 47640.2 27520.8 33608.9 25107.5 41890.4 31728.5 57340.5 76530.4 58179.4 48646.4 37512.8 38478 63921 59508.7 35650.1 46988 27665.6 41915.7 40374.8 25727.4 26429.7 14292.5 35028.4 51748.6 34960.6 60027 42605.5 44140.7 52995.4 47546.9 29347.9 45222 33399.7 49685.6 42980.2 47872.7 26038.1 48528.7 58020.7 54808.3 45561.8 33542.1 37100.2 84265.5 41410.7 47286.3 59389 58534.2 36822.5 43876.6 41605.2 102590.7 108862.5 46451.7 55827.9 48111.7 43851.8 47864.5 70348.3 37156.4 44742 45793.1 45024.3 51107.7 48329.8 33727.3 47582.1 33114.5 45915.4 47300.2 19733.7 38134 46865 57461.6 55800.9 45869.7 23610.1 28866.7 29352.4 84952.2 46608.2 47597.2 36800.6 21853.6 141424.8 36230.7 43304.5 40530.1 48508.8 26430.7 88745.7 106672.9 25925.4 65491.7 69885.3 31856.8 47399.3 44846.7 50127.8 48276.7 47224.6 58481.5 56231.6 53878.2 49210.3 44496.8 45042.6 57030 34974 66404.4 61361.4 48204 32304.7 68215.1 71175.2 72478.6 44485.7 50491.1 39735.1 47997.7 57081.9 48837 53268.2 70914.5 65309.9 37521.9 57000.9 27171.6 28189.8 30885.6 58072.2 38659.6
