"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
6619.662 4450.682 6181.79 3134.099 3728.047 8548.99 4938.5 4880.116 5432.479 5057.424 9029.479 2396.837 3009.297 5590.131 5270.777 5797.651 2320.912 3264.819 8270.513 7270.395 5070.885 7190.29 2257.802 5945.969 3031.071 5614.661 4373.939 3208.239 5503.653 5126.843 7502.264 7388.707 6168.528 3792.469 5322.065 5795.451 4378.117 3441.103 6557.141 10589.657 5526.589 2545.399 6607.32 3472.29 9193.762 5721.784 4183.282 5560.738 5872.296 3102.902 7566.763 6026.96 6442.06 5892.662 10459.722 7212.686 2742.599 5233.893 2287.227 6636.532 3764.863 6486.428 9090.408 7084.723 5239.765 4557.54 5884.079 4058.4 5305.972 3549.526 5267.449 8847.924 5923.249 3069.462 3982.962 4308.056 6649.678 8241.565 2468.35 6028.773 7410.513 1944.45 7252.916 2462.234 2472.254 7626.136 9408.623 7341.274 5842.251 2172.782 9797.446 3975.781 4335.946 8090.964 7341.444 2789.146 6670.349 5183.802 4993.265 7772.619
5539.071 6804.548 8318.47 11353.346 6401.597 7846.604 6603.701 6281.185 5516.408 9173.478 8924.329 8946.59 6086.542 8783.203 7713.055 8580.275 7653.525 7030.117 4733.663 5877.43 9271.197 11182.467 7369.535 11336.042 4987.534 6663.159 9216.055 5820.959 6243.525 5581.017 7199.187 8696.195 4844.954 7595.396 8917.231 6830.355 5236.4 7111.74 5328.276 8047.996 6309.674 7953.976 6738.59 5719.77 8884.568 4058.915 2597.029 9952.89 5653 9058.475 7732.965 6563.589 9174.68 6044.752 7448.733 6778.46 8890.589 6505.605 10831.308 10066.645 12232.703 8436.399 4497.581 5615.273 6931.855 7452.179 6145.116 6886.834 5481.282 9861.942 10899.993 10377.525 10301.282 6553.734 11456.965 5692.753 6995.745 7071.694 9213.872 5426.173 4846.219 6681.567 8429.107 6117.533 8325.594 9045.876 5810.216 7190.542 12634.233 10386.992 7934.582 7854.058 7099.065 10517.391 10401.384 8742.901 3391.763 6478.145 12127.73 9531.218
655.749 2397.242 2539.24 5506.034 2891.127 1618.959 831.52 1756.013 1584.176 1725.255 855.917 3636.748 8521.54 1134.194 1887.051 1176.775 6943.416 5172.879 1400.519 765.483 2377.415 1299.307 9518.388 2044.97 2322.38 1201.51 2030.534 1980.914 2061.858 536.678 870.983 922.203 1056.698 1050.465 1007.173 1730.375 1199.509 3096.796 2229.416 6162.23 763.027 6214.227 1209.765 1564.031 1765.762 1414.625 1832.222 1650.699 2165.503 4063.315 1054.131 926.339 1068.884 1028.873 1690.347 1863.147 5712.302 2013.895 5046.857 1415.62 7114.945 1379.941 959.234 1384.274 2867.205 3642.769 1583.803 861.673 1037.765 3672.387 6024.512 880.283 1525.289 4520.005 5086.619 3531.745 1404.441 733.38 10035.791 1621.012 1073.925 5553.02 1862.353 3264.774 6456.459 1036.328 812.457 1679.765 2011.191 5881.316 1165.633 2913.698 2795.91 619.451 1138.991 3869.121 741.725 1539.825 3660.953 1077.455
4342.1 12902.615 3089.868 3813.549 4318.619 8086.273 3319.565 3501.829 8442.975 2858.812 4995.067 3674.328 4012.89 3787.53 4382.597 4042.892 3465.218 2771.512 16930.42 3642.93 3901.098 2713.831 3970.686 3471.962 4045.614 3788.726 3127.513 4589.972 3548.027 4122.088 3979.876 3363.264 3324.404 2744.423 4340.912 4632.771 3751.754 2321.302 4465.75 2825.482 2994.882 2929.48 3332.27 3599.683 2250.388 4450.284 3944.239 3044.424 4672.699 2589.843 5119.206 8970.539 2907.365 3685.751 3394.344 5932.427 2892.366 3551.361 3595.402 3541.707 2450.046 3168.877 5387.253 6763.308 7163.055 8608.311 4074.093 6401.374 5700.759 3382.635 4464.321 3824.052 4178.395 3410.946 3850.757 3869.947 5138.646 5561.116 3772.287 4464.341 3192.104 2416.264 3239.566 4107.435 3027.175 2930.13 3643.124 3668.981 2974.747 3169.799 5783.784 3900.432 3874.269 5731.504 5246.291 2325.392 3095.177 3045.685 3202.716 3971.297
2673.522 6194.416 3765.963 3549.559 1609.324 9953.045 2403.485 3987.668 5987.783 5065.961 6614.698 2176.982 2578.529 4022.081 5840.476 8982.191 2868.525 3974.891 2993.016 4191.312 3009.819 5713.402 4036.263 4892.221 3662.126 4495.612 3256.024 2903.776 4572.583 3158.419 6446.968 6933.576 4192.912 5676.194 5929.758 4377.987 6049.271 4173.911 6904.444 3147.298 6700.203 11362.174 7177.443 6189.959 9423.969 4603.644 5390.681 3937.083 5052.872 3734.298 7902.587 7193.398 5774.291 6050.186 5868.662 7840.276 4635.174 5843.296 2166.951 4495.124 5469.583 5383.819 4508.104 4322.529 2958.462 7702.799 4027.387 8097.332 5292.971 2449.277 6268.716 7445.037 4574.717 2978.53 3284.749 4015.592 5350.95 11916.531 5101.984 6214.664 4823.778 4443.153 5781.318 1662.913 2840.967 3786.446 7343.481 6875.472 10361.391 5431.353 6118.901 6975.227 5335.932 3385.215 7454.012 4583.816 3966.171 4772.795 1920.777 4211.442
6198.819 6945.559 9181.624 7340.39 6602.335 9470.105 13446.414 10453.808 11645.396 7078.313 7446.621 6383.082 12189.595 7671.473 9482.386 10750.044 11875.949 9509.302 8351.859 9595.858 8348.247 7678.037 10673.815 7460.15 7224.76 7081.216 8830.943 5590.634 7805.033 7655.203 8053.087 7312.136 2742.973 8509.549 7571.538 9626.362 8492.287 7466.232 4256.414 11462.44 7440.776 10406.551 11470.942 6763.801 8284.752 7838.391 6452.111 7553.742 7848.681 8407.641 7731.343 7793.902 5415.568 6443.258 4397.552 9311.906 8100.067 8429.864 9102.169 3678.612 7872.668 9669.848 5524.087 8202.723 11732.138 9652.342 8690.662 7793.012 8558.665 6549.44 9926.777 5574.155 7912.963 7296.998 9438.841 12696.844 7790.485 7410.216 12450.422 7884.205 9200.671 8671.485 9120.484 4318.375 11973.263 10228.94 5109.286 4364.214 6417.031 7788.274 8112.335 8816.146 8120.087 6758.411 5902.068 8938.198 8752.092 5495.578 10555.158 7134.109
5453.361 4124.74 5432.967 5149.584 8422.47 3068.632 3783.21 2688.366 3861.226 3476.475 5981.207 3408.866 2679.18 4550.067 10086.931 2545.69 6138.052 2588.778 5665.673 3825.115 3506.284 3022.496 3945.474 8520.486 10743.635 4084.17 4890.696 3782.843 2508.052 3531.28 3751.59 3026.945 5185.416 4552.784 3696.284 2411.638 5105.548 2278.763 7290.738 1955.232 2342.545 2818.829 1793.614 1963.95 2969.094 4244.528 2691.244 2948.985 5311.465 3333.569 3793.939 6378.239 4321.787 4833.994 4826.524 4815.811 2944.464 4759.444 5497.606 5262.636 4568.658 5754.018 11899.803 6259.789 11275.281 8810.412 5015.331 8216.688 7281.337 6470.045 3836.834 3770.179 5935.321 2700.154 4709.737 4493.151 6161.796 5896.949 5725.674 4191.262 3914.454 2800.145 2358.216 6155.173 3867.693 3711.378 4911.85 6309.791 2287.946 3066.109 6824.283 4118.583 4431.849 3268.955 4956.048 4689.525 3695.369 4063.303 4556.216 8842.458
3302.134 2877.655 4521.604 3199.955 3715.641 6218.017 3397.327 12698.18 4275.741 3343.028 3760.056 7442.805 7224.05 1616.608 4058.432 3322.995 7573.13 11330.881 2456.44 3192.57 4504.989 3745.131 5615.162 3013.865 2400.243 4536.448 5510.061 4450.85 7421.785 3771.062 2667.823 3666.521 3660.297 2461.713 3270.179 3741.566 4259.025 5247.99 4322.806 7458.815 2621.958 5245.19 4678.417 4537.368 9541.816 3431.359 3089.761 9460.385 4325.997 9424.512 2445.16 2026.709 2626.523 3260.481 3558.35 5664.4 6136.693 4922.653 3929.139 2612.363 6098.19 2959.122 1602.004 3817.259 3535.806 3147.53 5039.46 2890.433 2545.303 3586.43 3406.287 3724.67 3075.04 3968.458 5396.638 7369.825 3560.342 3839.903 3463.211 5436.117 3558.272 6652.672 7813.034 1636.2 5828.448 3384.054 3454.028 2312.787 3964.244 5064.127 3001.031 5100.444 5773.979 2346.285 2548.09 4705.906 1778.492 4291.351 7004.101 3740.145
3546.351 1276.967 1998.554 575.097 1451.841 2979.554 4092.054 3476.298 2180.687 3479.887 7703.226 2759.056 2167.411 1195.165 4814.233 9658.944 1120.836 1954.581 1067.137 7490.187 2453.549 4550.352 968.072 1663.082 1773.207 4863.666 4616.856 2535.858 2449.737 4572.437 7860.205 6850.551 1737.682 2318.835 9200.896 3226.744 3520.464 2355.902 1878.252 1558.08 5448.078 4830.407 8796.377 5762.166 2439.015 4384.876 3855.98 4600.239 2778.226 899.937 6846.105 2464.891 2589.396 1742.933 2416.171 2452.277 1617.556 2290.477 2568.094 1583.019 940.012 4864.16 1650.316 1704.696 896.857 1441.549 3836.446 7962.055 1551.94 2637.314 2099.9 2245.694 1648.528 2785.618 922.409 1865.946 2609.826 8328.145 1451.192 3282.465 2715.12 1274.665 4882.521 1190.164 996.122 3863.469 2666.363 2400.923 2896.713 4173.837 3353.955 2471.794 1504.109 2861.057 1982.713 1343.78 4087.759 2272.561 1665.424 2221.659
10574.623 5728.39 9191.883 6144.382 8852.373 9188.8 16377.58 5796.639 4150.81 5922.6 11065.576 11444.31 6862.332 8853.667 6126.053 5129.733 9473.237 11831.137 6091.006 9376.954 9419.282 5401.735 8162.316 7427.593 7358.003 6189.832 6500.987 9736.63 10753.054 9481.801 10333.309 10844.984 10027.361 7183.841 8139.408 6638.888 9689.144 3972.073 6301.318 5762.264 9011.124 8398.228 9525.893 4438.15 5700.42 8489.515 8267.635 8010.665 7359.069 7857.678 9727.177 7035.207 8710.214 4941.537 7719.908 5820.894 7575.851 8209.461 6691.182 7209.621 6709.724 7159.503 8914.145 6210.845 8699.341 5011.071 8800.127 9425.24 8031.632 5773.995 5786.825 8424.451 7699.584 5674.569 4434.26 5237.107 7050.416 13091.741 6648.59 6154.547 6891.283 7506.312 5147.227 5988.819 6996.977 6828.41 7976.918 8288.982 4269.906 9467.717 10790.219 8196.389 8649.943 6645.627 7592.458 6921.896 8349.244 7245.92 7855.628 8495.253
10692.726 10638.285 10521.613 12339.417 11690.366 10164.165 7981.137 7116.628 7257.389 7915.317 13540.73 7220.738 10449.302 10617.717 10704.519 8892.714 11033.265 8021.278 9156.185 12639.36 7899.462 7852.155 11217.507 7859.563 9993.208 7413.066 11697.664 11138.924 10602.285 10233.445 12330.952 9611.399 6950.664 6870.867 7316.534 9352.82 10754.533 6144.401 9626.693 12478.649 11496.24 6274.621 8323.504 4870.239 8539.941 9991.722 7757.937 6811.505 11341.049 10850.467 11798.847 9120.864 7202.897 9912.405 10514.759 8972.907 10496.562 10773.857 11002.025 9783.189 10624.548 9112.054 12203.218 10374.387 11734.894 11232.972 12386.718 11746.597 8050.224 8866.274 11269.292 10332.247 12235.897 9528.311 9324.14 8621.146 10938.487 12588.677 14322.365 7956.954 8114.861 7489.054 9263.189 8157.976 15322.748 11107.134 8255.398 9040.727 6972.853 5293.166 12533.078 8529.873 9386.305 14075.319 8595.793 8864.483 10590.339 7004.638 12310.996 11143.588
4644.689 1678.992 6689.181 7048.699 3258.461 5772.474 3518.11 2921.876 5426.524 3932.542 7158.759 5287.81 4829.92 4567.837 2622.395 5102.737 4613.838 4303.125 4330.719 6539.666 4679.45 5631.012 4286.81 6040.925 5905.729 6345.687 9857.077 3749.078 9027.35 7284.116 5607.556 7871.385 1765.894 3072.068 4381.772 4411.158 4674.035 1974.673 1822.076 5263.278 5953.907 3488.423 4291.927 2135.921 5652.064 3752.925 3323.092 3539.958 2911.307 11647.82 5699.26 4503.014 3544.735 4042.84 3746.858 5837.366 6791.282 6051.208 5594.211 3620.995 7626.283 6141.339 4681.969 8327.996 3673.203 3106.14 3705.488 2217.969 3855.127 3075.572 2324.74 3939.119 5106.154 8374.724 4667.793 3596.704 8636.525 3548.498 5726.315 5092.005 7432.777 9401.644 4415.819 1986.504 4937.902 6581.925 4188.572 2551.195 5168.758 4566.035 3840.017 6265.121 4879.574 5891.417 3616.579 6540.269 4324.128 3161.412 12817.169 5237.147
6732.124 4857.856 6409.802 5373.061 9388.036 6486.477 3825.887 4488.286 6202.46 4101.652 2379.352 3789.657 5874.03 6744.895 3873.422 3795.541 10976.553 12659.005 5179.229 9595.056 5972.807 4481.047 4670.951 6046.342 8102.478 4229.455 4955.159 4980.009 5826.058 3001.218 3354.087 4002.752 4071.941 4769.786 3292.497 3493.464 4858.905 9569.761 5724.09 4038.62 2382.317 5965.776 7732.273 3530.304 4881.004 5505.347 5527.592 2271.952 8722.492 4142.274 4923.765 5255.425 3376.195 5564.678 3766.905 5053.012 5751.023 5566.68 8871.917 4932.181 5734.655 9236.405 5747.982 4776.887 6111.328 10040.291 4220.581 2932.634 5353.875 5015.464 6224.492 5011.745 4370.177 3703.964 4583.812 2346.467 4771.599 3010.092 7412.944 3807.756 4442.745 8930.533 4407.775 4994.633 7668.517 6549.079 4227.824 7862.286 4946.645 9723.707 4924.925 8913.824 8175.839 6258.981 5371.723 5885.742 2319.814 4995.391 6354.514 4133.166
5070.509 1859.743 3205.001 1480.749 3204.209 4597.221 10811.598 4076.653 1612.886 5847.216 13470.999 2565.114 2132.487 3741.131 6403.161 7451.644 2279.691 2210.734 2756.282 5445.253 4390.262 3501.225 2055.959 4420.635 3581.633 5982.581 3528.079 4492.194 4491.632 8132.861 5826.909 6524.767 4504.761 3527.698 4326.465 3875.225 8890.292 3147.956 4705.051 1126.753 5726.341 4075.82 6380.181 2790.545 1581.833 6140.005 7244.8 5812.79 5456.753 1242.158 5083.772 2823.337 6909.718 3966.823 3535.405 3324.881 1910.317 3988.003 2130.717 3463.046 1725.987 3575.831 2759.103 4565.41 4723.874 3164.021 6819.398 4395.012 4599.396 2077.273 2890.209 2461.417 3966.692 3850.879 1926.013 3740.379 4811.446 7894.971 2750.212 3802.628 4020.439 2352.353 3021.907 1034.045 1543.831 3784.629 3998.305 3647.053 3837.986 3752.154 6737.693 3450.14 3788.977 1657.287 3077.287 2806.146 3760.942 3604.835 1896.482 5039.878
7366.169 3126.564 5518.41 2941.419 3648.195 1454.047 5274.392 5211.112 2806.781 5034.046 6679.515 2386.977 2024.02 5087.756 3425.636 2902.787 3391.389 7220.908 4626.121 9337.483 4731.548 6982.372 1422.961 3761.578 4595.569 5580.838 5865.6 4752.071 5752.321 5519.33 5253.136 7860.872 5111.238 3402.912 7426.126 1868.469 4905.234 4790.242 6107.456 4823.578 6712.701 2824.093 4768.013 3296.041 4859.163 3863.659 4734.595 6665.075 5262.418 4345.162 9445.514 5792.78 5509.173 5042.084 6411.548 2206.498 4189.234 4187.936 3030.222 7711.574 5094.172 6875.069 7528.485 6333.1 2971.903 2412.485 2817.523 12619.045 6097.419 1547.788 3653.832 7893.217 3737.828 2207.405 1678.515 1962.466 5466.824 8522.501 2507.594 5112.972 6140.21 2648.477 4396.486 2487.832 1680.156 5461.597 6571.295 6434.788 4971.385 4780.637 9355.504 4715.643 5205.968 6062.923 2697.081 3139.76 5800.441 4105.571 3097.656 3611.052
6449.131 4567.694 6416.404 2908.194 2844.516 10727.983 6070.046 7598.404 8153.264 5653.906 1738.935 5892.193 2307.182 6344.262 4051.412 7640.162 3750.583 3127.006 7381.017 4762.336 5368.691 5341.073 1654.699 4109.119 3805.044 7887.85 6972.233 4889.303 7060.104 5064.007 5027.989 6109.371 2410.158 4388.766 4434.773 6120.641 5055.859 3643.385 1995.986 8519.971 5686.45 3934.335 10594.965 6550.348 5730.893 5017.142 3970.089 3285.673 4372.249 5879.459 5875.285 7286.356 3824.232 6259.912 4365.49 6989.696 5972.251 7783.453 4633.911 3733.654 3585.7 9286.604 3614.22 7503.943 2218.096 5224.028 9476.9 1758.199 6560.885 4904.147 6423.54 5713.888 6985.673 5332.291 6902.351 5624.148 6393.945 4059.46 2897.842 8969.416 9327.037 7672.492 6220.093 1949.318 2938.231 9615.482 4276.456 2870.839 5752.263 4021.86 3863.358 7767.735 5699.848 6452.971 6650.135 7694.546 6478.087 3588.963 5960.988 3940.453
10447.337 10887.862 6918.376 8973.36 10611.504 7106.65 14273.647 6744.128 5685.579 8321.882 9244.52 7236.691 6561.703 8389.04 6109.138 8375.475 5989.907 8490.685 7245.465 7717.969 6692.829 8051.752 16291.189 10107.65 11558.33 8796.167 8238.397 11261.883 8766.912 8753.729 10536.552 6610.106 9958.992 10675.963 10045.162 8641.596 9334.165 6551.548 6366.3 7456.242 6870.976 8174.521 5235.331 8306.123 6754.114 7510.041 8579.092 9577.641 8574.516 8346.292 11542.075 8395.631 8306.293 6582.685 6300.012 9381.957 6476.075 6554.382 5425.093 6881.6 9816.069 7136.727 8508.942 4705.526 9011.229 6204.012 6717.853 12357.435 11117.667 8938.572 5093.803 8738.763 8170.657 6798.246 6398.012 13174.828 9169.384 10612.772 8716.275 7724.222 7306.1 8528.078 5863.447 9591.11 5680.261 7927.423 8018.774 9040.593 7232.516 6006.863 8121.376 9328.128 9587.609 7950.658 6281.691 7690.131 13242.609 8487.211 5922.98 6937.593
7183.173 7602.065 4673.954 5645.758 7575.141 10278.009 9335.808 5343.132 7339.375 3835.066 7844.94 4937.438 4316.705 7022.477 6538.245 5283.272 4237.356 5958.217 10705.711 6507.325 5221.634 5240.845 5316.958 4612.289 5493.504 5548.805 5510.816 7057.135 5204.048 6410.553 10216.86 7382.247 4789.811 4027.184 8391.26 5801.245 5152.507 2945.833 5170.582 6188.032 6191.616 4304.738 3542.625 4169.513 10336.317 4763.214 4648.537 8492.121 9030.922 7916.111 8640.267 7792.924 5332.792 7623.829 7009.57 8636.689 4617.975 6183.006 7588.32 5169.809 3873.182 5855.089 8465.321 7400.493 8130.597 6016.867 7805.118 13767.138 6888.33 5821.204 6374.963 10915.391 6693.304 5057.72 8217.353 7337.904 6775.92 10569.239 7302.001 5917.565 5771.518 4999.241 7710.319 8966.702 3808.267 6984.544 5416.399 4267.536 6121.754 4804.809 11479.461 5470.905 6433.75 9293.015 8497.314 3931.542 10635.562 6572.203 5949.103 4035.644
4164.481 3615.071 6207.582 6581.173 7451.032 3088.054 6668.982 4105.856 4161.483 4443.479 6587.587 3294.757 2119.031 5335.344 6710.913 2847.66 5112.445 4150.482 3829.21 4533.551 4343.588 4881.093 4946.072 7652.815 9309.942 4567.247 6068.044 2676.875 3863.165 5395.065 5688.42 3606.835 8150.485 3186.022 3474.781 4167.232 4037.56 2471.422 9533.787 4152.973 6766.102 2018.336 4409.877 2536.482 5483.864 4721.054 4944.577 4411.137 7490.973 3891.643 5882.959 4145.465 4860.668 5881.58 10564.763 5835.674 3435.842 5136.802 7088.907 7756.817 6373.317 5256.976 8602.953 5324.633 7430.133 6042.161 5319.238 5470.169 5390.909 5924.468 8439.924 4644.856 6178.407 2127.52 4293.1 4061.888 7024.246 8949.507 6122.57 4006.817 4942.734 4055.078 3562.761 9046.091 6092.137 4966.853 4351.328 10884.17 4281.401 1950.53 9236.101 5798.112 5614.873 2529.592 5118.716 5995.578 4020.602 3957.885 4111.965 12485.033
5191.468 5338.527 3963.26 6713.968 5768.523 2892.238 5955.338 4767.919 4279.961 7689.949 4475.919 5259.561 5707.084 3965.087 4802.198 3954.898 5960.187 5451.722 3948.31 5015.787 4842.965 4459.831 9293.504 4057.594 5196.603 6234.155 3988.783 5488.149 4007.693 3635.249 4004.087 4781.561 9053.043 5606.376 3622.715 3518.398 3722.192 4822.922 9626.439 4597.432 4086.326 5333.79 2489.463 3109.504 4896.457 5112.113 5599.007 6974.605 4415.277 5377.868 4582.194 5087.209 6544.384 5460.897 3767.241 5183.353 6487.964 3852.429 3925.996 5816.544 9166.532 2040.257 3902.257 3529.11 5711.155 3560.179 4353.288 6655.379 3775.087 4370.055 5089.367 3812.999 4855.033 11213.305 5477.485 7035.508 2735.422 4730.881 6571.12 4239.098 5921.229 6679.999 4883.997 17575.6 4558.11 2315.896 4680.554 8714.195 6525.521 7621.77 5316.825 5420.347 5222.661 4124.113 7074.395 4015.108 7457.785 5211.988 3698.773 4653.519
6318.828 4746.532 7184.812 7448.562 6077.522 5563.951 6130.394 4386.81 5558.131 5639.616 5369.275 1432.204 5800.639 5877.913 2675 1352.504 4952.552 8272.294 4483.945 4334.045 8258.887 5680.444 10599.117 3670.622 6589.747 1266.631 4713.303 8403.42 7679.817 6272.012 4931.384 3296.074 5040.146 3198.044 1188.458 7043.194 5082.363 3310.801 8419.436 6926.835 1848.38 7694.459 3431.113 6392.432 4057.077 3173.372 1740.219 6182.526 3465.766 8563.824 3910.117 2746.365 4478.865 3211.844 4281.413 8275.812 6902.157 3981.109 4548.283 6402.049 8687.511 4045.333 6173.089 4936.382 8940.878 5452.663 6642.013 7800.438 5856.46 7022.253 1404.902 3725.813 5916.291 2891.603 5835.188 4774.733 4659.626 7223.438 9887.612 5649.207 3670.44 8441.291 2978.681 4388.004 4954.963 3241.091 5100.659 4469.217 3638.854 6014.938 6017.396 5742.569 5076.815 3827.606 5597.027 3028.952 6415.284 4995.266 3979.731 1244.69
8091.004 9189.363 8799.337 6642.269 8010.103 8635.21 8478.419 7517.704 8369.147 11235.896 16649.54 6588.568 6393.312 9479.145 8950.79 7579.337 7686.242 11069.241 8212.062 9228.146 7968.171 8584.889 6640.599 9693.624 8279.983 8239.039 10663.261 9805.267 12001.119 8514.958 11445.9 7619.22 11912.388 9009.892 8166.465 10263.021 10892.686 8036.522 10113.148 9440.987 9570.351 7701.021 6815.846 8447.865 8581.034 6994.797 8720.287 10968.619 10209.059 14180.32 11782.037 8135.067 9791.364 10688.613 11505.872 7132.936 8562.762 8402.418 6794.744 12256.224 9179.758 8759.307 12064.947 10677.553 8749.414 9418.887 11384.737 18000.717 11589.966 7791.6 7720.249 13615.51 10780.044 7135.659 7192.996 7746.018 10947.655 10212.663 7808.175 9561.823 9355.055 9934.444 8595.359 7710.222 7370.063 9943.196 10107.404 8134.371 10570.071 7093.784 11421.33 9563.719 10601.599 8474.812 6694.959 6620.611 7714.845 7687.579 9176.455 7001.574
9721.195 4168.939 5493.863 1463.269 3773.367 6000.383 2369.871 5392.384 3077.956 4625.01 5455.783 2636.932 1291.125 7006.508 4036.818 3530.648 2086.004 4178.421 4597.732 7470.635 7009.924 7774.495 612.665 4811.939 4747.742 5587.187 4102.151 6976.4 6753.641 5304.357 4176.59 6556.996 5899.927 5695.504 4576.992 5844.459 4866.674 5079.563 7091.822 1222.628 4412.057 2243.094 8330.2 2864.549 5048.126 8038.278 6392.742 5196.054 8504.853 2447.531 5864.14 4165.472 6194.707 5111.367 6336.638 6174.381 3499.634 6514.072 3154.971 6912.823 1990.629 7694.784 10556.63 5479.312 5537.171 4548.907 6233.86 5085.461 9147.731 4160.833 2705.43 8102.519 6238.187 3901.632 2380.672 2808.084 5565.943 4326.682 1529.791 6084.599 6303.07 2813.875 5991.572 1741.786 1155.022 7544.327 6553.588 6468.772 5487.028 2098.486 4963.115 6129.537 6028.687 5662.871 6818.134 3760.738 3390.819 6570.007 3360.335 5795.852
3089.838 2701.23 4513.605 3994.521 2491.303 2864.801 2325.128 3269.78 3215.402 3293.363 2356.962 9041.815 7078.161 3213.417 1470.338 2334.816 4856.996 5266.275 1839.968 2455.208 5576.62 2653.488 4961.473 3344.356 5144.62 3579.924 3903.911 3291.161 5512.936 2839.535 3828.068 4278.818 2325.149 3470.156 4136.144 3030.543 2708.268 3386.959 1792.753 2171.576 3740.739 6028.7 3823.278 3505.973 2184.53 2333.3 4055.554 4646.849 2456.36 7812.121 2921.105 2761.647 3480.614 3190.525 2175.222 2213.818 11617.354 3731.238 6820.821 4061.384 7635.202 3458.208 3192.574 2421.644 2397.472 1930.253 3016.794 2656.328 2005.148 3645.362 3780.376 2264.022 3741.07 5478.716 1541.495 3000.074 3957.799 2214.679 2927.183 5108.52 4397.725 10961.889 3146.66 2575.541 2793.413 3841.275 2792.529 3679.38 3517.082 12265.68 2793.152 5906.428 5250.266 2680.404 2092.562 7647.875 3269.276 3002.457 6954.478 2413.301
1781.005 4019.822 706.346 2111.858 1542.321 2229.491 2449.351 942.574 2507.363 838.074 3044.584 1319.832 720.743 1340.539 1611.689 1792.023 786.371 3154.737 3693.687 1875.884 1088.491 1124.45 935.338 1213.839 2070.015 1367.517 1075.872 911.649 818.114 1331.355 2302.796 1608.641 641.534 1813.275 1820.403 1487.845 1851.998 1032.476 3528.399 19471.114 1732.364 1234.425 2021.966 1534.619 1424.982 1911.814 2066.379 1209.723 1764.142 616.302 2359.844 5100.8 1447.076 1250.018 2283.745 2948.032 2396.984 1394.953 997.774 1149.293 1999.048 2633.31 4002.089 2119.436 1926.249 2605.49 767.126 1275.801 2163.986 1030.418 2112.92 2161.356 1396.39 814.842 746.39 1005.486 1844.598 2535.767 858.625 1612.651 1343.611 994.546 1553.855 2442.474 2024.406 1776.979 2708.14 3973.185 1565.601 396.207 4401.65 3219.823 2594.82 5405.252 2968.887 1886.062 232.356 1139.379 1312.69 3181.43
7122.359 5205.701 5450.207 4320.63 8408.254 4136.2 5522.279 3275.122 2961.72 5073.676 10956.007 5901.623 4585.121 5040.007 7882.832 6302.1 6337.607 5520.866 4436.406 6271.997 5210.411 3370.852 7032.237 8240.251 8052.372 5030.089 6010.102 6557.529 5339.652 7482.641 8019.969 6053.393 10026.523 5929.593 6659.42 6657.589 7395.373 3241.669 8267.945 3865.601 5841.355 6022.925 4130.538 5179.161 3565.181 7131.761 7091.051 9842.365 6479.423 5166.293 7567.024 6317.997 6329.556 5188.231 6606.365 5321.084 4561.49 5326.529 4768.673 8216.941 3207.532 5622.337 7414.842 6509.818 7502.56 6187.571 6338.642 13831.154 6254.151 6221.313 3237.012 4300.411 6025.084 4845.488 3700.665 7071.522 8135.203 12832.794 5811.392 5661.781 4780.209 5184.161 5146.905 4891.56 3933.894 5870.87 6702.212 6073.989 3958.201 4884.878 12829.999 5637.037 6667.774 4245.452 4336.015 4689.596 9351.777 6860.745 4767.294 9096.698
9193.379 7831.002 5389.44 8985.25 10278.461 6960.142 6047.491 8079.958 7253.731 7600.235 2595.621 12157.308 7938.085 4978.492 7073.386 6207.127 9989.526 7886.364 6681.811 4835.637 6237.611 6242.394 12100.896 6923.136 7561.25 6030.853 7208.913 10607.649 6905.797 5006.372 5920.463 6619.674 5728.257 7420.934 4563.895 5465.418 7072.708 8748.359 5438.104 13679.074 6056.632 5657.379 7950.688 5983.285 6025.306 6567.921 8017.653 7979.419 4709.989 7983.782 6009.951 6746.586 6921.958 6420.398 7024.464 9404.466 6965.947 8172.234 6743.923 7043.536 11113.028 6612.044 6030.292 7200.812 6778.009 7511.568 7237.681 4006.022 5867.204 7996.286 7901.549 6792.333 7750.677 7442.369 8663.828 5558.78 6702.334 3962.576 8716.65 7244.131 7187.772 7335.578 7712.551 6723.319 9633.293 4893.798 8083.787 8106.471 8270.482 16428.661 5080.275 7434.97 7294.709 5865.444 5449.736 8515.059 6258.224 7732.599 11513.997 4801.269
