"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
-0.18 -2.705 0.378 1.04 -0.919 -0.49 -0.851 -1.269 -3.094 -0.901 -1.529 -1.864 -1.533 -1.466 -0.682 -1.229 -0.145 -1.829 -2.645 -2.967 -0.99 0.133 -0.813 -2.135 -1.305 -2.013 -2.136 -1.775 -2.326 -1.028 -1.048 -1.43 -1.315 0.471 -0.471 -0.309 -1.058 -2.819 -3.833 -1.222 -0.774 0.39 -1.385 -0.15 -0.315 -2.187 -0.763 -1.486 -1.286 -1.652 -2.132 -1.528 1.069 -1.694 -2.184 -0.45 -0.985 0.329 -1.846 -2.075
0.249 -1.036 0.862 0.551 -1.526 0.246 -1.343 -0.98 -1.478 -1.093 -0.139 -1.091 -0.451 0.088 -0.518 -0.561 0.615 -0.841 -1.425 -2.454 -0.439 0.119 0.078 -0.995 -0.766 -2.117 -1.689 -0.293 2.477 -0.185 -1.007 -1.047 2.27 0.88 0.195 0.069 0.17 -1.552 -1.272 -0.976 -1.092 1.551 2.195 0.138 -0.004 -0.599 -0.072 -0.963 -1.271 -1.423 -1.227 -1.056 -0.023 -0.765 -0.467 -0.04 -1.529 -0.264 -0.867 -1.704
-0.284 -0.753 -0.642 -0.3 -0.976 -1.241 -1.415 -1.742 -0.577 -0.602 -1.843 0.564 -0.682 -0.793 -1.644 -1.263 -0.899 -1.085 -1.47 -1.512 -1.644 -1.517 -0.187 -1.068 -0.056 -1.74 -1.141 -2.119 3.909 0.302 -1.504 -1.012 -0.49 -2.064 -2.33 -0.498 -0.732 -1.094 0.138 -0.478 -2.03 -0.524 -2.417 -1.393 1.489 -0.497 -2.51 -1.252 -0.826 -1.452 -0.751 -2.194 -0.765 -1.974 -0.147 -0.981 -0.428 -2.129 -2.031 -1.354
1.152 2.465 -0.027 0.438 1.341 2.22 0.156 3.201 1.823 3.16 1.917 0.294 1.888 2.151 -0.343 0.258 1.108 1.217 1.78 1.793 0.597 -0.186 0.667 0.508 0.302 2.465 0.853 2.213 1.883 1.163 1.592 1.999 0.704 1.588 0.348 -0.283 0.75 1.102 2.942 1.347 0.499 2.139 1.141 -0.029 -0.435 0.838 2.117 2.086 1.047 2.784 -0.266 0.72 -0.081 3.101 -0.495 0.807 1.052 1.25 2.988 0.08
0.947 -0.605 0.94 1.633 1.367 -0.04 -0.589 -0.446 0.621 -0.641 -0.73 0.273 -0.575 -1.036 1.887 -0.174 -0.029 -0.93 -1.611 -0.212 1.493 0.366 0.205 1.528 0.047 -0.711 -0.675 -0.428 2.638 1.766 -0.418 -0.368 1.031 1.345 0.479 0.605 1.258 -0.918 -0.685 0.466 -0.099 0.499 -1.814 1.944 0.711 -1.002 -0.202 -0.433 -0.252 -2.003 0.962 -0.497 -0.196 -1.09 0.428 1.616 -0.919 0.087 -0.019 -1.225
4.362 1.889 4.711 5.154 3.328 4.523 3.159 3.276 4.794 2.2 4.33 4.762 4.932 3.641 3.401 3.04 3.437 5.279 3.005 1.497 4.543 5.404 4.751 4.002 4.703 3.502 5.209 3.696 4.037 3.517 5.139 3.798 5.227 5.559 5.624 4.332 5.029 4.536 3.337 5.323 3.579 5.282 3.898 4.306 5.828 6.054 5.319 5.866 5.171 3.792 4.475 4.573 4.182 4.043 5.893 4.923 5.016 5.023 3.68 2.647
-0.658 -1.585 -0.236 1.452 -0.262 0.255 -0.774 -1.219 -0.635 -1.878 -0.84 1.295 1.386 -0.667 1.416 -0.391 -0.115 -0.248 -1.006 0.161 -0.601 -0.81 -0.085 0.05 0.101 -0.566 -0.183 -1.841 -1.667 -1.163 -0.28 -1.621 -1.957 -0.422 -1.873 0.654 -1.1 -0.618 0.619 0.229 -0.602 -2.219 -2.968 0.581 -1.568 0.459 -0.309 -0.604 -0.133 -0.334 -1.018 0.247 -1.13 -1.933 -1.214 -0.436 0.803 -1.802 -3.08 -1.65
0.498 -1.879 0.735 0.624 -1.049 -0.318 -0.596 -0.292 1.076 -0.864 -1.387 -0.645 -0.355 -0.643 0.197 0.261 1.545 -0.856 -0.541 0.38 1.302 0.57 0.068 1.133 -1.11 -1.89 -0.9 -0.339 3.053 0.168 0.569 0.281 0.87 1.058 -1.917 -0.478 -0.164 0.056 -2.067 0.134 -0.839 -0.294 -0.78 -0.115 0.576 0.342 -1.096 0.357 0.364 -1.887 -1.422 0.059 -1.559 0.033 1.912 0.931 -1.131 -0.813 -0.364 -0.223
1.454 0.63 -0.2 2.068 2.289 1.358 0.829 0.934 3.021 0.807 2.066 1.633 1.489 2.122 1.772 -0.22 3.257 2.735 -1.142 -0.011 2.184 2.32 2.921 2.115 0.244 0.841 1.938 1.129 1.333 2.281 3.361 2.612 2.333 1.893 2.209 0.352 2.491 1.516 1.262 1.913 1.102 3.204 0.548 2.268 2.466 2.2 0.715 2.393 0.989 0.612 2.243 2.008 -0.71 1.616 2.746 1.028 1.096 1.68 -0.234 1.031
1.29 4.334 1.17 0.175 1.291 3.209 0.921 2.406 1.458 1.42 2.455 1.044 2.055 0.732 1.6 1.205 1.551 1.341 2.658 3.088 0.948 2.368 2.76 0.569 -0.062 2.646 3.187 3.063 0.016 1.642 3.543 1.41 1.351 0.723 0.946 0.297 1.685 0.811 2.341 1.981 3.572 2.743 3.074 1.444 -0.045 2.997 2.481 1.832 2.686 2.23 1.907 2.091 0.936 2.925 0.252 1.111 2.633 1.506 1.393 1.309
1.767 0.749 1.185 1.562 0.596 0.03 1.622 2.877 -0.252 3.135 0.294 0.149 0.081 1.033 1.211 0.856 0.78 1.447 1.291 0.122 1.223 1.335 1.543 0.42 3.106 0.669 0.956 2.334 0.839 1.315 0.551 0.039 0.853 1.917 2.14 2.774 1.279 1.645 -0.034 0.473 2.414 0.172 -0.064 2.356 2.443 0.035 1.481 1.753 1.375 2.668 0.839 0.453 5.11 1.664 1.013 2.225 1.386 2.072 0.121 0.993
0.595 0.393 1.019 0.09 0.608 0.361 -0.129 0.047 1.469 0.21 -0.16 2.059 0.38 0.316 0.132 0.396 0.229 0.175 0.305 4.441 1.233 0.385 0.396 -0.087 0.6 -0.04 -0.022 0.089 -0.171 -0.064 0.004 0.447 3.92 0.598 1.359 0.002 1.257 -0.025 0.129 0.207 -0.282 -0.133 -0.286 -0.443 0.087 0.154 -0.262 -0.005 0.204 -0.092 0.532 -0.307 0.537 -0.296 4.517 -0.136 0.101 0.634 -0.058 -0.113
2.223 1.595 2.083 2.443 0.428 2.122 0.508 0.472 1.319 -0.406 0.447 1.794 1.458 1.678 2.232 0.526 2.116 1.591 -0.203 -0.186 3.059 2.941 2.562 2.345 0.633 -1.055 0.936 0.789 0.6 1.427 2.001 0.377 1.684 3.032 2.555 1.901 1.886 1.166 2.917 1.485 -0.308 2.366 -0.026 0.473 2.44 2.378 1.824 1.33 0.991 0.064 0.803 2.28 -0.237 1.691 1.185 3.098 0.832 1.885 0.271 1.157
1.455 0.553 2.027 1.714 2.557 1.956 1.654 2.363 -0.759 2.88 -1.007 2.34 2.808 1.373 2.333 1.553 2.365 1.728 3.129 2.085 2.258 2.235 0.724 2.119 2.663 -1.235 2.56 1.717 1.859 2.213 2.85 1.886 1.226 1.776 2.199 1.809 1.399 2.948 3.008 1.769 3.106 1.764 2.556 -0.934 1.582 2.229 1.686 1.934 0.433 3.126 3.035 2.141 1.378 1.104 0.944 1.444 3.528 2.712 2.24 2.212
0.771 1.459 1.508 0.95 4.384 1.761 2.04 2.278 0.983 1.545 0.955 2.922 2.873 2.642 1.681 1.489 1.714 2.684 4.698 2.384 2.714 0.707 1.097 3.515 0.559 2.108 2.061 2.018 3.758 1.423 1.12 2.545 4.284 1.141 0.595 1.711 2.284 3.171 4.697 2.258 1.654 1.306 3.152 2.97 2.651 2.174 0.843 2.481 2.759 1.667 3.033 2.21 0.515 2.378 2.71 2.186 2.45 2.06 2.721 1.245
-0.948 -1.223 -0.252 0.014 -1.515 -1.689 -1.211 -1.107 -0.78 -2.066 -1.387 -1.636 -0.187 -1.012 0.988 -0.929 -0.374 -1.049 -1.667 0.584 -0.723 -0.549 -0.336 -1.213 -1.883 -1.807 -1.59 -1.525 1.668 -0.505 -0.429 -1.486 -0.656 -0.62 -0.533 -0.963 -1.08 -0.58 -0.477 -1.618 -1.332 0.578 2.165 0.375 1.505 -0.56 -1.017 -1.564 2.899 0.969 -0.163 -0.555 -1.697 -1.015 -0.403 -0.132 -1.317 -1.037 -1.295 -1.112
1.2 1.816 1.016 1.449 2.014 1.469 3.654 3.431 2.5 3.067 1.392 1.928 1.333 0.826 1.182 3.208 2.492 1.205 1.151 2.493 0.733 0.25 0.548 0.86 2.171 2.379 1.883 2.609 -0.469 2.079 1.957 2.441 1.832 2.415 1.917 0.719 2.838 1.182 1.919 1.097 2.606 2.089 2.151 2.268 0.615 1.915 2.559 1.022 1.543 4.104 1.807 3.176 0.394 4.14 2.807 1.376 1.576 1.572 4.577 3.311
2.299 3.583 1.343 1.428 0.904 0.844 2.665 3.735 1.697 0.005 1.07 1.16 1.134 2.755 2.017 2.053 2.422 2.559 -0.347 -0.217 2.62 2.382 2.71 2.962 0.89 -0.346 3.239 1.849 0.294 2.646 2.138 2.773 2.575 2.81 2.128 2.414 3.2 2.155 2.871 1.413 0.586 1.987 0.195 0.864 2.076 2.85 1.213 1.631 1.699 2.907 0.967 2.667 1.557 3.067 2.493 3.326 1.296 2.358 1.104 2.214
-3.647 -4.131 -3.571 -4.226 -3.795 -4.48 -3.296 -2.854 -3.938 -3.41 -1.892 -2.474 -3.227 -3.746 -3.235 -3.68 -3.202 -0.608 -3.824 -3.066 -2.785 -4.063 -3.545 -2.304 -3.457 -3.878 -2.781 -2.175 0.351 -2.68 -4.123 -3.787 -3.225 -3.703 -3.07 -3.381 -3.187 -0.514 -3.436 -4.27 -3.236 -3.568 -2.252 -1.583 0.486 -3.591 -3.873 -3.356 -3.351 -3.33 -3.13 -3.201 -2.857 -3.554 -3.452 -3.315 -3.285 -3.25 -2.324 -3.583
0.22 -2.304 0.449 0.862 1.771 1.375 -0.089 1.191 1.608 0.922 -0.489 0.274 0.815 0.879 1.253 1.094 1.185 -2.05 -0.477 0.704 0.661 1.209 -0.306 0.684 0.885 -0.401 -0.055 -1.79 1.309 1.331 1.575 0.862 2.722 0.32 1.691 0.092 1 0.11 -0.281 1.021 -0.657 -0.947 0.984 1.732 1.007 -0.034 0.707 0.694 0.242 -0.102 1.046 1.116 -1.745 -1.491 0.351 0.955 0.072 0.149 2.002 0.232
2.64 0.483 2.588 2.089 1.456 1.458 4.224 1.139 0.838 1.764 1.75 1.061 2.103 1.996 1.996 1.491 2.154 2.134 0.54 0.987 1.209 2.316 2.155 1.178 1.079 2.166 0.768 0.653 2.261 1.921 1.135 1.163 1.18 3.093 2.932 3.55 4.313 1.15 0.893 0.77 2.656 1.707 1.453 1.624 2.652 0.638 2.793 1.653 0.87 1.313 1.558 1.707 2.676 1.535 2.492 2.19 0.606 3.145 1.755 5.792
-2.758 -0.285 -1.702 -1.531 -0.994 -1.954 -2.412 0.052 -1.584 -1.704 -0.488 -1.234 -1.972 -0.603 -2.972 -1.575 -2.394 -2.389 -1.893 -2.03 -0.636 -2.714 -2.736 -2.544 -1.291 -2.282 -2.237 -1.06 -2.304 0.392 -1.199 -1.291 -0.732 -2.051 -0.396 -1.771 -0.617 -2.877 -0.285 -1.593 -2.092 -0.409 -4.101 -1.063 0.172 -1.019 -2.134 -0.952 0.065 -2.486 -1.904 -2.403 -3.639 0.528 -0.93 -2.021 -2.977 -2.365 -1.217 -2.662
2.021 2.044 2.715 1.519 1.187 2.014 2.719 1.864 2.113 4.114 1.895 0.6 1.756 1.322 1.331 1.189 2.005 3.229 1.371 1.961 1.923 2.638 2.925 0.842 2.181 1.747 2.35 1.344 1.413 2.581 1.411 1.209 3.024 3.712 2.71 2.556 1.387 0.815 2.238 0.905 3.283 1.273 0.444 3.929 3.804 0.955 2.721 2.783 2.587 3.539 1.035 1.905 5.749 3.066 3.294 1.412 2.373 3.006 1.215 1.983
-0.284 -0.054 -0.44 2.458 -0.372 -0.305 -0.333 -0.239 -0.335 0.043 -0.227 -0.319 -0.332 -0.089 0.44 -0.505 0.488 -0.338 -0.441 -0.582 -0.452 -0.054 -0.103 0.618 -0.198 -0.342 2.971 -0.381 -0.154 -0.144 -0.258 0.586 0.177 0.447 -0.587 0.091 -0.357 0.401 -0.294 0.102 1.007 0.221 3.159 -0.374 -0.573 0.449 2.895 2.498 0.016 -0.454 -0.1 -0.475 -0.218 -0.414 3.132 -0.286 0.883 -0.593 2.183 -0.291
-3.36 0.348 -3.562 -3.918 -3.668 -0.705 -3.549 -3.813 -4.114 -4.111 -4.025 -2.953 -4.205 -3.788 -3.772 -2.243 -4.06 -3.574 -4.124 -4.246 -3.842 -2.187 -3.172 -4.23 -3.619 -2.95 -2.306 -3.891 -4.397 -3.608 -3.245 -4.08 -2.406 -4.656 -1.629 -4.07 -2.118 -3.825 -3.346 -3.968 -3.406 -1.709 -4.158 -4.067 -3.731 -4.587 -3.624 -3.854 -4.435 -4.026 -4.179 -4.209 -4.197 -0.805 -4.056 -3.562 -4.196 -3.74 -4.766 -3.504
1.245 -0.148 0.808 1.726 0.247 0.318 -0.042 -0.531 1.222 -0.875 -0.188 -0.725 1.136 2.085 1.194 3.378 0.182 0.732 -0.487 2.074 1.966 0.48 1.164 0.954 -0.836 -0.747 2.314 -0.415 -0.011 1.023 1.407 -0.308 3.432 1.676 -0.049 1.386 1.275 -0.245 -0.426 -0.005 0.012 0.249 -0.557 1.356 2.125 1.285 0.422 1.948 -0.304 -0.703 0.476 0.546 -0.369 0.233 0.161 0.988 0.352 0.823 0.776 0.044
-0.486 -0.783 0.125 -0.309 0.256 -1.21 -1.057 -0.74 0.735 -0.384 -0.956 1.595 1.09 -0.191 -0.437 -0.785 -0.075 -0.469 0.949 0.583 1.211 -1.111 -0.06 1.044 0.221 -1.239 -1.164 -1.346 0.025 -1.054 0.033 -1.02 -0.844 -1.263 1.841 1.113 -0.898 1.83 0.073 0.618 2.395 -1.391 -1.282 -0.334 -1.519 -0.878 -1.621 -1.517 -0.623 -1.434 0.457 -1.117 -0.819 -1.626 -0.874 -1.058 1.19 0.819 0.853 -0.504
-1.792 -3.558 -2.421 -2.767 -2.941 -2.935 -2.142 -2.459 0.003 -1.62 -2.723 -1.333 -0.244 -1.673 -1.684 -2.553 -1.783 -0.489 -3.118 -2.692 -0.507 -2.092 -1.47 -0.728 -2.085 -3.401 -2.043 -3.413 0.211 -1.322 -0.812 -1.434 -0.712 -2.544 0.343 -1.357 -1.846 -0.997 -0.241 -2.632 -1.032 -2.248 0.477 -2.456 0.353 -0.4 -2.001 -1.33 -1.352 -1.986 -1.772 -1.901 -0.882 -2.235 -1.281 -0.534 -2.569 -1.855 -1.917 -2.571
0.955 0.88 1.193 0.266 1.482 -1.387 1.14 0.453 0.97 -1.561 -2.513 2.089 0.652 0.346 1.585 -0.097 0.008 0.617 0.181 -0.044 1.037 -1.625 -1.407 -0.372 0.413 1.481 0.563 -0.135 -1.777 0.528 0.073 1.133 0.638 0.305 0.824 -0.321 -0.177 1.384 -1.469 0.395 1.573 1.428 0.101 0.674 0.601 -0.181 0.171 -1.974 1.695 -0.543 0.854 0.306 -1.284 -0.025 1.423 0.178 0.707 -0.503 0.264 0.288
-1.541 1.925 -2.313 -1.755 -1.847 -1.792 -1.832 -1.972 -1.743 -1.113 -2.204 -1.653 -2.132 -1.108 -1.539 -1.961 -1.125 -1.212 -1.461 -0.912 -2.002 -2.365 -2.053 -1.348 -1.709 -2.23 -2.654 -2.167 -0.879 -1.59 -2.187 -1.845 -1.418 -2.9 -0.715 -2.145 -2.198 0.985 -1.396 -2.272 0.409 -2.245 -2.437 -2.225 -2.037 -2.083 -2.107 -1.354 -1.098 -1.693 -1.732 -2.394 -2.076 2.593 -1.31 -2.074 0.128 -2.601 -1.617 -2.455
-2.359 -2.163 -2.652 -1.756 -1.439 -1.655 -2.36 -2.376 -0.653 -0.711 -0.663 -2.231 -1.906 -2.307 -1.778 -2.378 -1.903 -0.911 -1.521 -0.655 -2.621 -2.037 -3.319 -2.011 1.16 -0.781 -2.493 -2.317 -1.393 -1.669 -2.006 -0.286 -1.261 -2.597 -3.679 -0.595 -2.628 -0.996 -1.761 -2.58 -0.979 -4.181 -2.852 -1.229 -1.309 -2.815 -2.108 -0.66 0.358 -0.716 -0.972 -0.668 -1.095 -2.828 -1.204 -1.696 -1.036 -3.526 0.144 -1.792
-0.831 -1.563 -0.296 1.054 -1.171 -0.415 -0.406 -3.307 -0.928 -1.654 -3.846 -0.473 -1.483 -1.186 -1.067 0.221 -0.754 -1.45 -1.81 -0.147 -1.206 -0.549 -0.899 -0.869 -0.916 -3.364 0.289 -1.395 0.865 -0.59 -0.926 -3.271 0.697 -0.257 -1.731 -1.19 -0.811 -0.136 -1.478 -0.335 -1.902 -2.368 -1.079 0.43 -0.825 -0.362 -1.459 -1.494 -0.775 -0.815 0.395 -2.033 -3.095 -1.518 -0.742 -1.339 -0.513 -1.219 -0.392 -0.819
0.632 -0.572 -0.305 -0.615 1.158 0.096 0.193 1.623 2.145 1.105 0.991 2.169 1.77 2.275 1.194 0.904 2.205 0.664 2.323 2.54 0.95 0.458 0.093 1.248 0.848 1.883 0.591 0.009 0.047 1.914 1.35 1.235 1.826 0.697 1.583 0.328 0.262 3.077 3.207 1.131 1.398 1.265 -2.251 0.124 2.106 1.595 1.374 1.11 1.873 2.539 1.223 2.21 -0.254 0.52 1.347 2.441 2.468 1.226 1.624 0.242
1.082 1.258 1.739 1.177 1.899 1.854 1.521 0.582 0.576 1.888 -0.533 1.159 1.233 1.137 3.086 1.623 0.19 -0.822 1.048 1.33 1.293 1.243 2.011 1.736 0.396 2.382 2.218 0.054 3.204 -0.29 0.561 1.553 0.354 0.64 -0.405 0.946 0.56 1.212 1.296 -0.389 1.025 0.517 0.111 0.808 -2.816 0.108 1.157 -0.474 0.233 1.259 2.538 2.519 0.392 0.315 0.456 1.083 0.962 1.006 2.077 0.491
2.013 2.622 2.414 1.123 2.159 0.458 2.732 2.246 1.293 0.557 3.281 2.96 0.782 4.507 1.907 1.825 1.093 2.916 1.973 1.091 2.796 2.198 1.738 3.807 2.274 1.466 2.79 1.371 0.855 2.453 2.178 2.87 4.184 1.921 3.062 2.698 3.355 2.992 2.27 2.957 1.901 4.281 -0.151 3.344 1.711 1.128 2.028 1.6 2.449 2.392 1.277 3.765 1.13 1.859 3.507 2.817 1.574 2.616 0.687 3.478
1.485 0.477 2.612 1.227 0.561 1.327 -0.239 1.856 -0.407 0.689 3.111 -1.292 2.249 1.97 0.369 0.838 2.537 1.12 1.575 0.932 1.073 0.406 0.703 0.266 0.408 -0.994 -1.488 1.835 1.992 1.051 -0.17 -0.201 1.343 2.353 0.847 1.444 1.729 0.748 -0.569 -0.86 -0.166 2.915 1.441 1.395 1.192 1.065 0.716 2.183 1.262 0.531 -0.359 0.275 0.45 0.251 0.621 0.864 0.014 0.187 0.417 0.279
-1.127 3.596 -1.3 -1.935 -1.191 -1.477 -0.84 -1.181 -1.424 -1.457 -1.478 -1.43 -1.676 -1.066 -0.998 -1.213 -1.349 -1.255 -0.574 -0.958 -0.951 -1.189 -1.518 -1.617 -1.292 -0.726 -1.647 -1.171 -1.463 -1.211 -1.578 -1.228 0.173 -1.823 -1.699 -1.75 -1.288 -1.225 -1.006 -1.786 0.494 -0.805 -1.532 -1.777 -1.424 -1.599 -1.985 -1.44 -1.175 -1.582 -1.577 -1.775 -0.322 3.662 -1.678 -1.648 -1.665 -1.674 -1.749 -0.941
0.872 -0.877 -0.373 -0.501 -0.689 0.679 -0.721 -0.543 0.193 -0.751 -0.753 -0.289 -0.055 0.529 1.214 0.719 1.35 -1.001 -0.774 -0.066 0.071 0.835 -0.489 0.158 -0.808 -0.337 -0.078 2.644 0.048 0.525 0.742 0.142 0.886 0.707 -1.262 0.468 0.854 -0.21 0.245 -1.018 0.119 -0.787 5.027 -0.812 0.012 -0.207 -0.737 -0.474 -0.69 -0.17 -0.668 -0.32 -0.691 -1.1 -0.189 1.885 0.382 -0.162 -0.595 -0.21
1.505 2.814 -0.032 0.893 1.221 1.371 2.674 2.486 2.521 0.388 0.755 1.397 0.738 1.269 0.542 1.332 0.669 2.789 2.797 1.334 0.627 0.355 1.485 1.571 1.369 0.711 -0.176 2.778 -1.16 1.126 1.089 1.083 1.432 0.812 0.781 -0.787 2.552 0.351 1.372 1.71 1.933 1.377 3.06 -0.066 -0.069 0.81 -0.599 0.456 1.241 1.794 1.446 0.599 0.09 3.03 -0.475 0.634 1.907 1.787 1.814 2.92
-0.913 -1.526 -0.022 -0.105 -1.742 -2.007 -2.03 -2.27 -3.083 -0.935 -1.181 -2.769 -2.415 -1.962 -1.837 -1.208 -2.003 -2.133 -2.248 -2.19 -1.264 -0.942 0.704 -1.715 -1.035 -2.833 -2.23 -1.632 1.94 -0.805 -3.203 -2.023 -3.131 -0.971 -1.074 -1.043 -1.354 -1.808 -2.921 -1.941 -1.288 0.265 -2.856 -0.496 -2.123 -3.139 -1.711 -1.558 -1.507 -1.473 -2.22 -1.742 -0.887 -2.224 -0.231 -0.875 -2.328 -0.649 -3.31 -2.322
3.989 1.066 3.806 3.494 4.291 5.041 2.954 3.454 3.794 4.76 4.101 4.025 3.523 4.146 3.235 3.727 3.958 1.456 4.155 2.228 2.712 2.513 4.102 2.384 2.474 2.665 4.837 2.054 2.597 3.405 2.667 3.156 2.096 2.921 2.485 2.45 5.004 4.118 4.347 4.186 3.569 3.308 3.78 3.902 3.239 3.221 4.887 4.158 4.029 4.961 2.208 3.729 1.477 1.017 2.609 3.36 1.455 3.963 2.38 3.678
1.025 -1.28 1.091 1.201 1.759 0.767 -0.969 0.663 1.993 0.693 1.24 1.531 0.076 2.292 2.144 0.828 1.819 -0.36 2.089 -0.616 1.647 1.513 2.127 1.896 2.003 2.098 1.411 -0.34 1.932 2.06 1.069 1.195 3.062 0.825 0.584 0.817 0.66 1.692 1.795 1.706 -1.095 2.541 0.565 1.327 2.007 -0.225 1.26 1.751 1.472 1.364 0.957 2.093 1.954 -0.795 1.639 2.269 2.202 1.545 0.651 -1.14
1.043 0.542 0.068 2.13 0.035 1.693 2.422 1.058 1.013 2.146 1.201 2.212 0.65 1.064 1.409 1.454 0.924 2.111 0.994 2.149 1.322 1.691 0.849 0.681 0.845 0.131 -0.533 -0.406 0.332 1.369 3.322 2.501 1.483 1.342 4.204 1.142 1.214 -0.092 1.854 1.37 0.271 0.476 2.67 0.39 1.384 -0.206 1.127 0.755 0.145 1.504 3.008 -0.68 2.726 3.293 0.853 0.697 0.362 1.458 2.177 0.529
3.113 4.997 3.315 2.746 2.731 3.209 4.311 5.188 2.89 2.722 5.07 3.981 5.187 3.684 4.253 4.575 3.281 4.31 1.76 4.141 3.049 2.865 4.068 3.21 2.247 2.222 3.856 5.168 3.501 2.869 2.426 5.191 4.289 3.139 4.337 2.69 5.126 4.644 2.906 2.847 2.917 1.953 3.921 4.931 4.467 2.011 3.525 3.133 4.101 1.899 4.113 3.574 4.676 5.131 3.867 5.135 5.163 4.339 4.603 4.777
-2.736 -2.328 -3.153 -3.42 -2.642 -2.332 -2.813 -1.737 -1.858 -0.952 0.337 -1.71 -1.268 -1.062 -1.847 -2.5 -3.098 -2.384 -0.376 -1.725 -1.844 -1.974 -2.703 -2.439 -1.852 0.298 -0.787 -2.086 -3.107 -2.054 -2.417 -0.503 -2.042 -3.179 -1.028 -1.905 -1.149 -2.009 -0.223 -2.411 1.165 -2.094 -1.442 -3.015 -1.791 -2.877 -0.862 -2.354 -2.424 -1.437 -1.49 -2.565 -2.752 -2.805 -0.963 -2.172 -2.252 0.58 -0.559 -2.335
2.306 -1.606 0.725 1.62 -0.93 0.565 -0.712 -1.386 -0.387 0.148 -1.168 0.344 -0.893 -0.034 2.111 1.276 1.077 -0.342 -1.12 0.116 1.036 0.307 0.612 3.283 -0.211 -1.49 0.231 -1.148 2.15 1.028 0.163 0.89 1.826 0.409 0.273 0.474 -0.812 0.144 -0.716 -0.379 -0.265 0.159 0.594 0.407 0.568 0.027 0.137 -0.09 -0.256 -0.069 0.421 1.681 1.347 0.519 0.339 1.468 -0.535 0.424 0.696 -1.014
-0.904 1.259 0.361 -0.958 -0.994 -1.001 -1.075 -1.141 -2.058 -0.111 0.404 -0.731 -1.275 -0.228 0.364 -0.178 -0.302 -0.092 -2.751 -0.085 0.841 -0.083 -0.631 -2.088 -0.814 -1.072 0.089 0.805 0.64 0.35 -1.541 0.398 2.132 0.326 -0.46 -0.23 -0.831 -1.708 -0.354 -1.901 -1.884 0.075 2.48 0.238 0.01 0.199 -0.342 -0.403 -1.585 -1.456 -0.59 -1.184 0.123 0.401 0.753 -1.732 0.722 0.327 -1.14 -0.724
-1.42 1.251 -0.266 0.337 1.321 -0.462 -0.109 0.219 -0.86 0.242 0.681 -0.705 -1.354 0.45 1.514 -0.985 0.414 2.749 1.944 1.882 0.123 -0.633 -0.24 -0.555 1.052 2.254 0.539 -0.296 0.487 0.285 0.756 0.722 -0.868 -1.571 -0.467 0.758 -0.601 0.266 1.709 -0.03 1.113 -0.58 -0.464 0.053 0.153 1.086 -0.861 0.175 0.158 2.869 1.353 -0.122 0.47 -0.321 1.449 0.08 1.876 -0.551 0.938 -0.419
0.657 0.875 0.746 0.529 -1.865 -0.427 -1.135 0.776 -1.24 -1.542 0.662 -1.091 -0.683 -1.527 -0.849 0.541 0.06 -0.884 -4.081 -0.071 -0.516 -0.529 0.45 -0.42 0.653 -0.647 0.378 1.082 -0.022 0.547 -0.169 -0.124 0.207 -0.345 -0.785 0.416 -0.8 0.371 -1.931 -0.235 -1.858 -2.191 0.093 0.72 -1.049 -0.776 0.514 -0.849 -0.935 -0.174 -1.945 0.183 -1.53 0.886 0.938 -0.87 -0.618 -2.098 0.257 -0.243
1.442 -0.763 1.198 0.704 0.605 2.039 0.57 1.606 -1.075 0.124 0.002 -0.243 -0.144 1.276 0.137 1.448 0.486 1.648 2.302 -0.313 -0.302 0.827 0.44 0.986 0.84 0.945 -0.463 -0.016 -1.032 0.073 1.857 0.43 4.355 1.651 -0.07 1.324 2.145 -0.891 -0.14 0.14 0.785 0.448 1.225 1.633 -0.329 1.117 0.705 0.155 0.008 0.475 -0.083 0.62 1.355 -0.369 0.808 1.274 -0.527 2.194 -0.924 1.867
-0.105 2.881 -0.691 -1.214 -0.559 -0.107 0.754 0.46 -0.375 0.448 0.235 -0.247 -0.176 0.472 -0.394 0.142 -0.561 1.243 -0.67 -0.083 -0.657 2.304 0.11 -0.654 0.391 0.188 -0.225 2.253 -0.778 0.612 0.911 -0.087 0.047 -0.302 -0.073 -0.013 2.156 -0.11 0.09 -0.288 -0.049 0.563 -0.124 0.524 0.83 -0.424 -0.373 0.382 -0.204 0.814 -0.457 -0.023 -0.152 5.145 0.399 0.168 -0.389 0.053 0.637 0.113
