"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
286.7 20.990372 224.75868 82.81909 57.95713 275.75854 173.1143 225.7686 164.68616 80.47232 121.65178 92.69291 169.696 95.38772 90.35743 67.19041 74.26689 108.924736 61.97096 135.0958 87.93744 30 164.59337 34.74328 121.49898 81.33166 57.984947 9.64415 79.34675 97.83595 68.97197 86.91584 58.412052 104.24675 35.012344 64.83366 69.523926 30.872118 36.15553 35.563435 74.51982 55.703423 68.497925 41.494602 19.417572 16.59072 37.98721 13.872122 80.89454 56.0833
230.8 203.86897 241.9416 350.61014 221.6248 143.24039 110.19196 125.16443 179.09444 299.49518 147.62724 205.65913 201.64009 223.65651 139.84723 191.46419 118.803345 183.71497 139.23213 120.219444 79.630905 82.2 77.038284 184.59886 162.56062 227.67946 147.24931 39.187847 80.766106 79.562355 112.406105 146.96042 141.12085 138.89876 128.75258 112.85997 160.27393 84.95566 50.800808 95.1545 74.23561 87.2829 91.46458 110.17382 84.72368 124.97614 67.52531 101.12882 98.40742 99.736275
168.2 221.7108 153.11206 248.55022 194.68698 174.36603 240.70909 275.1423 235.75317 304.51813 248.75839 243.90671 352.2817 250.18929 289.4382 237.72878 296.00153 280.51428 269.3509 220.9137 217.8069 129.5 130.13176 103.98801 100.832184 161.26953 109.77303 119.87271 179.38866 137.20895 124.7119 145.64748 201.97368 141.98022 127.708015 176.34604 153.34993 124.91051 120.13704 143.08229 110.898674 170.3055 149.60992 123.26593 135.01021 151.6086 216.0945 101.02293 147.34363 137.76134
137.8 54.837345 139.45778 96.0181 38.161915 247.7559 241.2542 216.23148 155.28943 31.393621 89.70195 50.892277 119.482124 127.129364 11.005522 161.71251 70.95035 264.41504 98.42445 32.077114 42.570984 32.8 88.17372 14.671177 65.80742 33.20496 38.287773 18.065802 66.52673 52.622932 21.369732 26.871262 26.1828 86.22305 25.727303 65.39514 75.19935 25.36743 36.269947 76.28931 41.66516 22.792606 17.840618 68.07028 55.18242 21.611593 24.738998 48.605373 119.094734 14.289987
97.9 322.98935 224.75868 231.72615 225.09407 297.72348 178.79912 150.82187 162.38918 205.73288 130.31027 202.3151 243.89598 183.28766 155.05869 215.09473 119.51403 202.25967 146.92787 210.96513 149.67734 101.7 92.395 166.05836 147.11493 45.667072 127.40459 78.986946 110.52686 72.717606 108.23803 136.85088 69.78382 127.386856 77.607475 117.12731 130.42122 101.65321 79.40486 124.34457 96.57449 114.282555 49.601944 78.77016 63.314568 70.94715 63.537323 70.52544 91.77321 117.256195
66.3 118.595604 120.050285 141.65689 131.42392 265.14044 208.70279 81.86749 141.22916 87.5882 128.05905 71.58359 212.84854 147.63934 212.89026 146.48079 39.44318 46.973152 101.66477 237.74255 59.823017 3.1 69.4691 84.23835 107.73925 96.417366 48.247017 14.873724 37.72748 20.408655 28.845829 23.67647 32.45114 58.547947 80.74117 251.324 94.77956 65.73513 67.27674 105.543106 86.05873 78.549286 63.12061 53.194862 51.61423 37.656567 3.920388 53.794178 75.15202 102.378944
80.3 229.97577 76.86287 39.13225 15.917804 52.570053 -120.78285 -6.5831594 51.57753 -115.10995 -52.38386 12.2266865 -26.003614 148.7788 22.782131 -3.4164615 -88.71755 -24.45457 17.315414 -29.101845 40.893703 91.3 -1.2736609 65.93968 10.496554 -30.089436 15.270845 118.10687 16.574451 -61.539944 47.569157 33.348373 56.082226 33.024067 12.805619 -72.20792 28.887901 15.596612 91.30415 -54.874763 25.692568 -23.69792 25.57993 67.852806 58.999546 47.589165 -57.386368 34.839146 34.27674 -39.982597
60.7 116.627754 248.07835 262.02808 224.68591 176.3439 108.400856 201.79916 129.53548 133.73683 60.263084 70.95658 97.28939 151.22046 77.31905 115.874985 1.7767199 215.70969 38.88374 79.21652 85.701065 13.9 105.31355 121.23873 91.042656 41.32173 126.15046 0 80.72032 63.10984 55.541454 55.799442 83.98466 87.792854 61.900276 41.99963 71.45357 49.40456 -8.123552 55.8945 48.20199 88.98702 79.05153 88.99157 -1.4936594 6.6581173 10.341713 17.26073 51.290276 96.50635
124.4 213.83942 53.15965 33.74111 157.74953 67.45623 85.42797 93.43022 93.967155 113.33098 94.20437 155.18486 139.65733 164.731 99.33009 119.00674 415.2787 63.683777 153.71228 90.83867 127.8727 123.6 41.484955 57.717373 23.821196 54.27576 38.65663 141.606 62.818085 66.37522 49.42164 71.86093 48.26067 44.187134 63.060905 87.96714 61.80535 60.643295 182.26506 51.43314 110.44394 61.561337 62.618057 46.018124 171.9368 109.58607 130.85985 85.98597 66.270744 62.5921
232.8 183.141 110.84515 158.75983 108.77166 145.73877 213.60886 159.26181 165.17339 144.93388 257.76324 193.22343 126.76762 165.05656 285.16217 137.51257 215.57535 217.2381 265.90805 197.85536 213.41403 92 58.91591 96.73303 96.64444 148.39748 74.14106 99.02233 78.06475 46.28055 82.17091 73.042564 86.59185 95.11862 91.109474 120.38397 178.49203 79.817955 60.06852 58.316387 109.47762 86.32433 219.01244 104.82389 61.24004 30.234404 103.890274 50.617355 103.32958 170.01169
-10.2 4.7228336 85.91458 198.72864 36.32524 94.522 197.41104 82.37389 115.89283 94.076225 78.186165 89.035355 317.42343 65.27384 28.179745 91.10564 26.05856 51.456493 33.51697 4.648857 22.283875 -12.8 33.078793 73.67833 33.230026 115.19252 161.3398 -64.18114 60.803513 42.01043 50.67868 37.068336 120.87356 41.45451 55.284683 25.791218 111.86258 29.266582 28.832891 42.510414 96.63134 21.9938 22.16257 38.10196 -28.960398 -6.8764167 22.508434 20.11987 50.006233 22.315868
7.3 421.11932 0.53696615 6.6924515 117.54685 -4.059866 5.5290666 10.971932 17.262115 7.9530506 27.533997 40.233112 -9.751355 99.45715 7.9211717 73.45392 25.110975 61.23832 85.564476 6.322446 2.955209 -5.4 15.029198 53.12256 20.122929 37.796265 8.336259 -5.229574 3.662862 6.028403 17.863243 13.260573 5.491731 29.535608 8.163099 -1.8342085 7.3780494 24.862835 3.890152 9.6875305 8.98103 24.549978 16.634491 23.531006 -5.9746375 9.386855 -10.950049 18.955034 8.524601 92.54235
51.5 284.15717 172.59627 179.7667 213.25775 68.49722 73.591095 91.48904 105.66085 118.56325 70.99961 38.352085 85.52051 178.72989 267.56738 125.83966 183.3575 130.2206 158.06645 96.04539 162.69624 34.4 43.850323 96.24937 69.17937 208.08443 53.779934 18.201635 83.833755 62.419086 26.827944 62.7142 64.90228 62.15269 65.730354 89.68905 93.02017 101.790825 48.054817 30.910872 52.976707 136.3296 197.45293 109.260414 41.57352 57.52177 24.468628 32.19179 59.70787 77.81191
136.8 131.84578 68.57825 154.11229 174.07547 45.699516 163.53577 55.788055 101.27572 347.00418 80.00445 85.90031 174.96397 40.69442 236.09297 143.34901 247.7932 123.90316 177.8121 128.49442 159.34167 104 72.19837 158.48096 61.238968 49.68446 126.81441 64.11322 197.3367 92.4355 79.42528 95.14352 92.24999 40.233543 80.62511 79.170425 83.996254 93.90077 190.50302 83.172554 134.26071 103.68505 176.39597 71.37594 120.57151 221.24597 163.03406 142.85107 19.902624 33.816372
64.5 150.8683 191.77362 364.73862 105.91462 176.6562 141.03014 111.82931 152.64442 162.09573 109.876236 156.7524 134.61354 163.75433 238.05576 214.38297 223.62982 221.72145 201.10184 112.967224 219.64392 68.5 86.7545 67.22946 87.561935 69.36147 69.86227 54.740738 98.21049 107.31812 71.61837 79.1258 77.93821 122.38673 71.68826 147.03613 147.95827 86.60707 73.11197 75.3333 65.14089 154.11635 179.00925 96.777245 80.906555 84.69998 54.615063 53.688286 61.09892 70.911606
109.5 171.33392 237.18562 342.5234 163.05545 241.71815 95.24012 116.977684 125.35915 144.7246 133.16757 85.69131 145.7099 203.96043 196.06653 133.66905 67.8707 170.26495 151.99086 198.1343 136.01949 61 91.23051 118.65918 85.11455 190.4571 67.206474 17.929968 76.920105 62.419086 39.729176 85.077736 61.296597 60.815445 101.284325 123.75292 112.657135 68.9462 32.49421 59.017456 71.90508 105.548935 111.7677 77.42179 51.282307 67.89097 39.541843 45.95802 43.47903 145.15103
66.6 91.176926 218.4685 348.28635 110.8124 167.80777 132.54185 96.975006 198.93195 249.5793 116.80302 135.95657 152.32289 98.31772 188.84634 141.3561 217.82585 167.7176 217.70842 165.77824 149.35786 69.3 69.796616 85.85056 159.40623 172.50182 111.91242 98.00358 86.2604 42.76398 66.35864 111.81771 75.164604 66.22256 104.959656 130.30367 102.66839 84.54281 50.457554 73.93116 49.395668 164.07481 119.25574 49.584743 46.96729 45.951923 42.51593 39.49848 56.92579 135.51018
69.7 17.054676 117.28874 284.33624 15.713729 32.79122 34.576138 33.675392 90.48689 175.80429 104.248215 35.63504 37.884575 48.507744 95.12416 18.648186 48.326782 119.419815 22.78344 28.915892 41.772278 14.8 28.457222 4.3529863 61.34774 325.24466 23.16447 10.255399 35.987617 64.05177 43.566463 83.76481 54.584484 19.535362 17.44814 18.229786 54.93809 2.7523432 15.903855 9.432596 25.294674 18.319292 74.22702 20.26885 6.1406 13.861982 9.395412 5.4005966 10.236655 16.49221
101.3 178.94292 231.73926 215.64568 278.76566 153.6503 293.81927 104.57095 228.5142 196.00085 196.54771 229.172 248.82768 245.30595 175.45746 220.93117 226.35413 242.30405 213.35425 134.16602 177.7119 53.4 78.71224 208.5403 178.82213 86.906815 201.76697 84.42027 91.84627 45.840977 105.72394 106.69729 91.584335 132.38698 154.51857 118.25029 121.68105 88.07498 71.28131 134.9881 118.17444 101.12887 87.09237 108.5645 112.27341 104.01945 89.3578 122.94299 111.56883 125.57571
-2.8 407.2132 12.043384 29.930132 156.52507 12.075499 10.43514 2.7851827 37.795677 71.78675 1.4719433 15.466236 25.219023 99.45715 118.67738 74.59274 67.633804 110.75883 53.768917 29.845661 31.548853 13.8 -1.0189286 39.015656 15.608867 18.4472 5.0165095 33.958275 6.50158 1.7582841 7.6414986 14.967381 -0.66566443 24.361065 23.831606 24.855396 5.1646347 33.899696 -0.22883247 9.942467 -0.9663134 13.952483 31.711071 61.719955 9.542824 19.101156 1.7574152 13.660333 12.448058 35.3824
164.2 243.35712 76.93958 42.106674 226.5226 96.39578 71.02125 94.61182 103.08546 115.31924 68.40207 58.834396 50.774296 203.47209 168.72797 180.9301 289.01312 66.129234 228.23943 123.93853 188.33469 34.1 60.808212 110.03382 25.561558 85.185074 31.353184 72.87446 57.598507 8.979808 74.09938 71.46706 45.320652 34.535732 57.60594 85.60887 25.028612 93.442055 78.260704 23.836426 50.36198 104.69688 85.08216 89.99196 112.52235 40.603603 90.57448 64.17179 26.108818 84.8101
26.7 38.438618 45.335285 199.65814 101.01683 375.48553 102.56029 57.391647 64.87214 76.28651 34.374203 23.408356 65.12112 226.7493 90.35743 67.332756 53.301598 116.2611 39.592552 62.666595 39.376163 78 90.46632 52.800114 33.991432 36.484463 29.066248 34.365772 40.01677 19.089941 28.018827 29.015713 34.725494 38.54746 44.41345 56.897896 51.362576 16.835167 99.65653 26.385777 36.037807 17.786755 50.255264 33.27397 28.960398 28.706308 24.603815 24.567421 171.31238 6.1662273
82.3 139.1924 156.02701 141.65689 85.71125 149.06993 189.31213 141.45354 174.08287 221.7436 223.82196 176.6077 259.02737 124.6877 215.62411 139.50551 140.95311 265.5359 170.62265 282.37158 241.6083 32.7 130.96872 64.64991 169.08699 87.97266 69.567184 54.604904 111.53415 89.04453 136.5215 107.48505 103.3444 104.828156 82.32737 142.4319 88.706856 75.964676 67.734406 88.08005 133.74915 141.60173 113.72766 61.45899 39.74794 39.402958 46.03076 32.509476 67.8758 160.8113
82.2 172.64581 295.25467 169.07735 118.15909 225.79099 148.81757 117.31528 228.93184 323.98218 190.40018 205.55463 155.125 168.96323 171.81232 180.21834 117.974205 238.53397 224.69534 167.1729 181.38594 65.8 190.35771 100.521736 170.39226 82.807434 101.73186 54.333237 160.79965 142.73499 156.6011 167.61716 101.12552 126.22404 70.527626 133.78491 90.97703 114.81859 62.128014 81.451744 102.25869 92.82129 139.15681 107.91206 54.684532 33.29059 57.521553 61.63034 68.30381 100.22566
4.8 279.43433 109.69451 217.22583 176.11623 111.07375 169.7657 69.37637 119.79073 192.02432 75.76179 130.627 204.4422 67.71551 177.42023 135.37727 129.46367 215.09833 198.26656 157.50328 125.71619 13.1 68.59573 139.94046 133.08325 76.904335 65.435936 36.674934 48.166634 23.548447 70.063614 14.135859 33.172276 10.407232 90.41309 93.69437 60.613514 56.377163 39.244766 87.06032 60.025112 108.26488 60.959637 76.98684 77.25539 16.59072 35.68905 88.20975 80.7162 145.1021
13.1 254.63945 95.57997 160.06114 286.3164 104.61961 189.62363 114.53009 132.4589 69.379906 113.426216 136.37457 150.75371 164.56822 162.76956 257.0887 80.18929 104.74708 152.80093 142.53397 127.8727 32 59.3526 222.7278 99.47253 57.06334 107.92873 -1.4262475 60.71194 39.87537 68.01265 25.295748 10.1513815 66.33884 95.94543 122.293045 68.332085 96.01091 105.835014 82.790146 69.91562 91.330185 81.46378 106.563705 61.654945 28.706308 46.977062 35.156826 126.12129 62.396347
108.5 188.2574 175.3578 330.34686 145.0969 115.65412 157.61732 113.5173 119.02507 75.13541 119.31399 61.864944 192.33708 165.05656 298.27066 185.77008 192.95178 124.51452 180.54611 195.53093 171.16252 44.3 103.74878 102.4564 76.30397 255.55524 102.32204 36.60702 93.265625 82.57655 96.22995 73.78656 67.62041 90.35105 93.23729 107.13275 14.131802 80.46017 71.39573 101.591606 59.91143 119.448166 90.911766 91.25333 93.18775 61.88775 99.76712 54.217754 77.93411 148.13628
98.6 86.58528 295.79163 102.8035 139.99504 181.86116 264.22708 149.21828 170.11536 198.09377 169.87956 142.33116 225.96245 164.56822 57.831562 183.9195 145.69104 242.91539 129.71373 69.453926 101.59529 46.5 120.59749 110.11444 74.72676 72.39502 84.9118 69.07113 88.00026 114.47685 90.04398 117.463295 73.88875 104.24675 48.359592 74.30416 50.000473 48.02839 71.28131 159.84427 99.473434 34.0824 19.599552 98.16909 47.299217 33.945484 83.81519 37.3806 59.636536 26.524565
38.7 78.5827 160.24603 165.26639 48.16156 257.333 234.0119 212.18028 44.825817 12.871386 163.99179 67.40353 94.93561 37.927197 27.689053 68.47158 49.748158 199.10095 7.796999 65.36293 62.538616 10 107.49698 28.616856 109.09891 55.915512 69.34586 6.927488 67.213524 91.933136 102.217445 60.17587 130.74759 134.30562 49.67497 29.833961 53.916515 10.36716 12.013704 117.27011 127.38284 6.496958 17.539087 26.79316 48.212006 13.097937 12.639872 31.874111 53.18067 6.264104
-2.3 29.911278 16.032274 8.923269 27.550045 102.43353 73.51322 16.5423 89.37321 25.428833 152.73575 62.38745 173.17062 21.649431 7.640776 391.46954 70.713455 11.921603 46.2757 71.12752 38.257977 7.3 69.03242 6.7713118 33.501957 -1.8037263 40.132076 3.5316603 127.7881 35.47966 84.883484 28.052896 72.779305 11.628193 45.380642 42.186794 58.740623 28.899605 65.44608 47.099247 143.81017 37.33088 2.0604658 46.45308 4.64694 17.463915 47.45021 24.03795 52.181973 43.99554
-11.8 61.265648 39.735493 26.119152 22.65226 12.283696 256.36182 129.8908 64.2457 6.9065967 140.87363 89.035355 230.44583 36.136646 147.41791 103.4903 -1.895168 30.160637 226.72054 208.08284 32.028076 25.2 41.448563 8.061086 22.570312 4.509316 25.894041 17.929968 44.595345 55.448746 106.51786 44.026855 32.340195 44.303413 85.96401 72.28279 5.902439 106.28632 50.34314 36.264507 64.97037 80.9457 55.632576 52.45544 36.17975 17.900513 61.239162 12.071921 119.77242 151.26833
77.5 260.93655 247.61809 131.15347 303.0505 191.75058 187.9104 189.81442 215.91566 138.34123 134.81268 121.953354 247.37059 238.3065 124.07499 280.71924 188.68765 217.44188 220.84749 93.07012 255.34605 89.3 72.234764 112.77459 87.88825 220.1366 146.36403 100.58441 120.59973 95.07293 125.108864 95.58116 120.20789 63.83878 100.00764 104.84935 118.2758 93.5338 126.8876 82.47147 84.92189 87.2829 97.143425 117.91601 108.62223 86.88297 135.86172 99.6463 142.24313 95.57652
131.9 92.09525 215.86038 184.50717 130.19946 171.24306 148.35031 138.92155 155.28943 92.925125 185.03192 154.76686 195.92378 209.33209 239.38762 267.6228 205.86263 212.75478 274.00885 334.9037 208.14256 70.5 108.479515 123.01218 101.75676 143.7242 61.304695 81.431946 108.19179 71.08491 106.74942 73.611496 67.89777 106.86309 86.85383 128.17 138.76408 101.28623 67.96324 143.71962 71.62087 142.82657 147.75047 66.46096 88.45783 109.80436 38.189987 67.24272 144.56154 175.59065
24.6 319.18484 195.91592 174.00374 294.07123 202.88918 176.93013 164.32579 126.68165 95.645905 144.59677 158.11092 153.44374 200.54208 191.7905 150.18195 176.84286 228.14076 124.14443 126.26296 143.0481 88.4 106.36887 100.76357 123.13057 112.896866 97.30553 65.6753 120.69131 49.10636 91.92954 97.81314 83.09711 67.67608 73.46789 79.806786 103.34945 58.854275 73.91288 41.681877 100.26922 63.85125 100.00797 94.90694 0.24894325 31.325897 76.31238 70.52544 108.46574 101.59593
50.5 138.14288 106.16587 217.50468 51.0186 96.39578 105.90888 81.0235 121.46125 180.09476 103.98846 86.21381 136.74315 158.871 277.31113 164.7019 134.32002 113.000496 186.41917 354.98672 196.80095 57.7 59.316208 73.03344 45.35817 103.79625 43.89446 60.78531 56.91172 63.361023 58.750225 71.02941 46.762928 42.559185 76.48553 102.15418 94.09851 79.038124 91.30415 97.44891 44.564102 115.56064 99.20389 75.85596 82.56618 37.765713 51.43819 56.547424 67.73312 177.10774
192.6 175.66316 77.9368 128.92264 186.31995 64.33325 129.50476 111.32291 155.77667 207.61649 135.2456 219.03534 232.015 206.56487 170.55054 192.03358 374.8879 61.95158 131.13135 190.04527 186.33792 104.2 123.36315 112.77459 45.6301 145.93785 60.34566 179.02803 55.767075 41.82204 99.96801 97.15668 81.71031 102.96765 109.33137 116.52838 101.249535 84.451065 188.44353 36.519444 116.07129 99.158485 109.00366 39.841778 175.58797 128.90552 205.21204 125.48445 89.88282 89.50816
20.1 217.38153 96.04023 187.38866 198.76848 126.48043 87.452705 73.68075 97.029785 322.51715 87.1044 116.83279 153.89207 156.42934 145.87575 89.82446 95.11375 223.14796 112.09452 105.52905 78.51272 46.2 41.230225 193.54668 150.26932 27.54782 87.936455 30.019115 59.93358 46.53173 42.507904 70.19788 42.21422 55.233913 93.97236 76.32553 37.798313 49.266945 54.462124 67.62151 43.14305 86.64385 36.334557 66.80892 30.951942 23.030539 28.456608 26.473513 51.218945 59.41111
-16.4 83.699104 93.96908 48.79913 61.018246 7.703335 107.076996 77.98512 18.3758 55.985294 118.44814 42.11414 22.304823 17.579988 15.772244 247.26639 2.605856 329.21967 -14.783921 48.44109 15.095528 0.2 60.808212 3.7887104 52.53716 10.41242 9.000208 4.210826 109.56536 61.100372 90.5071 16.630423 97.85267 104.59559 35.7861 15.0479965 18.218105 11.33048 -6.864974 9.878733 35.3557 -10.757258 21.55951 64.41667 -9.957729 -13.316235 -3.920388 14.719273 42.01665 11.745194
31.2 -6.559491 63.131878 88.02433 89.38459 108.36718 171.55681 170.65575 174.15247 -54.20632 17.230394 -11.286172 73.07912 185.72932 -48.71871 43.844585 136.2152 107.09064 -58.224346 82.284775 -20.446852 65 92.758896 3.8693213 17.077295 66.24595 28.476067 -63.56989 92.85355 72.52922 9.990185 -23.020004 -3.6611543 72.85063 34.43203 23.507814 48.184338 -27.202326 68.87857 30.910872 67.92615 -23.005621 31.007498 106.99866 104.30721 88.41107 81.7874 -40.02795 106.89636 19.526386
9.4 405.11417 25.390827 40.805367 238.56299 12.804192 37.846848 36.20738 45.03463 22.080181 35.499805 24.662376 37.77249 54.204964 41.708824 89.1127 59.934685 63.072414 32.706894 27.707188 41.69241 5.5 20.487745 114.225586 28.117714 33.28695 33.049946 38.304935 33.011543 6.781953 21.402811 27.17761 6.878532 19.826067 27.584312 32.454258 31.214825 25.092196 18.306597 24.473764 28.364141 14.218752 8.844927 58.37081 16.92814 28.378862 20.413055 17.154837 28.53423 38.025066
-6.7 138.93002 126.03363 183.20587 -6.93853 92.75231 104.117775 59.501633 75.45215 138.5505 54.635067 90.498375 58.844387 64.948296 122.95341 51.958683 -183.3575 147.2369 55.591595 48.348114 98.95957 -44.6 37.991486 1.5316063 78.47942 162.99127 13.057679 -54.94449 35.483974 32.842236 59.709545 101.88322 36.445126 28.023945 44.72295 49.598495 85.86915 2.156002 -3.890152 74.37729 43.029366 44.36038 70.759415 49.93271 -33.7733 -36.455925 14.262101 -10.16583 32.315014 54.4194
67.7 291.50378 154.9531 100.38678 201.82959 154.0667 183.93881 170.40254 184.17563 307.23892 100.3519 180.36975 269.6754 210.30875 148.2591 196.01947 92.15254 177.80511 202.11443 178.6091 97.841385 50.4 55.495224 105.116554 95.23041 54.357754 76.059135 48.22075 114.784935 64.99371 80.748474 90.0231 55.028255 66.62954 138.42448 122.62994 138.08304 95.13933 78.146286 123.26108 134.65862 116.945244 87.695435 113.17501 71.44671 62.2152 67.11974 63.53643 82.10724 125.47782
7.8 87.241234 9.435263 454.25018 53.26342 24.775589 28.813446 8.186749 28.677385 32.544724 25.023035 23.199354 36.76373 22.46332 29.371426 20.783474 17.767199 36.885647 29.77036 29.194822 12.060449 12.2 14.374172 23.296537 6.417583 12.872046 9.590385 13.17581 14.147804 19.27833 22.295975 16.017721 11.316295 13.953831 21.974598 17.368832 11.29409 15.046143 16.247105 28.80766 6.08209 20.183172 16.584236 22.18265 10.870522 12.770488 1.4870437 12.707287 10.272322 25.007475
110.7 237.32239 194.30504 239.62694 230.19594 139.70102 103.41691 102.20777 195.52129 241.62624 160.18205 178.59322 172.72229 186.21767 280.95624 209.97002 257.50592 241.1832 210.92403 230.95522 182.90349 71.6 92.504166 123.254 177.08177 164.54903 115.969894 60.78531 89.05334 75.355034 75.12486 113.48074 80.378975 95.93259 101.284325 146.8864 100.17121 97.5247 74.0273 96.110504 76.225075 164.23457 137.44815 88.38263 57.50589 76.07718 49.545593 84.82114 85.99503 134.23778
31.8 219.87415 45.181866 67.946976 170.40213 153.338 267.4978 53.846867 126.96007 87.169624 120.69934 118.2958 167.4543 198.26321 95.33446 174.9513 193.78093 77.439476 112.803345 93.25607 118.52784 60.8 36.754215 125.83356 105.67257 23.53043 117.00271 59.0874 45.64842 31.209543 53.85437 50.679024 23.076365 31.279839 108.325485 120.346535 103.97374 59.221256 290.73166 60.674534 76.6798 30.407892 35.98277 107.08565 45.805557 48.353214 46.436317 51.676296 91.88022 159.09845
68.9 85.53576 113.22315 172.70244 40.81488 60.481586 212.67438 197.91678 156.2639 168.47911 178.36488 75.55466 201.86427 89.52772 171.18143 43.41753 16.345823 316.17722 73.31205 200.5517 151.99359 37.1 106.04136 61.26425 80.38294 237.27199 38.95172 23.97454 106.818214 93.94261 131.16252 100.52653 119.653175 91.862724 100.31713 89.12756 67.93481 71.14808 37.64294 80.81441 109.53446 66.03465 44.073864 97.82113 72.11056 55.22963 40.217773 53.476498 59.70787 54.566216
117.2 171.85867 100.79621 166.19589 129.1791 37.371586 89.866806 70.38917 167.67917 224.04582 116.62985 121.535355 92.02141 225.12152 190.73901 159.29251 367.54413 114.42702 144.90268 120.870285 142.7286 76.5 64.37446 56.830654 24.365059 191.27698 19.254543 170.26678 41.34456 51.178627 84.651924 119.3014 54.917313 44.303413 79.23235 77.71055 111.29504 74.54263 107.551254 52.19795 57.126175 50.80408 106.44065 64.199196 99.743256 81.09806 136.60524 85.774185 41.445965 87.69745
-2.7 120.43226 27.308563 8.086713 44.89637 2.0819824 312.35333 25.488644 57.563583 167.328 163.90521 89.13986 186.50867 33.369423 13.388884 59.50337 50.932636 43.10118 9.113376 13.574663 13.737729 2 60.44431 17.492558 49.056435 0.90186316 20.951303 -1.8337468 95.50913 77.92966 191.86447 24.551754 108.78066 29.884457 9.710607 16.882204 13.621014 10.550649 3.318071 15.869705 37.62938 12.461378 6.281908 35.18777 8.298108 6.6581173 6.0833607 9.954041 20.223635 22.071177
49.3 73.07273 184.10268 274.11166 75.09938 101.39254 124.520805 59.501633 167.60957 264.75287 145.63579 94.469444 68.1474 58.274406 151.06305 44.841057 44.418 201.64832 114.52476 102.55379 76.99518 17.8 60.080406 82.545525 198.12926 196.52419 34.45162 12.836227 84.84104 87.035065 68.40961 90.59204 104.78667 62.90852 67.85818 41.32584 82.634155 42.47783 -0.6864974 36.20077 36.4357 89.04027 94.329124 65.41706 10.621578 22.59394 25.617708 7.730266 41.338966 81.13972
124 107.70684 89.2898 69.9919 134.28096 72.869385 137.68155 107.94694 145.7535 392.3156 117.66887 161.03696 201.19176 95.22494 72.27193 97.7962 54.959873 41.0633 188.34311 222.40132 108.78364 29.8 38.35539 60.05509 28.117714 22.54658 65.2884 60.37781 85.436264 47.0341 53.424328 48.447044 84.37297 79.24613 70.33419 72.32022 120.03519 103.35049 125.85785 93.051285 108.85236 176.58945 65.88465 63.851234 89.453606 30.780151 29.538095 65.76021 90.988525 139.66994
-2.9 416.00293 41.883358 2.881472 97.95572 21.444418 41.42906 28.864622 28.677385 5.3369155 -0.9524339 -7.6286163 80.81296 115.40937 6.869689 43.559883 106.24785 39.942467 50.832386 55.97224 56.468452 26.8 6.7322073 53.60622 9.408829 -0.16397512 25.525179 -3.1920776 -3.2965758 27.065014 35.494926 42.495106 72.89025 41.45451 29.828196 31.181545 0.22701691 53.4872 87.185165 11.280875 26.374672 39.514282 -32.16337 83.68513 28.794436 3.492783 5.812989 33.144836 14.01744 59.06854
60.6 196.39116 152.03813 137.66002 95.7109 83.38339 183.86093 107.271736 178.60721 363.85208 165.55032 188.72989 163.1951 108.73549 149.59097 139.07845 133.72778 189.62482 218.11346 223.05215 163.3352 22.3 80.7501 87.140335 120.411255 77.068306 52.525803 44.892838 100.7745 81.823006 120.70921 132.25563 121.65017 80.52523 120.08653 146.96127 85.69888 77.11149 77.5742 119.62826 71.56403 109.329956 72.26707 86.07738 27.632698 21.174995 34.472378 18.53146 113.637566 88.87197
36.7 337.42023 106.93297 121.11479 199.38069 133.03868 128.02515 76.55032 143.94377 133.84148 116.02376 171.80061 160.2809 74.87773 209.03482 171.9619 151.85033 259.7279 153.50977 137.69916 139.69353 30.6 82.67879 93.91165 59.607376 34.84471 50.902817 37.286186 87.90869 59.970047 60.172665 87.04713 41.825916 72.6762 86.3122 119.93477 86.152916 72.61599 27.574312 88.526184 51.669346 112.152405 80.40842 69.114174 33.607338 29.579506 21.764914 36.745235 101.01118 110.1112
79.5 243.09474 150.65735 260.54086 154.6884 25.191988 115.331665 38.99256 117.563354 185.22237 148.4931 164.59001 79.91628 301.7898 189.89783 143.63373 143.67743 124.820206 145.91528 156.75946 170.76317 154 48.763016 177.82756 40.4634 173.9776 101.141685 62.41531 22.43503 53.81605 74.19862 140.26448 83.818245 95.70003 122.29174 169.27124 94.49579 87.43277 103.20344 108.09245 40.357796 107.146545 126.34173 65.982506 78.66607 125.08529 -3.920388 16.943048 71.44257 79.37794
16.1 -42.636692 77.9368 63.29944 -200.40106 -140.742 66.27093 -78.23831 66.40346 47.822952 105.37382 43.681664 84.62383 -146.17436 38.20388 11.388205 -58.750202 64.29514 49.009712 39.42231 47.123604 87.3 31.9143 -0.4030543 23.277334 3.6074526 7.8936253 10.866648 65.93152 22.480917 28.911991 11.028596 55.527504 29.710032 69.59912 16.358145 40.57927 18.07372 53.43238 42.70162 -22.6231 8.09457 39.24936 19.572926 -29.209341 -115.58929 -38.122395 28.909075 82.249916 24.958538
