"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55"
9.265949 9.463846 8.786607 9.906427 11.023704 9.600263 9.151683 9.591614 10.045961 10.331811 9.962983 9.690862 9.597575 9.86825 8.913965 9.07733 9.284441 10.232112 8.586283 9.859962 8.62601 9.216011 10.118335 9.82668 9.24472 9.127164 7.90287 9.105188 9.28888 9.590462 9.773172 9.747252 9.085015 9.814437 9.810839 8.909004 9.494225 9.303979 8.916173 9.092701 8.776957 8.184914 9.073796 8.666583 8.694918 8.599919 9.474071 8.957889 8.964878 8.550219 9.527329 9.502272 10.220814 9.577839 9.962929
9.402666 10.359788 8.478994 8.902325 9.145831 9.204683 9.258266 8.703227 8.931485 9.022522 9.335533 9.038634 9.112963 8.60144 9.40398 9.164939 10.086933 9.389214 8.935961 8.784176 8.558929 8.319188 9.066619 9.405944 9.027052 8.617984 9.231579 9.472113 9.568236 8.264424 9.422236 8.69836 9.107051 8.60451 8.828964 8.149261 9.759643 8.69944 8.948991 7.835339 7.530551 7.677009 7.898968 9.63445 8.896755 8.722984 9.039951 8.59197 9.042315 9.058293 9.727338 7.502622 8.815153 9.139745 9.207635
7.45295 6.678308 8.384857 7.552839 7.2912 7.738041 6.601094 6.788284 6.9961 6.872015 6.74163 6.825166 7.739224 7.414993 6.470213 6.723982 7.053872 6.985512 9.00202 6.537208 7.11167 8.167506 7.551149 7.985631 7.782821 7.485574 7.049201 8.354594 7.085734 7.584343 7.201389 6.788499 7.283705 7.756587 6.842413 6.885275 7.422417 7.100241 6.7746 7.586439 7.266126 7.088183 8.121465 6.355763 7.909253 8.81524 7.209488 7.180304 7.284921 6.472967 7.908721 7.148822 7.32299 7.199356 6.766539
11.028939 10.040849 10.832416 11.482593 11.966393 10.841654 11.128035 10.807375 10.318453 10.435269 11.563317 11.297226 11.010544 10.786676 10.330787 10.888118 11.001039 11.51399 10.331193 10.842135 11.121852 10.174329 10.558334 10.536664 10.424549 9.920504 10.070106 10.286454 11.12276 10.023933 10.950308 11.134117 10.216192 10.35693 10.240435 9.092547 11.266823 10.943177 10.557282 9.801406 9.041343 10.118406 10.008298 10.533026 9.929505 10.050234 10.943076 9.930524 10.504568 10.7264 10.94955 10.40801 10.901503 10.870007 11.432724
4.383391 4.568543 4.202676 5.200646 7.334383 5.037222 5.085887 5.440501 5.556023 6.246489 5.188134 4.767293 5.078771 5.220405 5.234838 4.287994 4.93016 6.297473 4.525907 5.206623 5.339358 4.902001 5.969469 4.659945 5.156893 5.13128 4.497967 4.950072 5.04861 4.699491 5.434553 4.866852 4.803819 5.61702 6.101297 4.24561 5.063378 4.555516 4.547055 4.378184 4.454775 4.505988 4.744454 4.844441 4.900132 4.381091 4.721057 4.490245 5.129002 4.510602 4.97816 4.648015 5.362881 5.200564 4.927232
8.249254 8.515354 8.442141 8.09432 7.057553 8.48839 8.370576 7.287188 7.674951 7.68016 8.176691 7.487039 8.676591 8.764633 7.4272 8.751303 7.698538 7.377817 8.096441 8.019288 7.850392 8.168388 8.043486 9.132353 7.721629 9.110996 9.19341 8.169561 7.68859 6.858082 8.128943 8.051998 8.265464 6.965295 7.572806 8.431136 8.802535 8.611707 8.446553 7.919709 7.741332 8.079154 7.562104 8.687358 7.423846 8.761912 8.171422 8.50913 8.56554 8.402839 9.130268 9.243528 7.672201 8.059147 7.585298
9.020124 9.210853 7.157887 8.804156 7.332393 8.411611 7.746356 9.502995 9.253832 9.948591 8.630147 8.656161 8.036353 8.46897 9.262443 8.481585 8.625122 9.063597 7.990603 9.60268 8.26481 8.843098 9.186477 9.058381 9.625201 8.88403 8.324784 9.127073 8.33237 9.38366 8.743978 8.842674 8.923735 9.952193 8.416885 8.863173 8.712488 8.832786 9.5205 8.322622 9.310938 8.088572 8.728561 8.543578 8.356721 8.65089 8.831084 8.493572 9.192664 8.79857 8.984327 8.252004 9.434381 9.492867 9.454862
8.699773 9.010896 8.284569 8.430105 7.250015 8.240068 7.847244 8.373567 8.143581 7.224176 8.580193 7.860932 7.589586 8.518422 8.664002 8.626321 9.306592 6.477154 7.976155 7.912258 6.863662 8.146971 8.484556 8.765542 8.851596 8.380404 8.185968 8.562563 9.003924 8.943549 7.807912 8.745067 8.358765 8.290316 7.451492 8.784369 8.557726 9.356682 7.874268 8.66166 8.752786 7.941594 8.147592 8.263541 7.936181 8.744412 8.827232 8.660098 8.048626 8.808177 7.803404 7.931972 8.347037 8.146517 9.250615
8.314416 7.146666 6.942992 8.989427 8.955353 8.269567 7.51582 8.050849 7.835178 8.27167 8.859648 7.81781 7.252459 8.232885 7.810295 8.1718 8.122708 8.724349 6.42057 9.42225 7.230828 8.149598 8.756289 7.867987 8.597998 8.948915 7.463313 8.179536 7.909497 8.703488 7.555502 8.002368 7.670707 8.814507 7.547755 7.786929 8.062663 8.004081 8.342762 7.38256 7.891467 7.494267 7.672561 7.865941 7.473648 7.596119 7.829501 7.366397 8.043967 7.968934 8.059846 7.595264 8.572813 8.59634 8.470514
6.880171 6.561859 6.180593 7.364582 7.046086 7.013286 6.821757 7.044568 7.687033 8.001633 7.233098 7.15925 6.927108 7.866125 7.091889 6.903032 7.22726 8.247724 6.28887 8.86762 6.626133 7.014976 8.145183 7.238754 7.339637 7.119413 6.64892 7.215807 6.380511 8.506291 6.602916 7.054178 7.0009 8.727596 6.440033 7.219773 7.185075 7.331666 7.143528 7.141321 7.454488 6.461779 7.20703 6.825255 7.650917 6.563316 6.837475 7.033919 6.779003 6.987365 7.031716 7.912565 7.314865 7.816696 7.496637
11.925897 11.395903 11.04743 10.176835 10.332908 10.487973 11.34917 10.574729 10.750544 11.373683 11.016947 10.752084 10.806949 10.571432 10.706474 10.259036 12.055901 9.83514 11.871251 10.375306 11.216707 10.277237 11.286547 10.953595 10.569023 10.75382 10.982391 10.585607 10.630501 10.241612 10.630531 10.539231 10.574018 10.529897 12.25296 9.956244 11.771229 10.200077 11.581266 9.461777 10.24181 10.533819 10.26499 10.575451 10.836787 10.962648 10.415728 11.166161 11.476954 11.108229 11.880282 10.682272 10.693 11.097213 10.699767
9.781602 9.107508 9.494685 10.697755 9.679223 10.148645 9.813517 11.162066 9.871107 10.265533 8.817724 10.351868 9.239031 9.906064 9.444325 9.724459 9.687767 9.843614 9.990966 9.699418 9.500151 10.536214 9.787672 9.168276 9.870742 9.592736 9.760509 10.078347 9.746014 11.454523 10.1236 10.536167 10.462521 10.86232 10.558125 10.942369 9.996923 10.127052 9.765657 10.664931 11.166491 11.323383 10.985568 9.921339 10.219138 10.734355 9.720021 10.196082 10.543566 9.777551 9.490286 10.398595 10.661691 10.35802 10.088519
4.928749 4.884821 5.272617 6.0134 5.362787 5.423281 5.059508 5.861796 4.975844 5.132631 4.904843 5.095122 7.006601 5.753275 5.278419 5.058798 5.382587 5.092919 5.215889 5.058105 5.198483 5.565311 5.164226 5.414632 5.494487 5.260303 5.440521 5.082209 5.157402 6.885643 5.219058 5.611516 6.42629 5.391556 7.598226 6.288668 5.3712 5.172571 5.570075 6.256815 6.544126 6.111366 5.726499 4.773669 5.514014 6.387814 5.747485 5.855861 5.358633 5.069892 5.246516 6.134676 5.493727 5.426666 5.479804
10.455743 10.215468 11.622149 10.862254 9.558922 11.020553 11.126684 10.660502 10.283329 10.129924 10.737731 10.975732 11.115266 10.484254 11.242381 9.616432 10.316044 9.97189 11.635442 10.355589 10.201182 10.351013 10.170207 11.165605 10.960969 10.879101 10.418075 10.919653 10.752365 10.402384 10.730399 10.307397 11.352006 10.160057 10.846694 8.757335 11.171727 10.349332 10.912012 11.39 9.61092 11.105342 9.985032 10.646282 11.399754 11.85039 11.131546 10.046371 11.213195 10.796531 10.202253 10.478537 10.642701 10.543498 10.631439
8.353804 7.868208 8.025559 9.581841 7.967406 8.486545 8.015511 8.3529 8.650557 9.314784 7.560323 8.177307 7.897259 7.803456 7.80746 7.666767 7.772564 8.211425 7.555085 8.441761 7.904603 8.655458 7.929598 8.832709 7.882223 7.571266 8.025515 8.14976 8.037777 9.327305 8.054306 8.564972 8.027413 9.025038 8.221441 9.877573 7.857966 8.536568 8.268026 8.808127 9.435777 9.414151 8.853778 8.320735 7.873376 8.670033 8.027912 8.165353 9.266617 7.957082 7.561476 9.208242 8.435196 8.241535 7.756239
7.846883 7.091111 8.106883 7.775743 9.141471 7.826706 7.746113 8.208372 8.507125 8.69261 8.402323 8.033509 8.194906 9.530342 8.101137 7.619917 7.898697 9.86689 7.426246 8.016599 8.058145 8.479021 8.084533 7.561671 7.795807 7.272361 7.753569 7.538734 7.977746 8.04273 8.8475 8.030557 7.522802 9.844089 8.557744 7.582881 8.049533 7.746502 8.124854 7.514968 7.382251 7.587667 7.810118 8.24429 7.557914 7.720329 7.694763 7.589539 7.865034 8.276196 8.12339 7.462788 7.847218 8.294962 7.403453
8.823728 9.92887 8.507354 9.522968 8.28783 10.755804 10.089523 9.688957 8.733693 9.131893 9.707966 10.00605 8.508863 9.804407 9.699169 9.752014 9.81571 8.787728 8.630326 8.863241 9.694544 9.677748 8.401129 9.904814 9.469842 9.764328 8.870094 9.210467 10.60451 9.406405 9.32797 9.578847 10.372749 8.465859 10.105146 10.469576 9.215864 9.956479 9.89148 9.947721 9.572633 10.334248 9.426076 9.26297 9.686116 8.950177 9.531958 9.935003 9.136696 9.800915 9.029028 9.807232 9.556142 9.264219 9.807693
5.88172 6.396542 6.517531 6.541535 5.721335 6.29959 5.875696 7.14891 5.835499 6.258596 5.760629 6.264239 5.830099 6.664366 6.441791 6.281709 7.383315 5.824012 7.170059 6.36965 6.133663 6.556188 6.634555 6.471361 7.099494 6.588351 7.400823 7.510994 6.603023 7.553898 6.634237 6.287368 7.109045 6.77627 7.588821 7.315327 7.204829 6.867708 6.561503 6.867005 7.628947 6.349001 7.481481 6.432454 6.912224 7.423739 5.966638 6.315366 7.105499 6.534306 7.539982 8.281597 6.681859 6.685343 6.546443
4.74896 4.621345 4.85355 5.588057 6.128719 5.055615 5.687974 6.646785 5.995537 5.929779 4.528586 5.757114 4.866546 5.161185 5.409372 4.745793 5.081024 6.03155 3.724163 5.584194 5.017811 4.489761 5.302116 4.626764 5.196693 5.152492 5.013901 5.114337 4.864888 5.507905 6.008201 4.810189 5.657673 6.49526 6.410602 4.847336 5.220388 4.667077 4.736906 4.76631 4.848 5.113094 5.190911 5.120027 4.882296 4.60617 4.29174 4.438616 5.287656 5.172943 5.465366 4.947851 5.174297 5.841706 4.991126
9.197586 9.632033 8.565679 9.874365 9.993286 10.193133 10.039901 9.529411 9.333234 9.508391 10.601936 10.474072 9.058774 9.876813 9.974223 9.204426 10.232731 10.424162 7.926218 10.065786 9.088288 9.864902 9.244099 8.72474 9.511057 9.82723 9.806036 9.467231 9.123576 10.158445 9.593745 8.981128 10.126296 9.853117 10.505686 9.987356 8.627403 10.135112 9.666797 9.008861 9.382652 9.110397 8.906517 9.244734 9.042836 9.056941 10.781379 9.138878 9.190263 9.727805 9.400359 9.104858 9.068594 10.166236 9.189783
9.23315 8.076676 7.261017 9.225774 9.924219 8.771012 8.884047 9.773076 9.451778 9.788681 9.234976 9.181306 9.069498 9.437481 9.72937 8.56472 9.02194 10.012169 8.035123 9.844381 8.934302 9.254083 9.295428 9.019297 9.272922 8.373409 8.174256 8.722734 8.678385 9.091669 8.70588 8.854894 8.808572 9.89458 9.447826 8.816008 9.356805 8.470296 8.522718 7.645606 8.479513 8.992785 8.628963 8.64988 9.361547 8.726728 8.891409 8.396544 9.379704 8.772022 9.214601 8.397798 9.69818 9.526047 9.62407
9.0469 9.117233 9.856061 7.78857 8.543405 7.947092 8.761249 7.819147 8.786501 7.924769 7.950647 8.314364 8.598246 7.805854 8.212182 9.264431 8.536179 8.805079 9.376468 9.205264 9.074831 7.954283 8.804932 8.176009 8.161629 7.103904 9.658148 8.472743 8.316184 8.329405 8.604579 8.149698 8.083919 8.611329 8.201447 8.715424 8.800892 8.595194 8.855534 9.055586 8.44001 7.978496 9.167442 8.649096 8.253565 8.95608 7.917026 8.944694 8.42976 9.336311 9.220446 10.061892 8.077372 8.991888 7.962975
7.507583 6.590127 7.354314 8.39736 8.900003 7.365021 7.956946 9.015548 8.286146 8.575703 7.257412 7.653809 7.466445 7.653268 7.927708 7.171347 7.88603 8.94514 7.354031 8.061688 7.65426 7.087644 7.734291 7.122134 7.672106 6.856161 7.415938 7.532058 7.485304 8.260621 8.173693 7.559934 7.906621 8.788786 8.623037 7.550091 7.649381 6.917417 7.028448 7.69059 7.34172 7.999459 8.231837 7.378454 7.37857 7.206786 7.114662 6.42322 7.886559 7.259305 7.615651 7.145404 7.788755 8.379603 7.576109
7.020688 7.22789 6.74513 7.484861 8.030454 6.549758 6.951261 7.680078 7.40729 7.463509 6.612509 7.456188 6.647313 7.496258 7.951049 6.351784 8.075654 8.556449 6.481974 7.953478 6.815445 6.389166 7.352592 6.849599 6.832801 6.400626 6.710772 7.425227 7.064191 8.402349 7.731321 6.794397 6.816345 7.997526 8.672057 7.394427 6.888619 7.350956 7.176538 7.045018 7.728467 7.685312 6.797827 7.263106 7.08137 6.414787 6.627677 7.008248 6.894798 7.163259 6.985145 6.431373 7.097311 7.149743 6.240015
9.631894 10.287179 8.998608 9.349771 8.342651 9.0517 9.4665 8.79178 9.160786 8.915208 9.657057 9.689152 10.708517 9.584871 9.351963 9.782002 10.417375 8.208038 10.17532 9.287826 9.650673 9.512891 9.638544 9.114491 9.346758 9.039702 9.925489 9.216261 9.64286 8.986563 8.944823 9.715278 10.144072 8.615716 8.850249 8.680841 9.310194 8.94045 8.413567 8.456752 9.251774 8.326106 8.66579 9.587361 8.470869 8.667349 9.058578 8.860257 9.059333 9.416366 9.023112 10.476414 8.550786 8.986244 8.970377
6.954354 6.467746 7.946684 7.759728 8.900273 7.342595 7.173933 7.916715 8.297629 7.983417 7.285525 7.356564 7.971221 7.837487 7.803684 7.288228 7.342846 8.262042 6.798278 7.575883 7.740593 7.596661 8.64781 6.661946 7.266821 7.517581 6.847113 7.122433 6.605743 7.478197 7.665774 7.682824 7.481613 8.332936 7.808833 7.801449 7.395832 6.855791 6.934452 7.476689 6.342522 8.165511 7.481261 6.990743 7.615263 6.266326 7.276173 6.38047 7.473912 6.749972 7.488221 6.54639 7.885689 7.391342 7.783732
7.682543 7.090835 8.67725 7.969392 7.953008 7.060108 7.724896 8.034399 7.951373 7.932308 8.31722 7.721511 7.964972 7.45702 7.923162 7.254181 7.071494 7.606649 7.624264 7.544586 7.282514 7.051988 7.29288 7.302179 7.362534 7.056805 7.392405 7.448127 7.905063 8.84344 7.799478 8.017346 7.34972 9.555505 7.446275 9.637946 6.782338 7.162804 7.363852 8.08691 7.578933 7.256995 8.319384 7.176342 7.794694 7.607511 7.339788 7.440037 7.273542 7.095611 7.755463 7.384634 8.727839 7.450938 7.610613
8.256 8.185886 8.444937 7.759018 7.688381 7.83319 8.215114 7.141291 8.624496 8.0326 7.950583 7.01065 7.973379 7.598721 7.931174 8.030514 8.414131 7.086552 6.957773 8.124746 7.081466 6.820278 8.569465 7.863857 8.293095 8.398462 8.412226 8.311411 7.793936 9.058287 7.763509 7.6931 6.795615 8.833972 7.570125 8.71749 7.947304 7.830363 7.255169 7.19592 8.178518 7.122065 8.788582 7.85263 7.192895 8.763568 7.907673 7.552479 8.070421 6.803359 8.513267 8.378004 8.212554 8.305261 7.507747
8.927446 8.813459 9.805479 8.776358 8.075196 8.565983 8.810146 8.71276 9.427403 8.797285 9.041777 8.95759 10.672838 9.375145 9.630928 9.767295 9.868832 8.466217 9.986219 8.722933 9.742318 9.547691 8.810234 9.437122 9.572684 9.138715 9.846171 9.321141 9.40791 8.272237 9.156893 9.740272 9.548798 8.594269 9.671419 8.288113 10.245322 8.871115 8.480668 9.571135 10.062781 9.936865 9.491726 9.2874 10.092468 9.756992 9.377259 9.180864 9.170961 9.591415 9.58175 9.969198 8.803028 9.289735 10.515402
7.328426 6.607138 6.956581 8.096329 9.4414 7.318982 7.258169 6.924602 6.972038 7.224101 8.032892 6.897277 7.676472 7.997298 7.06819 7.22987 7.922984 7.95597 6.636835 7.060122 6.928873 8.088403 7.639385 7.286501 7.451676 6.838853 6.346998 6.716094 7.090588 7.384907 6.829488 8.428343 6.746134 7.297915 7.568619 6.649733 7.951003 7.481433 6.841719 6.74544 7.351894 6.646537 6.703707 7.417611 6.501355 7.03568 8.284785 7.370602 6.627678 7.162164 6.740077 7.071648 7.382493 6.783692 7.246061
8.213873 8.369921 8.585879 9.730774 9.583255 8.698373 8.807478 8.231448 9.155761 8.759081 8.533029 7.861979 9.247155 8.861835 8.165173 8.883902 8.563105 8.879363 9.329981 8.985937 8.987886 9.295401 8.761254 8.013558 10.188053 9.427313 9.256122 9.597966 8.497993 8.502729 8.604857 9.742411 7.849894 8.127566 8.849647 7.820352 8.929887 7.948025 8.800611 7.929757 8.088031 7.812224 8.0643 7.913109 8.73922 8.845261 8.929879 8.120404 8.375513 8.055185 8.319058 9.213101 9.622157 8.609092 8.581406
7.769437 8.493101 7.522846 7.942033 6.998656 8.428859 7.005923 6.786656 8.299749 7.511224 7.726063 7.70419 8.359075 8.255326 6.906034 7.185101 7.492209 6.75133 8.408156 7.441749 7.817806 7.948828 7.645985 8.900027 8.582807 8.98402 7.221381 8.611185 7.089658 7.781076 7.695661 7.11226 8.289667 7.610628 7.391827 8.027641 8.623334 7.964507 7.686643 7.537491 8.130833 7.699588 7.203809 7.673011 8.524251 7.923595 7.404024 6.905875 7.678329 7.392352 7.436529 7.210358 8.866761 7.237362 7.111613
7.435416 6.641223 7.676885 8.050716 6.638153 7.905697 7.592414 6.667018 7.326793 7.66876 8.757679 6.57925 7.089568 6.784371 7.219507 7.268749 7.418117 6.883941 6.974333 9.055986 7.874904 7.163394 7.318439 7.913876 8.705699 7.989571 7.848609 7.418588 6.871705 7.576287 7.778228 7.437957 6.596906 6.65507 6.815308 7.169168 7.132187 7.393994 6.984309 6.59046 7.224318 6.866693 7.234339 7.820502 6.668025 8.030724 7.606806 6.954528 7.26911 7.0817 7.012726 7.98978 8.281136 7.274366 6.805187
8.736951 7.838547 8.063219 8.71448 8.521557 8.225485 8.208799 8.486843 8.364605 8.442377 8.131215 10.434458 9.191764 8.564034 8.09256 8.366115 8.683042 8.574182 7.955331 8.78243 7.953633 8.491362 8.170036 8.507488 8.254494 7.759254 8.326628 8.090695 9.259984 9.699618 8.348538 8.472064 8.991295 9.210833 8.393161 10.108778 8.261401 8.578005 8.111929 8.769699 9.433087 9.128317 9.683383 8.74891 8.536682 8.434709 7.977204 8.59164 8.604935 8.553033 8.199668 9.910307 8.576808 8.586463 7.749188
5.471568 5.365579 6.537572 6.570909 6.503393 5.541735 6.674326 6.639546 7.759157 5.763264 6.480766 6.408682 6.537793 6.520105 6.867529 5.859784 6.254781 5.910091 7.535753 5.461296 6.451318 6.133789 6.653418 7.413632 6.346526 7.260333 6.798396 7.323412 6.000919 6.376736 6.410457 6.306276 6.499922 6.279661 6.390614 6.527998 7.013116 6.193713 6.263604 6.168534 7.701425 6.383318 5.887634 6.000677 5.735755 6.3228 6.029819 5.951308 6.799815 6.06128 6.031516 4.839712 6.558417 6.76543 5.806168
8.238274 9.177626 8.348333 8.28414 6.818776 8.474883 8.569532 7.089113 8.230746 8.253366 8.347524 7.536785 8.831906 8.471328 8.843864 9.268406 9.207563 7.960157 8.417195 9.073593 9.127913 8.712979 8.158848 8.309864 9.163308 7.853157 9.281567 8.425311 8.44905 8.006692 7.959788 9.183647 8.760898 7.779391 8.417354 8.030788 8.275136 7.805429 8.182848 7.672374 7.725552 7.73278 8.929928 8.452223 8.310032 8.544678 8.285582 8.475893 8.428013 8.615688 9.623373 9.54392 7.52996 8.491834 8.500258
8.328153 8.266737 8.654874 8.845138 11.085936 8.313334 8.37202 8.319027 8.884102 8.955796 9.090074 7.82668 9.108578 8.844406 8.396927 8.104698 8.215605 9.359883 7.955649 8.305103 8.222923 9.276196 9.013033 8.10531 8.116324 7.739292 8.148518 8.248476 8.490199 8.241716 7.945564 8.757121 8.29444 8.279426 8.789515 7.925487 8.938933 8.455691 8.23297 8.073292 7.520496 7.699833 8.032578 8.187156 8.629567 8.634607 9.291865 8.544476 7.890967 8.28333 7.9359 7.410602 8.903803 8.456551 8.627438
8.056223 7.455326 7.708947 7.743176 6.944717 7.736523 6.688266 7.50646 8.445703 7.6842 7.46189 6.7373 7.873311 8.184104 7.498185 7.204464 6.929532 7.605117 8.051078 7.466267 7.845032 8.363786 7.621179 8.26464 7.485402 8.141106 8.088942 7.880023 6.670902 8.031593 7.101924 7.608892 7.353459 8.210321 8.302146 9.017072 7.86853 7.181516 7.26514 9.190431 8.388305 7.631669 8.325944 6.696401 8.347117 8.213298 7.190479 8.172487 8.316094 6.945889 7.879041 8.074402 8.76375 7.793664 8.189466
8.012753 8.166762 8.884463 9.022618 8.051645 8.694085 7.749655 7.32948 8.765018 8.484255 9.376347 7.690887 7.687065 7.762084 8.67608 8.934358 8.640207 8.878941 7.280292 9.117541 7.198629 8.804048 8.03636 8.762427 8.053248 7.842436 7.860946 7.824981 8.184949 8.191445 7.820935 9.210293 7.719942 8.1947 7.281389 8.513309 8.089959 9.512908 9.24063 8.84563 8.810616 7.567324 7.685709 8.444126 8.199353 8.137301 8.339363 8.146465 7.466105 8.207514 8.193624 8.449932 8.575887 7.933851 8.987896
8.175841 7.104532 8.039803 8.302787 9.67853 7.948539 8.161986 8.714534 8.311378 8.760445 7.679086 8.151003 8.496804 8.37034 9.073124 7.709104 8.629383 9.005073 7.349588 8.659563 7.876344 7.70582 8.31461 8.219433 8.020063 6.916887 7.352626 7.528621 9.079295 8.117821 8.77312 8.484839 8.147599 8.29848 8.8055 7.468099 8.633982 7.911218 7.917698 7.691687 7.795995 7.57226 7.534946 8.079855 7.081677 7.028132 7.865362 7.3977 8.429358 8.182103 8.224664 7.852188 8.712361 8.601419 7.704477
7.074783 6.925261 6.771325 7.640537 7.333926 7.234669 6.807089 7.227172 7.65624 7.393831 6.888431 6.690643 8.544037 6.963576 7.870584 6.481751 7.721913 6.907913 6.718681 7.791345 6.949522 7.037019 7.101249 7.138357 7.245741 7.17027 6.929245 7.179954 7.694822 10.244016 6.698355 7.064851 6.626252 8.249186 7.571593 7.299819 6.963699 7.072499 7.187902 6.957569 7.778447 7.734562 7.134363 6.898397 7.057113 7.118172 7.109727 7.156793 7.341009 6.933964 7.053867 7.418421 7.649427 7.652663 6.814194
8.169046 8.023923 8.321354 8.973606 9.137523 9.429307 8.910974 9.579904 8.846408 8.635861 7.774673 8.90482 8.781076 8.499043 8.061935 8.035505 9.03024 8.471669 8.51061 8.617614 9.074289 8.841336 9.36972 8.918886 9.001173 8.989268 8.722156 8.899166 8.089358 9.537764 8.716216 8.859361 8.729006 9.243957 9.907548 10.223872 8.541438 8.733752 8.229645 9.799002 9.395596 9.758106 10.001707 8.537015 8.933776 8.749054 8.260875 8.685467 8.613446 8.137827 8.72646 10.44834 9.252533 9.065784 9.411185
8.453049 8.544658 7.799194 8.042581 6.554466 8.951002 8.655185 8.146884 7.978226 8.129537 8.044539 8.701835 8.197698 8.984575 8.267104 8.706617 9.182826 7.009538 8.3716 7.989971 9.19083 9.053625 8.496429 8.177688 8.155126 8.936392 8.475707 9.200356 8.777605 8.460462 8.46012 8.335941 9.495133 7.870574 8.964923 8.40777 9.155444 8.178709 8.990254 8.045536 8.064781 8.300258 8.69946 8.478177 8.48071 8.853883 8.406204 9.442859 8.070759 8.625146 9.214404 9.8395 7.75654 8.923149 8.217285
8.010898 6.224374 6.910018 6.409173 6.555026 7.310006 6.691589 6.357113 7.366497 7.283573 6.760149 6.697927 9.198741 6.46674 7.322187 6.575103 7.061627 7.239364 7.916464 7.461556 7.098341 7.710291 6.708751 6.516122 6.828355 6.588022 6.570736 6.429794 6.60776 5.921116 6.807373 7.873937 6.548912 6.50366 6.321584 6.986375 7.384632 7.481202 6.69423 7.083535 7.231294 7.600629 6.81483 6.965244 7.49922 7.71522 7.818431 7.895565 7.345707 6.904721 6.880537 7.070828 7.053964 6.558437 6.602448
9.168098 8.364901 8.720958 9.423778 11.495753 9.073608 9.137243 9.798029 9.384375 9.619445 9.124369 9.289803 9.956047 9.98733 8.567776 8.53922 9.099998 10.172636 8.5412 9.391199 9.327859 9.420609 9.635418 8.814699 8.977212 8.752008 8.186648 8.692058 8.56849 9.261756 9.416264 9.063288 8.83644 9.520283 9.801544 9.248371 9.453676 8.813695 8.400311 8.398626 8.294564 8.991911 8.897891 9.122819 8.947387 8.135925 9.127534 8.589345 9.178996 8.476854 9.172796 8.5075 9.144032 9.39983 9.030461
7.973128 6.868188 8.682565 7.619895 8.319025 8.585 7.985134 8.097778 8.556045 8.653735 7.226979 7.315388 9.300052 8.75848 8.669353 7.19731 8.028546 8.012945 9.056076 8.472001 8.874178 7.683373 8.575817 7.148708 8.172579 8.095312 7.7052 8.983977 7.09617 7.852431 8.669198 7.687832 8.029525 9.030257 7.34015 7.526411 8.340458 7.656882 8.339859 9.111983 8.589266 8.936116 8.633877 8.159214 8.706022 8.237994 8.019167 7.674875 7.810841 7.926404 8.182385 8.605771 7.993264 8.174233 8.104087
8.729758 7.841602 7.712509 7.779931 8.853371 7.416465 7.469535 7.958263 8.011695 8.138039 7.714278 7.342939 8.510836 9.03802 8.181093 7.291922 8.345394 8.328104 7.00414 8.21223 7.952538 7.395626 8.300445 7.111409 7.225133 7.832575 7.053857 7.866927 7.156599 8.722907 7.483942 7.432616 7.181382 8.583301 8.424492 8.032695 7.543737 7.973609 7.770879 8.958785 7.851588 8.789073 8.108438 6.9645 8.128677 7.567446 8.293714 7.524274 7.760537 7.302191 7.50596 9.174536 7.673739 7.629534 6.824879
9.821662 8.695352 8.82176 9.736089 9.532037 10.347711 9.467611 9.909268 9.676145 9.716251 9.481796 10.833351 10.256438 10.142986 9.404604 9.945148 8.957913 9.092223 8.663183 9.518327 10.157742 9.660239 9.11877 9.469344 9.358063 10.727586 9.01923 8.857682 9.207468 9.579434 9.76938 8.843642 10.774891 9.242063 9.93098 10.017374 9.728614 9.588581 9.294067 9.980302 8.709129 10.346202 8.915468 9.656422 9.333983 9.789625 10.746281 10.231771 9.712 9.718241 8.838286 9.41204 9.813049 9.335959 8.295521
6.323498 7.12549 6.319609 7.231285 7.550325 7.548774 6.688394 7.357067 6.611357 7.094284 6.658788 8.243038 6.767296 7.385368 6.441954 6.585347 6.805308 6.965685 6.278545 6.978688 6.562378 6.662826 6.792912 6.335485 6.89157 7.782731 6.715761 6.182041 6.839476 6.828345 7.080188 7.384068 7.790071 7.36945 8.723415 8.546087 6.198543 6.79109 6.77097 6.229976 7.352406 8.359724 6.552584 6.646805 7.589946 6.96319 6.923685 7.182609 7.432814 7.213103 6.627699 6.881743 6.971142 7.0433 6.757962
7.838679 6.50271 8.672088 6.732716 6.916167 7.097032 7.279436 6.918948 7.383298 6.891101 6.775794 7.738212 7.804814 6.555395 6.953711 7.950265 7.065623 6.956905 8.517273 8.561363 8.441127 6.994547 8.073546 6.683853 6.958535 7.054505 7.566262 7.096516 7.097831 7.561378 6.86984 7.376611 7.896873 7.119882 7.154232 7.350954 7.462614 7.674852 7.74353 7.11743 7.237113 6.954431 7.402513 7.41421 7.296171 8.390922 7.7308 8.448633 7.420998 8.051548 7.947748 8.02312 6.435851 8.022629 6.640563
