"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84"
1110.7 605.9 478 531.5 654.8 885.8 586.4 852.4 841.4 996.8 1122.4 338.8 590.9 1138.5 356.1 5232.2 3793 4585.9 3553.6 5315.8 3744.1 4472.3 7853.5 2783.4 599.5 432.1 639.6 600.9 729.7 476.9 398.8 254.6 301.7 507.5 158.5 392 314.4 178.6 171.3 712.8 294.6 284 163.1 365 1562.2 391.6 1421.1 1572.2 1085.5 989.6 321.6 607.2 715.7 1149.6 948.1 312.6 812.6 262.4 566.9 1320.3 226.6 702.7 375.2 615.9 403.5 662.4 400.1 1638.3 337.4 570.6 630.5 1983.5 480.8 420.1 894.4 852.1 550.4 1176.8 702.1 544.8 122.8 788.5 646.4 173.8
1098.9 544.1 574.4 1509.4 665.4 1511.4 645.3 872.9 710.9 1005.4 712.5 1024.1 1526.5 542.4 166.4 3967.1 6134.8 4877.3 6121.3 5443.6 4003.4 3489.7 4195.2 4440.1 509.8 318.4 564.1 694.1 833.4 259.6 371.6 348.7 616.2 257.3 255.3 412 645 146.1 327.8 774 278.2 292 204.8 153.4 1103.8 504.7 2198.2 897.7 742.1 1549 385.4 623.9 1974.2 1600 1424.4 378.2 501.3 565.9 1081.2 555.8 228.7 626.3 216.2 436.3 1249.5 819.5 229.9 1376.2 886.6 1081.6 609.3 630.9 250.8 226.4 415.7 1208.5 1235 915.7 799.8 1353.5 142.4 770.1 383.3 339.1
585.9 611.8 442.8 756.8 633.7 914.3 564.9 416 695 1014.4 859.7 1018 1054.3 882.4 185.2 3665.1 5229.4 4418 3066.5 5550 4765.4 3778.7 4937.1 5898 325.1 157.6 405.8 433.3 378 179.5 166.4 247.5 364.2 308.6 157.3 309.5 468.3 232 483.8 593 381.1 440.8 182.4 194.9 674 680.5 3877.3 1111.6 185.7 1119.1 272.4 549.7 981.5 1469.8 1210.3 591.6 403.2 885.8 563.1 647.5 330.3 467 144.4 519.4 608.4 596.8 228.9 1190.2 487.9 1185 590.8 658 236.7 253.1 402.9 637.1 841.4 435.4 770.9 890.4 102.6 563.1 200.7 336.3
770.2 524.2 479.8 685.6 826 1231.5 623.9 483.9 880.8 618.5 459.3 963.9 1550.7 705.9 76.9 4147.8 2530.6 7774.3 4861.8 5669.5 3108.2 4108.7 2780.5 4911.7 861.5 325.3 415.1 339.6 691.3 183.6 219.7 144.2 354.9 397.2 131.9 219.2 248.9 154 243.6 523.9 236.5 170.7 228.8 94.4 657.9 301.9 2230.6 888.4 1588.5 1070.4 61.1 755.8 884.9 1082.8 1495.7 620 531.7 475.2 490.5 416.1 208.8 217.9 176.8 1021.8 1089 849.9 145.3 1987.5 839 1124.4 581.3 969.4 338.1 240.6 1199.9 910.1 859.9 1171.2 470.3 772.7 43.4 988.5 266.3 113.4
1136.8 424.5 787.8 412.8 390.5 3388.7 867.1 633.5 571.3 1076.2 623.5 992.1 625.9 1125.6 271.3 2916.3 8185.9 3581.4 6744.8 2035.2 2540.7 4111.9 3778.7 2699.1 744.6 228.6 857 282.5 565.4 155.7 317.8 363 326.4 385.1 466.3 286.2 149.7 169.2 159.9 964.6 202.6 486.5 187.5 176.5 456.5 405.4 3428.1 934.2 1816.5 721.5 210.7 1617.8 940 1623.1 1717.7 851.4 620.7 2448.5 399.2 841.5 183.3 322.9 442.7 1213.6 403.4 376.6 407.1 513.4 349.8 537.4 1063.6 1232.1 785.9 1354.6 681.9 537.5 1211.9 786 358.5 297.3 194.6 1467.3 451.8 742.5
736.4 560.2 469.7 798.4 595.3 1191.7 619.2 283.4 944.9 470.8 850.9 837.1 799.4 1020.4 139.4 2444.7 3276.3 3905.1 5451.3 4118.7 7932 5448.1 3221.4 4381.4 501.9 304.8 693.8 435.6 543.6 145.2 203.3 216.7 769.3 111.9 300.6 423.9 282.6 90.5 221.4 433.8 266.4 267.3 203.6 173.5 1136 318.3 1862.5 1392.4 1309.1 968.7 600.2 488.7 779.6 842.2 969.9 257 543 627 643.1 369 217.5 325.1 281.5 485.1 856.9 605.2 150.7 1331.8 780.7 696.1 691.8 412.3 296.5 261.6 230 655.8 532 942.3 473.1 655.5 133.8 544.9 226.7 358.4
463 229.3 404.3 1339 394.7 1082.7 359.7 145.5 629.5 195.8 854.3 1013.9 1060.2 811.6 158.8 2525.4 4273.8 2853 2455.7 8827.2 5901.1 3916.3 3943.3 2451.6 715.9 186.2 386.8 219.5 334.6 149.5 149.5 125 1179.8 121 185.5 401.1 447.8 109.4 137.9 628.1 192.6 184.3 245.4 142 652.7 306.5 1982 747.4 193 577.9 397.7 782.1 318.6 1447.1 915.6 344.2 454.6 1163.3 211.2 927.1 256.6 430.1 70.7 256.7 546.3 725.9 168.1 1709 414.6 586 538.1 397 187.1 211.8 232.2 521.1 862 468.9 500.5 290.2 158.1 420.4 112.8 205.3
936.3 432.7 590 645 559.7 1534.5 760.5 375.1 440.5 1150.6 766.2 1415.7 1621.9 1200.9 247.5 6046.4 5999.4 4422.9 4407.4 4447.3 3385.7 4705.6 2327.7 5193.9 887.2 914.9 652.5 558.6 356.7 87.7 371.8 298.9 776.2 355.2 289.4 852 612.4 222.4 285.8 698.2 391.4 406.5 300.8 89.9 713.8 390.6 707.2 674.8 278.6 1786.4 267.2 1076.6 2429.1 2186.3 3125.6 411.1 479 799.8 720.3 153.4 282 560.8 196.4 932.2 1007.2 664.7 257.3 1830.1 811.3 2290.1 720 725.3 344.2 246.9 535.1 549.8 610.8 851.6 767.5 1097.2 35.6 633.9 327.3 435.9
1568.7 968.5 551.2 1143 320.4 839.8 678.1 1056.7 923.3 1343 1893.6 1217.8 1957.1 1348.6 252.4 6782.7 3033.8 5182.2 3135.3 6722.8 2302.3 4334.3 2571.3 6406.7 904.6 859.3 1095.6 768.2 711.9 223.2 645.2 357.2 513.8 166.3 251.5 484.8 330.2 346.4 429.1 980.5 697.8 396 272.2 224.7 1371.5 461.1 2198.8 1609.9 1754.4 1454.9 505.9 767.6 1780.4 1995.1 1822.8 572.9 943.8 687 1250.2 702.4 317.1 642.3 281.7 687.2 1039.5 1155.6 498.3 1068.2 842.1 1670.3 1164.2 1437.1 412.6 236 657.9 844.6 614.5 962.2 881.6 1852.6 53 1517.3 461.6 407.8
571.4 215 364.6 783.7 651.8 754.8 709.6 462.2 832.5 471.4 908.3 904 982.5 888.1 473.8 3387 4556.8 4615.2 5541.5 6081.2 3563.3 4649.3 5676.6 4698.9 403.5 435.7 586.8 619.4 550.1 368.4 252.1 265.4 560.7 357.7 274.4 553.2 509.8 176.5 290.9 978.6 456 263.4 185 273.8 714.3 540 1649.2 869.1 1253.5 679.9 231 638.7 836.8 1618.4 565.8 430.1 553.3 567.7 573.3 682.6 352.5 725.6 146 387.5 702.4 849.5 303.6 1041.5 508.6 1087 718.2 497 356.8 345.6 670.9 395.3 740 665.8 587.8 774.1 262.5 1197.2 394.3 306.4
669.6 524 187.6 996.8 330.9 834.7 283.9 220.5 804.9 736.1 560.3 1333.8 618.7 979.1 107.8 3817.3 4722.1 5208.4 2150.9 4012 3857.8 5676 6337 5165.4 456.1 200.5 569.2 1084.9 277.6 136.3 353 244.8 403.2 211.3 187.2 360.9 377.4 342.9 442.3 485.8 290.9 537.2 384 143.4 479.5 665.4 2918.7 612.9 104.2 1026.2 467.3 482 748.8 1414.5 859 571.3 718.7 671 614.8 582.2 233 507.6 220.1 541.6 623.6 759.3 322.2 1324.2 436.2 1433.7 733.7 1344.4 224.3 295.9 365.1 533.9 624.3 584.9 786.1 868.9 70.4 582.7 397.2 274.3
483.3 255.5 362.9 667.7 450.2 685.8 411.2 160.5 294.9 639.3 1428.1 366.1 694.3 573.6 92.9 2354.9 9924.9 3159 2835.3 2903 2369 5836.3 2348.1 2678.7 414.7 463.9 623.2 357.4 755.7 193.1 394.9 335.8 619.1 991.5 344.9 637.8 343.9 143.7 150 713.1 511.1 455.1 137.6 87.3 687.5 484.2 2296.9 1360.6 685.9 773.3 203 679.5 509.7 605.7 650 120 147.2 359.9 431 388.2 117.7 206.2 70.4 122.1 209.9 311.9 170.8 594.6 206.7 806.2 335.9 487.5 145 102.4 155 473.8 451.4 1034.5 240.5 484.9 24.4 322.7 175.7 125.8
658.3 722.9 378.5 1058.7 768.1 935.8 563.4 313.4 851.9 662.8 1395.7 1193.4 1270.2 807.5 209.5 2833.8 5225.4 2951.8 2813.9 5911.4 2806.9 6068.5 5064.5 5965.8 332.7 230.3 292.6 447 424.6 168.6 249.2 219.5 434.4 147.5 178.3 271.8 440.9 176.6 211.8 647.1 311.5 280.3 165.7 194.4 866.4 709.1 3215.9 917.1 140 1670.9 137.3 487.6 1174.9 1845.1 867.8 473 566.9 660.5 563.6 583.5 288.3 706.2 153.6 473.4 609.4 714.6 289.4 1541.3 468 1114.5 877.3 812 225.4 218.7 461.6 569.8 788.1 450.4 471.3 839.7 67.3 619.4 256.5 157.7
924.6 486.9 679.5 559.3 683.3 952.6 807.6 648.2 1142.9 946 780.3 1005.8 1887.2 1143.8 307.1 4223.2 3731.8 3077 4162.8 6272.3 6155.9 5223 4255.5 4754.8 537.2 422.1 760.5 784 428.4 334 329.9 310.3 618.1 215.5 331.8 280.6 426.6 168.4 285.4 684.1 259.8 213.6 278.8 219 1041.3 292.6 2237.7 2156.3 1075.6 1074.8 344.3 776.5 1605.6 1999.2 1786.3 385.8 721.7 618.6 910.2 811.9 310.6 354.3 200.4 530.8 223.9 1063.9 275.4 1875.4 137.4 1076.6 788.7 471.1 558.7 398.1 750.3 785 808.2 739.2 602.2 1197 97.8 701.6 423.5 263.6
1030.9 373.9 648.6 816.2 617.3 1235.6 335.6 1077.5 490.8 680.7 1092.7 618.9 403.2 701.9 109.7 4874.7 3443.8 5258.9 4586.9 5339.6 4994.3 3733.2 6131.5 2161.3 587 446.7 881.3 646.9 410.1 243.7 601.8 255.9 469.1 649.9 160.7 172.3 297.3 102.2 156 1180.9 226.4 124.7 160.6 185.8 1481.5 172 1573.4 1147 2600.3 1022.3 179.4 903 1638.6 2897.1 1840.4 93 560 224.2 991.7 840.1 157.3 402.9 217.9 240.2 1114.7 612.9 118.7 1245.8 910.8 729.4 894.5 1763.2 409.7 305.9 320 1397 1331 1692.7 675.9 932.7 46.2 769.1 358.1 165.2
471.8 695.9 508.5 549.1 722.5 967.7 650.7 480.1 1028.6 516.8 822.7 611.2 634.9 1213.6 387.4 4061.7 5212.2 4879.1 5643.4 4978.5 3736.1 6037 4751.2 3637.3 647.7 373.5 787 685.5 799 335.4 340 215 703.8 618.6 330.1 567.3 337.7 168.3 220.6 641.4 404.8 390.7 224.7 307.5 834.2 305.9 2534.1 1443.6 507.4 888.5 333.2 614.9 858.1 2447 1187.5 554.6 552.2 754.7 514.3 1010.9 588.6 919.4 350.6 1176.6 966 948.8 330.3 1600.3 644.5 1085.7 943.7 1215.9 459.2 371.1 638.8 795.6 778.2 1106.1 648.5 714.2 72.5 979.5 456.9 545.7
470.4 510.8 481.2 55.7 230.1 739.8 539.3 520.6 770.3 1026 98.1 669.5 1892.5 1106.8 284.2 3403.6 4593.2 5317.1 2025.1 5732.9 4415.8 2066.2 4474.2 7196.1 507.8 146.6 416.7 687.5 434.7 468.4 151.8 447.5 716.7 296.8 660.6 415.9 227.7 154.4 281.8 487.1 334.3 473.5 229.9 571.2 801.6 438.6 1458.1 582.8 1390.9 476.9 535.9 375 1411 383.8 992.9 485.2 459.5 696.1 517.7 137.7 144.6 1013.8 96.2 357.7 387.2 431 189.3 1038.7 307.3 119.4 618.7 571.9 225.2 149.1 305 227.4 419.9 133.1 503 793.9 77.6 298.5 342.7 239.9
725.4 254.4 939.8 580.6 420.8 335.9 276.7 311.7 402.2 537.2 403.7 652.8 823.2 438.3 216.4 1366.7 1540 2403.2 11308.1 3894.3 3177.4 2393.8 1662.4 753.6 333.6 84.6 489.3 327.1 319.4 179.7 221 360 393.9 295 104.9 90.4 314.2 48.6 58.1 324.9 108.1 131.1 168.4 101.7 380.9 234.6 512.4 400.5 1234.4 785.7 104.4 558.8 1226.1 486.2 921.3 268.1 245.5 246.2 452.7 232.3 120.3 91.6 335.8 329.1 652.1 958.8 167.8 1196.8 550.4 1371.3 366.6 488.9 379 299.1 303.3 101.9 113.5 1562 279.7 550.4 189.9 1589.2 282.5 164.7
790.2 420 462.5 547.3 528.5 891.3 653 841 707.2 915.6 839.4 761.2 1571.2 706.6 221 5469.9 3585.4 3820.5 3835.4 3861.1 5858.7 5407 5025.5 5343.6 556.2 399 666.6 891.5 531.3 403.3 396.5 334.7 354.8 477.7 561.7 599.5 307.2 134 322.8 794.8 250.9 231.5 167.1 243.3 1612.1 241.9 2381.9 1089.5 741.6 524.1 246.2 733.6 991.2 1360.1 1733.9 377.4 508.7 476 1180.1 658.2 234 635.7 164.3 424.1 755.3 634.3 264.8 1038.7 479 1031.2 852.8 599.7 323.2 413.3 445.5 584.5 625.1 699.7 579 1762 136.9 595.3 445.7 210.8
1058 611.1 511.5 2337.6 651.4 1145.2 1022.1 1314.9 670.9 2107.9 1627.4 1622.1 1394.3 928.5 167.1 4074.5 6073.9 5207.9 4154.1 4377.6 4014.8 1939.1 3051.5 7183.2 732.4 553.2 997.3 919.9 1884.2 424.5 816.7 458 564.6 350.1 375.7 568.6 318 235.7 555 574.8 414.6 361.4 194.1 285.8 1515.1 535.7 1937.4 1634 848.6 1233.6 571.2 764.1 2049.1 3444.1 2074 407.4 493.2 556.9 1407.2 711.4 265.1 610.1 295.8 538.6 942.9 543 238.8 1431.8 929.2 1197.3 389.7 1900.5 296.6 234.7 398.5 999.9 1302.5 886.6 557 1540.6 112.4 849.2 455 504.7
1221 421.7 787 834.5 710.8 596.7 1051.7 638.6 1028.6 1936.3 1625.6 495.7 878.7 1308.3 316.7 4730.5 6629.8 4180.2 3423.8 4675.8 4756 3054.4 4046.1 3414 472.7 464.9 1317 984.4 459.2 326.6 774.4 677.1 366 338.1 249.1 379.2 180.5 99.9 259.2 647.7 295.1 177 135.2 246.3 1076 524.1 3848 1840.4 2677.5 4424 270 416.7 769.9 2563.5 859.3 477.7 443.1 232 931 496.2 607.8 1334.1 221.4 404.5 1458.1 825.5 426.6 2269.7 1111.7 733.8 995.9 1023.1 355.9 366.2 722 2077.5 1596.4 1336.9 588.7 1457.6 56.1 1083.9 623.9 205.8
1247.3 99 785.7 646.7 794.4 751 421.4 233.9 447.7 545.7 812.3 333.8 281.8 675.9 61.6 2411.4 2300.6 1705.1 7950.6 7987.8 2327.5 1304.6 3422.8 1672.2 368.5 167.1 236.5 288.9 274.6 74.5 270 132 237.1 138.4 230.7 221.8 201.2 121.5 86.1 406.9 153 164.7 90.6 56.5 576.8 128.9 1500.8 500.7 186.2 635.6 109.4 418.8 350.8 4285.1 607.7 39.5 305.2 245.7 240.3 435.3 151.6 223.1 180.1 355.4 1026.7 671.3 102.5 1168.9 747.5 908.7 332.9 932.7 231.4 154.7 622.1 101.8 225.4 946.3 999.6 304.9 40.8 1366 267.7 65.9
968.6 508.8 397.8 857 480.1 662.5 410.7 327.6 919.5 725.2 1157.1 729.7 1098 1023.3 167.6 4036.5 4205 3788.6 5678.6 4283.7 5757.7 5386.7 4671.4 4549.1 453.7 329.9 606.4 817.8 632.1 248.4 316.2 285.1 415.3 295.4 323.9 563.3 698.7 287.7 348.2 776 390.2 327.4 269.5 308.4 1000.3 481.8 2806.1 1206.8 535.9 2346.7 532.9 565.2 1175.7 1457.9 1534.8 398.7 533.1 771.6 671.9 921.6 250.2 394.3 149.9 650.6 511.2 786.6 294.1 1580.9 403.9 1303.3 684.4 957.9 288.7 335.1 429.6 881.1 1057.9 752.5 702.2 1009.6 41.5 873.6 394.7 298.9
1129.5 1077.7 360.6 1796.2 610.9 1298.1 923.4 693.7 812 1815.8 1199.1 1521 1881.9 969.4 237.2 4877.1 7076.2 4944.1 3348.1 2309.2 4263 4203.5 3569.2 6568.6 510 481.7 734.1 947.5 494 258.4 653.2 558.7 995.4 383.4 531.2 748.2 614.9 409.9 545 738.6 734.9 801.4 377.9 441.7 1802.5 841.7 3132.1 1612.5 623.8 1831.9 698.9 577.5 1578.8 1536.1 1198.4 544.8 506.2 1339 1456.6 691.5 399 897.8 134.6 607.7 605 527.7 324.1 1150.5 475.2 1369.1 648.1 1027.1 238.8 213.4 692 928.7 885.4 662.2 781.4 2291.2 224.3 761.2 433.6 623.7
601.3 579.4 699.4 1113.1 767.9 730.6 436.9 453.4 638.5 1052.9 1131.1 759.9 759.7 813.8 267.1 4590 2281.5 3474.9 4027 3313 1855.9 9311.8 2527.9 2621.8 430.7 240.7 444.8 463.5 305.5 133.1 311.2 272.6 422.9 131.6 188.3 311.2 332.7 93.7 208.8 363.7 189.9 212.9 133.6 105.7 335.4 171.5 4188.6 1230.7 221.5 942.2 231.7 430.1 813.4 3596.5 853.6 683.5 566.1 834.7 720.6 1288.8 539.3 1437.3 347.7 1010.6 1392.4 1233.1 300.6 2161.1 1070.7 2364 1592.3 1556.3 455.5 569 980.8 1241.3 1154.8 1190.1 642.3 1017.9 255.9 915 228.4 407.2
723 237.2 541 953.4 884.8 901.8 725.5 167.9 868 803.7 1367.6 669.5 1230.9 1655 265.5 3770 5192.5 3722.2 5624.8 5163.5 4395.3 5788.3 4464.2 3732.7 854.2 373.6 739.6 734.9 489.9 321.9 580.6 610.8 736.1 402.1 288.7 412.7 649.7 316.7 352.5 852.5 347.7 267.1 273 234.2 627.3 730.4 3427 1319.7 1198.6 2460.4 352.1 820.6 1356.5 1934.5 1580 238.4 500.5 421.3 837.1 900 287.7 721.1 179.8 430.7 832.7 725.3 293.8 1287.9 710.2 1136 591.6 360.6 244.2 384.1 269.2 746.1 836.5 852.3 668.2 948.6 228.7 905.4 313.3 209.1
451.8 186.4 241.8 379.4 484.2 414.2 553.8 905.4 169.4 828.3 297.1 472.8 967.5 749.8 315.2 1509.4 2995.2 4009.7 1238.5 1668.4 2248 4730.1 8527.4 6908.4 303.1 258 208.7 279.8 134.8 160.5 229.4 284.1 184.2 149.1 173.8 539.8 98.2 131.6 222.1 360.6 125.4 88.8 159.8 219.9 854.2 296.4 207.4 96.3 645.9 1345.2 543.9 297.5 1055.8 1053.2 1052.7 394.3 214.3 177.6 472.1 82.4 145.7 842.7 76.7 406.3 335.4 255.5 157.5 606.6 329.3 424.6 251.8 167.1 126 106.7 127.3 604.6 556.5 159.3 333.1 405 62.7 463.1 534.8 258.2
647.5 615 772.4 668 670.5 1152.2 1105 903.6 1377.6 766.1 516.2 640.7 648.5 1096 348.8 5113.6 4056.4 6316.7 4050.3 4610.9 2685.1 6192.2 4263.4 2775.8 401 203.2 474.7 485.8 358.3 190.8 197.3 253.9 427.3 197.5 97.9 402.8 370.6 95.9 149.8 452.9 295.1 264.1 193.3 103.6 451 328.2 3860.9 1055.8 864 613.8 186.6 542.8 1466.5 2480.3 1275.3 571.2 510.2 571.6 615.6 691.9 430.3 885.5 240.3 918.6 1371.3 1000.8 357.6 1191.3 1114.9 1366.1 746.5 1026.8 616 341.2 1134.1 509.2 710.8 1450.8 747.1 914 103.4 900.9 405.6 305.8
385.4 144.5 356 538.2 268.5 589.9 306.9 329.7 333.6 489.8 389.1 617 613 624.3 219.8 3655.3 3195 5115.5 2096.7 4654.3 5051.2 5529.6 6011.5 4519.7 512.9 631.4 395.9 520.6 340.4 235.8 278.8 242.1 400.2 213.6 209.5 404.2 399 203.2 234.8 531.8 308.1 276 222.6 297.3 657.6 559.4 2936.9 876.8 512 906.8 271.6 396.9 969.6 1526.8 1138.6 356.1 326.9 314.3 402.2 346.7 160.9 413.8 84.8 238.6 520.9 521.9 122.4 687.6 442.9 555.4 500.4 408.1 172.1 190.2 239.1 277.4 437.1 509.3 311.8 390 95.3 276.8 265.2 169.2
576.6 460.9 559.5 799.3 950.9 998.7 792.6 448.3 759 756.4 1067.7 909.8 1009 1300.1 355.3 4393.1 4275.9 5088.5 5900.5 4479.2 5820 3895 4075.5 4263.3 537.4 289.4 711.5 849.1 312.6 208.3 467.8 397.7 492.9 44.1 207.5 474.9 430.2 240.4 337.7 517.3 387.3 182.3 202 224.2 1096.3 426 2709 811.9 668.9 1508.4 332 723.1 698.1 2441.1 1867.8 458.7 490.6 505.6 670.8 1092.6 268 627.7 272.9 706 1083.4 758.2 243.3 900.9 849.2 1892 533.9 795.1 347.9 260.2 526.7 739 990.8 1108.8 552 1086.3 342.8 810.7 238.4 284.9
838.8 404.5 290.5 509.1 494 544.8 423.6 381 586.5 750.3 331.4 457.2 1659 800.8 223.2 5183.6 3595.8 2399.6 2993.8 5397.3 3663.1 4112.4 8124.5 3810.8 381.8 430.1 586.9 468.9 359.8 437.6 358.8 323.9 427.4 406.4 307.6 289.9 440.3 171.9 263 896.5 226.8 194.6 150.8 203.4 1037.5 485.4 1579.8 1417.6 966.6 1199 248.5 409.9 508 1845.9 1166.3 474.8 364.6 325 667.5 594 293.4 531.6 186.9 414.7 476.8 679.4 392.5 1286.7 362.3 380.2 732.6 806.7 378.1 280.6 370.1 583.5 563.5 517.1 252.8 811.9 79.2 614.6 381.2 197.9
432.5 576.1 476.9 506.1 322.3 957.6 663 500.9 964.2 803.6 1141.3 721.7 831.7 1256.9 246.8 5782.9 3757.6 5713.4 4751.9 3953 4594.5 4511.9 3663.1 4891.7 406.5 291.1 606.1 832.6 490.6 410.7 506.1 366.3 553.8 266.7 347.7 515.4 219.5 166.8 409.3 483.2 426.5 253.5 198.2 227.5 639 526.9 3331.7 1487 758.8 994.2 485.9 612.8 1361.5 1896.3 1614.9 489 454.1 528.7 664.4 1853.8 345.2 346.2 224.1 482.9 645.5 544.7 255.1 914.6 479.1 1876.7 803.8 816.2 251.2 279.2 546.5 1067.5 907.7 860.1 475.2 885.9 89 553.1 293.7 170.8
1435.1 516.9 775.8 667.4 811.4 815 599.1 393.5 1009.4 696.4 960.9 824.4 958.7 1005.4 263.6 4141.7 3531.6 3382 6076.2 4566.8 6083 6343 3819.7 4022.8 430.7 359.3 546.6 579.5 822.7 328.8 361.9 387.7 667.8 284.1 282.3 292.2 557.6 183.3 310.8 884.7 285.2 309.9 203.2 256 950.3 629 2234.7 1765 1257.5 1167.8 405.1 914.8 1199.9 1867.7 1927.7 268.1 477.1 745.4 667.7 658.7 451.6 778.5 272.1 759.1 1268.4 831.7 419.5 1829.3 1029.3 1050.7 761.5 773.6 342.2 455 451.4 1026.3 875.3 935.3 839.1 958.9 171 837.2 311.7 383.7
1072.5 701.7 603.9 1166.1 582.6 1131.3 533.7 358.9 964.8 691.5 1890.4 2416.1 1116.5 1198.1 205.6 3788.1 3702.9 3791.6 5367.9 5531.1 3862 5429 3755.2 4527.3 627.2 422.5 909.7 551.5 582.5 161.1 362 328.7 514.4 259.9 204.6 361 569.2 423.2 245.4 847.8 488.6 456.5 269.9 218.8 674.1 628.6 3547.9 820.5 412 3262 331.7 609.1 2814.7 2610.6 3247.9 426.2 844.7 1058.3 627.5 944.7 284.5 633 310.4 555.5 1068.8 807.4 272.2 2030.3 736.7 2071.5 992.7 509.2 335.3 286.3 554.8 763.4 1029.1 567.7 1107.9 972.9 102.9 1062.5 173.2 368.6
556.5 242.8 313.1 695.9 340.1 735 495 248.6 549.7 487 585.7 446.2 855.7 765.1 380.9 2902.8 5106.7 4404.4 7342.3 4576.7 3276.8 3901.3 5542.6 2408.4 164.3 426.4 796.6 349.7 572.3 194.9 558.2 285.1 521.9 291 251.5 396.7 427.5 85 142.5 606.3 297.5 234.7 235.5 148.8 1355.6 314 2280.6 859.2 527.8 1730.2 254.7 415.5 822.8 2140 1034.5 686.5 216.5 478.8 472.8 393.7 161.2 272.3 239.2 634.5 408.2 435.6 158.5 1197.7 377.1 742.6 598.8 1205.3 308.1 411 350 566.8 568.4 520.4 520.8 720.5 53 731.1 512.4 289.9
779.4 531.7 561.4 928.8 738.7 908 424.8 426.2 1095.5 875.2 953.5 816.2 1119.2 1177.5 252.3 3629.8 3163.2 4076 4387.7 6539.1 4497.9 5816.8 5223.5 3680 509.5 270.3 685.4 458.5 671.5 177.5 357.8 323.2 478.1 361.2 213.3 228.5 339.3 161.1 223.9 658.4 258.6 257.1 223.9 250.2 1131.8 461.7 2984.2 949.2 358 1738.5 183.2 654.8 683 2611.2 1770.9 363.1 621.4 481.3 681.8 927.7 306.3 548.8 330 799.3 991.9 999.3 246.5 1422 719.5 1416.5 1264 843.4 262.7 241.1 468.2 732.3 867 915.2 743.5 1137.3 276.1 902 307.8 230.7
623.4 149 620.8 550.9 653.9 728.6 383.5 186.8 895.1 419.8 839.2 486.6 584.6 975.5 201.3 3220.5 2156.3 1884.5 8902.8 5854.9 3497.5 5139.3 2134.9 2314 904.5 352.6 401.1 327.7 472.7 174.7 199.6 195.1 589.6 350.1 164.5 310.6 344.5 111.1 140.7 475.9 158.9 185.5 191.3 118.8 382.7 157.6 3117.8 1142.2 747.6 1137.7 140.5 780.3 597.8 1751.1 1241.5 372.1 459.1 384.6 434.1 560.8 248.6 488 146.7 693.6 860.6 825.8 210.1 778.5 714.3 1047.6 777.8 527 295.4 190 359.3 585.8 669.2 770.3 762.1 517.2 79.7 1069.6 229 147.6
1342.3 528.2 1003.3 1065 1174 883.9 571.6 413 819.2 964.1 1039.7 836.4 1673.4 790.2 227.8 4539.9 4302.5 4692.7 4033.6 3101.8 5136.3 5076.5 4356.1 6262.3 1134.9 513.2 1140.3 682.9 842 209.6 342 200.2 621.3 607.8 272.8 487.7 614 236.1 506.8 858.8 460.4 284.5 234.8 171.1 1221.4 359.3 1676.2 1289.4 1489.2 1208.4 322.3 977.9 1951.8 3491.2 2030.3 328.8 530 792.3 870.7 2524 192.4 502.9 281.9 419.1 1209 861.5 241.7 1812.5 865.8 2534.5 672.7 889.7 413.5 234.7 604.9 936.7 887.9 1906.8 874.7 1129.6 70.1 740.5 330.6 278.9
1581.1 689.5 648 1003.2 1227.2 940.3 675 306 1064.5 460.6 1528 1985.1 801.4 1338.4 300.3 4377.8 4549.5 4383.3 6317.3 4671.6 3224 5555.2 3914.1 3997.6 686.5 410.9 892.9 1014 1256.4 207.7 327.9 246.2 586.2 572.6 215.1 481.5 359.7 171.3 167.4 631.3 304.3 287.6 227.8 282.4 718.7 491.1 3897.6 1188.4 2333.6 1462.4 274.8 536.4 1763.4 2775.6 1926.4 427.1 632.4 717.4 1382.5 1178 292.4 755.1 285.4 1029.8 1351.7 1183.8 405.1 1732.5 1021.6 2228.7 1173.1 693.3 416.9 216.4 597.9 897.7 928.6 1309.9 1425.8 1918.2 74.2 1286 530.2 339.9
