"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
181 247.3 175.5 711.3 248.6 80.2 87 214.9 392.8 83.9 398.9 108.2 287 129.4 103.8 145 82.5 184.2 99 65.1 106.8 17.1 147.3 464.3 130.2 483 77.5 112.2 258.8 147.9 202.2 209.5 203.3 291.5 172.7 154.5 210.5 285 73.2 106.9 77.5 127.1 169.8 165.7 124.1 77.6 42.1 128.6 186.7
393.4 408.7 68.8 318.4 151.9 123.7 341 401.1 50.2 321.5 220.5 240.9 187.8 368.9 228.2 252.7 204.8 274.3 173.8 512.1 142.3 377.5 337.8 246.6 288.9 277.3 403.4 516.5 214.8 222.8 224.2 178.8 288.3 153.8 240.2 129.8 58.4 143.3 167.5 277.4 250.3 318 424.4 219.5 298.1 763.1 318.1 309.1 234.7
162.2 252.7 331.3 339.9 55.8 156 8.8 94.1 235 126.9 403 94.8 255.8 66.5 144.6 105.8 13.1 79.1 69 55.3 67.8 57 62.9 93.1 117.4 613.6 55.1 216.7 459 97.8 286.3 80.5 227 71.2 222.4 248.9 311.1 367.9 95.7 37.6 74.5 82.2 60.5 263 159.6 80.9 139.7 5.5 165.7
117.5 396.7 444.6 271.8 465.8 181.5 79.8 104.8 212.5 199.6 315.7 208.8 368 198.8 93.5 133.2 86.9 223.2 184.5 143.7 111.7 86.6 16.4 268 130.2 430.3 229.9 411.7 523.3 200 539 287.1 399.9 372.4 357.2 395.2 286.2 352 202 270.4 144.9 148.3 251.2 196.5 131.6 180.5 102.4 111.3 303
119.5 273.7 390.1 101.9 186 130 64.4 164.4 435.6 53.9 185.8 107.9 170.2 88.7 79.9 30.7 94.9 324.2 22.5 155.8 129.1 55.3 41.3 246.6 117.1 100.5 113.7 172.1 585.6 234.9 361.7 243.4 346.7 295.9 189.1 506.3 183.6 48.2 157.7 146.7 24.1 75.4 107.7 115.7 32 36.5 48 91.8 172.4
213.3 125.8 346 353.4 313.2 199.9 74.3 285.7 296.8 128.4 333.4 231.1 339.4 140.3 125.6 61.9 125.8 234.6 106.3 112.7 109.1 73.2 125.3 230.4 197 579.4 144.9 126.4 459.1 501.7 243.4 191.4 302.3 361.7 337.7 283.5 220.2 281.2 73.5 192 81.5 103.4 413.8 212.7 160.3 79 121.5 395.1 488.5
129.5 127.6 219 383.8 54.4 168.3 83 145.5 233.1 115.7 519.5 139.3 245.5 68 45.4 124.5 126.2 256.8 79.4 216.3 142.3 66 97.9 452.3 167.7 567.9 111.7 239.2 226.2 278 186.7 245.7 414.7 133 274.4 191.6 138.8 44.6 155.4 139.8 76.9 119.4 246 238.3 148.8 68.3 70.5 83.3 530.6
283.1 15 82.8 55.5 418.6 242.8 201.8 256.6 25.8 228.7 136 235.2 39.4 188.3 150.7 500.9 4 183.2 398.3 14 196.8 267 257.3 588.7 335 23.4 292.1 100.1 69.5 197 102.4 71.2 237.1 198.6 96.6 73.5 224.6 132.5 365.9 111.9 233.8 310 287.9 368 237.1 162 225.7 201.6 246.1
65 46.2 47 410 254.4 173.3 91.6 95.1 31.2 81.9 176.2 88 100.3 110.2 73.6 13 20.5 33.7 113.7 13.5 37.5 66.2 747.7 59.2 22.8 60.6 73.3 89.7 66.5 116.8 73.2 33.7 54.9 52.1 211.4 139.1 171.6 35.6 179.5 129.9 175.1 35.3 283.9 103.9 415 64 188.9 25 50.7
4.2 5.4 16.6 870.1 11.7 4.2 4.3 5.7 27.3 15.1 13.2 6 9.7 3.1 8.4 6.9 4.7 60.2 3.4 9.5 5 4 8.8 7.5 7.8 15.2 4 16.8 28.1 8.6 11.3 8.1 11.1 5.7 24.6 15.4 6.3 9.6 16.8 5.2 2.4 3.7 82.7 39.3 280.3 8.3 33.7 8.7 44.1
109.4 143.5 461.9 29.5 18.4 106 13 19 76 58.6 139.7 143.4 108.9 555.1 43.9 31.3 268.9 11.2 52.8 8.8 2.3 72.2 57 40.6 113.7 14.3 172 284.7 475.9 14.1 257.9 13.2 49.1 66.7 265.4 237.7 237.5 104.1 80.7 131.8 42.7 5.6 11.9 53.1 21.1 27.8 50.4 6.5 17.1
104.9 83.5 171.9 159.4 686.9 446 19.3 170.5 108.1 138.5 71.7 88.8 72.6 56.6 136.4 464.5 15 106 72 35.2 255.3 208.8 60.7 182.6 115 99.7 78.4 75 60.7 395.3 118.5 95.1 161 230.8 78.9 114.1 94.4 103 344 143.2 144.2 221.8 255.6 78.3 219.1 47.8 90.9 87.6 269.9
71.4 274.5 166.4 211.4 111.6 47.1 21.1 110.2 199.4 110.5 284.3 168.4 152.1 149.3 29.1 62.7 32.2 45.6 62.7 66.5 61.4 157.9 43.2 228.3 206 54.1 121.7 123.3 144.6 880.1 181 237.4 29.5 115.1 180.6 101.1 94.3 146.4 67.7 93.6 55.8 73.5 120.7 73.3 103.3 83.2 89.5 12.1 75
80.8 247.1 243.4 502.9 10 122.8 48.3 55.9 11 125.1 231.4 93.4 86.4 193.9 41.8 23.3 9 10 86.6 10.8 11.8 111.6 3.9 19.9 189 677.7 36.6 293.7 214.9 34.1 202.5 22.2 264.5 179.1 159.2 81.8 290 137.3 61.4 84.9 253.4 127.4 93.4 221.6 161.8 154.1 144.5 139.5 85.8
192.8 190.6 52.3 501.2 136.9 90 78.5 196.6 597.6 147.6 458.6 147.6 105.8 168.9 94.5 152.3 129.1 187.5 88.1 134.7 84.6 35.6 82.4 253.1 106.8 148.3 93.9 156.9 391.2 410.8 197.9 184 433.2 227.1 99.4 186.4 104.6 42.8 112.5 136.6 28.4 122.8 86.8 223.9 234.8 84.8 46.6 73.5 346.5
165.4 168.6 328.3 23.9 642.3 95 167.4 108.2 489.5 184 93.4 94 159.2 56.2 180.4 84.8 17.8 98 158.5 76.2 301.4 119.4 36.4 58.8 281.8 34.9 83.6 264.7 454.2 263.6 332.6 107 45.5 239.4 227.8 242.9 210.9 219.4 103.1 60.1 211.7 186.2 261 158.6 16.3 238.4 330.8 80.8 193.6
77.5 23.4 173.8 385.2 241.3 75.2 26.6 103.4 601.6 120.3 447.8 117.9 391.3 85.1 26.3 99 65 148.3 82 97 102 73.1 124 303.2 181.8 337.2 92.4 198.7 108.7 255.3 209.3 218.2 76.1 169.7 217.7 513.7 171 73.6 104.3 144.3 61.7 27.3 140.7 164.7 75.2 62.8 69.3 75.4 172.1
145.2 69.1 274 608.3 219 219.4 67.5 110.7 471 99 176.5 64.3 158.8 44.8 29.3 54.8 63.4 128 52.6 123.9 30.3 102.8 163 108.5 249.8 250.9 55.2 147.5 42.5 56.7 320.5 101.6 135.8 235.6 284 350.8 101.1 91.9 104.3 54.8 37.4 91.3 183.7 188.6 81.2 23 49.2 98.5 517.7
68 158.6 137.1 862.3 13.4 63.7 133.7 15.8 91.3 22.5 72.4 29.8 70.5 27.4 24.6 29.2 19.5 76.3 42.9 192.8 16.5 56 83.2 40.3 68.2 113.3 34.3 59.1 97.3 301.7 71.9 257.1 132.8 83.2 44 91.7 14 25.5 69.5 25.9 15.2 26.9 44.1 57.3 14.7 25.3 56.9 96.6 76.7
7.3 433.2 363.2 81.5 58.4 190.1 151.6 33.8 46.5 89.6 124.5 246.2 18.2 55.2 78 350.4 30 11.5 189.6 14.1 491.6 72.5 33.2 22.9 296.6 44.8 410.6 29.9 309.5 38.2 23.6 30.9 108.4 15.5 16 51.3 37.9 16.8 151.7 13.7 9.7 118.3 29.9 51.6 7 8.7 15.7 11 36.8
177 112.9 344.6 385.4 72.2 196 59.6 130.1 451.5 122.2 522.2 137.7 338.7 147.2 80.8 84.2 16.2 203 81.9 46.4 128.8 102.9 43.7 254.2 60.3 468.9 176.8 253.9 363.2 136.7 445.4 230.9 92.1 333.9 290.3 394.9 204.8 217.6 152.2 130.4 64.2 88.6 101.7 259.4 93.2 195.5 94.3 112.5 187.4
106 200 354.5 184.5 143.5 113 64.5 63.5 358.3 72.7 451.1 34.1 382.7 128.9 39.6 68.7 62.9 123.7 30.5 147.5 46.1 32.4 77.6 129.7 126.8 676.2 71.3 118.1 151.2 152.6 268.6 37.7 272.4 192.7 283.5 287.6 166.3 297.5 79.8 169 53.8 98.4 116.1 239.6 100.9 67 56.3 47.1 200.5
47.7 17.2 37.5 243 37.6 103.5 40.5 117.3 448.3 61.5 82.7 21.5 73.2 33.8 15 26 227.6 22.6 13 72.5 95.5 12.1 30.7 75.3 26.9 725.8 15.7 117.6 187.2 31.8 193.8 66.1 49 63.8 38.4 187.2 37.7 15.1 49.9 27.4 9.1 77.2 244.5 164 93.4 35 10.6 35.3 303.4
109.8 158.4 240 681.5 461.3 160.2 147.3 156.7 333.1 125.4 311.3 107.3 154.6 100.4 100.2 90.5 233 267.3 128.9 334.4 90.8 72.3 232.5 261.1 116.5 308.7 95.7 271.5 252 507.1 250.8 310.7 324.6 225.7 315.2 468.3 193.9 168.3 121.7 193.5 103.7 90.5 128.2 158.7 191.2 86.7 65.7 117.2 316.1
374.9 66 368.5 205.5 30.2 464.1 303.7 190.2 54.1 172.1 283.3 130.4 139 359.2 307 188.4 79.4 76.7 148.3 75.6 223 339.9 176.2 116.3 547.6 46.3 301.1 203.2 270.1 251.3 148.5 86 165.8 115 235.3 331.1 266.3 288.7 119.3 65.1 106.7 515 108.3 144.5 231.7 171.6 466.2 87.1 125.9
48.1 368.1 199.3 178.1 58.3 194.7 179.2 89.4 417.7 96.6 671 154.1 263.9 172.9 128.2 15.9 6.5 212.7 126.2 17.2 174.4 53.3 29.8 87.7 276.7 16.4 141.2 338.8 243.2 41.3 292.3 105.8 199.4 96 327.2 307.2 276.7 382.8 109.2 140.1 130.7 172.9 309.7 172.4 105.2 147.3 256.1 63.4 106.2
94 269.6 260.1 296.2 217.3 45.1 45.4 211.8 524 164.4 512 48.6 334.6 142.2 56.8 37.2 71.8 19.3 123.5 116.1 50.3 10.7 72.1 144.3 98.6 64.7 127.1 306.3 438.3 176.8 75 135.7 483.7 313.7 194.5 63.2 187.4 229.5 196.8 128.4 140 131 148.5 118.1 68 52.3 79.8 57.3 163
157.9 226.6 136 122.9 71.5 130.6 12.4 109.5 673.9 86.6 355.9 140.5 369 29.3 44.9 4.7 19 10.8 71.9 69.2 92.5 44.6 30.2 35.2 208.4 142.8 42.4 325.2 387.2 206.7 220.9 95.1 119.7 42.3 175.1 222 219.9 357.3 72 79.3 86.6 39.2 92.7 69.2 91.1 63.6 95.4 11.6 105.1
217.1 137.5 111.9 25.7 8.3 37.6 38.6 298 63.8 98.5 221.7 145.2 514.8 321.7 172.2 100.7 11.8 1.9 130.6 17.4 62.1 100.4 8.9 48.9 318.6 46.3 216.5 67.3 395.9 35.2 153.1 8.8 42.8 14.3 193 88.7 356.8 164 84.1 52 94.3 113.5 139.7 120.9 91.7 80.5 539.5 15.7 40.7
448.9 301.4 390 132.3 69.1 230.1 51.8 84.9 227.5 109.8 131.8 322.9 325.9 56.7 105.1 3.3 14.6 8.3 187.5 26.8 23.7 28.6 9.9 75.9 104.7 8.6 156.9 180.3 399 293.3 199.8 11.5 159.4 39.5 124.5 177.1 529.8 208.8 68.5 8.7 53.5 177.1 178 31.4 105.8 175.1 187.1 11.7 46.7
27.1 178.9 68.9 147.2 47.2 49.5 23.7 61.3 323.5 32.3 252.6 99.7 77.8 34.5 67.4 40.8 89.2 230.3 29.4 213 28.6 31.1 242.4 138.8 112 825.8 88.7 61.3 197.3 76.6 132.6 159.1 118.9 150.6 336.8 101.3 132.5 80.9 57.8 60.9 94.3 54.2 77.5 155.1 60.7 70.7 62.4 62.1 192.5
15.2 25.4 49.8 26.1 27.7 54.5 6.9 17 19.4 52.1 80.9 39.8 17.4 62.2 35.1 39.7 13.9 85.7 10.4 17 31.8 24.7 12.1 16.5 61.8 909.8 20.8 76.6 68.5 20.1 33.5 51 11.9 45.7 15.7 27.4 81 19.2 12.6 38.1 34 8.8 30.5 59.2 44.7 41.5 137.1 9.9 9.7
93.7 133.9 145.4 318.5 443.7 87.1 288 241 440.9 128.1 347.8 56.2 139 62.9 99.6 252.7 134.4 372.4 67.4 169.2 125.7 93.6 168.5 466.6 178 590.2 94.9 137.7 178.1 349.3 167.7 142.5 198.8 108 242.7 317.9 118.7 127.9 109.5 227.5 38.4 117.6 104 404.5 111.2 53.3 55.9 96.3 140.2
32.3 67.7 74.1 107.2 908.7 105.7 123.4 44.1 170.4 42.6 102.6 74.3 75.6 88.5 13.2 27.4 19.7 6 56.6 8.7 26.6 18.5 48.1 112.6 17.1 48.5 76.9 177.8 26.8 114 50 54.2 62.3 43.3 40.3 51.3 51.8 148 87.9 41.9 25.7 29.9 45.8 60.4 54.4 38.6 37.7 45.4 49.8
123.1 186.9 433.9 326.9 118.3 165.2 25.4 132.8 178.9 141.9 181.1 244.8 400.9 139.2 82.2 81.3 35.1 100.5 132 166.7 40.5 105 28.7 253.4 241.4 50.8 59.1 284.2 415.4 175.3 121.1 45.1 200.2 333.8 641 376.1 234.1 172.3 194 140.9 81.2 117.3 285.6 367.1 126.8 136.2 144.1 96.5 21.4
297.7 56.2 126.3 120.9 131 251.1 268.9 228.4 185.7 161.6 271.3 146.9 191.3 206.8 80.4 187.8 87.4 59.6 255.4 159.8 114.8 113.1 104.4 215.9 317.5 663.6 113.8 172 296.4 265.2 63.5 136.3 126.1 316.4 556 527.3 297.3 75.5 244.8 196.6 110.5 147 352.9 281.2 326.5 170.4 208.8 52.3 308.1
183 116.1 186.6 188.7 12.5 203.5 172.4 67.9 191.3 97.2 167.9 271.8 189.4 239.6 27.8 188.7 14.3 51.2 102.1 12.3 286.8 74.2 26.8 264.3 118.3 136 257.6 176 197.2 116.2 545 228.4 119.1 240.2 419.8 289.6 163.1 92.3 240.7 99.6 288.7 163 177 502.9 157.9 195.4 199.9 76.1 611.1
323.9 24.9 323.8 92.9 67.7 136.4 111 84.4 160.6 82.1 652.5 110 276.6 292.7 68.9 17.8 3.7 20.3 113.3 9.2 28.3 123.7 12.6 33.4 151.9 33.4 27.5 236.8 284.3 269.5 171.5 149.9 45 237.2 437.8 162.2 167.3 265.9 139.1 66 52.5 241.7 108.4 121.9 93.3 118.7 300 23.8 78.1
18.3 11.8 28.1 39.9 22.7 120.7 6.6 46 719.3 29.8 531.6 19 44.4 83.6 18.4 4.8 18.4 77.4 39.6 24 92.5 126.2 48.9 20.3 137.9 48.6 247.1 24.3 75.1 28.8 29.1 36.8 14.8 154.7 40.8 22.3 25 14.4 67.1 48.3 48.8 25.8 65.3 232.8 151.2 38.4 63.9 9.6 37
133.2 129.1 282.1 73.3 14.8 159.7 105 294.6 236.6 174.1 334.1 128.3 99.3 62 82.2 141.6 58.3 520.5 182.4 147.8 103.9 113.7 163.4 492.6 220.7 704.5 91.1 109.3 112.8 95.6 222.2 184.2 245.7 195.5 71.6 78.4 98 19.7 137.8 146.5 74.8 132.2 140.7 187.7 137.5 108.3 135.9 25.9 154.1
244.4 321.1 452.3 51.8 59 107.1 119.4 64.7 357.4 67.1 318.3 210.5 164.1 5.4 56.7 54.2 8.3 54.6 119.5 17.6 20.6 111.5 8.5 108.4 164.8 70.2 53.6 472.2 508.7 43.3 363.1 24.4 85 75 247.6 157.1 208.2 346.9 113.4 87.1 139.9 88.2 138.4 97.9 206.9 175.1 99.9 117.8 63.6
192.3 458.1 403.8 91.2 48.7 18.1 17.7 163.5 69.4 57.1 161.7 66 566.2 25.4 19.5 46.6 81.7 47.3 25 41.7 97.1 13.3 30.1 399.9 100.1 180.8 23.8 171.2 194.7 35.3 262.8 65.2 98.9 40.3 127.3 80.6 243.3 360.6 234.5 91.4 11.8 19.3 35.7 46.3 40.2 89.5 146 160.1 89.3
110.3 171.6 107.2 125.7 130.4 137.2 84.5 291 644.2 83.7 261.7 106.6 395.7 17.5 57.7 139.3 116.2 197.7 89.1 179.6 101.6 97.6 149 228.1 105.7 359.5 115.4 126.8 334.9 239 126.3 114.7 399.5 203.9 239.8 418.7 179.9 300.2 111.5 118.2 55.4 45.6 144.3 152.5 190.8 89.2 64.4 66.4 494.9
124.5 2.5 367.2 22.3 44 111.9 2.3 37 14.3 62.1 122.1 181.7 338.3 112.5 55.2 362.2 5.5 19.3 63.9 25.5 7.2 1.6 17.8 20.6 443.5 47.9 25.8 370.8 364.4 4.5 36.8 191 69.9 49.4 351.2 90.3 198.4 203.4 112.6 28.2 106 30 6 76.4 362.9 24.5 136.4 31.4 45
90.7 148.3 43.9 511.4 426.2 106.3 9.7 106.5 441.3 90.9 273.4 113.2 197 51.5 53.9 49.8 140.6 78.7 65.8 162.2 75.4 40.4 48.8 220.7 85.6 319.9 85.7 117 285.5 381.9 189.7 206.4 292.8 126.9 168.1 446.2 174.5 119.4 93.7 82.6 85.3 34.3 81 201 58.9 58.3 47.2 125.3 408.4
166.6 291.2 367.6 74.4 179.4 296.3 16.1 72.3 33.6 24.5 426.1 160.7 61.8 9.3 79.9 121 509 36.2 132.1 19.6 21.6 20.2 17.9 119.9 108 44.2 134 301.8 431.6 55.6 43.6 212.2 91.5 402.8 53.9 283.2 248.2 273.9 123.6 60.6 90.5 86 43.1 233.4 109.4 103.1 106.3 75.5 185.7
113.3 133.6 91.8 763.3 194.4 114.4 31.4 106.4 304.4 132.9 139 79.3 162.6 84.9 57.5 120.8 163.6 258 157.4 297.4 67.1 121 99.4 264.4 56.8 453.2 273 52.8 221.3 61.2 73.7 30.3 110.6 178.3 73.7 126.3 73.2 94.5 323.4 155.1 93.1 101.6 267.3 180.5 133 116.1 67.4 62.3 338.6
112.6 13.5 216.1 35.4 17.9 5.3 154.1 35 18.1 162.4 59.6 118.3 122.7 209.4 7.7 181.8 39.6 17.2 123.6 18.4 19.4 267 8.1 22.1 311.6 32.7 205.3 179.4 270.6 183.7 287.1 98.9 704.7 9.2 287.1 198.4 146.9 109.9 152 7.5 53.1 152 10.4 322.9 4.9 82.5 96.9 47.4 92.3
26 28.9 61.1 75 83.2 141.2 24.1 43.1 41.3 42.6 65.8 55.8 192 114.5 16.2 67.9 13.6 20.9 78.7 26.4 13.7 69.2 9.9 97.7 224.9 65 170 535.4 302.3 104.4 514.7 35.5 167.3 340.4 388.4 88.1 389.8 230 63.6 146.2 16.5 86.5 89.5 98 26.2 30.5 93.1 28.9 148.2
227.1 214.9 199.6 180.3 331.2 212 144.5 58.6 532.7 147.4 263.3 173.9 216.1 94.8 126.8 91.2 194.8 221.6 54 181.4 148.3 25.1 174.3 113.7 186.2 377.6 99.5 79.8 169.6 294.9 562.5 75.1 85.9 146.4 399.5 606.4 176.2 89.9 154.5 215.9 80.2 184.4 85 320.1 128.5 110 80.2 245.7 144.6
78.9 20.8 22.3 34.6 26 108.5 409.1 238.2 116.1 104.2 390.6 28.1 76.8 105.9 84.5 25.6 14.9 60.2 98.1 88.9 71.2 113.1 280.3 52.7 186 634.1 116.2 98.4 172.2 379.4 52.9 36.4 65.5 190.3 315.1 346.8 34.8 35.1 179.4 172.5 54.6 123.8 83.3 213.8 216 108.6 58.9 93.6 255.2
79.9 79.5 54.7 182.1 193.3 209.9 77.1 316.9 250.1 63.9 323.4 90.4 353.8 127.6 50.4 158.3 108.7 323.8 60.1 147.4 99.4 104.1 172.4 145.3 140.8 141.2 72.8 135.3 76.7 308 227.5 284.7 518.5 184.6 706.4 204 265.2 134.9 319.6 94.2 81.5 60.5 134 185 127.9 60.7 82.4 174.5 309.3
142.7 320.6 231.6 526.5 401.3 66.7 119 223 343 165.6 431.1 167.7 354.5 107.3 109.3 271.2 89.6 151.1 81.6 192.5 109.2 97.1 133.6 422.7 237.2 251 130.4 320.9 399.5 456.5 313.2 315.3 347.1 233.1 428.3 283.2 206.9 259.3 212.2 84.7 54.1 127 329.4 307.8 175.4 110.3 83.7 303.4 504.1
50 6.6 60.5 22.8 16.1 1.5 131.5 20.4 101.4 35.2 8.7 8.1 84 3.5 34.4 144.3 4.5 891.2 51.9 14.3 13.9 4.2 5.9 17.4 6.6 44 96.6 56.5 141.7 77.1 13 35.7 9.8 32 73.5 59.8 68.6 86.5 38.3 14.4 30.2 69 60.9 9 41.4 55.5 104.1 21.6 18
113.6 265.6 158.4 286 289.4 228.4 68.2 239 600.7 100.5 309 178.9 279.9 84.8 59.8 173.9 215.9 269.9 116.7 368.1 152 119.6 217.8 169.7 157.3 747.8 120.6 241.2 232.9 284.6 151.3 244.1 111.7 261 320.1 208.5 252.2 150.7 128.1 134 67.1 110.2 178.8 328.1 116.1 91.3 91.8 168.2 332.5
67.9 37.3 161 158.7 93.6 291 34.1 46.6 353.3 30.2 69.1 45.9 161.8 68 109.9 83 32.1 45.1 43.5 83.8 121.2 17.3 27.9 74.6 25.6 89.3 144.3 352.6 240 222.5 194.5 337.7 90.3 78 91.5 232.3 185.2 58.7 65.6 119.5 15.9 21 156.7 71.3 51 23.9 32 85.2 737.4
148.3 257.2 233.1 54.8 310 154.7 30.5 226.1 380.3 108.1 268.8 160.8 180.1 107.8 20.2 105.9 397.7 170.8 104.5 119.6 81.8 76.7 47.4 196 165.5 364.1 300.2 137.6 173.2 395.5 324.4 95.6 393.4 204.4 371.9 648.1 93.3 165.5 157 146.8 46.3 140.7 78.1 283.7 227.1 90.7 102.3 98.3 347.7
299.8 237.3 350.1 94.6 18.8 162.2 127.2 103.7 14.8 116.9 67.9 132.8 341.3 156.8 66.8 46.6 5.5 43.1 116.3 11.5 136.6 111 31.1 151.6 238.7 6.6 45.9 286.6 448.3 81.9 238.7 34.7 114.3 526 385.8 441.5 245.2 397.9 102.6 133.8 157.5 99.4 197.2 196.9 181.4 105.1 152.3 166.5 152.4
31.3 20.8 460.9 183.3 119.5 49.6 14.9 33.3 14.5 70.9 41.1 22.6 173.6 76.3 33.9 23.9 24.2 15.7 18.8 38.5 43.3 34.7 14.3 80.3 4.4 10.7 4.5 481.1 243.3 5.2 621.2 37.3 74.7 37.2 46.9 4.1 218.2 136.9 59 26.3 35.5 19.2 24.1 30.9 63.9 60.3 62.9 1.9 77.8
99 153.3 216.8 88.7 420.6 194.1 141.5 207.8 307.4 123.6 222.2 154.2 379.2 114 131.9 130.2 102.6 336.6 105.7 258.7 117 90.7 197.2 370.2 73.4 624.3 69.7 144.8 322 367.5 121.9 194 372.7 216.1 162 255.7 195.3 253 236.8 129.2 118.6 205.3 147.4 280.5 154.1 134.7 72.5 243 640.4
334.7 194.8 514.7 120.9 176.8 282.2 143.6 173.1 29.5 110.4 143.7 135.4 495.3 100.7 142.6 126.5 61.1 191.9 173.6 94.4 253.8 318.6 44.6 132.4 154.8 185.6 450.1 511.8 339.9 139.3 333.5 14.1 371.3 146.4 408 280.3 260.4 381.9 388.1 188.1 243.4 208 312 224.5 192 121.2 309.2 159.8 339.8
76.9 82.4 224 71.3 180.5 92.4 38 118.2 456.3 69.8 200.5 87.7 219.5 67.7 60.1 110.2 100.2 221.9 27.7 256.1 50.3 54.6 128 326.2 139.2 400.2 21.5 207.5 77.3 180.8 156.6 172 361.5 87 357.5 245.1 116.6 68 101 106.6 55.9 64 103.1 222.4 109.6 57.1 155.5 113.5 682
326.7 23.1 80.9 534.7 31.4 231.8 15.6 92.5 69 131.2 388 139.2 263.8 198 117.7 171.3 6.8 20 147.4 33.8 326.3 95.4 20.6 144.3 23.4 21.5 15.6 303.5 257.7 93.4 47.9 22.8 38.4 15.9 69.2 35.4 407.2 343.5 154.6 102.3 71.5 77.2 15.5 192.7 325 120.9 146 38.2 49.9
129.4 131.6 211.6 282.3 323.9 132 111.7 192.3 402.3 121.6 214.8 151.6 227.5 103.8 70.9 116.8 220.2 147.3 74.4 230.7 117 69.2 203.5 496.6 151.2 386.8 92.8 159.2 480.4 359.4 177.3 233.9 330.5 204.6 366.1 237.6 64.5 150.3 161.4 124 75.8 73.3 160.5 300.4 153.7 91.4 78.7 181.6 656.2
99.2 196.1 87.2 598.7 328 143.4 78.1 191.8 512.9 106 242.2 117.4 394.2 111.9 32.1 51.8 125 202.9 90.4 394.4 224.9 147.9 170.9 308.1 105.1 367.5 95.9 448.6 229.6 358 305.2 155.1 412.3 164.1 178.6 117.8 194.9 99.5 163.3 143.5 82.6 67.8 196.2 245 206.4 74.9 136.5 190.1 225.4
45.3 41.2 151.5 123 8.5 22.7 37 55.7 162.5 53.3 29.6 59.7 140.6 61.4 66.8 56.7 10.4 138.5 81 904.3 69 30.6 7.6 19.4 69.3 53.8 27 82.7 98.3 77 110.4 90.3 67 40.6 138.1 58.5 57.2 65.8 107.7 43.8 44.9 24.3 80.7 120.5 171.6 32.5 65 18.9 45.1
70.8 156.6 101.3 393.6 211.9 124.7 38.8 167.5 546.5 103.5 645.2 170.1 252.5 118 82 110.8 81.9 208.6 54 111 111.8 52.3 33.1 333.5 89.5 310.5 67.2 189.5 295.6 241.2 232.4 156.3 273.2 167.5 312.3 367.1 252.7 206.2 103.4 66.9 69.5 68.9 198.7 135.6 96.7 71.1 102.5 206.6 248.1
89.4 89.9 118.6 226.4 207.9 74.4 35.8 305.9 520 77.4 408.6 54.8 281.4 111.4 53.1 49.8 156.3 350.4 25.5 75.5 127.6 46.1 74.5 450.1 116.9 406.1 50 96.4 117.4 304.3 287.1 247.2 139.8 198.9 186.9 342.7 89.6 139.8 96.4 89.7 22.9 117.5 110.5 188.4 224.6 94 51.9 156.4 430.2
100.3 96.6 241.8 198.5 217.6 247.1 45.1 70.1 268.4 80.3 184.7 97.2 287.2 24.2 63.9 172.2 49.7 80.8 105.3 104.2 46.3 116.4 23.1 62.9 48.8 186.7 31.3 118.9 98.9 175.2 115.8 657.6 643.9 127.6 188.1 83.7 135 150.4 109.6 54.8 70.3 71.3 78.6 72.2 32.7 46.3 79.1 62.2 102
227.3 80.1 269.2 133.7 23 122.3 66.3 51 401.1 147 565.5 43.3 193.7 74.5 64.4 97 40.6 66.2 76.4 37.4 32.4 70.2 6.8 58.6 106.9 165.2 78.7 515.6 202.1 69.4 223.9 272.4 62.8 488.3 157.6 193.2 155.6 218.4 168.8 113.5 108.8 81.2 107.9 81.1 311.4 96.5 93.4 52.1 110
227.9 372.8 223 67.8 234.4 347.8 122.4 98.2 81.6 229.7 241.3 234.6 123.6 122.6 170 72.1 155 254.1 141.3 62.8 100.2 196.3 73.6 138.9 56.7 341 270.2 348.5 209.2 427.2 334 555.6 465.7 562.1 198.3 378.7 333.3 222.5 192.5 162.8 75.6 182 178.5 135.8 91.2 79.3 97.2 151.6 154.3
137.4 112.1 214.7 264.5 201.8 92.1 75.2 260.7 675.9 63 271.5 110.3 347.7 61.2 39.4 192.1 69.4 222.4 90.2 509.5 114.4 32.8 89.7 175.5 137.3 358.9 47.4 86.8 191.8 162.2 185.9 156.6 315.4 86 191.6 318 304.7 81.5 54.3 200.2 104.1 43.7 193.8 198.4 112.1 52.9 67.1 190.9 315.7
147.6 177.7 141.6 633.9 83 60.2 84.9 109 192.9 17 279.5 55 260.3 49.3 59.3 64 39.7 18 112.4 15.3 44.3 86.1 13.1 177 95.4 544.2 161.6 277.8 246 51.9 311.3 77.5 337.4 183.3 136.8 108.4 195.9 235.3 58.7 66.3 64 69.6 15.2 74.3 96.3 84.7 35.8 72.9 93.8
52.5 85.1 56.6 267.4 147.9 19.7 49.4 122.7 54.4 120.4 56.9 60.4 132.2 73.1 96.3 112.9 149.7 52.9 114 22.5 116 96 37.3 418.4 109.5 571 11.2 123 180.5 50.4 177.3 41.9 116.3 43.1 50.1 126 71.2 122.8 90.9 102.7 46.9 106.4 234.7 675.9 102.9 89.5 57.4 29.8 83
