"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76"
879.304 734.729 753.586 530.192 245.922 356.882 784.994 909.893 816.233 70.154 909.646 478.543 470.493 192.385 251.535 1010.83 784.556 961.776 254.778 666.757 464.532 738.491 870.645 408.086 470.297 551.67 329.262 511.376 134.064 447.819 425.108 624.644 759.278 830.747 1305.53 863.995 746.769 359.438 149.21 413.719 188.71 678.238 431.292 171.019 431.778 346.296 420.642 469.205 572.666 674.75 584.319 862.71 1118.35 307.839 975.203 581.875 819.222 951.577 983.599 751.541 982.478 521.867 832.507 550.066 749.216 635.864 1089.93 528.005 969.71 566.904 435.842 841.472 787.429 849.46 569.984 744.159
638.961 702.398 715.058 452.517 146.765 236.633 965.235 865.458 724.417 26.123 664.558 567.382 320.169 109.156 137.473 670.601 655.26 975.951 476.807 920.853 652.028 492.483 689.908 485.23 717.036 367.028 130.561 195.664 36.909 717.832 622.471 760.702 948.519 349.923 714.54 695.788 320.182 297.461 65.494 296.511 93.7 486.99 394.064 99.652 351.145 225.336 411.559 249.143 385.336 938.643 763.549 618.835 510.589 427.781 382.454 521.362 557.031 847.223 1022.72 696.914 917.861 241.198 1201.04 456.716 419.195 422.085 619.246 249.465 500.129 157.756 398.174 396.104 309.575 393.081 337.759 522.151
798.486 1087.68 940.379 443.327 541.881 705.002 649.208 895.931 965.599 46.8377822195991 419.481 409.985 584.638 221.177 662.311 567.079 730.979 703.091 787.104 695.492 375.961 642.835 874.688 503.196 572.257 582.677 780.539 694.284 114.361 1141.58 547.993 829.135 511.295 995.453 925.051 655.752 931.809 718.81 117.056 538.846 160.699 512.103 943.772 173.827 511.543 357.94 388.238 469.346 711.519 622.108 616.562 976.697 722.467 370.905 746.634 690.491 750.516 714.749 861.198 517.265 802.005 555.174 932.939 1376.73 1393.48 981.964 994.145 606.813 632.987 1004.18 832.406 674.099 826.48 311.071 668.53 792.592
751.271 824.699 661.365 391.622 326.85 409.104 913.701 1158 729.245 26.696 720.499 500.502 617.686 197.308 288.892 695.464 920.07 1074.48 469.953 725.668 708.951 400.912 505.928 916.105 1173.49 645.666 326.777 352.82 190.048 948.819 536.783 1016.77 823.95 397.598 660.099 921.125 558.229 397.074 243.999 378.505 267.481 822.983 244.591 266.422 477.354 420.295 391.283 266.722 484.722 767.682 769.637 1134.56 537.985 1015.27 833.058 664.487 906.938 1191.68 636.036 1010.88 884.243 533.806 974.291 594.013 719.763 509.596 680.552 590.575 851.188 454.974 529.797 761.792 637.969 648.457 912.563 738.714
181.852 239.925 80.041 50.043 241.971 69.543 132.934 200.966 285.784 26.786 105.029 226.271 57.023 61.467 56.081 478.847 481.765 743.846 158.242 158.602 95.425 1061.09 108.08 221.379 287.342 152.581 203.107 479.409 67.016 173.34 216.079 105.351 393.548 96.934 44.889 428.846 81.037 124.033 34.36 49.473 93.957 398.87 68.238 93.852 131.634 96.989 275.94 170.262 158.248 181.649 77.191 261.734 380.689 51.195 280.606 88.043 308.051 187.816 107.795 125.094 300.174 903.871 307.424 225.71 57.239 504.917 588.806 587.652 403.229 128.101 78.502 86.654 97.027 1646.26 896.357 202.598
593.969 418.536 495.902 329.618 81.135 175.817 693.698 692.445 530.478 59.1397138068734 467.286 449.069 559.186 166.599 241.798 918.054 647.64 719.075 289.818 835.157 281.495 914.4 1016.26 294.945 257.488 47.495 55.812 72.085 158.867 421.017 412.571 556.607 1073.7 316.447 629.546 487.931 281.884 566.489 108.626 278.709 194.951 214.714 266.616 187.095 432.092 296.405 290.345 257.357 387.493 612.28 384.001 1118.17 608.888 477.071 659.623 412.025 357.945 526.791 775.164 476.686 401.944 223.187 807.712 460.446 855.918 506.362 158.003 146.405 621.007 517.127 446.431 533.493 400.879 1143.29 261.927 975.078
623.977 622.501 987.894 345.267 176.627 464.235 847.52 797.026 724.783 104.759 697.969 566.151 373.119 274.841 380.23 668.89 534.828 625.77 690.398 347.222 700.982 729.063 783.046 946.539 988.227 79.729 109.953 154.922 309.475 862.204 812.074 780.135 1119.66 657.328 736.952 730.867 462.556 518.694 224.737 433.67 356.001 766.497 1390.9 269.177 665.952 473.907 649.543 318.263 674.611 827.442 813.514 837.846 707.148 798.413 871.545 1127.65 1168.49 784.119 671.811 932.32 794.517 636.975 573.374 1051.12 691.359 1009.96 670.212 753.21 655.456 994.324 465.154 868.535 639.836 574.568 825.985 704.549
1224.21 834.981 729.561 714.328 638.528 586.65 1065.53 1119.66 1060.68 39.72 1305.42 1085.52 703.678 337.929 785.147 800.846 999.29 951.955 879.156 816.881 1167.44 787.512 1008.9 854.584 1203.85 795.254 1061.76 895.303 294.612 1175.21 1053.7 1203.48 1403.99 851.269 946.266 1089.36 593.756 673.593 402.49 702.898 437.54 702.077 611.196 322.713 758.141 482.023 514.348 833.672 891.538 899.733 1164.63 1009.24 1221.16 910.187 1012.87 1159.11 1155.95 1245.77 762.351 1303.65 1159.14 955.779 1049.5 1142.88 866.325 758.868 836.453 1004.04 1091.49 979.737 640.036 1014.18 1021.85 1043.44 1027.48 1012.92
431.586 602.049 622.21 380.195 559.611 463.086 543.761 519.517 398.92 26.613 388.863 403.502 513.081 296.243 545.811 934.258 673.059 968.341 395.741 309.659 332.017 640.691 883.687 465.656 327.207 411.143 375.051 770.145 184.627 185.715 330.187 693.718 777.61 639.412 596.569 692.545 1100.55 420.542 268.755 641.209 273.527 728.439 188.884 204.935 473.346 387.59 335.34 404.832 693.636 348.871 360.556 720.94 858.144 493.315 847.809 720.087 638.98 572.371 1451.17 461.383 950.09 604.242 601.919 561.73 471.488 585.624 590.381 1430.64 928.272 495.151 376.712 921.032 1020.18 802.953 691.192 906.375
576.545 840.764 847.583 262.679 318.91 208.766 418.186 615.131 478.833 2.876 678.779 341.802 186.128 184.701 187.937 576.867 635.319 763.847 202.592 983.405 325.221 446.437 739.88 406.157 400.046 636.852 356.774 394.107 142.73 442.435 188.9 614.561 612.797 428.518 678.308 377.341 398.164 226.845 119.761 350.38 103.362 619.187 158.296 146.859 218.442 134.103 268.248 347.856 511.27 347.846 470.241 727.256 1099.35 239.696 1132.58 1010.36 668.063 877.824 692.791 513.208 545.973 442.034 654.613 374.314 536.467 633.635 1078.84 706.805 810.775 463.321 267.724 782.473 687.091 551.969 660.255 1068.24
42.376 30.346 38.295 36.846 34.395 27.551 37.679 48.6 44.55 2351.5 35.877 38.31 100.094 14.112 28.861 31.538 48.373 55.816 26.104 21.151 32.198 23.145 17.945 68.189 52.063 58.892 29.62 28.422 16.515 34.999 25.77 35.263 27.693 34.109 63.26 34.478 49.529 38.804 37.906 16.503 15.056 33.495 21.744 12.922 13.951 27.915 10.875 9.504 26.666 31.704 46.051 46.845 32.427 26.482 65.25 66.811 43.711 41.008 70.229 45.597 50.375 26.395 30.937 37.926 56.895 69.303 44.713 44.241 52.569 27.842 37.573 55.244 76.019 31.197 55.065 31.73
280.542 438.129 223.667 280.885 749.683 232.818 241.332 232.29 211.579 2.621 229.471 169.931 264.367 207.675 192.792 233.534 199.502 191.049 270.053 421.066 119.017 225.658 263.815 167.445 189.502 1169.46 1989.33 995.486 166.592 288.596 194.901 171.621 250.977 421.492 350.573 115.619 655.845 344.385 95.277 192.911 201.762 141.323 221.181 172.161 235.941 228.677 183.033 470.75 185.738 271.059 151.217 243.516 141.868 121.227 237.61 207.376 205.478 281.839 267.32 208.957 174.345 154.221 217.829 249.127 254.197 281.882 184.967 162.429 116.868 200.25 230.908 214.157 159.804 115.188 169.018 133.841
787.855 592.031 845.183 854.026 585.248 566.95 530.489 832.75 530.964 25.028 681.463 517.094 723.504 378.814 393.59 930.575 1162.72 957.199 489.344 739.525 356.282 569.911 737.126 511.464 712.676 969.716 800.367 679.841 348.326 772.847 1001.41 833.742 1009.46 556.614 813.206 468.271 849.202 743.74 418.977 475.68 449.714 1352.61 529.808 350.631 439.072 388.681 807.94 547.07 621.308 814.425 591.233 812.249 960.99 523.314 878.691 778.383 1270.37 599.518 571.339 740.194 826.035 1166.44 943.395 587.828 578.382 1477.21 798.871 1349.33 942.434 861.522 615.422 894.562 842.963 542.722 1315.92 744.161
612.191 572.487 615.54 479.165 300.412 539.25 724.807 526.478 448.9 179.399 730.013 781.093 895.465 380.635 542.734 864.72 786.934 797.247 425.435 427.333 283.219 720.005 994.264 578.091 463.337 248.884 260.304 286.201 333.607 828.269 788.998 847.187 1220.12 1508.82 823.193 567.973 734.558 652.422 405.51 580.723 326.816 1576.91 750.291 339.342 629.837 510.576 887.014 508.137 694.416 748.397 966.605 709.652 802.685 555.737 597.724 893.613 1189.26 551.564 806.155 785.953 498.008 546.756 654.329 774.33 946.997 381.266 548.95 473.884 555.133 809.008 471.818 426.652 360.385 593.853 465.967 1062.91
422.625 627.524 830.523 304.851 430.146 192.965 410.055 666.762 656.198 28.8685391696208 893.462 735.283 187.584 270.69 325.3 564.622 842.881 891.47 272.553 563.968 886.991 563.378 588.33 786.852 936.658 503.257 263.483 500.251 347.729 421.643 340.626 1015.25 876.45 374.125 506.814 870.634 214.286 205.697 262.56 334.633 230.594 812.523 245.468 264.019 374.985 320.456 219.252 397.403 343.861 558.789 810.935 628.31 831.861 1020.96 715.136 1000.1 1133.09 892.244 803.864 858.166 650.187 514.864 936.757 366.389 303.466 431.354 709.211 641.047 701.166 307.107 239.476 773.239 846.044 950.174 705.826 751.047
335.749 386.004 389.573 619.715 512.391 1132.96 475.632 387.363 343.234 1.111 451.031 498.066 1385.64 738.367 750.287 661.753 381.316 363.561 530.176 255.773 351.808 596.439 510.098 453.57 485.45 322.01 680.287 690.332 584.532 616.369 490.555 471.665 468.128 413.371 449.003 552.772 449.561 500.477 488.121 856.475 1621.04 581.364 1234.79 590.461 552.428 1359.26 602.542 481.298 513.264 785.487 788.098 364.909 583.073 556.394 272.947 403.842 398.617 298.488 537.125 373.804 393.692 868.016 379.977 487.132 431.902 338.523 258.993 202.823 372.981 552.952 561.578 510.764 372.571 612.533 402.621 326.791
886.552 751.592 510.524 797.091 549.803 396.7 1213.24 1081.32 460.086 76.052 1014.67 713.819 515.971 349.866 650.451 1310.92 574.074 704.075 607.636 1790.36 612.556 476.454 629.021 560.767 722.077 777.333 787.47 696.123 345.888 1106.79 456.926 1090.82 1041.47 704.472 995.59 933.346 631.119 475.896 323.899 728.708 430.179 880.035 335.095 366.289 582.362 505.971 700.853 587.829 586.285 748.464 712.045 1024.18 690.277 477.62 726.391 1168.19 667.474 955.03 593.05 1207.45 856.7 539.677 780.361 780.931 663.38 766.099 751.276 716.812 696.616 725.03 613.144 724.64 598.273 394.216 664.111 642.925
754.964 495.104 348.422 727.208 451.86 671.272 914.687 491.393 663.469 91.7535804047169 372.768 357.265 645.717 211.933 178.381 789.923 368.335 694.127 461.389 305.838 412.199 611.406 755.254 671.757 678.844 958.812 919.057 719.562 156.247 674.613 721.86 315.88 456.51 398.888 1707.57 556.649 902.703 1027.6 205.214 303.866 239.605 350.839 383.137 228.155 470.223 404.695 1177.71 269.814 321.926 647.68 425.444 926.813 428.687 319.717 417.478 534.3 467.232 528.514 654.702 676.251 586.992 180.436 277.769 446.556 614.197 482.426 428.707 396.375 374.523 375.594 652.44 331.906 317.24 291.141 329.635 251.871
1011.19 1056.36 993.685 1181.97 1500.41 987.498 1488.73 793.035 1026.43 30.053 884.375 871.869 766.772 1489.41 1358.31 1063.51 1155.77 1333.79 943.59 741.482 1038.78 1599.23 1366.07 798.815 741.71 1038.87 1246.85 1428.36 759.509 1236.31 756.183 914.804 985.251 1048.6 993.092 935.234 1052.58 1213.82 1003.64 1456.05 1156.75 1047.64 1113.83 896.902 1073.69 1246.16 1111.71 1168.53 982.975 1578.39 1345.36 986.795 1055.66 863.907 752.59 1023.1 964.699 956.327 698.889 635.611 918.383 540.785 877.291 1100.91 1164.32 691.068 686.028 559.978 799.419 915.211 1017.36 773.936 950.363 1227.8 717.672 932.585
577.925 809.855 822.805 1068.89 1028.5 1226.01 600.715 488.402 588.5 1592.77 728.034 808.503 590.907 1058.94 1965.06 689.549 680.529 625.34 1208.74 612.867 518.597 798.683 659.582 734.977 706.353 667.227 849.285 919.198 960.885 607.337 520.864 412.627 411.665 879.282 843.566 625.391 449.507 688.095 778.892 936.982 823.899 925.92 958.894 950.239 903.331 937.799 1033.86 1375.62 834.082 682.273 520.901 512.986 534.46 739.008 505.278 720.539 577.164 653.259 645.796 714.512 613.293 910.23 405.361 451.131 520.918 534.492 566.982 594.307 604.06 681.285 585.415 739.222 470.21 711.938 676.982 565.136
806.074 1154.26 753.215 653.875 1117.31 667.156 574.343 828.397 790.759 22.269 527.713 636.085 758 446.768 621.906 634.131 911.055 822.365 741.259 909.277 641.76 805.861 795.775 1009.38 917.919 1713.91 1787.79 1307.65 418.604 660.519 591.929 881.583 544.66 1037.82 722.919 635.626 882.669 711.579 385.382 653.586 650.262 852.604 762.733 447.083 677.553 625.291 496.79 985.169 790.6 615.799 652.306 784.785 482.691 822.292 887.719 848.152 892.559 885.218 762.345 784.093 467.628 867.522 794.5 880.907 859.027 1171.57 635.769 761.436 488.493 970.615 743.195 901.591 1306.15 468.097 804.937 630.685
235.518 571.092 742.773 183.201 356.935 99.43 254.11 777.83 305.939 37.3990668737539 437.62 471.926 135.098 108.21 176.191 637.608 899.619 1040.38 187.791 479.064 816.906 339.482 486.388 634.948 583.39 597.789 234.113 339.535 119.724 342.565 537.084 1101.16 496.416 317.889 549.732 656.912 289.642 187.8 92.72 338.5 118.348 879.893 134.626 72.75 190.136 117.586 120.676 162.532 284.616 422.61 796.315 656.732 525.502 722.101 641.498 585.434 707.375 584.525 473.675 462.799 391.418 565.045 845.384 330.519 182.885 537.235 434.15 905.276 603.307 267.932 115.521 777.111 910.052 682.181 794.494 643.453
1015.5 737.827 788.442 741.798 440.53 485.863 809.455 1053.61 1253.79 28.566 880.455 835.015 631.941 226.795 647.569 630.676 898.116 887.88 383.433 1473.19 378.957 529.018 731.084 463.014 490.15 718.745 798.987 706.996 137.736 1078.97 773.65 748.234 1132.73 739.385 902.694 577.335 508.427 387.823 244.636 434.542 313.986 830.106 602.968 237.932 656.921 280.978 198.519 420.95 624.076 664.906 665.551 1031.86 576.348 544.164 841.505 797.363 850.527 960.91 871.824 893.602 638.383 603.287 838.782 798.339 591.007 956.285 300.375 321.936 596.097 719.108 610.003 804.14 942.904 663.298 614.398 583.71
979.058 924.675 944.176 502.126 887.426 449.455 915.425 1239.32 964.76 32.8155198009847 756.615 864.577 521.176 310.736 363.886 790.403 830.885 1005.29 507.218 743.457 630.73 700.821 698.019 617.767 719.312 1244.26 909.712 1201.65 240.24 1345.03 1010.72 1068.26 1059.47 796.982 1065.89 919.935 952.775 574.864 233.386 581.912 400.833 970.007 590.526 321.094 606.734 246.343 323.02 668.905 537.455 1001.39 1106.02 921.538 838.715 674.987 797.094 858.756 978.482 926.144 892.682 1011.5 731.388 645.288 773.497 748.184 485.968 853.102 576.776 1040.48 794.489 647.299 466.647 808.404 889.547 857.916 853.586 986.101
1286.02 1124.84 1370.51 1369.31 1403.72 1407.08 1470.48 1140.02 1170.26 233.432 1692.45 1517.59 920.332 932.44 1668.57 1264.88 1351.17 1323.37 1032.53 1336.48 1175.33 1188.27 1234.74 1027.06 1186.21 1367.37 1205.88 1272.07 984.443 1177.12 1377.98 1157.85 1031.4 900.073 1153.75 1920.1 673.263 1311.04 1077.36 1027.31 999.967 1323.94 1196.45 983.763 1264.86 1062.51 1075.91 1590.05 1194.12 1497.6 1142.6 1104.91 1414.98 1804.12 1127.19 1510.92 1500.17 1201.66 960.134 1571.83 1444.67 1387.92 1208.28 893.813 1415.62 814.939 1322.15 882.894 1754.85 1099.82 1141.45 1073.62 1329.8 1623.05 1183.15 1360.87
486.151 683.586 356.046 377.265 580.136 339.559 525.634 641.13 251.652 51.74 1041.23 386.924 630.45 272.345 598.926 870.479 797.359 824.227 240.195 885.563 227.256 366.665 648.503 828.66 781.562 839.461 924.865 721.069 200.854 590.78 498.231 476.542 637.551 662.689 681.791 511.621 809.48 458.628 234.446 587.31 298.053 643.139 465.701 217.923 472.454 229.65 396.123 770.645 1005.09 443.165 726.611 780.325 865.994 495.118 717.648 995.064 1417.77 526.393 212.551 123.649 891.696 639.887 889.08 814.317 952.939 557.024 192.028 600.654 954.109 177.488 533.193 538.956 498.271 727.004 735.288 975.148
60.849 36.195 43.888 55.085 50.462 84.01 53.766 35.198 53.969 2352.81 45.527 43.865 92.088 68.774 52.592 53.526 56.348 51.322 49.628 50.598 42.268 29.145 40.211 72.331 66.412 71.678 62.156 52.381 64.453 54.718 47.865 42.81 35.838 58.855 76.78 42.725 81.736 64.998 65.527 59.836 41.338 50.398 75.4 71.48 43.76 61.644 73.126 59.144 45.417 44.03 39.158 56.136 54.244 41.326 62.775 67.857 53.548 46.952 69.701 57.488 66.249 83.886 29.085 50.185 57.863 90.668 56.242 60.251 53.279 56.671 76.413 52.636 51.001 42.887 47.833 48.17
477.268 642.488 707.312 214.425 209.281 143.993 438.048 834.425 676.222 22.381 300.209 662.886 47.22 122.415 115.675 234.679 380.341 338.035 347.15 609.64 969.109 384.549 536.629 770.409 862.101 477.167 172.462 293.851 122.873 353.493 339.782 880.699 672.234 234.24 476.497 877.049 180.814 110.226 112.735 197.616 115.486 845.727 113.494 125.66 296.769 152.471 240.997 254.559 339.941 419.309 800.288 362.678 441.721 812.2 825.851 921.733 730.059 795.842 441.338 802.194 343.74 558.993 388.754 489.131 304.407 275.353 493.501 726.003 470.723 224.703 138.489 746.74 446.676 423.151 828.794 872.738
914.136 861.434 634.035 576.147 197.593 547.624 957.826 749.646 1057.29 44.130178878436 835.682 964.193 559.613 169.341 289.174 775.724 491.219 820.063 632.698 497.598 759.662 779.463 762.332 844.56 938.627 262.851 254.749 324.15 163.587 813.337 827.016 1338.35 819.415 622.507 942.546 750.273 466.262 463.035 149.544 315.276 517.751 572.759 654.474 274.654 663.647 517.601 673.241 454.271 846.313 734.224 1046.64 961.29 587.988 709.505 650.38 1023.71 1169 1034.83 975.96 899.88 1038.22 513.325 577.048 1073.92 903.581 583.219 582.584 529.387 547.432 597.182 540.059 794.376 574.308 799.216 764.935 702.99
471.453 645.508 448.597 502.038 614.828 580.646 1098.18 457.804 575.187 111.439819883505 277.912 142.83 272.62 95.368 186.22 256.782 115.865 170.584 585.6 219.772 124.02 234.54 37.795 208.25 191.144 867.934 1248.92 920.604 131.184 203.529 680.011 177.83 262.633 567.703 461.034 184.044 464.571 841.468 71.939 183.3 106.872 150.546 249.78 104.834 165.497 254.585 234.464 472.839 55.323 223.009 92.817 279.415 65.187 69.593 40.966 56.538 93.676 188.883 185.176 119.86 585.747 62.747 212.675 49.538 43.735 64.754 60.805 144.541 38.27 57.289 60.586 47.324 39.968 199.444 63.02 70.312
391.167 762.39 816.306 383.957 1236.58 545.859 594.504 513.159 690.327 99.663 497.976 429.623 601.789 370 1131.37 771.945 587.758 852.482 553.612 1185.85 344.76 591.314 868.167 467.115 369.195 1170.96 1253.06 1317.58 397.012 709.772 528.521 589.289 690.729 1092.43 725.16 669.94 1016.58 786.829 345.093 1228.32 334.757 489.98 591.57 306.169 439.396 431.801 219.571 763.97 730.948 697.259 508.987 961.942 1088.07 524.236 600.128 639.117 379.308 1008.56 751.418 598.697 519 387.987 616.224 714.584 852.891 554.185 443.528 723.219 878.081 471.4 487.514 732.738 675.984 668.204 647.601 744.19
649.321 632.032 747.884 410.501 263.622 102.632 700.262 880.932 764.377 3.926 621.641 691.036 144.51 93.488 157.506 688.702 549.313 746.21 340.591 582.859 714.603 816.592 717.162 875.63 912.88 560.982 233.041 404.725 72.072 513.699 463.594 731.46 799.191 428.913 846.815 829.781 297.29 218.856 82.841 241.728 82.288 668.774 147.839 88.184 363.418 144.52 384.633 243.399 380.429 438.643 785.505 746.163 799.222 510.578 686.282 834.217 979.408 865.008 892.457 858.234 834.888 474.471 731.403 541.427 382.947 524.52 778.945 698.58 702.408 328.104 176.327 619.347 636.421 762.66 676.691 579.383
1066.55 1174.38 791.254 524.638 468.689 877.568 1045.35 891.538 918.768 101.858 813.661 629.298 894.38 331.101 400.842 1200.05 933.147 1034.77 746.14 1097.89 744.532 725.24 1170.97 732.062 819.793 717.264 617.9 701.218 183.217 1392.04 787.79 953.746 991.928 683.054 894.036 761.074 838.225 883.483 243.379 673.385 240.835 831.747 705.339 302.282 594.643 490.05 844.743 690.848 1023.82 1163.38 1024.82 1033.8 1247.8 522.456 1017.93 898.043 932.058 1110.31 947.52 902.331 875.269 591.132 886.285 951.489 1099.16 862.404 1043.58 698.991 1114.79 925.071 1186.33 915.559 888.979 691.719 988.801 1139.27
628.119 813.343 650.726 435.892 573.342 391.41 535.513 946.155 662.9 26.247 482.801 624.461 412.221 198.549 428.447 420.683 338.32 394.854 533.535 1874.2 482.462 328.434 505.463 571.469 681.373 1039.59 1004.54 758.473 172.973 672.095 899.31 599.592 1023.97 545.465 679.344 517.436 589.718 326.79 164.873 503.196 256.453 616.32 256.746 205.965 571.528 315.89 288.987 599.74 372.511 497.483 530.897 653.454 429.718 536.892 562.329 878.337 635.776 1044.43 370.039 675.648 381.708 385.556 414.337 631.4 509.169 421.214 296.422 599.111 249.122 456.187 237.68 549.081 501.659 263.396 468.268 567.299
703.834 699.293 712.417 304.744 468.108 189.244 712.29 943.284 739.448 22.3824757610379 587.58 551.74 194.944 130.813 194.18 805.943 765.776 861.615 223.766 718.412 528.442 775.757 964.583 602.239 625.103 977.013 371.924 663.697 105.351 565.985 360.855 896.143 892.604 531.48 830.059 744.092 499.886 204.366 127.686 323.196 122.059 641.68 159.608 113.05 307.401 168.361 392.199 381.836 361.942 559.139 757.098 702.846 817.667 647.762 749.629 846.146 828.364 779.302 874.379 801.065 686.443 509.608 911.79 460.509 427.07 593.068 610.794 784.531 1055.41 312.435 268.054 679.839 705.668 713.447 753.228 931.085
581.336 614.643 703.608 431.52 261.78 188.857 453.441 837.63 530.298 55.373 412.194 773.841 255.33 165.577 213.172 695.567 901.834 588.767 376.317 472.302 702.734 627.475 587.269 878.951 1075.8 394.818 187.178 373.501 185.781 354.353 701.454 1584.47 525.121 555.439 824.995 847.537 368.329 184.864 171.886 395.232 195.869 766.108 201.63 191.969 295.046 255.299 495.588 267.143 451.878 315.624 985.126 739.738 528.428 525.295 368.092 535.781 737.033 623.264 808.892 948.073 635.245 378.616 759.298 540.2 272.848 616.831 506.889 749.658 641.79 391.529 231.373 582.684 544.422 485.492 784.863 379.578
480.277 387.271 271.03 330.334 194.104 147.605 462.4 409.607 814.615 76.802 275.999 697.776 123.639 225.362 165.309 192.696 163.097 205.614 382.918 202.185 692.522 850.199 890.03 1230.41 1125.3 282.852 147.281 269.955 244.065 398.659 406.72 559.27 226.161 228.047 333.274 464.062 157.015 155.354 169.858 242.902 200.157 1570.33 223.323 224.915 336.407 238.653 213.143 350.112 299.897 361.786 454.332 419.41 252.619 305.254 464.62 475.232 272.452 289.571 596.966 833.606 148.965 243.584 194.213 423.726 353.061 311.528 343.566 177.107 184.6 202.536 168.131 336.779 216.6 472.63 338.164 364.088
515.328 236.075 154.649 519.62 350.887 667.058 692.51 87.286 436.621 118.86 175.82 136.611 657.455 315.986 225.396 240.424 77.19 212.534 528.029 681.554 143.331 189.975 139.116 142.179 112.576 278.932 639.832 750.319 236.418 355.24 220.831 58.983 177.256 186.716 961.803 56.554 627.523 777.599 245.035 440.699 352.341 142.4 452.972 267.641 392.328 398.903 104.496 344.3 505.904 409.241 134.853 472.438 1381.78 102.854 207.311 118.975 290.001 490.044 639.385 305.031 812.194 153.185 126.58 437.483 589.225 475.591 1019.34 405.314 117.67 671.419 897.892 224.696 523.045 107.987 167.272 369.193
789.592 819.924 619.91 714.598 805.244 780.353 606.931 569.117 627.952 10.153 583.783 564.536 866.302 380.28 754.459 742.577 733.874 805.23 818.918 914.59 632.688 1178.58 1048 839.75 814.778 1056.78 1401.88 1240.25 205.203 678.083 623.137 588.687 878.934 1213.72 983.162 651.379 961.648 519.771 250.594 891.615 470.638 796.421 449.147 272.934 686.111 433.135 465.324 722.504 630.844 545.065 607.727 191.208 1591.13 599.534 588.64 927.202 713.461 701 857.754 692.784 685.293 613.213 677.917 815.131 554.995 563.813 489.734 660.985 1181.99 539.021 513.793 730.935 494.623 884.364 750.006 694.158
967.327 592.331 373.28 693.74 540.624 597.385 909.331 557.098 654.145 234.40463708785 575.941 476.991 564.525 239.94 299.948 796.966 722.03 672.998 440.392 610.593 460.565 581.302 859.434 870.226 662.218 565.973 457.451 911.898 134.627 516.025 781.209 539.824 611.072 421.79 1095.97 605.117 733.495 538.711 198.776 389.703 235.295 414.941 511.383 200.253 482.502 342.773 608.766 383.546 714.628 756.63 877.791 995.56 1358.36 734.49 1180.51 964.302 647.407 663.349 927.211 1113.04 1197.74 370.148 654.77 723.645 1205.15 1065.61 770.404 876.847 900.236 786.945 863.393 700.557 663.485 510.963 937.617 891.164
424.852 420.271 601.429 163.222 235.781 135.181 315.704 622.43 524.779 50.429 650.876 578.406 123.09 131.066 106.762 433.655 645.069 582.941 167.653 558.037 664.414 257.972 342.564 799.772 728.051 472.835 126.299 283.947 156.212 254.577 228.861 758.127 540.833 122.058 350.366 957.846 109.185 92.64 144.24 168.715 157.219 668.965 93.78 148.843 168.086 160.87 171.288 210.949 208.131 401.285 551.756 368.593 677.242 907.065 610.73 764.226 631.424 764.442 438.448 1140.98 609.852 403.508 788.776 143.814 159.368 287.025 938.339 544.058 730.879 144.013 141.928 417.431 438.991 735.656 668.22 597.506
1070.32 876.295 645.883 757.174 742.331 858.479 790.952 784.252 770.282 31.395 635.105 620.133 952.24 296.565 596.567 866.943 556.908 871.225 554.226 751.734 366.587 809.301 830.281 714.925 798.184 1087.47 1465.49 1045.81 150.975 849.233 654.826 576.313 700.684 1116.15 1357.13 418.051 1015.36 805.981 170.523 628.069 289.272 577.76 1011.87 248.384 499.197 445.132 447.042 608.666 712.661 684.249 654.232 1034.83 643.362 300.164 845.178 832.721 620.598 1017.52 986.811 720.845 863.67 498.038 614.7 1135.1 948.63 858.971 541.351 560.91 617.982 721.793 760.717 800.668 618.669 417.358 768.817 504.518
337.682 408.57 250.89 166.984 879.042 560.097 104.556 405.743 152.08 12.249 222.742 143.72 228.221 275.905 337.481 187.638 161.943 213.333 379.303 233.301 354.294 191.149 173.822 267.156 409.809 1313.15 1635.2 1082.43 240.564 152.188 138.676 354.189 153.539 392.696 409.208 153.608 818.991 351.93 229.588 299.117 475.152 199.072 189.624 255.8 167.377 154.768 168.268 446.405 219.097 142.845 101.81 176.256 189.444 88.704 254.529 120.079 151.141 238.893 475.295 189.378 183.278 229.082 197.671 386.613 183.038 150.821 146.335 467.694 315.586 475.063 190.796 197.875 320.579 130.485 157.684 206.674
