"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
-2.1808016 -0.215819572372336 0.943 -0.30700036103866 -0.732387824026122 0.13108806 2.038763 -1.4126018 -1.0130184 -2.748445 -1.3026836 0.55062705 -0.778155832908194 -1.5492921 -0.051500894 -1.6657062 -2.2306962 -1.4453506 -1.7491826 -1.336328 0.54402083 -1.7405157 4.6051702 2.4890442 -0.45445403 -2.9577672 -1.8400761 -1.05513333460043 -0.8205307 -0.872904291291333 -1.8443594 -0.9296346 -0.792388655453452 -1.6878879 -2.7647476 -0.845790093656987 -2.901614 -2.4464328 -2.6888344 -0.55008584 -2.7638476 -1.2076361 -1.1235038 -0.3616447 -0.17557469 -0.6226218 -1.9873205 0.4041347 -1.1619389 -1.1072209 -2.6341093
-0.67520535 0.11643773 -0.12795326 0.50023735 0.0961238914871656 0.022253182 -0.27641347 -0.22911154 -1.5427576 1.070895 0.260053694305811 0.0061179 0.281560542911568 3.1972902 1.1395547 0.392961993659084 4.6051702 -1.3226968 1.7639173 -0.8119447 -0.53308374 -1.2499498 1.367891 0.73278314 1.0962737 -0.7696 -0.019064056 1.1161255 2.7281728 1.4809338 0.76880956 4.6051702 3.4305995 -1.2404475 0.27366856 0.38885677 0.294222701351503 -0.56051934 -0.8054707 -0.22296806 0.381239 -0.47786692 -0.42708397 -1.0941333 -1.619804 2.7463923 0.28193903 0.78446597 1.0311742 0.57796735 -0.92858475
-0.054856464 -0.12138292 -0.7870251 -0.1471145 -0.0142316233474532 -0.7057825 -0.74926585 -1.8069663 -0.9396108 1.3601444 0.196285501808678 -2.0380924 0.520710225726002 2.0146942 1.0165724 0.8258643 0.26060152 0.33311263 -0.31594554 4.6051702 1.2494105 -0.013256272 -0.31458414 0.4761151 -0.84837544 0.26160207 0.3784621 0.40683886 -0.9137396 0.3742259 -0.61727744 2.713506 -0.146210944408242 -0.31257504 0.63794696 -0.36087757 -0.167671817773726 -0.4030235 -0.55895704 0.6893029 -1.0797786 4.6051702 -1.2123412 -0.44354692 -1.3742232 1.3166847 -0.6232976 0.03813306 4.6051702 -0.6842599 -0.79910743
-1.7178321 -0.05186451 -0.5685065 -0.8684445 -0.334597370286656 -0.4932299 0.00430245725649649 -2.0861378 -1.5634787 -1.6551502 -0.634461689854063 -2.3553333 -0.648461860969466 -1.847785 -1.3547139 0.10940627 -0.5374341 1.7876704 -1.7386974 -0.09806015 -2.450499 -2.8658524 -0.330474224207456 -0.3075075 -1.2579492 -0.750848701570508 0.5807333 -0.29748988 0.216448088718361 -0.772435915268478 -1.1439348 -2.157498 -0.725778304818934 4.6051702 -0.694113704843289 -0.25323674 -0.703968122716051 -0.4771493 -1.10832257420802 -0.03896916 -0.8323063 -0.8932359 -2.4636683 4.6051702 -1.1657542 -0.99904823 -1.0496275 -0.5709144 2.0963697 -1.5460678 -0.994366
4.6051702 -0.22531262 0.08990922 1.7266214 -2.664376 0.23247077 -0.18030761 0.3536327 0.439474556472211 -0.11690983 -1.5972817 -0.082284704 -0.40890616 -2.0773594 2.8324788 0.54538965 -0.0250321264352921 -0.29183206 0.8188425 -0.14014456 0.40649325 0.1477263 -0.63438255 -1.188271 0.27720296 -0.23659222 -0.39233348 0.048209228 -1.8605998 -0.18065983 1.1506613 0.7434405 -0.5598332 -0.543035 4.6051702 0.10907431 -0.63956726 0.30742434 -1.0171075 -0.63886654 -0.32175 -0.8521759 -0.22638574 0.014489633 -0.114669 -0.026529863 0.1384643 -0.35925922 -0.17841335 4.6051702 0.3720881
0.78828686 -0.061250933 0.03478784 -1.1782955 -0.560291447133074 -1.8066174 -2.4461498 -1.2847769 -2.541212 1.0150688 -0.0828591721230216 -0.88151485 -0.327720980076055 -0.36250547 -1.0217414 -1.4176623 -2.037325 -1.9085565 -0.40320855 -0.25772008 -0.222082039742899 -0.24011591 -0.49368376 0.332589 0.244108575238706 -3.2400873 -0.7054123 2.9623828 0.27106547 -0.358652167552103 0.2204219 -0.663519537777516 -2.5497208 -0.16982722 -0.65857005 -2.3311837 -0.93031454 2.0703127 0.37926513 -0.97598666 -0.398506646926492 -1.319801 0.48355287 -1.3771857 -2.833929 -2.3560722 4.6051702 -0.06008874 -0.2669401 1.0001814 -2.0735602
-1.8891903 -0.3347299 -0.7605719 -2.0690608 -1.5301727 -2.1273603 -0.7436215 -0.801439380060014 4.6051702 0.60900366 -0.616148157375448 -0.36010766 -0.460536578891616 -0.763369465379128 -0.7891229 -0.84242725 -0.3684458 -3.031907 4.6051702 -0.520938192396093 -1.1592425 -3.0231326 -1.7552094 -1.4450392 -0.3113531 -1.1048777 -1.5718122 0.352195 -1.9941311 -0.711772212210169 -1.2137325 -2.4175284 -1.6531923 -1.4351856 -2.3988132 0.3663645 -1.3217999 -1.09759617809022 -2.1177497 -0.21680585258773 -1.2169299 0.8762357 -0.598192209123017 -1.608881 -1.4292858 -0.654141973076419 -0.9479251 -1.205221 -1.3115273 -2.0868742 0.8955838
-2.0968027 -0.14569233 0.014945171 -0.114202365 -0.48852851716235 -1.8274124 -0.5770933 0.006809598 -0.76204765 -0.15088242 -0.817471650828265 4.6051702 -0.270006143530126 -0.25750807 0.3851082 -2.5508397 -1.7540773 -0.801235 -0.86440235 -1.184615 -1.2729653 -1.4373707 -1.27763 -0.0341588 -0.270361096847555 -0.8993076 -0.94775313 -0.12598713 0.035184994 -0.19754997 -0.90969986 -1.5607322 -0.6791546 0.24701734 -0.34728914 0.838536 -3.1096015 0.0488 -0.43684253 2.518391 -0.8401525 0.9808087 2.7615087 -0.31337163 -0.98798263 -0.7127219 -0.5673879 4.6051702 -1.1432123 0.22204228 0.08749629
-1.5834172 -0.22452228 -0.50834966 1.4365405 0.665842353108956 0.423909 0.026902076 0.31339923 0.13624534 0.253492564446242 0.385073327609523 0.42028528 -0.23978056 2.455184 0.5554517 1.2404276 -0.5302762 -0.9888654 0.59322405 -1.6298876 1.6512895 0.35570592 0.0997693195501168 1.4008732 -1.1626687 -0.7893597 4.6051702 0.035551604 -0.1620197 0.243221084987979 -1.3006263 0.61965436 -0.86948246 0.47621047 1.406982 4.6051702 0.6363182 -0.4273985 0.62141335 0.19650668 1.0392709 -0.97091633 2.8486195 -1.4857432 0.061952896 0.5128253 0.19536905 4.6051702 -0.811563 -0.9231838 0.19299647
-0.20262542 -0.38218233 -0.23539661 -0.08518397 0.305946750048661 0.40231702 0.21339902 0.3518058 0.68198204 4.6051702 0.245366830733942 -0.6016081 -1.2354643 -0.16036384 0.41731682 -0.3930144 0.2108008 2.7551658 0.097482584 0.422227081736145 -0.6781395 -1.262469 -0.009018048 2.0451074 0.19806483 0.12166386 0.10281053 0.077219546 -0.21593869 0.285929784362544 0.11810038 -0.09996013 -0.2285715 -0.18902585 4.6051702 -0.82045776 0.05737568900607 -0.6091861 -0.9458266 1.0811952 -0.70680743 -0.42342708 0.75716245 1.4097369 4.6051702 0.05185086 4.6051702 0.8355208 0.30920228 1.3270717 0.9669309
0.30139622 -0.016798234 0.20798957 1.5150148 0.854918809077738 3.0840936 1.367783 0.019497717 1.08333897960475 0.8504966 0.35456550347214 0.25477517 -0.38915017 -0.1604206 1.0561421 1.1755714 -0.27972803 1.6486242 4.6051702 -0.6404808 -0.39483342 1.2083919 3.3901913 0.3938361 -0.7229235 -0.08949826 0.99150515 1.8076413 -0.5018345 -2.2587478 0.8168556 0.18814488 0.681159 0.42451528 -0.2300945 0.83453256 0.555223315843853 -0.09378381 1.7804153 0.79097575 0.41912103 0.8699824 4.6051702 3.844651 4.6051702 0.88206357 -0.8659655 0.95554966 0.39470714 2.497043 1.0363563
4.6051702 1.5893329 -0.8392528 -1.4799831 -0.92492399142607 -0.71413976 -1.20142 -2.0198882 -0.860327324315168 -1.0737239 -0.910292275111416 -2.1632555 -1.09228958796396 -1.4401324 -0.493856387413988 3.4807985 -1.7088207 -2.8434796 -0.43711007 -2.18287 -2.9009156 -1.2085584 -0.5386566 -0.7177403 -1.0950439 -2.3417792 0.76152354 0.48025006 -2.4314895 -1.03389532383787 -1.0227395 -1.08357605049333 -1.0317082231194 -0.847841609117708 -2.8089187 0.46392852 -1.0784683 0.8347084 -2.0724218 -1.3977944 -1.3114876 -1.6004988 -2.4636683 -0.77394146 -2.1737115 -1.5702318 -2.9644322 -0.951137076380855 -1.297034 -1.9070812 -2.0072737
4.6051702 0.10744537 -0.053946737 -0.9858969 -0.656674024005983 -1.5735695 0.8595966 0.08018916 -2.8666344 -2.1553812 -0.710588584330851 -0.8387379 -0.207016057690879 0.5528579 -1.486619 -1.5096177 -0.45581645 -1.4333745 -0.329920596062691 -0.56654245 -1.4345784 -0.9659624 -1.632926 -0.49730858 0.20144124 -2.1043057 0.03580307 -1.5710335 -0.5734659 -0.828082156175312 -0.4736486 -1.721369 -1.744942 0.09708815 -2.7632165 -1.2455593 -2.555626 0.49077314 -1.3404104 -2.108104 -0.99541855 -0.20221512 -1.2072504 4.6051702 0.72556496 -0.043536812 -0.71228915 -0.36094663 -0.564641064724943 1.5968919 -0.27566352
0.7495951 -0.263475 -0.001224602 0.39578134 0.389181729083306 0.052723836 -0.44388554 1.8538127 -1.9821723 4.6051702 -0.70675254 4.6051702 0.205905617162952 -1.3000466 0.92453927 0.055722125 -0.5369987 1.174807 4.6051702 0.8390975 1.540283 -0.7873799 2.8448322 -0.027593015 -0.04759004 -0.29881597 0.31427512 0.92824256 1.1333112 -1.167837 1.203243 0.47470254 0.8254617 0.38729626 0.6073443 -0.18654776 0.0646559700959241 -1.4421937 -0.036258068 -0.055122633 0.69732165 0.18570215 -1.573935 1.795204 -0.3564951 0.4985335 -0.25594535 1.018944 -0.60382044 2.7887359 0.47875834
0.19508524 -0.041663088 0.000638 1.6225555 0.0488433101486452 -0.16789867 -0.94568574 0.384140269760615 0.531129968417061 -2.5203552 0.31949297 -1.2247659 -0.000699003096332109 -0.8081599 0.61964774 4.6051702 -0.9359558 -0.09166258 -0.7951629 -2.5301502 -0.59274286 -0.5509153 0.15592402 -0.4923637 4.6051702 -0.078921914 1.4993725 0.6939027 -0.14316437 -0.150323240701152 0.78661466 -0.17199561 -1.2875884 0.3667908 0.5253247 -0.7120691 0.110120186838163 4.6051702 -0.7105488 0.136072276161562 0.155381960370227 -0.024303485 1.0693982 -0.146613833351654 0.274045522172691 0.19185185 -1.6404666 0.3995021 -1.8796246 -0.6725263 -0.16987179
0.9314453 0.05116388 0.094223805 -1.2553425 -0.0775236317959944 -0.65627706 0.19255492 -0.98520875 0.81612915 -0.67399967 -0.704472144174993 -2.4715235 0.00536552521966973 -0.57808745 -1.0393763 0.5564479 -1.1900948 -0.3976139 0.44543478 -0.03321793 -1.29269 -0.62174433 -1.1188343 -1.1549927 4.6051702 0.27635664 4.6051702 -0.289075 -0.010700586 -0.29669104016858 4.6051702 -0.28337845 -2.0048962 0.22757047 -0.07000981 -0.48321587 -0.734781605012986 -0.84212595 0.47639522 0.08103133 -1.5464557 -2.3450449 -0.574856801384035 0.24036267 -0.71356946 -1.3067747 -0.620917 -0.44948238 0.176013608897279 -0.74996233 -0.73627746
2.1066499 -0.035009235 -0.031149935 -0.32118928 -0.27107823 1.4589462 1.1181065 0.55429614 0.221940575014161 0.61955655 0.230220997914349 0.33653378 0.205107494836845 0.10561296 -0.3046232 4.6051702 -1.3988863 -0.23786779 1.9600308 1.408506 4.6051702 -0.6046859 -0.7643217 -0.94785786 0.24378322 -0.33704 -0.80983186 2.4405024 4.6051702 0.54668415 -0.26723817 0.4833925 -0.729078 -0.28416303 0.32839236 0.38600606 0.354520556550715 -0.79948187 0.031494867 -0.037989773 -0.6104265 -1.8740652 -0.21103121 -0.04803598 -1.4945494 2.0766513 -1.809045 0.3251941 0.7721646 0.027237488 -0.17863242
0.009753732 0.52299327 0.34237382 1.6256417 0.87172117422972 0.49557528 2.198325 2.958624 4.6051702 -1.0758067 0.41320738 -0.057831284 -0.55508655 0.680869172174821 4.6051702 -0.70785254 2.2021215 0.38813913 -0.2696976 0.6721672 0.21894887 0.06697717 0.46324512 1.9407942 1.047592 1.7352525 0.5843989 0.64998853 4.6051702 -0.5900732 1.1763817 1.5115008 0.689558824054 0.27945653 -1.1271462 -0.7493523 1.7555577 1.1257076 0.7722812 0.17693393 0.31756207 2.7254663 0.80444294 1.4412593 0.93789524 4.6051702 -0.96689606 0.832395 0.45370254 0.91168976 -0.33353868
-1.1721376 0.2161644 0.15581709 -0.52529073233279 0.0144634248384432 -0.63015944 0.418 -0.5164 -1.0503503 -2.3463173 -1.5439715206994 -3.0338101 -0.6339354 -0.60155344 -0.8047643 0.34774065 0.7852965 -1.759466 4.6051702 -2.1166995 4.6051702 -1.158939 -1.2543548 -2.245331 -1.9815371 -1.39525457091226 -1.6560725 -1.5293646 -1.4303246 -0.70938865260324 -0.3939498 -1.0270404 0.20789719 0.5548207 0.27998874 -1.28308 -0.412210040624249 -0.104202144 -1.4294031 -0.109330134003403 0.047559936 0.85259134 0.62092674 -3.143651 -0.218148753288058 -0.83222324 -1.0215118 -1.5899994 -0.519148 -0.517962334728391 -1.3967067
-1.2812921 0.17276232 0.6687504 0.75250435 -0.345110585157524 -0.455682 -0.8136487 -0.86371064 -2.7065628 -1.0631177 -1.30964243612472 -0.48782724 -0.289391360396588 -0.91667736 -0.4818622 -2.5915577 -0.0567817650028801 -2.3805099 -0.111339 0.26493418 1.7065246 0.0184629760576186 -0.47806048 -1.0945674 -0.94507694 -2.571633 -2.2314367 -0.42425454 -1.5461063 -0.474843268744532 -0.282456007707645 -0.94538337 -1.2159324 -1.7626891 4.6051702 -1.347113 -1.2244731 -0.020969827 -2.547373 4.6051702 -0.7128308 -0.7402785 -1.4118325 -0.20196734 -0.5 -1.8840865 -0.366998793367964 -0.19810173 -1.99931 -0.719837780717935 -1.871436
-1.5668187 0.22902006 0.3117319 0.092006996 0.797811339754796 0.48057452 1.1609566 1.9854189 0.97521406 0.38456765 0.489337293212848 1.5101063 0.515638961656019 -0.20136742 -0.3740514 0.078079395 4.6051702 0.2942036 -0.3133509 -0.80918646 1.3420361 -0.900151 0.17326035 0.30520606 0.12736681 -0.91349286 4.6051702 -0.23267837 1.5292269 0.441558668106977 0.27166447 4.6051702 2.1168337 -0.5585949 0.7818779 0.002642783 2.7167735 0.156365 -1.0370924 4.6051702 0.9264052 0.6121359 2.6041746 0.962280561836039 0.642721311045604 0.004712642 0.48464322 1.1580675 0.63084626 0.52654535 0.3674926
-2.0676382 0.18439941 0.9343005 0.8949808 -0.769413695019919 -1.159747 -0.24465132 -1.8359524 -0.7445379 -0.5218351 -2.3917265 0.42025435 -0.308432074155525 -2.0369365 -2.0738366 0.39407015 -0.24742372 -0.8037206 -1.0567335 -1.3200611 -0.20598507 4.6051702 -1.6310631 -0.34369874 4.6051702 -0.19718173 0.6216381 -1.4451575 0.5247858 -0.596347819868071 -0.5055976 -1.0781807 -0.6708427 0.016752854 -1.9215744 -1.2914671 -0.35603157 -1.5047146 -2.5177834 -1.2899646 -0.52672803 -1.1163794 -1.4193491 1.7711493 -0.11704515 -2.631301 -1.0794051 -1.1172636 -1.3950709 -0.026301492 -1.1374669
2.5498674 -0.30997834 0.23383921 0.2795733 1.0776005746556 0.04401733 -0.14369555 0.48028475 -0.29829356 0.93242365 0.832062228783289 0.004598985 0.13112715 0.7828913 0.20916384 0.23154709 1.0245922 2.2290425 0.8935209 1.1877658 1.2913791 0.33949152 4.6051702 1.4348304 4.6051702 -0.32038063 1.354537 0.050943833 0.5165294 1.6945549 0.6319543 0.85664386 1.9602593 0.24614957 1.3356463 4.6051702 0.775302980824331 4.6051702 4.6051702 4.6051702 0.41860092 1.4039993 0.4225043 0.77541363 1.0097203 -0.16500732 0.8819824 1.0201732 1.6499202 0.33231604 0.7502704
0.51146775 -0.13507985 0.013361331 0.48191348 -0.247166160524572 -2.3056085 -0.6148038 -0.217646989566595 -2.8128572 -0.280494637663091 0.699666 4.6051702 -0.18010036568478 -0.7773902 -1.3280456 0.38425845 -0.326126239107067 -2.047495 -0.36062238 -0.908468 -0.62905854 -0.4928679 0.58950806 0.3193972 1.3333595 0.10179737 -0.9316257 0.349732 -2.1601162 -0.253515743185428 0.98232377 1.7435316 -0.9776867 0.562483 -1.8232034 -2.462893 -0.493188669292582 1.6007496 -0.9438419 -1.0502152 -1.0563749 -0.7052424 -0.29819977 -1.5712978 4.6051702 -0.6427313 -1.5295599 -1.4497865 -0.5943693 -0.3333098 0.5585698
-1.2743497 -0.65421885 -0.209218 -1.1527702 -0.775836290195368 -1.6946626 -0.553181493850172 0.4361537 -3.0668375 -1.3085475 -1.7546687 -0.5317379 -0.703854908256063 -0.7234096 -1.596817 -1.5436308 -0.16561623 -0.916637316291437 -1.1386606 -2.806499 -0.763424443087468 -1.7208321 -1.9423416 -1.4915593 -0.4451953 -1.051899 4.6051702 -1.692871 4.6051702 -0.764650337905852 -0.06933914 -0.8514962 0.6824001 -1.5529685 -2.4662545 -0.821189019188621 -1.04717778827274 -0.927499888054375 -2.955239 -0.627571166096498 -1.8843535 -1.2116895 -1.3433632 -2.226664 -0.7112865 -1.8840865 -2.335185 0.4916671 -0.21803965 0.22959678 -2.0403347
-1.2036707 -0.013033439 0.022784404 -0.58181274 -0.00612640922620162 0.13731618 0.2996875 -0.91444063 0.75359493 1.1849381 -0.50611645 1.7006301 0.177207533818652 -0.6397755 -0.6750362 -0.53649473 -1.7088207 1.6162729 -0.063939594 4.6051702 -0.9694597 0.73981625 0.56505346 0.84114796 0.5602431 -0.9710381 -0.5013666 0.40575454 0.39749253 1.0745339 -0.85875964 -0.46209985 -1.8707094 0.2276766 4.6051702 1.9809741 -0.53236604 0.028196089 4.6051702 -0.41572517 -0.73854387 0.48667434 -0.74130756 2.4058723 -0.17362483 -0.39619195 0.49207172 -0.23635742 0.01608011 1.8152933 -0.39245513
-0.32444295 0.14031611 -0.2072609 1.102041 -0.00293997675253529 0.006620999 -0.20127015 -0.03158028 0.24104632 4.6051702 -1.5547702 4.6051702 0.154052 -0.9050843 0.45864472 0.025465554 -0.70166963 0.060454782 0.62167007 -1.1904917 -3.0317042 0.049080223 1.0030793 1.079656 1.2195685 -1.281345 -0.1217392 4.6051702 0.040496044 -1.0723476 0.713 1.3706901 0.0912228509293099 1.4654169 -0.39736438 -0.7397631 0.68262964 -1.1038336 -0.18703108 -0.85544723 1.610883 -0.3555534 -0.5406395 -0.86499363 0.7775218 0.98395437 0.41039532 -0.15809241 -0.96193016 -0.44898236 0.30028433
-2.508835 0.33902693 0.18639617 -0.0137800764547292 -0.416223454015567 -1.9547477 -2.3866358 -2.2180653 1.4110326 -0.8211806 -0.477545319782626 -0.37451282 -0.21899965844694 -0.40151235 0.6725572 -0.15911159 1.3154697 2.2449296 -0.8027274 -0.08525622 0.043498617 -0.241407013543801 -1.8046532 -2.4123852 -1.0355934 -0.226090819167332 -1.9284871 -0.264603920160739 -0.38659367 -0.754169534869451 4.6051702 -0.8885563 1.07842 3.0629451 -2.0446355 -2.8084426 -0.382618661333122 -0.6404154 -2.5001771 -0.8353402 -0.62631583 0.24489103 -0.27970296 -1.287923 -0.609123177245474 -0.8682828 -1.7991123 -1.2922324 0.5776797 -0.614831667494873 0.80897826
0.042475984 -0.07399987 -0.17649159 -0.32315743 -0.0021416261795185 4.6051702 -0.5770803 0.3648873 0.5512943 0.359314 -1.818428 1.2236338 -0.08898297 -0.014056959 -0.043911662 -0.36083645 -0.42788687 2.0324206 -0.27801508 -0.19372329 -0.45911366 0.109727025 -0.3139983 4.6051702 -1.9360585 -1.2447704 -0.9036605 -1.1166878 0.004363686 -0.16821307 -1.6329937 -0.7314894 -0.70077056 -0.045915544 0.23242053 0.8074561 -0.53775805 0.79675674 1.3517473 -0.7561218 -0.0734461876294264 -0.07034376 2.2167425 -0.8790357 4.6051702 0.068465635 -0.56172276 -0.45980856 0.15859649 -1.811771 0.0232260819335943
0.02082076 -0.12817864 -0.64595956 0.46381772 -0.435376129060495 -1.6918418 4.6051702 -1.7898719 0.7119187 0.987482 -0.666261862420589 0.35268465 -2.1469812 0.7198338 1.3072393 -0.80740273 -1.8708767 -1.2630292 -0.529553142366908 -0.880674272700388 -0.593116192743956 -1.0397416 -1.0679616 -2.9003265 -0.3113531 0.068446934 -0.382808690747848 -1.4198397 -1.7779081 -1.0716577 3.1311386 -1.573341 -1.830464 0.013259129 -1.608873 -2.6902828 -1.1887062 -2.3242154 -0.7025816 1.8643526 0.24953425 -0.184683712152183 -1.4899668 -1.104329 -0.90603757 -1.6921954 -2.444678 -0.86571383 -2.4168167 -1.3550127 -1.851092
-1.1247506 0.10173937 -0.15494661 -0.89683676 -0.31165517806908 -0.36191177 -0.50274104 0.5451109 -2.0944188 -0.6842467 -0.147603649535133 -1.5047939 -0.237494539212973 -0.43054456 -1.4547973 0.00790403947523021 0.00273283022899141 0.230933251802423 -0.58753943 4.6051702 0.30242538 -1.6538652 -0.8515076 0.1163999 -0.08032858 1.5138354 -1.4422097 0.8714159 -2.0549343 -0.1373484 -2.4963484 -2.483701 -0.011272552 -0.9143835 -0.34683055 -0.032057918455111 -0.65587765 0.28207377 -0.5524803 1.4428073 -0.383957563066569 -0.6086518 0.3008166 4.6051702 0.72974396 0.16818763 -3.0532732 0.35187048 -2.5642335 0.61753994 -0.8588019
-0.333283353265474 0.51378614 0.1070574 -1.915985 -0.58040033139062 -1.4366225 -0.5048694 -1.8237734 -0.47577056 -1.2682432 -2.2636745 -1.5284508 -0.311415759646171 -0.306947493412071 -1.6713425 -1.7768033 0.24357918 -0.425432590357147 4.6051702 -0.281188 -3.3973525 -1.4895123 -1.4512211 -0.51369685 -1.0963079 -0.237175740566543 -0.6046593 -1.6274791 -0.637721 -0.443569936820543 0.25257793 -2.6275015 -0.220716194962104 -2.008986 1.391404 -1.6811036 -0.502551840579833 -0.81008756 -0.2700816 -1.2193015 -1.626965 -1.1488069 -1.3634754 -0.71151674 0.3100264 0.23171067 4.6051702 -2.1973498 -0.359530532351061 0.42768657 -1.0469621
0.20462495 0.09706378 0.058819823 0.5196083 0.616512477097215 -0.038679045 0.52092093 0.18035099 0.8619944 -0.084119305 -0.05196603 2.55107 0.267712666457239 0.44327658 4.6051702 0.7476742 1.5070186 0.8743665 -0.3421142 0.83988386 4.6051702 0.17211394 4.6051702 -0.86058515 -0.47954524 -0.98494685 -0.36369067 0.8782935 0.564759 -1.7648048 -0.8371 4.6051702 -1.2037497 -0.1076919 0.704138129181308 -0.1179389 0.45690477 -0.95373297 1.166177 -0.000819 -0.6572173 0.048268653 -0.21380827 0.06320344 -0.15474729 0.11068993 0.2804718 0.4624699 0.06396051 0.37710273 1.0525678
-1.6103054 0.20128764 -0.34763166 1.673443 0.0593600625531194 0.142372779079882 4.6051702 0.7144623 3.7361083 1.1512182 -0.147450894090297 -0.42250627 -0.0070220838820194 -0.159005392347452 0.21166351 0.20547825 0.7852965 -0.6951672 -1.5132495 -0.5457743 -2.1855452 -0.6606133 -0.59814084 2.1665747 -0.084723085 1.345787 -0.1427219 -0.70601267 0.017407916 0.113091174414774 -0.6207521 0.097904906 -1.4362215 -1.1030962 -0.09952716 -0.7126364 -1.4956284 -0.58660376 0.1050621 -1.6698871 2.211265 3.3653045 -1.5344185 -0.47326383 -2.3795958 -0.16985801 0.079153819771151 -0.325350316492445 -1.9764469 -0.655363 -0.7550756
-0.21799392 -0.04043679 -0.2539964 -1.3960665 -0.424957131394769 1.3362566 -0.5146546 -1.6806725 -0.482829940500068 -1.5391197 -1.9945914 -0.9903445 -0.485090691977255 -1.3041695 4.6051702 -0.43210778 -0.37710968 -1.4356356 1.6974998 -0.51129725491518 -0.20306298 -0.2721319 0.24209522 -1.5243876 -0.36639076 -0.5300189 -0.39315712 -0.461758809577805 -1.3066266 -0.546654274523787 -1.1512122 -1.9664576 -0.27654675 -0.3112554 -0.69840205 -2.2503316 -2.5673676 -0.554244677807571 -0.032077514 -1.686903 4.6051702 -0.6661287 -1.2721546 -1.1370262 0.28435707 1.3525339 -1.9959496 -2.4361014 -2.738587 -0.89548033 -0.68070847
0.0761787251596358 0.002586667 -0.060306042 -0.47731686 -0.193974175390641 -0.6482082 -1.2492194 0.5280186 -0.4021691 -0.25186917 -0.262270118896365 -1.3814582 -0.0242723693911289 4.6051702 0.10816955 -1.4521918 -0.75879437 0.3083937 -0.04214173 -0.7112888 0.8566405 -0.0691680557853674 -0.6515348 4.6051702 -2.2350402 -0.5379238323344 -0.4026279 0.9048777 -1.6686217 0.178049639682776 0.128312370354993 -1.0223184 -0.152237925616698 -0.07632764 0.18065728 -0.30448914 0.5968611 2.4049635 -0.33563426 -0.30301076 0.419722551660228 -0.84243095 -1.5873408 -1.5926254 -0.29003984 -0.2121564 -1.400449 4.6051702 -0.3361401 -0.68563366 0.2725202
-1.3490684 0.10820381 -0.1361499 -1.4047712 -0.961866779515613 -1.27441 -1.1102073 -2.3143964 -2.1438115 -1.7850077 -2.9178195 -1.6350368 -0.801080844623176 -0.43484184 -1.73479 -2.7067928 0.57284284 -0.40864462 -1.442632 -1.7580173 -2.4675934 -2.6472993 -2.3277056 -1.6193926 4.6051702 -1.4761627 -1.442272 -0.640593731443666 0.98483586 -2.5352437 -0.937932496343057 -2.3598201 -0.95536137 -0.56381303 -1.0535269 -3.3935483 -0.736250936814797 -1.223483 -0.5627058 -1.02499733156866 2.0233898 -0.41831043 -1.9179046 -1.4183626 2.048292 -0.41207072 -0.16940838 -0.815487049214453 -3.0821767 -2.5214474 -0.7551317
1.7110797 -0.09394226 -0.46047267 0.58799046 0.483263901570826 -0.19801919 0.5938862 1.5118693 4.6051702 0.29689243 -0.41754586 0.51003027 0.0820386 0.24113189 0.06963067 0.011929818 -0.27070573 1.7360082 4.6051702 -0.053516082 1.0407894 2.4239328 1.479081 -0.25657788 0.55704087 0.7271677 -0.061243422 0.08207102 0.64494014 -1.1875427 -0.023047894 0.5354311 -0.027680334 0.37719712 0.27367514 4.6051702 -0.66405284 -0.16244115 0.6164935 0.7400382 -0.1485733 0.07060406 0.8780979 4.6051702 3.7911706 0.21551323 0.2660839 -0.47116214 0.19183965 0.30552995 -0.22838521
0.27646783 0.06905443 0.094526626 0.60506666 0.796950373283149 0.6026345 3.0579178 0.729226966443447 -2.407102 -0.036737125 0.434215154106082 4.6051702 0.706503441313114 0.006339276 0.9504113 -0.113629006 1.0869274 -0.11046293 1.6658179 1.6215498 4.6051702 -1.0367142 0.944497 4.6051702 1.2644262 1.3038486 0.45589823 -0.18855831 0.642692349212729 0.559834628004512 1.330533 1.2167485 0.50248975 -0.037807737 -0.15649006 4.6051702 0.906361920553649 -1.1428198 0.3732335 0.58401227 -0.46122983 -1.0748882 0.7809625 -0.29499134 0.7420388 1.2504598 0.36899754 0.40441698 0.4640857 0.8166191 1.3497998
