"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
812 311 1170 952 577 368 1305 716 770 413 333 435 1299 548 527 569 379 625 230 462 296 473 245 740 700 419 624 856 880 2168 792 766 678 422 1519 885 1236 1244 453 392 526 403 1420 1118 342 497 246 725 386 368 185 525 919 856 416 459 638 665 1875 1114 710 1486 1206 1141 1591 569 1124 965 260 1537 1705 1485
1054 1100 1433 724 1762 753 920 271 2678 1436 1455 548 501 1172 1394 1011 1606 833 722 2220 79 281 816 909 576 1014 608 770 860 1382 410 618 1151 789 1698 787 581 474 656 559 483 661 1012 1178 1283 298 870 722 776 705 1004 618 1368 1378 621 1260 908 1100 807 757 599 819 1083 864 822 616 882 970 1106 1769 1228 766
480 678 540 538 588 423 567 532 641 632 828 291 396 834 491 653 892 450 658 1356 291 247 368 926 447 237 281 824 870 1424 793 637 388 672 2238 826 1196 1428 678 380 973 506 916 1012 458 1127 238 535 700 706 688 519 699 983 797 581 254 594 1006 1820 784 1049 1671 397 1582 967 1094 786 693 1946 2201 602
1853 1126 1555 1674 1161 1321 1560 1841 1108 1262 1065 661 1291 758 1634 1598 1124 1449 517 1731 1218 944 1253 1381 1457 1099 1408 982 807 821 805 1094 974 484 735 749 1255 1010 1192 1229 647 752 1920 2589 1067 1800 1249 872 841 1930 1232 1310 1387 1423 1129 701 1336 1367 188 1397 756 527 740 428 624 134 1109 546 665 814 759 847
999 550 1110 904 1352 505 690 241 1608 1251 940 643 1567 562 1254 551 1367 933 483 1149 1096 249 486 1125 485 613 344 680 425 736 578 475 823 518 692 466 393 849 188 443 983 649 2167 477 752 473 318 732 584 242 208 506 2645 1213 307 506 440 658 375 429 494 452 846 395 46 382 405 490 702 555 797 440
967 1162 1456 1170 863 976 1014 1439 1201 734 965 682 884 956 795 1061 1145 758 737 1234 1153 982 704 1148 981 1266 1254 1323 1195 2519 1231 897 1298 860 2439 1021 1475 1763 1187 1155 653 1094 924 1870 618 552 501 490 398 409 732 1193 820 868 906 828 1032 627 1529 2354 1426 1093 1452 978 1140 905 1571 1080 662 1734 2166 1637
298 285 187 260 287 222 141 115 323 320 209 195 165 416 283 153 285 476 154 264 184 164 203 -78 610 158 201 367 331 292 1712 3031 723 812 435 341 322 1474 229 -61 859 216 222 138 81 795 72 89 155 129 305 218 146 233 442 262 254 -2 33 973 772 714 216 94 491 196 305 152 173 214 238 -113
609 329 599 1014 641 533 504 1031 957 206 244 215 106 322 58 334 516 21 158 68 419 323 423 517 265 195 316 861 807 1563 946 705 665 134 1643 1318 422 1111 391 2103 171 380 233 397 421 514 394 -41 356 580 290 114 1071 376 238 197 -247 61 532 1370 589 544 316 182 522 112 713 618 382 1445 1463 866
740 69 626 784 679 652 572 127 906 258 423 -35 1944 761 886 299 911 814 244 435 192 73 708 466 111 93 397 110 187 609 330 583 478 170 -4 215 2 209 313 73 312 571 2295 156 958 483 -825 -693 119 112 -30 49 304 0 20 454 574 612 116 245 108 45 428 200 89 247 65 60 289 212 132 48
428 -73 896 471 -241 -51 -482 121 -159 -51 51 165 -334 -508 183 -331 -364 -175 98 563 524 109 -119 -824 94 -129 -918 474 281 -495 -259 72 73 13 -109 1045 -1062 -580 -388 -175 -633 -413 -509 -579 -319 -1023 -87 442 -218 97 390 -138 -179 -455 -384 409 -357 -162 -273 -490 -66 -99 -254 -255 -1332 -157 190 907 334 228 -73 271
491 821 1098 332 292 305 475 412 615 410 437 212 399 334 237 476 392 249 282 2654 352 204 398 467 1020 338 384 461 557 648 1345 1319 500 386 388 409 505 2490 429 445 365 1134 553 601 206 269 180 189 492 171 664 449 369 960 974 232 368 381 147 762 325 303 227 196 612 266 491 334 384 618 1152 901
-1520 -649 -1364 -938 -197 -986 -1117 -1500 -911 -200 -495 -429 -438 -479 -70 -270 -1075 -73 -308 -387 -273 -874 -701 -416 -552 -392 -1722 -512 -584 -648 -1225 -460 -1176 59 -721 -1041 -1410 -1755 -1095 -562 -754 -367 -295 -1604 -605 -1062 -567 -630 -723 -730 -198 -711 -12 24 -588 -376 -664 -1019 -327 -817 -462 -1533 -685 -450 -1047 -390 -1345 -575 -76 -848 -1260 -637
1025 1144 1175 1129 1221 1868 1233 500 2755 1751 1464 344 948 1108 1475 1134 1882 902 923 1661 603 379 1402 1212 596 1041 522 762 728 1491 579 596 1104 506 1251 1127 1019 602 1079 638 683 523 871 1039 1557 586 1196 861 778 884 723 989 1495 702 802 1108 687 696 377 1256 846 1003 930 332 370 315 505 959 1167 922 341 347
996 1071 1090 1618 1111 956 2028 1794 964 765 941 898 1057 1131 1459 802 535 647 1070 1346 1015 1016 1101 1296 989 678 1779 1201 1260 1964 1675 1350 1419 992 1444 1667 1952 2169 1093 1581 1157 464 2115 2121 1123 1088 806 478 701 991 709 707 1671 928 754 921 852 739 2061 1870 1983 1220 1027 941 1146 1270 1179 1316 1517 1899 1247 1804
421 1843 1181 193 325 400 201 73 927 1033 1445 214 296 858 224 448 2080 295 423 499 244 196 636 470 64 314 253 500 319 709 313 621 482 329 923 423 590 324 149 784 326 367 482 243 90 237 47 44 121 78 342 938 298 286 1083 144 190 124 104 1740 394 459 277 165 98 191 396 256 89 572 1667 671
822 1528 1843 388 851 860 678 2009 1286 1444 63 501 1551 1744 1005 1515 463 839 1128 962 259 1296 547 1313 1483 1053 815 1203 1642 1354 1083 1666 1714 892 398 1561 1860 1683 1692 901 830 1204 1000 971 796 639 704 864 1195 908 1095 1019 728 1369 771 903 700 414 1663 1782 1224 1486 877 1259 636 488 628 814 571 808 978 676
302 294 37 287 -13 -49 247 920 -151 204 -13 -14 146 348 -22 223 463 -11 879 1138 8 354 131 252 445 173 183 612 743 -93 1722 1962 278 1193 214 209 406 1845 57 39 1338 775 403 264 -46 867 -60 89 241 191 92 147 269 284 422 287 151 261 49 589 770 247 -42 62 253 302 351 166 341 35 360 -74
1057 785 1147 1210 594 1219 1290 1394 1247 798 885 925 800 801 678 933 1582 825 747 853 359 754 1090 909 842 701 1176 1845 1122 2165 1424 1273 1474 716 1403 1467 1833 1836 1062 799 835 806 863 1643 560 591 548 569 745 754 529 605 1013 915 551 953 708 866 1394 1337 1226 1555 1200 725 1233 839 1101 598 545 2493 2415 1116
672 1265 1548 410 986 1061 482 70 1652 387 1101 553 767 568 1052 948 371 604 572 2337 322 255 841 751 952 986 92 416 334 1023 964 1049 573 748 896 912 1433 957 777 177 423 601 1756 484 657 548 763 490 573 691 1045 1369 934 1010 1107 342 484 493 1733 1640 687 881 168 444 287 96 394 1057 795 1004 1106 1130
400 492 969 866 1178 638 621 487 1372 128 698 252 747 1124 1041 609 1948 241 582 2286 764 92 246 1105 299 465 230 454 382 796 227 72 92 287 614 504 503 170 -9 588 264 968 829 784 829 627 308 438 249 380 105 222 1539 654 434 217 417 101 543 400 275 241 1214 367 216 369 236 230 219 1101 1157 1065
1580 1045 1244 1596 1689 1242 1371 1428 2151 1405 1500 458 1148 1385 1455 1764 2025 1149 1563 2468 903 1076 1128 1476 1115 1608 1575 1222 1072 935 807 1522 977 723 1207 630 905 702 958 1317 1233 1017 1557 1574 1119 1204 1439 1317 902 1110 815 873 3048 1728 660 1363 1181 892 1871 992 764 1031 1788 571 979 934 942 900 1030 1725 1415 1529
476 611 850 691 1304 346 653 550 826 472 439 239 1558 705 942 560 1366 369 584 2460 0 206 537 1205 337 385 536 424 300 412 270 253 425 346 352 474 493 410 685 382 566 531 1432 923 943 331 678 728 951 382 509 378 1683 2115 227 911 468 315 162 522 251 457 815 534 386 263 353 269 504 695 412 194
1162 767 1301 1327 1078 867 1720 640 1226 497 505 445 910 1088 1064 1333 2143 589 707 2106 383 612 649 1045 664 626 865 1287 1211 1177 1068 945 519 531 780 1103 1212 1204 835 1119 558 661 1010 1396 1089 430 444 850 502 374 479 502 1618 720 498 561 793 332 468 1123 693 1138 1276 687 896 620 847 482 406 1449 2456 1512
1574 778 305 1334 891 1109 1369 946 419 1140 880 924 811 1047 833 1179 780 935 705 463 802 1319 1255 987 993 943 1054 1338 1257 -167 -106 1046 472 506 1057 1542 378 1003 1117 964 359 1002 837 109 616 276 1034 875 828 728 902 295 720 815 705 741 1156 986 1321 503 1090 -36 1354 536 1115 1080 944 900 586 1911 2442 1672
1145 1012 1890 1758 1657 741 1013 953 1434 975 756 753 1148 1911 1733 1952 1239 739 747 1332 2208 359 611 1302 693 842 943 770 615 916 836 220 758 1181 743 1081 1475 840 287 808 471 601 1519 626 896 1168 397 664 892 821 888 581 1358 1893 1523 566 594 1070 1389 670 543 827 1022 733 874 956 630 751 897 1504 441 1529
440 -167 1508 -408 -108 1630 -576 -704 627 667 1641 -2 440 11 -29 792 -212 35 602 81 99 124 231 21 -37 -15 -234 -215 -437 -439 -360 -206 -31 241 -310 -279 -188 -121 140 -118 -248 -77 497 -49 -198 189 229 487 472 -159 -35 366 -147 -95 385 -72 12 -33 -240 119 -257 -444 54 -328 -74 206 108 -37 -47 -357 -121 27
4 65 167 82 22 -96 -57 -103 0 -55 36 27 91 60 50 90 -84 2941 6 -10 26 -20 102 5 69 74 37 -52 72 2268 155 63 26 50 -34 35 17 94 -45 51 81 54 83 -149 34 62 -78 -58 -64 -71 -29 131 40 -55 73 -39 25 -55 17 146 215 -90 0 -15 182 -55 -43 39 49 -41 -170 106
1299 903 1283 1641 473 1031 1313 721 1923 849 932 849 755 999 766 993 1065 368 887 1346 624 396 881 850 1527 874 1373 1821 1671 1320 1418 653 1437 684 1114 596 1585 2014 977 1172 576 788 1526 1911 262 564 744 748 1015 474 724 794 832 798 704 871 1236 922 684 1461 925 1237 1145 550 1499 517 892 788 519 1946 2247 764
22 319 -28 228 153 307 -65 398 -49 336 46 350 636 132 303 428 204 1516 237 934 660 137 15 176 484 521 54 -115 76 564 980 217 88 451 477 -9 495 36 1136 60 842 1861 1548 717 230 1170 271 189 665 671 1042 1185 264 1124 733 292 437 287 33 570 203 282 509 245 241 1595 210 133 630 779 -203 217
109 -483 -145 -878 -71 -218 -783 -274 73 -28 -248 -442 506 -122 -398 352 -635 -167 186 1823 -226 -137 -182 -463 -442 47 -192 -585 -622 -686 -647 -722 -625 -190 -793 -401 -532 -739 854 -461 -284 -71 -95 -292 -223 -331 1022 162 265 4 121 123 -392 180 -70 -334 10 -198 -514 -564 -62 -704 -241 -332 -615 -136 -390 -509 23 -761 -398 -551
1002 1152 953 1012 885 901 920 1706 976 967 1008 807 603 811 716 1280 2046 817 811 2446 775 1016 875 431 1314 852 1034 1486 555 2016 1664 1416 1428 1028 1397 1018 1387 976 1050 550 1291 998 1044 1742 305 497 588 834 210 366 848 709 985 799 520 951 126 724 1063 1643 1526 1342 796 676 1514 623 1517 822 280 1188 1238 1037
687 829 914 982 1294 743 680 527 1352 675 383 616 1071 1004 1106 547 1790 574 660 1828 394 996 457 1366 486 141 342 588 613 1665 1164 533 1038 671 1821 644 630 792 511 708 815 897 1472 515 1194 1273 979 959 600 451 405 198 1904 1608 313 888 417 531 1309 1346 728 1192 1714 974 528 564 572 374 947 1592 1474 794
511 228 257 114 48 56 -5 947 64 148 106 352 282 2 -58 263 21 153 740 580 178 1068 220 -216 680 939 181 138 86 238 321 94 414 -91 87 39 290 582 1853 149 887 241 1223 -2 4 1660 1722 183 509 262 485 465 -81 232 21 32 579 1380 26 227 84 -11 -49 -13 34 74 -41 157 97 227 27 363
-488 -629 -1053 -706 -66 -56 -312 -385 -81 -416 -330 -189 -595 171 -146 178 -1257 -294 -108 -761 -108 -575 -1010 190 -675 -838 -1539 157 0 -388 -545 -523 -612 -206 -872 -372 -630 -1245 -567 562 -811 115 -186 -1491 195 -281 615 -448 -259 -120 -763 -599 -503 -329 -224 -189 -334 -480 -291 -692 -557 -657 -168 60 194 -150 -1244 -472 -130 -64 257 97
687 971 427 -215 154 385 421 433 240 -111 629 51 1194 727 470 86 1425 192 149 922 -49 218 425 752 164 192 -170 -237 649 431 134 591 -1 344 352 706 945 367 154 -251 1130 308 1859 -371 280 -76 308 846 664 4 362 466 1280 864 337 87 437 841 0 624 -28 87 113 100 225 133 112 7 17 80 -669 359
148 276 378 73 361 160 154 649 327 130 -50 107 215 82 311 120 246 214 -82 154 -114 253 112 247 214 252 120 930 293 1225 222 183 161 604 3278 431 152 271 9 55 110 16 279 245 -59 -28 -13 60 92 134 145 423 297 566 337 72 236 12 339 594 360 378 190 155 179 231 162 122 1280 570 406 312
1260 74 810 1554 551 1467 1572 1833 1027 524 916 823 338 820 580 706 523 520 476 510 534 550 1276 995 802 308 489 1369 755 1248 593 969 1192 395 453 1423 931 1004 388 1026 -602 477 328 802 219 -2 594 473 252 762 362 262 -17 100 675 723 996 188 433 1053 1379 690 620 426 683 632 327 1167 552 531 1409 699
730 697 781 639 1146 693 836 931 668 630 1159 386 1398 702 1372 814 1559 365 797 3095 1256 451 480 1026 939 298 369 932 901 437 529 1143 1160 604 385 622 795 872 340 693 666 363 1091 411 715 742 609 595 453 343 750 1133 1260 1166 910 369 741 691 170 1434 714 824 681 206 244 524 1127 375 480 514 1629 542
660 1004 1604 499 889 560 33 184 1939 933 960 482 1431 572 737 651 1156 827 710 1652 1080 402 638 619 367 475 120 640 228 323 517 227 1252 177 716 422 717 582 340 187 1137 777 1955 297 696 435 910 705 710 371 307 551 955 1393 566 34 579 462 90 529 231 551 559 239 74 209 329 226 930 576 -168 252
512 666 1161 1025 785 577 1075 862 1132 580 554 273 1829 614 2064 460 213 288 936 1422 202 1653 433 1952 614 570 330 291 331 923 374 503 556 127 359 557 597 497 813 541 478 388 1040 866 1015 194 136 649 522 123 420 595 1370 799 151 716 880 976 423 918 239 653 193 155 612 226 262 40 315 539 975 261
1113 823 790 1110 1221 633 893 661 726 723 1040 373 1158 1137 1498 1168 2348 585 1074 2583 2604 568 780 1132 795 877 857 1078 593 806 776 1274 845 769 566 667 676 632 420 884 872 1002 1886 876 743 526 578 962 386 586 898 962 1480 936 764 726 682 406 497 1191 625 636 957 554 571 607 535 858 1047 925 886 1056
1587 1834 1871 1730 1528 1273 1466 1934 1999 1949 2456 1284 1286 1610 1819 1884 2083 1373 1435 2841 1946 2019 1350 1705 1560 1987 1491 1514 1291 1675 2018 2489 2293 2264 1630 2028 2314 1893 2266 923 2071 1252 1646 2119 1538 1273 1340 1887 1064 1786 2046 1698 1786 1762 2122 1183 1096 790 1589 2179 1844 2467 1527 921 1598 1137 1560 2000 3007 1978 1377 1617
1084 1215 1281 1316 296 841 1041 1253 1375 968 1567 494 757 990 631 965 1319 434 729 2048 838 584 438 1327 606 790 1891 1376 699 1432 747 1053 1625 67 1021 1013 1046 1342 1233 510 1111 802 1652 2356 410 591 584 359 711 737 861 1153 1208 1089 515 828 865 442 313 1268 820 878 872 794 1251 323 1597 954 502 1223 731 458
770 1162 2020 785 939 1749 680 1054 1888 1380 1302 628 1216 1734 1144 872 2837 1144 899 1378 1484 550 872 1084 983 1057 1017 856 613 1084 1013 1036 1167 773 636 889 448 879 808 629 875 1195 1934 1750 1346 838 1393 1128 554 638 507 655 1353 943 467 961 1339 887 407 841 776 1068 1236 756 729 1108 752 596 947 1172 439 215
485 339 -218 43 125 113 781 -472 624 -132 213 -28 474 95 449 -155 118 -84 151 1665 -81 646 -167 847 145 331 -771 -26 -192 140 -115 -486 -37 -31 -234 -1 126 -688 760 -197 171 111 250 -784 721 -48 515 268 873 346 647 410 936 442 787 -339 182 322 523 124 -203 92 29 -159 -324 -107 -52 -9 47 226 1081 618
-164 -873 -1074 -137 -203 -256 -157 -235 -2228 -647 -191 -31 -65 -875 -16 -452 -2147 -306 -302 -881 36 -113 39 236 -411 115 -639 -79 -105 -559 -129 -504 -678 47 -568 -215 -1111 -876 -41 -114 11 -126 -203 -364 -31 98 75 38 -118 -221 -312 -518 -289 -490 -121 -44 -630 -518 -85 -510 -408 -208 -452 -306 68 -242 -448 -46 -362 -914 -51 -268
-108 290 -147 -245 417 44 13 -316 65 157 869 -149 420 158 679 223 32 5 291 1421 1123 35 264 234 86 -370 -555 -709 -146 303 279 769 65 402 17 -56 89 25 -57 -557 714 201 898 -1444 244 644 381 222 391 228 457 567 540 545 558 -259 113 256 298 619 -4 -124 90 -98 6 -80 52 1 680 -127 -653 -189
129 1244 660 763 427 1271 594 620 1277 491 1844 153 213 1362 759 349 1137 8 214 295 -201 262 685 1112 13 110 -222 174 105 771 862 1040 268 390 542 188 534 570 439 27 222 121 28 122 108 9 163 -68 -82 193 78 203 131 38 256 219 244 20 -148 1091 563 1035 38 467 80 133 247 -27 89 228 -121 -57
1092 840 1519 1275 592 992 1209 1932 1221 891 675 942 715 903 655 748 2226 763 618 909 748 982 925 1022 803 835 1733 1409 1433 1232 1127 1046 985 528 1209 1202 1111 1457 1098 1753 1039 687 1162 1626 468 831 277 434 428 368 583 862 738 615 551 701 963 528 828 1294 1271 1089 872 685 1480 729 1016 1246 404 1558 2602 1517
344 724 -294 1018 172 1321 499 500 296 1501 72 383 211 -179 -83 452 570 -149 750 566 76 150 908 258 540 593 273 887 829 1230 470 960 447 -81 373 1275 934 752 731 1144 605 432 579 1653 -128 -124 465 227 480 399 435 657 193 810 144 629 473 231 564 455 424 752 227 -80 -9 401 1070 550 617 -638 -243 792
498 1691 2242 649 870 1475 1127 796 453 1944 814 505 547 767 1018 600 316 377 392 641 387 630 1183 854 533 633 470 1147 846 1668 559 1254 649 627 1306 703 905 726 243 464 305 374 647 1101 593 348 216 453 255 547 864 518 719 888 1062 441 46 427 910 1752 772 894 342 279 466 111 418 679 975 936 1385 875
870 513 814 1509 747 1017 1073 620 1161 393 1093 362 455 1122 3265 804 892 682 470 886 1308 444 898 1322 350 435 564 617 399 637 747 479 453 741 469 366 474 1251 265 494 608 460 1413 646 968 812 597 772 518 637 669 313 847 1069 776 319 290 521 213 791 595 688 321 284 525 203 175 335 584 655 520 470
362 1623 2103 573 945 414 272 184 2161 468 1315 73 278 365 828 255 426 228 222 707 1406 124 512 897 214 294 297 347 209 277 270 351 238 426 343 600 369 313 238 286 179 285 561 384 322 180 157 224 235 145 202 315 1633 506 234 184 208 203 208 513 168 385 316 66 129 407 95 104 336 242 512 280
934 774 833 1319 1914 618 818 557 2116 934 1000 686 867 902 1307 1007 1973 954 1155 2410 455 251 763 1260 630 934 464 999 884 1326 1247 756 1633 788 1419 1542 504 856 702 890 763 722 1856 1307 1037 627 274 793 821 1042 493 1134 1481 980 436 1600 1091 472 750 820 913 1304 1044 678 840 1168 1363 707 1310 1197 1266 280
469 -286 213 343 -3 135 131 -527 302 229 -371 73 216 -91 7 373 -126 116 1 -330 -186 -91 385 60 -52 -100 -54 413 -403 434 -1123 -1847 360 -420 -784 289 -110 -753 265 -250 -1014 -321 -96 270 40 -1028 361 -65 -1 -143 -81 -123 -721 -216 -123 267 319 -330 277 -429 -225 210 400 -3 -998 -336 -17 107 -163 -244 487 243
940 977 1097 635 886 855 759 851 1026 274 2233 262 721 1630 1336 516 900 395 298 1622 1129 842 423 1486 641 740 389 713 567 103 212 723 336 299 173 224 1042 361 552 898 544 485 913 572 922 697 529 381 659 338 385 493 733 737 570 229 357 193 130 767 370 208 422 121 216 196 236 130 173 612 1859 1044
-1317 -1374 -1601 -1538 -530 -1370 -1550 -1997 -1674 -904 -1202 -1060 -567 -1225 -686 -917 -1974 -837 -815 -817 -454 -1122 -1362 -815 -1294 -876 -1057 -1165 -973 -1728 -2090 -1747 -1443 -741 -1207 -1284 -1691 -2112 -1062 -834 -1219 -456 -804 -1735 -745 -1127 -751 -751 -431 -615 -789 -581 -1218 -903 -799 -861 -589 -935 -576 -1518 -1589 -1498 -681 -442 -924 -929 -669 -819 -715 -1538 -1501 -1276
1139 1419 1111 1013 1076 1077 967 746 1048 559 654 721 647 1390 971 578 2140 510 419 826 289 608 645 1540 616 486 616 543 848 2379 1060 505 1023 514 1741 837 1868 1369 888 815 741 611 1062 1004 530 386 696 1090 847 490 819 710 999 1380 425 569 726 305 715 1091 772 1582 985 457 840 474 990 716 330 1901 965 1383
444 1243 642 1028 223 579 280 1455 575 701 393 290 170 428 321 371 833 231 331 730 727 41 440 1286 713 241 292 872 1043 195 557 292 636 535 1032 1032 603 500 161 2001 192 792 902 1024 115 536 5 506 30 -55 100 206 687 152 299 -69 507 373 547 896 929 257 121 454 386 77 262 265 -80 537 2152 498
758 338 727 355 92 704 435 509 1181 274 666 186 378 345 393 514 71 324 9 118 259 269 319 565 312 135 323 842 -9 1780 1026 456 603 305 1539 527 1841 1263 434 199 152 258 210 525 190 425 223 274 521 423 572 251 284 273 373 461 334 663 710 1949 1184 1466 709 241 429 260 450 297 276 981 73 1077
317 -26 221 650 262 142 648 154 358 570 23 150 505 85 237 495 260 -65 288 675 288 139 83 499 317 91 148 491 0 4 -99 156 211 1304 55 168 311 25 1494 -139 512 529 1144 421 856 620 259 2270 1329 1693 282 -42 347 152 13 29 370 574 313 -7 64 94 553 204 30 179 104 79 54 398 219 273
-670 -266 -696 -603 -72 -570 -598 -635 -857 -88 -588 -114 -157 -435 -164 -179 -960 -336 -295 -249 -53 108 -552 -221 -483 -241 -611 -354 -480 946 274 -613 173 -267 967 -578 723 -385 207 -1529 -338 -462 -229 -264 -247 -432 -477 154 72 -37 -119 21 -172 338 -153 -217 -334 -729 -892 164 -474 -253 -28 -139 398 -1356 -383 423 -245 96 -599 -62
500 1554 913 337 768 1662 325 499 2730 1556 1281 423 662 558 570 415 499 442 204 557 327 141 974 715 455 466 427 1048 264 349 208 363 347 904 790 435 459 467 253 623 476 224 822 502 331 235 182 343 119 216 306 573 767 994 297 204 363 170 489 864 677 609 759 532 469 628 1495 338 121 290 412 632
493 155 358 850 618 275 831 508 185 375 262 109 1376 37 1556 682 97 345 965 1120 239 912 98 1271 564 959 680 313 177 259 -123 134 199 77 163 625 507 335 1158 486 568 674 617 1406 1015 283 963 774 768 614 406 717 1295 1142 842 718 612 1319 341 819 213 123 87 96 340 -402 -21 171 78 -246 1244 556
234 197 687 639 385 640 578 1149 474 1 491 54 973 311 431 838 576 106 1390 1451 162 401 248 545 98 1411 704 -284 -211 634 -59 225 -82 -163 -30 -189 107 610 294 472 348 867 1105 1148 496 93 -83 425 564 129 785 206 870 1369 43 409 545 231 156 346 158 -211 342 153 469 7 483 -124 71 -178 1287 92
58 128 55 5 -174 156 287 -1188 323 -706 487 70 -333 -532 -108 -143 -966 -266 -77 -431 18 -189 5 559 550 260 -1605 -449 -524 -432 373 -279 -591 46 326 -167 -26 259 -485 -897 -13 -264 -595 -141 131 -615 94 -119 54 -10 23 -349 -381 -561 -350 -374 -180 -843 -461 -140 52 -8 -1125 -436 -806 -678 -531 -475 -849 -809 -924 -273
-413 605 -428 -158 511 528 -285 -203 -359 -239 63 -607 269 -39 840 220 540 13 -439 -26 149 -27 123 678 -115 -24 -330 -734 -536 606 -287 302 -1191 -26 -52 -277 755 -111 439 446 -526 -294 68 -632 222 180 109 292 79 -538 -144 -294 57 326 167 94 -30 330 262 -156 551 632 651 611 608 60 559 -965 210 82 -401 664
554 1006 912 290 893 138 126 382 1752 1090 568 196 1140 367 890 518 924 393 574 2185 302 270 193 650 735 546 197 298 214 742 104 500 368 250 1173 650 196 398 465 373 413 1021 1727 135 504 653 293 341 768 103 364 425 1001 765 227 781 473 1273 967 395 197 346 1180 345 472 1606 1007 1065 1036 591 791 639
130 163 271 165 56 158 131 281 173 134 141 119 1 198 -249 148 61 17 -269 156 13 -3247 197 84 166 55 255 196 223 98 213 274 7 10 -312 149 237 302 94 144 131 -94 -101 198 64 266 -615 -649 83 72 29 -1 132 -141 76 67 -151 134 -91 -75 150 188 28 88 -166 22 127 104 71 118 295 118
145 315 750 -6 104 227 1087 362 543 283 218 284 94 192 156 595 463 584 293 288 132 551 328 -91 505 268 2512 100 214 498 499 675 429 70 233 486 471 596 432 304 598 117 174 1498 184 149 824 246 633 236 449 297 228 577 182 1006 458 571 274 751 508 457 511 617 2287 458 765 133 -6 492 178 67
747 1043 970 706 431 611 771 1947 889 386 732 367 273 539 577 376 904 344 899 1149 264 762 761 626 744 422 403 576 500 521 1478 2070 552 542 539 481 818 1798 581 430 2409 481 590 809 300 1396 468 370 489 485 271 371 453 504 410 219 648 366 170 842 820 647 414 343 340 295 580 206 347 627 764 581
124 118 -2 108 118 -51 3 271 41 -25 6 54 42 -1 116 59 360 48 53 81 81 61 20 97 28 57 -7 2 100 71 11 -11 44 25 192 54 4 16 -43 14 38 46 85 68 10 161 28 -21 -7 78 -36 39 59 60 8 157 54 -3512 22 238 52 27 -59 25 132 30 78 103 49 72 222 -27
-39 -309 -127 -381 180 32 -60 757 295 -6 -56 310 167 239 -72 -51 62 26 159 84 73 -41 -70 -87 -95 -250 114 198 -185 -112 -68 -206 -296 -134 954 39 -631 -74 -593 2275 24 0 33 188 118 -163 -88 -280 -57 666 -236 -137 -185 -257 -290 217 -486 73 -66 -325 -154 -459 -481 -233 -204 177 -429 -356 106 -3 1539 164
710 1308 1562 646 899 937 641 1049 1236 1680 2149 353 894 1197 992 758 870 371 722 1205 663 768 1278 1100 411 854 747 1547 1098 1745 688 644 1238 512 1935 822 988 713 972 1111 1023 516 918 1162 1310 735 1267 830 766 948 1328 1610 978 1150 874 886 543 325 607 2462 597 660 1120 283 568 742 981 786 719 909 1965 808
1611 1369 1577 1503 945 1712 1712 1128 2241 768 643 905 948 1652 1047 1162 2115 370 923 961 595 714 1242 823 1068 883 1531 797 844 1546 1556 1248 1723 327 897 528 1556 1641 1047 989 868 1090 822 1552 557 1019 747 573 784 764 504 707 1262 510 504 1270 1318 610 698 1333 985 1407 1279 864 1168 396 1116 715 975 1787 921 528
1633 1767 2257 1293 1353 1417 1391 1593 2853 1189 2201 1557 1643 1705 1396 1063 2714 1403 1108 1554 828 1065 1331 1339 1891 1440 1301 1361 747 1740 1460 1826 1588 927 1801 1136 1452 1686 1243 786 2156 1040 1938 1673 953 997 1128 1837 1046 939 1223 1314 1958 1885 1061 1150 1264 1710 983 1557 1114 1010 1111 858 942 856 1174 1146 1093 1071 1181 1306
461 833 350 326 960 291 411 241 994 456 426 -66 1089 1085 1408 447 1060 699 503 2105 -256 172 121 431 261 207 -334 39 113 263 292 1105 481 285 -31 -57 339 169 -28 90 270 537 1150 -178 629 319 378 335 206 210 543 682 875 1359 371 359 43 172 38 916 181 428 512 326 -126 572 -86 67 308 382 130 194
1993 335 310 1068 1210 56 783 628 115 28 39 556 1126 144 1330 671 869 328 521 2026 143 207 43 1052 560 478 344 314 516 608 248 145 780 215 484 640 383 403 156 488 312 689 1376 445 618 374 366 976 646 478 212 277 1558 1625 192 596 702 658 292 226 424 398 483 314 608 515 661 302 295 654 669 678
-193 -352 -222 -236 -115 -384 -389 -410 -301 -247 -223 -308 -264 -374 -84 -230 -762 -277 -250 -387 -253 -111 -220 -128 -212 -91 -575 -620 -399 -337 -200 -216 -389 -209 -602 -355 -309 -396 -308 -395 -447 -92 -140 -703 -333 -329 -303 -166 -116 -180 -74 -311 -543 -376 -186 -259 -236 -20 -202 -445 -223 -373 -208 -112 -513 -210 -632 -138 -82 -612 -3654 -391
