"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130"
2021.3 2275.3 2179.4 4923.4 1828.2 3285.5 3088.5 1928.9 3004.9 3577.8 2157.3 4269 2123 1985.8 3536.7 1752.4 2455.4 2344.4 2544.4 3639.3 2798.6 5068.5 2628.4 3284.9 2733.2 2578.7 3400.4 4440.6 3181.8 3640.1 2912.6 3503 3112.1 2271.2 1860.9 2511.2 5809 3060.9 4906.8 3977.5 3474.9 4104.7 3868.3 3772.9 3026.9 3909.8 3306.4 2793 3836.3 3916 3131.4 3970.8 3137.9 2648.1 2236.6 2565.3 4506.7 5167.1 2935.7 2194.8 2831.6 2160.3 5496.6 2830.2 3500 2598 1557.6 3999.7 3578.2 2021.9 2846.7 2536 3560.2 3110.2 2282.6 2177.7 3135.8 5102.8 3650.1 2222 1836.1 3378.4 2977.4 2474.2 2534.7 2608 1650.9 2581.5 2759.6 4005.1 3533.3 1849.5 2343 2114.8 3649.6 4607.6 3104.8 2782.5 5266.9 2294.7 3036 3146.5 2063.1 3169.4 4141 2715.9 2119.1 3102.3 1806.9 3085.5 3216.7 2036.6 1763 3301.1 4287.4 2286.3 2602.6 1887 1853.1 1635.6 3161.8 2538.8 4364.3 3386.6 3382.8 2237.5 2642.7 3731.9 1742.2 4487.6
3400.7 3848.1 3529.3 2997.9 3401 3180.9 2286.4 3578.4 3423.9 4555.9 3044.5 3922.8 3876 4376.4 2435 3315.8 4148.8 3687.6 3230.2 3106.3 3411.7 1910.3 4884.1 2612.3 4111.5 3371.4 2636.5 2351.1 3447.8 1992.5 2966.4 4106.8 4101.2 3325.1 4026.3 3486.4 2112 3209.3 1783.4 4266.8 4487.1 2967.4 5210.6 2563.4 3213 3270.5 3624.4 4491.3 4374.8 3083.8 3303.3 4596.6 3222 4163.7 4608.3 3101.9 6535.5 2896.7 3572.5 5410 3259.5 3334.3 2416.8 2978.7 2710.6 2698.3 4829.1 2812.1 4038.6 2317.3 4178.5 3977.7 3109.6 3758.7 5218.5 2362.4 2442.9 4877.2 1891.2 4003.6 3996.3 2409.9 4682.6 3918.8 4831.2 4515.3 3200.4 4035.1 3522.6 3125.6 3133.4 4236.1 3889.9 4134 3588.6 2726.8 3597.3 2617.3 3069.2 4702 4598 5094.3 4091.4 2823.7 3766.8 4362.9 6944.4 3066.2 4835.5 4827.8 3444.7 3296.4 4603.7 2580.5 1826.3 5441.6 4610.3 4362.9 3898.6 3291.2 3871.6 4275.6 4306.3 2166.8 4082.7 3696.4 2336.1 3733.6 3934.1 3490.7
4594.4 2095.8 3493.4 2085.9 2359 3283.2 2694.3 2342.3 2196 3316.7 2254.4 3829.2 3016.9 2120.6 3782.1 4163.9 3118.2 2762.2 2373.1 2686.8 1673.8 4094.7 2378.8 5728.1 4261.1 2540 2146.1 6222.3 1937.5 3084.2 3599.1 3342.3 1841 2229.7 2437.4 2589.7 3245 4791.8 3528.3 2577 2492.5 2829.4 2449.6 3345.8 2294.6 2988.5 2987.5 2481.3 2644.8 2808.5 2336.4 3106.5 3180.4 3196.5 3006.5 3997.4 3091.4 4134.4 3178 2271.1 2735.1 1696.6 2775.2 2678.3 3204.5 3817 3222 3755.6 2583.4 2089.1 2564 2665.4 4114.2 4806.2 2831.2 1906.7 3875.6 2781.4 2584 2600.3 2209 3844.2 2187.9 3984.4 2087.6 3251.3 3106.4 2760.3 2947.3 2288.5 2388.4 4107.2 2678.7 2309.3 4223.3 4422.8 3959.3 2353.3 3432.9 1562.6 1948.7 2515.6 1734.9 6206.9 2826.1 3358 2544.5 2393.4 3787.7 3451.9 3252.1 3511.4 4306.1 3126 2703.2 2772.9 2131.4 2510.9 2289.5 2153.7 6597.4 2507.5 2624.5 1558.1 2162.3 3312.1 3534.9 2433 2825.4 1833.6
3824.4 3591.3 3876.1 4916 3335.4 2721.3 5500.8 3063.2 6112.6 3741 4020.7 3260.2 3240.4 3646.6 3921.3 3224.1 4329.5 3142.9 3542.5 4182.6 3264 3429.6 4279.4 3585.7 3865.8 3089.6 3840.7 3675.1 2956.3 4424.6 3784.6 3261.6 3590.4 3799.6 3816.2 3553.3 4990.4 5097.5 3264.2 3903.2 4370.6 2813.2 3174.5 4607.9 4844.6 2606 1851.6 1860.5 4109.9 4081.7 2375.4 3518.1 3630.3 2782.4 3923.5 4189.1 2648 4036.7 4571.9 3306.5 2125.4 2888.8 3636 3431.3 2490.4 4138 4091.4 2941.2 2045.4 4417.9 3769.4 2200.6 3425.3 6081.4 3680.7 4893.6 3626.3 4304.7 6013.1 2877.3 3319.3 2968.2 2669.6 2801.7 3319.1 2155.1 3214.2 5192.4 3155 3187.3 5109.7 6578.9 5601.5 5081.5 4712.5 3498.2 4233.9 3336.3 4001.7 4101.7 3303.3 3857.3 2956.6 4685.3 4500.3 4516.5 3281.6 3485.5 3404.7 2653.6 4402.6 3341.3 3025.1 4263.1 5860.4 3091.2 2781.1 3245.1 3844.3 4586.1 4011.4 3238.5 3656.7 3924.9 2011 2082.7 3219.3 2765.4 3083.3 2166.9
3125.5 2404.8 1808.7 3647.4 2348.8 3009 3206.6 1529.1 3020.7 1967.5 2287.2 3149.4 1547.1 2552.8 3742.5 2933.5 3917.7 2644.7 2337.4 3917.5 2469.5 3582 3372.6 2248.8 885.8 2134.7 2334.1 2958.8 3716.3 2947.5 2180.8 3832.6 2565.8 1893 2884.6 2383.3 4008.2 2832.2 2279 5634.9 2828.4 2578.7 2472.4 1765.9 3685.2 2877.4 3026.5 3400.5 3062.9 2630.5 1959.8 2562.8 4005.1 1991.4 657.9 2700.6 1082.8 4511.9 3789.4 2560.2 2303.3 2610.6 4098.6 3639.5 3167 2661.7 3572.9 2930.7 3164.6 3738.8 2709.9 1601.3 1543.2 4307 1680 2658.8 2488.3 3437.6 1904.9 2289.1 2086.6 3587.7 3357.2 1561.1 3071.2 4762.3 2054.5 4596.4 3305.3 2881.5 1521.5 1702.6 2049.8 2176.4 2918 3926.2 545.2 3398.9 4229.1 2086.6 1995.5 2785.6 2184.1 1595.4 1885.1 3212.4 2176.2 3089.5 2914.5 1423.9 3275.9 2111.2 1003.9 3044.8 2323 1105.7 2683.6 1821.1 1832.2 2772.8 1477.9 2479.6 3835.8 2766 3939.7 2261.9 4071.4 979.7 1304 4078.1
366.4 472.7 170.5 15.8 2115 38.4 1221.4 52.9 76.7 47.3 25.3 7988 20.4 2128.6 537.2 22.5 302.5 121 284 330.2 188.3 32.6 33 42.9 823.5 10.5 37.7 342.6 220.8 2341.6 19.3 23.7 104.9 201.1 513.3 127.3 30.5 28.4 116.5 8.6 34 36.3 22 75.7 793.1 56 52.5 260.9 216.5 19.2 42.7 43.7 50.5 235.2 2678.2 230.3 148 10.3 480.9 690.6 28.9 62.4 23.9 392.9 252.5 2503.3 821.6 563 64.6 35.4 25.9 426.6 23.3 1346.4 19.2 24.1 92.8 13.8 139.5 23.7 45.8 413.8 49 43.6 469.4 4123.7 45.3 38.9 37.5 32 13.8 11.3 155.6 41.7 42.5 15.4 331.6 22.4 365.3 799 294.6 30.3 27 40.3 56.5 238.5 411.9 104.5 397.4 29.5 27.8 59.3 53.6 301.3 20.6 2523.2 324.9 43.2 948.8 31.7 25.7 1417.7 25.9 498.2 49.7 20.1 391.2 11.1 27.1 221.6
1200.8 1697.7 654.9 5730.2 2359.3 1342.1 3300 681.1 1328.8 2045.8 775.2 1447.9 1474.1 1168.5 1793.5 693.9 1774.9 1594.7 2104.8 1596 578 2253.4 851.4 3509.8 485.9 569.7 2040 874.3 2610 1505.9 843.1 3823.5 1611.3 1818 568.9 1340.4 2296.2 1343.4 1250.5 1541.9 572 1051 1018.1 990.2 1792.3 1869.8 1038.5 489.5 2972.9 3149 1725.4 836 1778 1196.3 722.5 1536.4 760.7 2173.2 2808 1173.4 481.4 2325.8 3122 3146.2 2287.5 1383.5 505.4 1497 1137.1 1658.8 1886.1 1173.4 1307.1 2031.2 513 1967.5 813.4 1843.2 939.5 1997.7 1062.1 1208.2 3086.8 545.1 3010.6 895.1 884.4 836.3 1372.3 1501.7 1102.4 3012.7 707 2160.7 681 3200.3 136.7 2463.9 1882.9 2294.2 2330.3 351.8 1533.6 3134.4 931.1 1461.6 1111.7 1630.4 852.3 460.7 3636.1 1178.3 903.6 1537.9 976 546.8 2816.4 351.5 639.4 1008.6 304.1 1102.2 741.1 1150.6 1313.9 1633.9 2940.2 342.5 321.6 2568.7
107.6 274.6 481.3 128 935.1 359.6 163.6 186 321.3 96.6 285.6 382.8 315.2 248.7 125.1 162.8 305.8 173.3 123 40.4 212.5 166 453.6 678.3 276 110.6 166.5 193.1 506.6 609.9 2971.4 34.9 146.1 417.4 154.1 132.4 163.3 103.1 112.5 180.3 632 306.6 355.7 76.5 399.1 256.9 110.5 306.3 121.5 141.6 183.6 1559 1043.8 118.8 81 82.5 8141.2 174.6 361.9 537.8 636.9 134.9 257.1 60.4 120.7 249.8 363.9 693.9 426 267.8 1048.5 1003.6 96.6 340.9 236 137.2 69 125.7 356.4 252.4 470.7 133.2 151.1 6237.4 184.9 191.1 235.1 263.6 463.7 585.5 444 603 162.8 278.2 594.1 93.2 266.9 248.8 777.7 202.4 466.9 145.6 393.9 472 539.9 465.5 172.9 175.3 112.2 50.4 282.9 485.3 287.5 214 108.3 347 493.9 85.9 192.2 108.9 160.5 571 389.9 431.1 317.4 328.4 104.3 156.7 150.3 45
3435 2424.2 3078.9 2997.5 2282.6 2380.1 3246.7 1233.6 3473 3747.8 2370.2 2745.3 1712 2988.2 3488.2 2693.9 2310.2 2498.8 2943.1 4432.1 2786 4078 3012 3808.2 2675.7 2620 2975.5 2389.4 5457.4 4148.3 3831 3189.6 2227 2884.1 3265.6 2983.5 3445.8 2533.2 2377.5 4178.6 2661.8 4948.7 2907.8 1416.8 3134 3344.6 3446.3 2032.4 2306.6 3587.2 3518.6 3250.1 3956.4 3014.8 2494 1827.8 3216 2803.5 2682.8 4388.1 2670.1 3667.4 4786.2 1994.2 3842.3 3586.8 2351.1 2861.9 3160.1 3663.2 2899.6 3907.5 3168.5 2056.6 1579 2584 4910 4873.2 3231.1 2660.6 3360.4 4878.8 3479.6 2374.1 3090.3 3284.6 2449.2 3799.1 3605.5 5157.2 3666.6 3620.3 6969.6 4553.8 4587.8 3102.3 1755.8 3146.7 2630 2667.6 2378.5 2487.3 3064.7 3077.2 2816.4 2232.5 2335.1 2174.8 3588.2 2202.7 3274.7 4525.6 2548.2 3353.9 3124.7 2029.4 5002.2 1646.9 2179.8 2704.9 2871.5 1986.9 3991 2859.1 2763.6 4113.6 2553.4 2296.9 1183.6 3086.7
1128.3 929.6 625.7 942 1145.5 968.7 713.1 2545 791.1 846.9 3510 762.3 708.2 998.3 725.1 3895.6 757 1235.6 3644.5 1344.3 995.2 1762.3 4537 1239.1 853.6 1342.1 634.1 685.3 1141.2 1117 2221.6 603.1 1719.1 657.4 3986.9 1448.8 983.3 1488.2 1014.3 617.4 2490.1 919.8 841.4 5147.6 1385.1 1921.7 1409.6 1479 534.1 997.9 483.7 1578.3 1172.3 1065.6 979.3 577.8 814.2 716.5 1622.7 775.5 876.3 1149.2 2754.4 1017.3 2080.4 1242 784.4 938.8 876.6 891.8 1743.7 2086.3 857.5 822.7 978.5 582.4 782 1000.7 826.6 1747 981.4 967.3 942.1 3505.5 648.4 925.4 837.7 1113.5 1020.3 592.2 1157.4 4133.1 668.8 913.6 900.5 798.6 1123.3 1036.6 1704.7 819.1 893.1 1152.9 1179 1075.4 503.8 799.2 1277.2 1156.1 2431.3 1160.6 1432 2742.5 1310.4 1150.2 911.1 441 2209.8 3918.1 2999.4 2465.2 746.8 996.7 640.2 2241.5 837.5 1073.1 3002.7 491.9 1516.5 761.8
2397.6 2308.6 3713.7 2882.7 2088.6 3042.4 2421.3 3211 1925.2 2259 2364.3 2591.6 3152.7 2558.7 2504.7 3385 1541.9 2963.8 2201.8 1939.2 2548.4 3781.3 3096.8 1783.6 3176 3317.1 1912.1 5868.5 2675.1 3448.7 2298.8 3979.3 2917 2505.7 3443 2621.3 3088.3 4186.6 3459.1 3270.4 2407.2 2585.8 3469.6 3583.8 2845.8 5110.2 3740.8 1481.2 2079.8 5578.1 4208.3 2380.1 4008.6 1885.1 3890.6 2326.5 2420.2 2491.7 2601.3 2433.8 3806.8 2205.2 3676.7 3062.4 2670.6 3975 3268.8 2042.2 2236.8 3025.5 1802.3 3273.5 3985.3 2757 1942.3 3723.5 3101.8 3701.5 4607.1 4017.1 1382.8 3186 2972.5 1468.1 2225.8 1939.7 2232.3 2578.9 2159.4 2916.6 2643.1 3785.7 2085.4 2152.5 1713.7 4920.1 5197.7 1424.6 2585.3 4622.6 3231.1 2208.7 1898.3 4383.8 2026.2 4178.3 3385.5 2770.3 1681.5 4649.3 2296.8 2512.6 1842.4 2487.4 3597.8 2013.6 3173.8 2372.1 2039.3 1985.9 3733.2 1709.7 3599.4 4135.9 2496.5 1575.4 2292 2819.9 2290 2630.5
1589.1 4267.9 2330.6 2560.3 3034.7 3996 2098.2 3450.3 3269.6 3700.6 2541 2157.3 3634.8 3256.2 4396.6 4897.8 3201.9 2936.2 3935.6 2589.8 2090.3 3101.5 3721.2 2531 1698.3 4797 4779.1 2895.3 3381.3 2496.6 2389.9 3704.5 3378.4 2905.6 3964.8 2944.7 3153.4 2578.4 3610.4 4038.1 3929.7 2691.1 3892 2842.4 2084.7 3780.1 2977.2 3517.6 1906.4 2273.1 2658.1 588.8 3192.5 3342.6 3664.6 2876.4 3272.8 2648.9 3932.8 4184.8 2122.9 1871.9 3998 2451.6 1460.5 2895.8 3154.6 4936.4 1819.2 2482.9 3805.2 2114.2 2270.1 979.8 2813.7 4668.6 3426.9 4020.2 6128.9 2832.1 3119.2 4955.1 3794.7 2299.4 2795.7 4632.3 3874.1 3709.6 4068.8 3048.5 3150 3932.9 3006.4 2428 1614 3090 2758.2 3422.8 2979.8 3620.2 3823.1 1791.8 3512 3200 1542.5 3140.7 3021.4 2791.5 2937.5 2319.6 3705.8 2794.2 2264.1 4032.6 3887.1 2973.8 5466.2 3274.1 3532.9 3788.8 2942 2408.9 2068.2 3093.6 2813.8 4359.7 1679.2 2233.8 3506.6 4696.3
2548.5 2394.7 3070.2 3576.9 2582 2365.3 2887.1 4693.6 3457.2 2255.4 4125.6 2823.6 3286.4 2631.1 3603 2737.3 2381.3 2693.5 2278.8 3060 4110.1 3385.2 3557.2 3133.3 2909.3 3175.2 2822.2 4149.7 3290.4 3679.7 1736.1 4290.3 3349.7 2401.4 2623.3 3432.4 5429.1 3930.3 2491.6 2289.9 1972.5 5769 3499.4 3976.5 2853 3207.4 3024.6 3059.7 3232.5 3511 4841.8 2357.4 2756.1 2857.9 3462.4 4140.7 3503.8 3643.8 3616.7 2625 2707.6 3751.4 3168.1 3082.5 3644.1 2662.1 3316.3 3607.4 2630.5 3980.6 3766.1 2897.8 3761.8 2982.1 2236.6 4796.6 3653.5 6515 3291.2 2214.8 2773.7 3894.5 1368.4 1576.2 2596.2 2290.9 2056.5 2889.2 3252.9 3549.6 4894 6066 2169.5 3023.2 3718.3 3849.6 2702.3 3002.9 3016.9 3708.5 2504.9 2138.6 3262.8 2719.9 4539.2 3283.7 3679.6 3662 3730.1 4068.1 3157.6 2264.8 2767.1 2233.9 4981.8 3224.9 4688 5622.9 2314.3 3581.4 4448.9 2928.7 3576.2 2495.3 3034.9 2655.8 3154.3 6139.2 2896.6 3925.2
2647 5356.2 2438.5 3614.3 2756.8 3702.5 4628.2 5750.4 2417.6 2777.6 2650 3324 2750.5 2525.5 3014.7 2027.9 2311.6 2887.3 3294.2 3127.3 3730.6 3600.8 3535.6 2436.7 3116.1 3317.5 1980.2 2953.9 3461.5 2942 2328.8 4827.5 2660.8 2315 2810.5 3798.5 2201.8 2904.7 2718.6 4540.8 2261.6 3594.3 3214.2 5507.8 3529.5 5723.2 4647.3 3580 3791.3 3488.7 3211.1 2119.7 2728.1 2117.8 3338.1 4938 2626.2 3559.2 2987.3 1921.4 5065.4 2567.2 2856.4 4566.3 3103.4 3077.9 2317.1 1512.1 3366 1487.6 3164.3 3183.8 3742.5 3221.7 3630.6 4130 4178.9 4552.2 2678.2 3701.9 2104.9 2487.1 2056.1 2366.8 2429.3 2420.5 2957.7 2405.3 2511.1 2140 2844.7 2254.3 3912.5 2556.3 3051.6 3283.1 4178 3596.9 2754.4 3293.1 2408.8 4443.8 2558.8 2533.1 3085.1 3350.1 2373.2 4140 2723.1 5439 2637.6 2418.4 1825.5 3729.4 2887.3 2626.4 3148.7 4457.4 3032 3023 4058.6 2882.7 2834.7 2283.7 4180 2136.4 2847.3 2910.3 4773.8 5721.8
306.9 953 148.3 2170.2 30.5 135.1 149.5 33.4 2874.1 31 859.1 340.6 53.7 340.9 385.7 933.4 951.5 610.8 583 302.6 785.6 1167.2 48.9 174 112.3 115.2 1868.7 1912.2 229.3 516.4 49 2972 375.4 520.6 251.6 123.5 49.7 14.1 455.1 43.1 108.2 43.4 341.1 2753.3 97.7 246.4 308.3 2496.7 601 699.1 875.3 39.3 594.2 243.4 2270.4 630.7 33.9 845.6 276.2 171.8 212.4 41.8 770.8 137.7 1985.3 54.3 244.9 22.8 1166.6 764.6 430.8 151.7 604.1 1451.2 2002.4 2443.6 566.5 547.6 246.7 624.5 227 116.2 347.7 107.9 121.9 620.2 150.3 255.3 58.5 124.6 36.5 88.9 125.7 158.7 184 1855.2 5944.9 246.1 201.1 2455.4 420.1 46.3 1443 150.8 62.7 267.6 37.5 1583.3 716.7 147.4 2028.5 56.5 548.4 199 654.1 4733.7 803 470.5 239.2 51.6 197.3 693.9 422.3 151.7 1128.5 50.5 1843.1 649.7 1268.3 529.6
923.7 812.7 1278.9 527.2 1531.7 462.7 935.3 629.9 627.4 1552.2 575.3 873.3 1269.6 1141.2 1143.9 1198.1 878.9 1295 701.2 945.5 539.4 634.2 2039.3 471.3 1195.1 1253 643.8 491.8 835.9 1100.5 1179.8 1857.9 970.1 1275.8 1070.2 1090.9 527.6 2276.6 911.7 307.2 785.4 360.4 1159.6 463.7 569.3 847.3 627.9 1210 612.8 836.6 654.6 512.6 846.3 702.6 1621.5 1007.8 355 468.7 714.6 791.5 463 1073.2 880.6 1057.2 904.3 577.3 1014.3 723.3 1103.2 1158.8 612.4 713.4 640.9 494.5 777.3 1257.4 523.4 938.3 218.3 795 1385.6 289.6 766.9 2500.5 1754.3 1149.6 929.2 537.8 985.4 288.6 371.9 414.7 612.8 1641.2 492.2 728.8 3112.7 899.4 541.8 2523.9 1203.2 354.4 1334.7 1025 1081.3 887 364 2145 2874.6 3762.1 980 691.8 1461.6 1101 852 7200.1 1404.5 1079.8 1277.2 1445 732.2 727.5 356.7 1027.6 994.9 1462.1 514.7 2442.4 6250 667.4
1542.1 2189.6 3275.9 2739.2 2294.2 2934.8 2761 2629.8 1787.4 2341.5 2452.5 3758.6 3328.9 1659.7 4076.5 1490.5 3472.3 2912.9 3022.2 3653.3 1680.5 1990.7 1968.9 2582.7 3526.8 2363.2 3043.6 2727.5 2937.2 2600.6 2051.6 2038.1 2184.3 2178.2 2681.4 3547.5 1783.6 2781.2 2640 3850.6 1105 1584.7 2599.9 2170.9 2750.9 3798.6 3655.1 3867.8 2461.6 3351.3 2806.4 1851.1 2152.4 2656.9 5248.6 2282.9 4614.3 3305.9 1900.7 1872.7 1801.2 1473.3 4540.2 3577.2 2346.8 2591 2146.8 4726.2 1919.2 1669.2 1418.2 2923.8 1362.6 2126 1050.5 2118.6 3873.9 4084.6 2186.4 2192.5 1835.4 3149.3 2633 2903.9 2437.1 2812.7 2668.4 3374.5 2179.9 2755.4 3192.1 2960.9 1503.2 1821.6 1467.6 1845.1 4436.6 1818.4 2895.8 2078.9 3554.2 3568.5 2100.4 1893.8 3567.5 3885.3 3032.7 3669.1 2984.6 4825.6 2148.3 1442.7 2148 1985.3 2045.3 3941.3 3445.7 1751.8 1792.8 2081.5 6338.8 2025.6 4095.5 2655.5 2047.2 2691.9 2838.8 3438.4 2563.2 2167.7
1892.3 621.1 1314.7 1299.8 2110.6 1101.7 1129.2 544.2 1664.7 3123.6 1799.2 2387.8 1663.6 1864.5 1815.6 862.9 1674 2055.2 1765 3374 2439.8 1008.1 2174.9 1440.9 2438 1117.1 1876.9 440.5 3574.5 683.7 2767.1 4513.4 2525.4 1622.3 1126.9 1002.1 941.2 1741.5 1017.8 2994.2 732.7 668.2 2243.4 748.6 1583.9 1355.1 1595.9 1634.6 1757.3 1213.4 1498.9 759.7 1571 1031.4 763.1 1564 1552.8 1439.7 1245 2182.5 808.3 1341.1 1468.2 1065.4 736.2 2306.6 1423.1 2862.7 2135.3 735.1 1046.2 766.7 731.9 1078.3 635.2 1418 2415.5 4074.4 837.9 1394.7 1729.5 863.8 1733.1 1418.4 1844 2362.7 1074.8 2343.4 3672.5 2298.9 1014.7 1708.6 2038.1 4325.7 1027.8 1781.4 1095.5 1573.8 1106.3 1101.4 1686.6 2211.5 1369.2 1317 5055.9 1565.9 4459.6 1548.3 1891.4 850.2 1608.4 1457.2 3173.7 1389 1192.6 2392 3596.3 676.5 913.7 1573.6 579.8 1255.3 1101.6 1184.4 2334.6 2957.4 812.3 2617.5 607.5 3452.2
4519.8 3170.8 3928.9 2924.7 4094.5 3533.6 3871.7 2390.7 3556.2 4446.6 3290 2931.5 3000.3 3363.7 3812.5 3017.1 4366.1 3830.3 4722.4 2857.9 3988.7 3473.7 3123.5 5805.8 5801.8 5355.1 4042.3 3949.9 3592.2 3721.4 2611.5 3626.5 3844.8 3806.6 3308.5 3169.1 3691.1 4167.9 4284 3944 4054.7 3208.2 2531.9 3481.1 3127.7 2519.3 4278.6 5642.9 2989 2976.4 3111.4 4858.7 3525.3 4102.1 4048 4049.6 4455.8 4013.8 2812 3672.4 5100 2453.4 4640.1 3008.4 3180.8 3419.1 3188 4476.2 3594.8 5221.2 4025.4 3000.6 3819.4 4134.8 3944 3179.7 3683 2929.5 4911.8 2215.6 3318.1 4893 2637.7 4694.1 2762.9 3538.2 3093 4015.9 5643 5792.5 3079.3 4277.1 3317.5 4224.8 2882.6 4330 3422.2 3347.1 3445.9 5403.9 2624.4 4515.2 3230.7 4144.4 5812 3686.6 4191.2 4545 3477.7 2461 3687.1 3127.3 3045.7 4797.8 2999.1 2867.2 2133.7 4525.9 4023.8 3413.8 4312.1 2651.2 4522.3 4292.7 3891.4 5036.8 3671.7 7423 4414.2 1077.5
664.9 110.2 373.1 38.9 368.8 774.1 683.6 246.7 448.7 247.8 869.8 355 245.9 839.4 988.3 669.7 1362.7 738 1433.9 154.4 304 900.3 412.5 658.7 507.8 213.6 2294 587 359.5 377.8 977.3 1404.8 390.7 672.3 550.4 304.8 615.9 614.1 250.6 1076.2 243.8 754.1 964.4 848.9 897.6 789.1 2453.1 308.6 756.6 480.2 500.9 2918 630.2 778.9 524.3 81.9 91 369.7 2827.7 481.4 2570.9 644.4 2085.3 28.3 950 835.3 362.5 596.7 4891.1 1030.4 1100.9 362.5 4878.5 397.9 459.5 409.2 479.1 1502.4 2658.1 646.4 488.7 1649.8 452.9 773.4 461.3 336 34.9 301.8 391.4 1646.3 472.3 4310.2 416.1 473.8 3250.3 2266.3 215.3 556 420.6 560.3 518.4 467.3 630.3 421.7 652.1 1022.1 1625.4 501.9 485.8 341.6 644.7 410.9 48.9 1135.3 649.9 309.4 587.8 748.1 463 220.1 103.1 455.2 460.5 2467 3937.9 250.4 745 222.5 159.2 872.3
3751.2 4831.3 3143.5 4916.3 2609.5 3178.7 4155 3604.7 3203 2635.1 4417.8 3342.4 2933 3218.4 2204.7 2800.6 2691.6 2550.8 2631.3 2973.5 4088.3 4273.4 2520.3 4838.4 2033.7 2384.2 1818.3 3484.2 2453.3 3364 2325.3 4575.9 2468.4 2483.2 2627 3745.8 3856.2 2307.9 2976.6 4085.1 2461.3 2075.4 1925.9 1779.1 1752.4 5078.1 2179.5 3191.6 2595.4 3466 3329 2586.6 3586.9 2392.7 3971 2944.1 3046.8 3120.8 2101.2 3157.6 4815.2 3088.1 2202.7 4792.6 2277 1858.9 2807 3306.8 2484.9 6286.2 1731.5 4893.4 3226.5 3319.1 3987.5 5312 3397.4 3503.9 2243.7 3024.9 2477.1 3150.6 2087.7 3566.4 2826.6 2652.4 2029.3 1821.5 2090 2096.9 2835.5 2980.1 2946 2518.8 4328.4 3198.5 5770.9 2805.1 4230.7 2869.4 3536.5 2202.6 3328.5 2249.3 2874.9 3089.5 3500.2 2922.8 3164.4 3420.5 2569.5 2234.9 3797.9 2126.5 2165.8 3254.3 2704.7 1989.9 4028 3246.3 2273.5 3031.7 3639 1653.8 2582.8 2313.4 2700.9 4635.6 3173.5 4697.3
2784.4 211.2 257.8 300.6 465.7 1586.5 774.6 200.2 620.1 425.2 421.5 620.8 388.5 819.4 1377.4 401 1115 168.5 273.6 240.4 273.8 2149.3 153 475.2 161.6 537.1 1427.9 1035.9 553.2 1007.4 166.3 4255.4 327.3 791.5 238.8 470.9 290.6 992.6 361.2 2235.1 389.2 471.3 456.2 2193.3 1546.4 473.2 1827.2 245.1 1850.4 1275.3 216 149.1 731.6 256.2 203.3 265.8 163.4 1599.9 209.2 346.7 261.1 318.9 456.3 470.4 240.1 5308 488.7 664.6 1077.3 2178.2 491.3 117.2 2501.2 595.3 156.7 429.5 1534.6 2111.5 307.5 892.4 365.3 858.8 929.3 195.4 199.4 561.6 217 143.8 1196.8 474.7 233.4 291.3 335.5 442.2 4858.5 4038 159.8 430 339.4 245.6 588.7 424.7 532.9 340.5 720.4 2157.5 2507 635.1 305.3 332.8 316.5 202.4 289.2 726.1 393.8 121 556.7 213.1 368 329.4 279.4 125.6 773.4 201.2 1189.4 1210.7 310 124.3 296.9 1197.8
