"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173"
41189 40452.7 104192.7 96790.6 58633.2 52142.9 25747.2 39593.7 13986.4 43713 78903.6 40957.2 47123.6 21673.8 1274.4 19611.9 38925.3 48164.9 3944.2 7184.2 26504.7 70271.9 24466 45825.8 32585.8 10748.3 4142.2 12255.3 15516.7 14635.7 2353 25567.8 39853.9 24800.9 40766.6 66027.8 4807.5 16314.9 39641.5 5044.4 5578.9 13176.3 23885.5 6354.7 46687.5 46089.5 71743.1 49453.3 6272.8 6769.2 58319.2 32712.4 54704.7 56983.2 73091.8 69833.2 35060.6 46080.7 66875.8 95862.7 51583.6 21012.1 42172.2 18809.8 14715.5 46616.9 32501.1 31332.6 21494.4 122877.9 13513.5 30710.7 29130.2 26405.8 42136.4 24780.8 91983.4 22920.5 27898.5 9023.9 30683.9 30464.6 27827.9 80447.9 16442.5 57798.1 84683.3 33255.8 25835.7 38171.9 23696.5 18588.2 30693.5 49376.4 85251.7 26959.1 25540 2169.8 12930.4 6835.5 2755.9 6723.3 39288.1 23288 31096.8 21069.2 81442.4 19470.6 24640.9 33232.9 24158 45430.2 21327.4 12006 39082.7 7586.3 638.6 1092.5 8408.6 33894.3 1093.7 1424 14451.9 26024 310.6 476.2 1945.4 53779.7 17660.4 7714.5 16776.8 2918.5 1307.8 9832.7 5525.5 9592.4 14801.4 847 21408.8 42253.7 1659.9 2312.4 1488.6 14475.7 22206.7 2954.6 26909.5 13326.9 25210.4 17870.8 70794.8 27318.1 32255.7 32545.6 28479.6 17547 22678.3 19626.5 17801.7 11647.5 35443.8 39630.1 18950 67501 28640.2 42216 52029.8 28904.4 4893.4 11292.2 11674.9 14881.2 3408.9
69716.2 59003 106572.3 91327 67821.3 90279.4 50597.3 61298.3 36858.1 63998.5 111154 77045.7 59619.8 44825.5 27537.1 36464.2 36841.4 72300.5 29107.1 17271.3 57627.3 92626.4 53811.3 51968 59092.1 28217.9 37314.1 39015.8 33950.2 36565.1 16768.6 43451.4 45826.2 17924.1 51191 46257 38873.5 60274.9 52840.8 34453.4 29231 35628.1 50501.9 16069.9 52183.9 62918.5 136059.7 81454.7 49622.9 27574.1 72449.4 51266.1 68421 76751.8 87657.9 97915.6 67076.1 90460.9 74316.5 110655.1 97318.7 34184.9 58787 83832.6 44150.5 56925 53113.6 55788.1 55808.1 130993 42934.5 75695.4 38262.6 47019.6 65346.8 39585 60615.9 32315.6 67457.9 24016 48909 63976.8 35154.2 88551.9 43332.4 69999.9 94988 55839.9 69656.4 64478.9 70417.5 50258.2 55628.3 57571.9 59829.3 47557.4 51924.5 30308.9 57489.7 33979 18364 27395.8 59705.7 50242.5 51018.8 56339.1 52498.3 35050.6 36575.8 74737.5 67090.4 60291.6 53975.2 37279.8 52965.8 25709.9 10151.8 1717.8 13770.6 50088 9730 9141.6 36063.7 42293.9 19605.5 24445.6 11037.5 58729.4 31269.4 43542.6 47475.1 23414.6 6431.4 40916 28492.8 27760.3 18464.8 9010.9 52695.1 43649.2 25109.6 15844.7 43965.8 44109.5 45531.7 15057.1 49584.6 49575.9 49184.4 38153.2 63600.2 41064.7 42794.1 37611.7 44831.5 42503.1 36445.3 40229.3 26656.3 48195.9 51986 49203.5 38688.4 77514.5 38226.7 66432 41023.8 41067.2 31081.1 21363.7 8899.2 25411.3 19495.2
57070 59337.5 97447.5 105862 69379.2 84463.1 52395 66145.1 38212.4 38989 84640.2 69064.1 41582.9 49987.7 23759 50228.2 39066.9 92631.1 12744.6 18770.1 53114.9 73245.2 51208.9 41940.6 43471.5 24684.5 26948.2 29772.3 34482.8 37489.9 17070.7 41373.1 46286.2 38067 46227.5 60804.4 56192.6 62350.2 68889.5 17720.1 18860.1 42955 56936.2 23415.3 39999.4 52388.2 127230 84213 46333.3 35383.3 47107 51487.8 66316.1 80820.2 63220.7 84991.5 45843.5 76984.6 92882 87879.4 87115.2 39148.5 46539.9 57711.7 27748.1 54883.2 56018.2 44838.2 54495.9 119511 55414.2 63459.6 79940 50782.7 68130 37612.1 72923.3 42221 60142 23292.6 51984.3 49648 59235 77328.8 20220.4 56005.7 73241.6 58032.3 68937.7 45836.6 20302.4 38331.3 71423 61523.7 83000.7 39830.8 55433.6 35534.8 44150.9 32977.6 1676.4 18330.8 62285.1 55219 54736.8 58737.3 106148.2 41644.3 44185.4 67285 45879.5 60000 36278.2 41050.9 31776.6 20007.8 1698.7 1565.8 29581.1 42557.1 13230.2 1007.8 33455.6 40540.6 11339.6 5865.1 7002.4 38104.7 36725.3 16335.6 44338 4377.4 1437.8 40949.3 24475.9 27047.7 23710 11422.1 47339.2 34571.1 16338.6 14656.6 7145.5 56481.1 42996.6 5861.5 34827.3 27984.2 36726 42877.5 52497.4 36829.1 42702.5 42855.7 54153.6 56655.2 46435.5 34996.7 33243 38105.3 59930.7 53652.5 35513.6 63918.1 22416.1 59335 56944.2 47277.8 33651.8 20431.6 28816.9 32863.1 26313.8
59272.3 59392.5 116238.8 90565.9 74705.3 81378.4 54467.8 69840.6 41073.8 64788.9 118708.9 79434.3 62274.3 47659.3 30132.9 38663.4 44633.5 78301.4 29003.1 40368.4 62885.3 79396.9 44495.2 55124.8 62232.6 29800.8 51373.8 33913.7 34537.9 29973.4 14311.7 45841.5 54166.5 32768.3 58433.2 78094.7 52775 59295.4 64117.5 31778.8 43316.8 34804.6 70095.9 36252.1 49105.4 59720.5 141995.3 67871.9 49618.9 53592 62267.5 60937 84139.3 87784.3 71398.4 88542.3 61912.3 70134.3 92744.7 104105.5 100648.2 52803.8 66921.6 54687.8 43476.4 62546 48158.4 51997.7 56624.3 141760.3 48809.4 60892.7 67943 41495.7 65777 30461.7 109631.6 47814.4 73231.9 38407 57992.6 55192.4 43941 91364.3 39325.4 80213.3 98605.6 49642.5 65695.2 59007.5 57068.9 57641.3 71129.3 62347.5 110276.3 49325.4 58436.4 60218.8 65831.8 25955.7 22635.9 28959.3 65429.3 56266 58398.2 58176.2 63339.8 39288.6 36248 64580.1 69136.8 64039.4 50685.4 47683.6 64800.6 22200 16264.5 17365.5 29468.9 53112.3 29183.4 24378.4 38044.6 41062.8 18982.9 25319.1 22852.4 47257.2 39606.4 34783.7 35261.1 27694.2 25445 38551 29135.2 28371.4 24025 16502 51547.3 37236.4 29005.7 20399.3 31343.9 47832.7 45719.1 23772.7 54175.5 40704.4 49815.1 33980.7 76960.6 46553.1 42371.2 46149.1 51677.4 49133.6 47404.9 29365.8 40537.1 45625.6 66188.5 59985.3 43254.8 75698.1 51278.2 70860 56493.2 37180.6 27366.4 23515.8 28767.9 35272.1 20003.6
48876.5 5510.5 43466.1 52762.4 60581.7 63057.6 49429.4 61159.2 32892 32405.2 63632.2 54931.3 47363 39234 1209.3 8590.5 44794.4 76007.9 2349.9 3422.3 34592.3 65132.7 35418.8 24416 25059 19967.3 1817.3 26927.9 5798.3 3701.1 3977.9 34396.7 45687.2 31370.7 43450.5 44606.6 10553.1 17516.5 56234.8 5714.3 7052.9 5491.6 29890.4 1758.2 41730.8 44505.9 99413 33209.7 9504.1 18186 58304.5 14452.3 53459.1 62154 67585.4 87841.6 61922.9 60315.3 67140.2 34812.2 40253.2 40482 50119.7 28566.3 12802 48711.5 31605.8 33447.1 31635.5 133877.2 21918.6 41793.5 32989.2 39226.2 52040 15379.6 64043.7 10926.3 51787.8 19738.6 21693.1 28362.3 22264.8 66532.8 2413.3 59441.5 52140.7 45412.7 19422.7 13591.5 16478.5 17952.9 35775.4 51017.4 83740.8 27108.9 21265.4 33946.8 27559.9 8247.8 1194.4 3937.1 47037.4 11568.7 28284.5 21618.9 97499.9 33313.5 30947.3 41767.7 43586.3 51814.4 40074.1 26735.9 3458.9 5265.4 1493.3 1155.2 2677.6 42270.7 1714.9 0.1 28857.2 31335 0.1 1539.5 27925.4 52223.4 33713.4 6.3 6264.1 4153.3 1199.7 31376.8 5380.1 18974.6 15268.1 7903.6 46548.6 42367 3411.2 6994 1429.3 33259 39628.7 418 46020.7 45167.3 46401.3 26515.3 39434.4 38957.8 17883.1 28737.1 45987.9 41906.6 40429.7 30056.5 31243.3 20475 49268.3 49255.2 29086 63345.8 36872.2 58587 47336.8 31816 8447.5 28823 13477 25971.2 8021.4
24064.7 24613.9 77498.6 101715.3 55447.9 60742.1 35772.2 45859.4 17968.2 36463 72606.7 10726.4 26346.2 7419.5 615 7268.5 30630.9 29443 482.9 401.2 36752.3 38192.5 11217.3 18194.1 25466.7 6554.3 10103.7 16944.7 22320.9 3245.4 1020.4 22538.1 36088.2 1802.1 22359.9 52283.4 49498.7 31969.9 29343.8 424.8 415.4 10505.8 5102.3 4271.5 32629.4 25884.1 85482.4 42097.2 1912.9 20366.5 38639.2 18050.1 35725.1 46393.9 38173.8 67297.5 31567.7 37069.1 68038.2 87509.6 44274 12247.3 36086.1 13511.2 11081.4 39536.5 29886.7 28399.1 28508.7 139174 14508.1 34115.4 48557.5 24503.9 13606.3 14867.1 90473.8 4380 20956 18501.4 24767.6 6991.4 857.7 45018.9 1062.1 46086.3 68025.9 27119.8 26869.6 16453.9 14468.7 5074.3 36040.2 41650.2 73814.7 32564.8 14205.7 24402.6 1441 582.2 23.5 12574.1 37890.5 1652.8 28661.5 26469 60151.7 21335.4 6638.3 30465 29520.6 13501.1 16704.7 943.8 21313.5 505.4 35.5 216.4 1057.3 21595.8 906 2527.6 29723.6 2668.5 729.3 1545.8 396.4 1114 27.7 58.8 13046.9 0.1 1936.8 4233.7 34 1106.2 607.7 898.2 3260.9 22715 3222.4 1184.9 2597.8 31955.1 24279.5 10.4 23471.7 13762.1 30409.9 17140.3 56663.1 11599.8 28289.4 31882.4 28059.3 11658.2 11387.8 16725.6 11639.6 6467.8 33838.4 22802.2 11281.6 47893.3 29218.7 41312 27281.7 20516 30.3 16.8 1268.7 1646.1 1811.2
81643.9 70380.6 86505.6 75356.5 64040.7 91235.8 64701.6 85042.8 51176.8 57314.7 96852.7 75910.7 50782 60073.9 30153.6 47729.2 44361.1 105461.9 34124.3 29991.9 55831.7 86731.5 58324.6 69370.8 72215.6 35873.1 53694.4 42838.2 33491 41900.3 18704.3 57191.9 55765.1 40207 60054.1 57137.3 63721.3 67195.4 73729.8 38692.9 45528.4 46103.9 71521.2 39675 34741.9 40305.1 114736.9 92906.5 54807.5 64409.1 57527.7 74060.8 97935.2 85001.5 63267.2 91184.6 82175.3 103302.4 107263.1 97912.3 106266.6 56560 58989 81427.7 42377.7 64654.9 64515.5 58621.7 71913.7 129968.2 60927.7 85937.5 69472.1 54031.5 68022.4 46251.9 65681.4 50228.9 79427.5 37403.7 74575.8 72541.6 59539.7 63463.1 44847.5 58800.6 80485 41130.7 84549.8 67607.7 70848.1 72203.3 91163 62384.8 99487 53260.4 73553.5 48362.2 72686.9 35831.4 25238.1 34000 74954 74957.4 64004.7 71948.5 77765.2 45481.8 44434.9 78493.9 82650.4 64977.9 59196.7 61921.2 77106.5 17565.4 15700.3 15835.9 35381.8 48447.5 36669.1 22607.6 42151 44528.2 21541.9 20011 17545.8 60471.9 46209.9 40837.2 48747.4 27875.6 19617.8 38098.6 29444.3 31588.4 25108.8 19425.8 25660.9 51875 30411.5 19470.4 28315.7 46504 50206.7 28332.8 61050.4 41519.7 70705.1 46359.8 70069.6 50320.2 52545.7 50340 64031.7 66378.1 49069.3 44608 46001 40925.7 61598.8 59142.8 45053.1 60531.8 62817.2 73718 50267.6 41164.7 41738.2 30840.9 39694.1 43429.6 21046.9
45876.2 43851.5 7535.3 69058.4 2644 2959.7 53415.8 58690.4 23410.7 2030.9 4599.7 68006.8 49257.4 39442 25421.9 34944.1 44851.1 2770.8 27515 27906.3 55697.5 3245.1 1595.5 2917.2 36357.8 38350.6 39860 1133.9 24054.8 5842.8630475568 21901.8 48916.6 54323 9499 3573.5 2476.7 54709.5 36514.4 56851.9 1257.5 38187 1455.9 4567.6 30708.9 47660.3 2472.4 6608.6 2460.8 2144.6 20158.1 870.3 6253.3 85008.5 64561.4 35603.8 469 2108.3 21.3 7619.6 76810.1 78208.1 17889.7 2558.9 2442.9 30772.3 48408.5 25394.5 1475.2 38490.3 34848.9 46625.8 2292.7 3176.4 41654.9 4693.9 1157 3606.7 34527.4 2149.9 23686.2 46460.2 47466.6 46168.5 75313.3 1514.9 54842.2 4994 1840.3 2461.1 1924.8 9409.7 44175.4 3273.8 42823.1 93212.1 35195.4 53191.6 2378.8 39158.9 1460.5 3644.5 30433.8 48797.4 26783.3 0.1 39493.3 530.2 583.3 35793 2100.1 34013.8 2558.3 1750.3 1732.7 1973.8 21172.1 13285.8 24241.7 32958.9 1857.4 47025.8 19164.2 16315.3 34486.3 0.1 17541.8 1559.6 451.9 3388.3 0.3 13 1233 33454.6 46298.2 2058.2 14541.6 27123.8 13251.6 7242.2 15474.9 5701.4 13039.7 1366.9 18871.1 1444 1058.2 41303 1449 47069.2 1259 2842.3 28647.1 37117.1 2468.4 14961.9 3.3 1617.2 1424.9 41249.9 2430.3 2071.9 57986.8 2.8 51411.6 48680.9 2527 1997.6 1412.9 1200.4 19432.7 233.4 16860.1 14975.7
56707 2080.5 19814.8 14271.6 2581.2 2585.5 60928.1 62061.7 28321 54939.2 19000.8 10528.9 3766.2 16.1 9677.3 36997.8 8124.4 2770.9 6 7394.1 48457.8 10733.7 2089.2 4539.5 9813.3 1167.1 11109 12632.6 31499.4 31127.5 765.5 2895.1 70.2 33626.3 27276.5 230 33839.1 6995.5 45905.1 40426.5 40549.4 10182.2 26459.6 5865.2 3041.9 6683.2 87996.3 8344.3 37666.3 54557.3 15663.6 2439.5 53085.7 47082.6 9565.6 31858 23669.2 30870.7 71086.4 119607.6 88941.7 41033 29465.5 2443.1 4073.8 16958.7 1985.5 1475.3 19100 4688.2 28332.9 2292.9 53819.2 50725.3 3597.4 19037.5 3606.5 31014.5 2286.6 40064.7 2197.7 14.6 53088.3 47855 1607.7 65248.9 5746.6 25886.1 17462.4 17657.3 5705 53263.5 58309 10078.6 39635.6 36169.8 56027.6 2158.2 57275.4 18787 10834.3 13544.5 62166.9 3177 43522.7 59497.6 78835.9 1321.7 22884.2 2263.9 5651.7 3695 4127.3 51085.7 49200.4 0.1 22505.1 6165.7 32488.2 36002.5 48103.3 22752.4 31757.5 0.1 0.2 23640.8 677.7 21841.8 26384.9 49665 16681 1237.9 20761.8 37094.7 0.3 28524.4 21904.1 24682.6 39188.9 30677.2 23837.6 24600.2 1702.7 49375.6 38856.6 27895.6 1837.2 39146.9 41366.4 21586.1 2443.3 4353 0.2 23056.1 43033.3 40824.6 520.9 36274.9 28362.2 2109.1 44459.3 27194.7 0.2 51710.7 46247.2 2972 1975.8 36405.4 19.7 23539.2 10086.2 1605.3 719.7
46084.2 53187.2 111634.8 84566 76401.7 81857 43241.9 50740.2 32871.2 62314.5 107749.9 50112.9 41134.5 38013.3 24019.9 34866.5 33235.4 55661.2 24073.8 29382.7 54563.5 89931.8 28014.7 42733.3 44924.4 24768.6 34172.9 28407.7 29965.5 22583.3 18551.1 36797.8 42975 27134.1 54412.3 32717.2 31941 52223.9 49129.7 27346.3 35678.7 32585.8 44869.9 29517.8 44564.8 48745.3 114869.6 56080.2 34494.5 56583.5 68963 46922.5 56071.8 76886.2 83543.8 66260.5 66863.1 55028.3 76563.3 110609.8 76117.5 22127.2 49720.2 35887.3 38404.7 50204.2 46232.1 40226.1 49699.2 128291 38150 51272.4 67789.8 41093.2 45681.6 32113 89352.5 37605.9 40181.4 24114.3 53649.8 45337.4 36193.3 83047.5 33031.1 65379.3 107158.6 43927.7 53023.1 35904.3 48251.4 54603.9 55676.3 58795.8 93550.8 44206.4 44507 42024.1 54085.6 11356.7 22223 22623.1 43487.5 47432.1 33334.7 36280.3 85788.2 32848.7 34194.1 48713.1 56769.9 62809.9 31179.6 30808.5 38557.6 16001.9 19032.5 18888.4 25118.3 41250.7 32568 8939.6 33635.4 27201.2 12434.6 16224.2 18241.2 48885 26275.2 19641.1 27282.4 22584.1 16585.9 24762.8 25734 21246.2 17003.6 20383.7 35814 41300.1 26252.7 28316.2 18844.4 32806.5 33954.3 19407.9 38639.5 39025.5 41186.3 26880.8 74017.2 31968.4 45079 40855.2 38874.7 34292.8 34394.8 22633.4 28355.4 30666.6 54626.9 50836.9 31427.4 69655.6 22898.1 46827 47681.7 33919.6 19935.9 22337.9 35252 31529 18088.8
58057.9 0.1 15386.1 18376.4 0.1 329.4 57520.7 65611.5 17929.3 55510 16578.8 11079.6 7865.53525345222 0.1 6213.6 43353.9 7428.3 0.1 0.1 9543.77206610401 50208.3 10250.3 0.1 935.6 7188.6 1167.3 12157.1 15922.3 31425.5 15184.6 4859.787093213 1561.7 0.1 36291.8 8120.1 28.5 45181.2 8447.2 40524.1 34228.5 46034.1 8208 31001.3 4168.3 2934.6 7247.2 75375.4 5659.3 47738.2 47681.9 3689.6 0.1 49648.6 59607.5 12516.2 24622.8 15599 40293.2 81686.4 109090.1 81635.8 32963.7 30558.7 0.1 7133.87986278898 14493.8 1985.6 6100.9 18974.3 6860.4 20420.8 0.1 47618.5 46010.3 0.2 14287.4 0.4 26582.1 0.1 38359.9 0.1 0.2 58290.9 53531.1 0.1 75925.5 1.3 24377.4 14467.5 13242.5 6694.9 43276.4 22156.5 10210.2 34720.8 14103.4 50568.3 0.1 8882.3 23300.7 847.5 13283.7 66963.6 0.1 39735.6 60861.1 71543.8 5124.05260426817 19190.9 5522.4 7293.1 3606 0.1 49402.7 44781.6 1.7 20894.4 7144.5 36214 43066.3 50485.2 31948.4 20564.4 0.1 4977.25876336192 24808.5 6664.19859348747 5808.3 4730 40177.3 10951.5 0.1 21047.1 35178.1 5.1 26772.7 26196.2 21889.9 15260.8 35070.2 22950.2 24830.9 0.1 53320.5 35360.7 23638 0.1 45420.8 41047.8 9999.5 0.1 3582.3 0.2 17838.5 36911 2550.5 0.3 6801.4 25906.9 7024.82991312624 26551.5 24961.5 0.2 36916.3 23774.4 2 0.1 13463.5 6.1 30164.8 1175.5 0.1 683.3
21219.3 18606.7 5198 108687 62102.5 5060 2439 5667.5 1600 2488.6 3307.6 53578.5 36674.3 14253.3 1402.9 2870.5 5674.7 44076.4 17914.2 1591.7 6625.2 9305.6 19715 13101.4 5972 29698.5 2441.5 1181.7 1494.7 6.6 16542.8 3204.2 19285.7 1361.8 3693 1093.9 1903.5 9619.6 4453.6 844.4 51314.5 2538.3 2402.3 40092.3 19815.4 6444.4 111377.3 5420.1 6191.4 1541 22860.8 45763.3 1023.5 3418.5 561.3 34594.4 1725.9 3422.2 3014.3 5543.4 37292.7 42263.2 42006.3 29228.6 13534.1 16174.3 30572.3 48611.2 3114.7 115436.7 1.3 4912.6 2658.2 28281.7 14788.4 8303.1 61396.8 20754.9 14559 1388 60048.6 42259.2 1930.3 9.3 35963.9 6736.8 5430 52634.7 3730.2 2267.6 3460.9 41894.8 2615.3 3390.5 3119.2 2471.1 3064.6 9943.2 811.7 1089.5 1178.9 12024.4 2741.5 58537.5 40146.8 38480.3 76821.7 2643.1 1615.6 29674.4 4109.9 4370.2 1720.5 30267.3 33968.7 29090.5 0.2 1090.2 1825.6 4151.3 529.2 13.9 509.7 23696.1 25567.7 656.6 1538.5 20815.7 35925.8 10190.7 4983.9 1235.6 0.1 1586.8 23317.3 30232.1 716.3 0.1 1322.8 48296.9 3014 956.2 2614.1 45160.5 1522.4 13825.7 38144.5 3521.7 387.6 24876.5 2842.5 24548.4 40524.7 139.6 20.4 0.6 3599 9 192.4 11765.2 1540.7 52147.1 29469 44081.3 10779.6 6550 3687.8 1412.9 33224.5 20 1505.2 2364.9 20494
71852.9 48021.9 95388 79248.9 65678.4 61017.8 67897.3 77212.2 46670.8 62048 91663.4 63584.9 47373.5 50536.2 20422.1 38618.1 47295.6 89552.5 18212.8 34442.2 64094.7 103147.7 50176 46627.1 47070.8 35255.2 37742.1 36659.4 44398.1 30658 12554.5 31842.6 47476.3 30862.6 53818 38519.2 51452.2 83499.9 71489.5 32117.7 46886.7 38567 67423.4 24732.8 45643 50461.1 102399.8 68342.2 38018.3 44914.8 66337.6 47273.9 71558.8 60404 89176.9 58570.9 53520.4 63876.2 87915.8 99141.6 83514.3 50421.5 64489.7 68826.3 47394.3 57907.8 50272.8 47560.4 60868.4 143696.1 41491.8 55496.5 57060.4 49641.1 54195 32250.9 73009.7 35354.6 62490.3 38659.8 71130.7 66667.3 33490 95201.1 36939.1 67549.1 89621.1 49726.9 57380.7 44643.4 49371.4 60411.8 65263.2 58335.4 87769.4 42785 58293.8 49789.6 54761.4 26277.8 18621.5 22664.6 68226.3 65510.6 57358.9 49714.6 79711.8 38956.2 40695.5 53059.8 54536.8 50030.9 49381.3 53894.2 57574.3 16787.8 15450.2 18971.4 20905.6 47642.4 28015.1 17169 38839 43622.8 11458.5 20235.8 17661.8 61950 37284.4 30578 33245.6 12106.2 11363.3 48324.9 24588.8 14050.3 24719.6 15089.1 53770.7 48748.2 35891.1 23644.1 22112.8 55960.1 40536.7 19790.2 50141.7 40018.3 60386.1 35352.2 78526.5 35634.2 32220.1 37702.2 48761.7 48527.3 46423.9 38329.8 40621.8 37596.2 58346.3 59374.5 40752.7 56988.9 46337.6 65524 46814.4 36653.7 23879.6 28862.9 26182.6 35475.7 19129.3
56716.2 779.6 17619.2 13568.1 11507.0731464654 829.6 47926.9 63613 22198.8 58003.4 19264.7 8614.7 7.2 88 8798.4 42632.6 7237.9 1320 1665.4 1633.8 53497.2 11734.5 0.7 708.9 10765.8 1167.4 13208.8 12237 37301.7 23752.3 765.6 2930.2 0.5 34126.3 16811.9 26 38106.3 6398.9 39278 32324.8 38123.1 8971.4 28440.6 5439.3 2530.7 6249.7 72817.7 8457.6 38660.8 48439.4 7488 2864.3 55769.6 51001.1 10312 31884.4 19197.1 36287.9 73587.1 103434.7 81603.5 35875.4 30876.1 17.1 13.1 15618.5 1985.5 286.1 16717.1 7015.1 27889 15.1 59866 41437.5 2391.5 17991.5 2816 26240.9 2885.2 37860.4 3187.4 0.1 56427.6 52776.7 16.4 65705.3 309.8 25118.3 18662.5 13698.2 6881.5 52139.2 31687.1 10074 40460.3 27767.5 54913.1 2005.4 37077.5 23127.4 1885.8 12222.8 50039.3 4002.9 44162.6 54501.8 81503.1 870.9 21798.4 4240.9 7769 5034.2 3782.1 41805.3 42777.5 0.5 19183.1 1360.3 31283.4 41850.2 45639.5 25083.8 25293.6 0.7 0.2 23339.6 1015.1 10913.8 13109 40385.8 2936.3 0.4 19014.6 42899.4 0.1 31768.8 23707.2 22989 45699.3 24527.7 19014.2 23069.6 25.1 52567.2 41829.6 20482.2 296.5 43809.6 33857.9 16995.2 2842.4 4064.6 379.8 10529.5 35894.8 18906.2 1967.4 19434.4 24353.8 1896.2 26918.8 19581.2 19.3 47600.3 43010.1 2564 9.3 24587.7 0.1 22075.3 1837.1 0.1 1042.6
10718.1 9929.1 36067.2 8355.6 49566.9 23770.8 13775.4 10895.2 6893.8 37671.8 92543.2 11031.2 9488.3 8639.9 7900.6 8057 11868.2 62849.9 8104.4 15446.4 10000.6 59077.1 10674.7 31474.4 10071.5 8926.3 10468.9 25891.5 12540.4 22980.9 5000.2 8720.5 8328.6 13499 57041.6 43158.6 10739.3 10677.6 7096.2 24352.1 7918.9 22582.7 48174.2 7802.9 8474.3 48095.9 122161.6 71769.2 32583.1 6530.1 54261.6 34268.8 15186.7 11360.1 9266.5 92186.9 21328.5 33489.1 66932.4 23544.5 13263.9 17475.8 50710.9 30516.2 5580.8 8899.7 11908.8 37992.3 9828.9 37359 10924.9 33601.7 38657.2 9387.4 25924.8 27368.5 53960.4 6927 33287.6 12774.4 13763.6 19070.3 9463.5 14194.3 28040.6 12238.7 115294.1 57689.4 56512.6 42815.1 54221.6 11437.3 56490.6 12449.5 16185.5 12160.6 14185.6 32932.9 23134.9 23119.3 30439 9671.2 20795.7 15216.4 25445 11602.4 93104.6 27698.9 15313.3 29874.5 12546.8 37162.7 39253.2 37107 33774 10006.4 12330.8 11115.7 7891 31926.9 8646.1 12099.2 15783.2 12733.7 15297.9 10597.5 17626 52378.4 11674.3 24752.3 34104.6 33378.1 11422.3 10694.8 16960.8 12230.4 7019.7 11739.1 53208.8 19150 15111 12141.4 13510.9 13450.9 17641.8 10787.8 9253.3 19326.7 10347 26253.6 82016.2 6232.6 12246.1 39732.1 15558.2 28169.5 24753 16928.4 11072.9 30420 44524.2 10224.9 25702.2 8262.8 11097.3 57798 54473.5 23353.5 17068.7 13400.9 21761.1 13809.9 7395.7
80522.5 79754.3 92348.3 111699.5 98381.2 78608 69391 89220.2 53726.2 75967.4 101000.9 88399.9 65489.1 57715.4 39568.5 52269.1 57794.9 71608.1 38512 49962 77277.4 95652.9 55248.5 64327.2 75249.1 38437.3 61390.2 44273.9 45918.7 39757.1 23834.4 56826.6 63586.7 39302.7 67592.5 66717.5 69619.7 72632 72801.1 42861 56362.9 42682.4 84611.6 42949.6 46736.7 67110.5 143843.4 89785 67240 54780.2 64682.1 74742.4 94572.4 95638.6 84292.9 91613.4 78376.3 96783.3 98460 102766.8 101485.6 54476.9 73401.7 91742.6 53799.3 53952.6 72946.8 55323.2 75942.1 96505.5 64774.5 83665.8 85539.6 56598.2 75922.2 43102.2 95669.2 54317.6 73242.8 48098.6 78407.4 76729.3 66308.5 111499.4 51996.4 89188.4 111833.8 62663.9 82511.4 71142.2 81404.3 79635.9 81396.6 70192.7 94724.1 59483.2 75372.2 68635.4 89048.5 36771.2 41503.4 36803.2 82490 77185.1 60996 66935.8 46895.7 51324.3 47522.2 76153.1 81603.2 92131.4 59983.7 59807.6 60651.3 31132.9 26705.4 37771.7 43404.8 67049 53822.5 32292.6 44956.5 47998.3 29019.3 36036.7 31694.3 69326.4 48331.6 51800.5 48206.6 42326.8 41411.2 51736.3 42009 37273.1 31991.4 30766.2 67849.7 52793.9 39520.6 31503.9 40024.3 69929.9 57213.4 32044.9 61007.2 54549.8 65809.3 46323.9 96255.8 53925.8 60805.6 53069.9 67585.5 54535.5 58550.6 45394.9 44740.1 56160.3 73324.6 65137.1 47587.6 78679 59251.4 76352 60884.4 50381.8 39875 37843.4 41954.4 42870.2 27126.8
