"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
93.3 55.9 63.3 117.2 88.9 51.5 49 163.3 98.9 141.6 75.4 156.6 133.7 155.7 172.4 280.8 267.9 457 79.8 123 48.7 35.9 42 41.9 173.8 63.8 220.7 140.8 35 58.4 34.9 248.4 305.1 26.1 79.5 60.3 80.9 718.2 91.1 63.2
10.5 2.1 41.7691995809469 3.4 8 102.687983743239 12.4 40.1 8.9 11.7 18.8 12.2 0.6 38.3116486734885 144.7 1.5 5.9 10.7 12.4 5.1 7.3 2.6 5.2 27.3771989576242 0.7 7.3 516.5 6.2 2.3 18.8 7.5 6.2 1.7 3 8 2 2.6 12.3 667.3 3.7
297.9 460.5 370.8 102.1 298 309 265.6 345.523810185176 351 283.5 250.5 362.1 449.4 276.5 219.5 98 155.2 227.9 677.4 240.1 120.6 217.8 230.9 215.4 187.6 82.8 167.3 75.9 144.7 207.884174815898 77.2 145.7 130.6 48.6 133.9 57.9 153 68.8 222.5 58.3
39.9 99.1 87.2225410008271 143.2 136.6 240.6 82.4 317.4 95.8 311.3 162.6 223.6 272.4 113.2 84.2 125.6 212.5 50.1 127.6 697.3 158.7 43 68.4 40.4 42.5 110.2 491.5 190.2 207.2 262.5 339.1 240.1 269.3 167.3 242.7 146.2 242.7 276.5 253.9 47.8
44.3 29.5 130.7 66.8194715234396 14.3 26 3.5 93.3886611658724 43.1 2.9 1.8 12.4 67.6 46.8 370.2 333.7 668 364.279682043188 19.4 26.9 6.1 56.4 82.6 19.2 61.7 88.8 44.8 5.3 71.5 62.1042633711754 65.5 0.3 78 21.4 123.5 131.4 14.5 43.5 2.1 84.2
21.4 83.5930045439577 54 9.5 100.3 69.7 80.6 69.5 93.3 17 54.2 4 445.8 353 161.7 149.6 673.2 59.3 3.7 35.1 231.3 75.8 66.8 73.9 82.5 73.2 183.2 214.4 70.6 95.1 117.9 45.6 276.2 93.1 192.9 219.1 45.2 233.2 125.9 59.3
220.5 246.5 208.5 229.3 178 170 129.4 486.5 593.6 157.3 148.8 281 364.9 228.9 284.3 425.4 207.5 485.1 385.6 293.5 160.4 142.1 101.9 86.5 495.2 151.3 96.9 197.1 89.4 308 114.1 182.6 87.8 199.7 135.8 61.8 169.9 193.3 84.6 133.1
452.9 154.5 368.6 347.2 331.3 739.9 91 468.7 565 411 375.1 185.7 471.7 407 275.1 388.3 369.8 412.7 534.1 395.8 713.3 558.6 333 472.4 414 402.1 434.5 451.2 449.9 116.9 397.3 403.4 380.1 424.9 434.8 423.5 299.9 396.9 253.6 329.5
257.7 108.4 187.8 241.5 245.3 229.8 145.6 293.1 210.7 221.3 233.6 256.6 222.5 206.5 174.4 139.9 239.9 139.5 212.3 311.6 259.8 169.9 279.3 231.2 256.8 232.9 685.6 418.7 517 244.7 357 363.7 460.5 408.4 403.9 411.9 589.8 507.8 447.3 300.5
27.4 86.4 51.1 74.5 137.5 1.2 263.9 64.7 41.2 64.6 29.7 5 103.9 293.7 6.3 33.1 13 51.7 8.6 437.2 68.8 171.1 56.8 172.2 142.7 31.6 140.5 491 35.9 235.3 37.7 325.6 314.6 198.4 135.7 214.1 81.8 213.2 410.4 302.6
122.2 227.3 240.1 370.6 350.1 94 162.2 343.3 332.5 230.7 306.4 263.7 120.2 282.8 238.5 336.1 135.7 154.2 225.3 392.9 201.3 111.9 277.2 103.3 275.4 135.5 511.6 498.8 536.1 289.7 400.2 309.9 455.9 498.3 574.8 381.6 386.1 448.3 290.7 326.9
525.5 319.8 193.1 231.8 229.6 148.7 338.2 152.3 475.4 338.6 215.1 287.8 188.7 348.9 226.9 396.2 485.3 184.5 353.4 51.4 427.3 235.9 229.2 421.3 499.5 383.1 87.4 193.8 66.8 251.688588206693 162.1 182.2 114.6 174.7 197.5 106.2 108.7 176 41 313.7
277.4 187.9 413.5 260.6 357.8 444.8 184.5 228.373692530269 204.3 377.3 74.3 228.6 260.2 438 101.5 212.5 252.8 117.9 382.9 654.9 347.8 213.9 327.8 398.5 34.9 380.6 255.3 323.7 514.3 204.5 484.8 285.6 330.3 404.6 256.4 273.1 452 122 422.1 226.8
149.4 467.3 306.8 365.6 307.9 198.9 41.4 111.1 229.1 126.9 137 132 364.9 270.8 210.7 16.7 425.5 284.6 397.5 319.3 421 308.8 379.2 382.4 170.2 274.6 232.8 154.8 592.6 118.6 409.8 93.7 280 427.3 386.1 305 346.9 160.4 209.6 398.6
268.9 295.6 517.9 324.6 254.8 123.9 348.1 568.3 199.4 262 260.7 171.5 129.9 165 141.8 64.5 325.4 129.1 116 158.6 492.5 388.9 261.6 419.9 332 501.5 125.9 165.9 288.5 292.659302202526 149.8 232 109.8 152.1 346.2 147.6 171.8 98 201.7 73.3
392.8 166.9 512.4 457.9 200.3 553 281 659.3 509.3 354.3 533.3 429.3 225.1 354.4 410.6 549.7 469.5 465.1 483.7 440.4 300.6 313.6 264.8 279.8 337.7 290.1 492.9 372.5 462.3 284.6 538.4 579.1 566.3 262.3 310.7 588.6 474.6 703.2 393.8 531.5
257.1 285.3 93.8 465.1 404.1 157.5 163.9 105.5 105.8 59.7 244.7 299.8 130 221 166.1 170.9 257.4 313 244.5 332.2 365.3 155 343.3 270.5 223.3 395.3 483.6 320.5 354.6 118.2 203.6 325.1 417.2 296.4 484.7 518 245.8 537.5 477.2 431.9
13.6 0.3 69.424440562685 715 70.0610006445633 15.3 25.3 88.8 6.6 2.7 4 19.2 49.8524817135182 9.3 6.4 58.7 11.9 14.5 18 453.3 8.2 7.4 14.3 28.3 94.6 10.2 55.5 10.3 5 26.5 8.9 34.2 36.2 13.1 11.3 13.7 13 25.3 7.2 9.6
62.7 22.9 51.9157817200746 59.9 40.5808177249955 17.8 57.2939657407544 95.3808891645278 60.6 86.1 851 40.1 51 67.4 6 52.1 54.8 70.8 5.4 51.1 14.6 59 8.2 54.1432102632968 49.5 42.638512030424 30.9 17.9 41.4 31.7 36.3 47.5 10.4 88.3 69.1501549862393 36.9 28.6 86.9 48.4255002204735 73.7
281.6 293.6 455.3 363.6 205.5 151.3 265.4 100.1 396.9 111.5 171.2 265.1 74 145.1 155.1 147.8 276.1 151.7 213.7 250.2 289.6 383.2 502 365.2 359.1 240.6 262.9 333.1 695.2 188.7 358.4 209.6 350.7 357.4 379.3 527.1 393.1 214.7 226.8 417.1
285.8 264.4 178.4 304.5 223.6 175.2 196.9 89.8 176.7 182.4 194.8 155.4 168.3 173.7 241 85.8 160.9 111 158.1 137.8 214.6 317.6 248 252.1 120 273.4 397.7 316.6 718.8 489.9 464.7 274.5 411.2 455.9 345.1 357 346.2 157.3 370.4 339
395.2 367 454.3 283.8 554.7 284.9 427 578.1 379.8 360.9 406.1 528.1 170.6 374.1 599 406.8 797.9 281.2 240.7 343 530.9 579.9 490.4 667.1 435.4 441 480 462.6 423.1 432.7 234.6 207 406.3 376.2 487.5 262.2 381.7 407.9 507.9 565.4
198.8 303.6 169.7 300.7 337.1 353.9 261.3 329.7 366.6 406.4 479 417.8 414.7 304.9 324.6 242.5 132 198.9 379.1 222.4 332.6 183.5 341.9 113.4 377.4 119.3 293.2 139.4 179.1 690.5 210.1 449.4 185.6 123.7 78.1 94.7 193.8 121 270.5 127.2
213.1 147.1 171 190.9 111.8 187 145.4 202.1 85.8 67.5 120.3 128.4 137.9 173.3 96.6 158.8 192.6 162.2 159.6 127.6 198.1 161.5 222.5 161.6 147 188.7 498.7 235.4 505.3 248 371.5 276.4 434.4 385.1 581.8 306.9 339.5 402.3 425.8 380.6
324.2 301.2 242.4 410.6 370.8 299.6 372.2 498.6 217.1 617 701 266.5 267.6 243.8 303.9 325.7 432.7 616.3 319.8 218.5 193.3 228.3 168.7 261.6 247 235.9 528.7 199.4 241.9 190.8 211.3 352.4 260.9 222.1 249.6 211.8 238.6 233.1 428.5 184
489.9 371.5 270.9 383.3 519.5 557.6 495.7 424.3 274.8 532.2 793 372.8 365.2 422.2 424.4 432.7 247.5 351.3 275.9 455.4 392.1 426.3 390.7 333.5 211.8 432.4 653.1 363.1 406.1 805.1 360.3 641.5 485.5 437.5 316.5 424.3 352.2 397 518.6 345.9
230.9 280.1 265.2 300.3 291.2 341.7 342 370.9 204.5 434 659.6 298.6 258.4 330.2 168.9 262.7 296.9 307.2 243.1 438.5 558.1 270 316.8 346.9 229.7 416.1 525.5 434.3 437.8 452.8 451.8 330.7 499.4 576.4 581.7 446.9 549.2 520.8 680.3 328.3
185.1 264.8 261.9 198.9 133.2 237.5 347.6 210.76198510137 229.8 233 190.4 293.2 222.7 230.6 113.6 217.2 181.8 281.7 160.5 133.4 225.9 342 370.1 306.6 295.2 274.5 290.8 412.8 423 339.6 433.1 239.2 374.6 685.8 518.3 530.9 452.2 315.7 537.2 497.3
294.6 489.5 399.7 582.9 503.6 544 375.4 509.6 315.2 555.1 563.9 577.3 330.5 401 438.1 403 657.8 232 608 365.5 349.6 208.8 816.1 247.7 283.4 488.8 357.2 371.9 402.8 550.9 437.3 494.3 342.6 299.9 403.9 457.9 471.6 271.2 545.7 380.3
43.3 20.8 126 167 100.1 1.1 5.9 78.4 10.5 50.6 355.9 112.7 44.3 54.8 189.2 98.9 329.9 118.5 27.2 71.3 7.7 1.3 717.1 43.1 74 8 111.3 4 75.1994589046378 45.5 35.4 90.7 94 3.5 56.1 21 30.7 104.7 29.9 22.4
406.7 636.3 483.2 300.1 422.7 581.5 337.3 606.2 346.1 270.4 478.7 341.3 632.2 525.9 275.2 289.9 242.7 244.1 577.8 335 115.8 289.2 347 361.5 424.6 162.1 228.5 430.8 323.9 356.3 331 281.8 180.5 474.3 406.7 252.6 307.6 246.1 307.1 335
627.5 144.7 207.8 370.6 160.9 192.1 237.3 147.9 602.9 171 110.2 76.3 138.3 120.9 119.7 251.7 124.1 501.7 207.6 115.7 175.1 207.2 153.3 176.3 136.5 177.1 52.4 127.4 263.3 160.4 162.8 71.9 93.3 138.3 84 165.5 130.6 78 115.4 173.4
104.5 294.9 82.4 208.5 184.2 403.2 236.2 208.8 198.6 554.4 218.8 268 224.4 203.3 156.9 186.6 153.8 80.9 487.9 450.5 171.1 202.6 149.1 234.8 164.3 151.9 287.1 265.4 282.7 665.3 441.3 144.1 287.8 237.6 257.6 370 381 163 312.1 353.1
619.7 428.8 719.9 505.6 441 459.5 451.1 442.7 501.8 400.3 323.6 399.5 474.7 276 407.6 440.8 281.2 323.7 380.3 265.1 400.4 554.6 460.9 388 568.2 517.8 163.3 289.1 187 303.2 218.8 342.8 177 346.4 260.6 267.4 268.2 239 242.2 230.6
102.8 120.6 92.5 204.5 252.1 66 91.7 123.4 202.3 124.8 348 89.3 124.5 62.2 128.9 123 283.9 58.2 76.7 64.1 79.9 120 830 132.3 129.7 85.1 94.4 70 68.1 135.6 178.6 114.4 95.3 135.8 134.9 64.8 102.2 91.8 67.3 104.5
153.5 203.7 137.8 110 186.9 535 408.7 258.8 96.5 94.3 531.3 70.2 203.9 170.8 67.5 9.2 146.8 197.8 108.4 55.4 279.7 225.6 148.9 161.7 160.6 250.4 274.6 330.7 142.4 250 162.8 573.9 146.1 181.5 115.4 151.8 138 328.8 203.3 102.8
5.1 26.5 81.5412325504185 24.5 411.8 166.7 443.8 169.1 56.1 83.7 91.2 104.1 127.5 48.6 59.1 71.7 26.8 40.7 159.2 192.3 104.2 8.7 10.3 49.2 45 56.3 478.6 33.6 23.6 459.1 30.5 88.7 61.6 52.2 33.4 102.4 39.9 35 295.5 72.7
260.5 207.6 228.1 204.7 233.6 334.6 197.8 675.8 417.3 280.8 287.3 245.3 239.7 306.7 114.9 423.1 202.8 198 312 267.5 140.1 160.6 213.1 124.3 431.8 193.6 82.8 118.2 63.7 113.7 85.1 66.3 69.3 127.5 94.8 73.7 127 121.2 91.3 59.1
32.3 76.7 66.6 167.1 189.4 150 109.2 311.3 367.2 518.3 240 88.8 184.8 199.8 94.9 167 83.8 131.8 417.9 656.1 92.3 91.5 115.6 185.2 222.6 124 147.1 195.9 93.7 160.492797838767 132.5 159.5 148.4 28 67.5 78.3 161.5 191.4 111.7 51.6
310.5 380.1 392.6 312.6 421.9 438.7 271.8 192.9 495.8 366.9 218.8 432.6 337.6 409.6 272.8 482.5 239.6 326.1 430.9 565.4 451.5 710.5 348.7 436.6 377.1 579.2 62.4 274.9 380.4 366.1 368.6 331.3 152.7 345.8 240.8 252.3 273.7 78.9 466.2 347.7
450.6 379 412.2 339.8 391.2 181 351.1 798 303.1 316.2 329 276.5 356.1 163.9 329.2 186.5 293.3 487.7 274 274 319.8 367.9 292.8 356.7 554.6 346.5 171.3 219.1 196.4 482 230.4 243.2 173.1 255.4 208.5 199.5 201.2 545.8 268.8 283.6
272.7 395.3 348.2 343.1 260.7 316.1 300.7 685.4 310.9 250.9 283.9 251.4 188 169.6 161.7 223 227.1 194.6 212.3 262.6 250.3 343.7 275.4 223.9 726.2 207.5 183.4 162.7 236.2 466 160.5 221.6 110.5 113.1 141.8 182 288.5 149.7 222.7 233.3
263.9 513.9 148.7 47.4 197.9 336.5 462 459.46144589244 242.964854112289 300.4 236.4 389.1 144.2 180.2 663.8 142.6 201.5 113.1 297.2 143.9 247.6 142 289.5 417.6 152.8 190.6 274.2 180.6 324.6 390.7 458.4 201.2 268.5 287.3 130.1 215 187.2 168.1 308.5 234.9
215.6 193.1 128.6 174.8 274.9 159.8 221.1 138.2 192.2 222 437.5 134.2 235.2 258.5 102.7 114.5 110 147.3 117.8 182 130.1 214.8 255.1 213.8 70.4 77.4 313.3 187 221.9 118.6 293.1 845.5 293.2 258.4 185.3 198.5 305.8 236 290.7 186.5
256.5 290.2 105.1 316.1 354.4 130.7 247.7 157.6 200 270 434.8 269.8 290.1 315.6 456.2 177.6 183.8 175.4 334.1 377.1 235.9 328 330.2 162.3 218.6 261.8 747.9 440 546.1 381.5 380.7 438.8 335.3 510.1 423.5 297.6 406.1 363.6 428.3 391.2
89.6 58.6 169.2 428 50.8 92.1 99.9 75 119.7 74 118.9 102.5 71.3 81.2 58.1 79.7 34 49 62.1 46.6 71.7 55.2 94.4 46.1 124 74.2 133.4 146.5 286.9 356.4 161.4 111.4 155.4 243.9 226.8 679.8 196.4 179.2 120.5 349.7
370.6 234.5 269.1 337.7 360.5 136.5 209.9 151 395.6 215.4 174.2 230.3 412.7 300 554.9 194.2 242.2 106.7 340 451.4 284.4 358.6 411.8 193 151.9 369.1 378.5 306.1 575.5 211.9 588.1 519.4 445.4 287.4 439.8 356.8 555.6 381.5 341.2 333.6
108.5 292.7 68.6 190.901240771153 183.3 90 170.478195468212 103.7 151.3 425.2 7.3 75.8 25.5 206.5 210.6 363.1 351.7 143.4 198.4 110.9 389.6 169.2 588.5 318.7 260.5 206.6 212.9 181.4 253.7 121.6 270.9 328.5 382.5 184.8 530.7 225.6 306.1 279.1 185.3 251.8
129 101.7 101.2 156.3 112.6 275.7 143.6 68.5 240.1 153 171.2 226.5 180.1 131.2 115.3 122 107 85.9 296.9 339.6 146.9 29 216.7 11.6 123 109.8 415 292.5 470.5 237.5 317.4 280.9 480.8 340.1 441.4 219 321.1 429.3 401 142.3
379.8 581.3 689.8 339.9 377.3 181.4 152.2 318.2 315.5 256.1 247 395.1 163.4 280.1 267.8 185.7 344.2 314.8 297.7 210.5 262 394.9 506.8 571.9 486.1 114.7 251 486.7 152.5 324 274.2 332.8 401.8 236.9 172.9 348.6 280.1 341.5 277.3 399.6
162.1 26.2 23.7 182.6 19.9 11.9 101.9 133.301906584314 233.6 93.4 11.8 30 127.9 85.2 11.5 41.9 11.5 47.2 23.8 8.1 31.5 315 335.6 105 91.1 112.9 94.2 223.2 489.1 125.8 344.4 77.1 177.3 245.5 375.5 131.3 326.3 189 244.3 379.3
95.3 52 176.1 89.6 47 82.9 20.5 9.9 97.7 74.3 28.4 30.1 55.2 43.9 44.770694735018 44.5770976522596 8.4 31.3 23.4 14.5 129.6 109.9 175 72 56.8 142.5 106.1 200.3 279.5 159.9 480.3 50.6 181.4 567.5 327.8 216.6 271.1 67.4 281.6 254
479.6 471.3 416.6 290 769.4 182 211.3 362.9 502.1 744.1 411.1 458.2 283.2 366.3 399.8 402.5 483.3 307.8 502.1 396.9 440.5 518.8 444.7 522 435.8 562.5 277 358.6 460.1 207.2 389 382.7 428.5 288.5 330.9 479.4 394.2 334.5 561.8 218.5
91.5 185.6 162 214.1 185.8 220.5 132.8 54.6 135.7 186.9 183.4 500.6 84.9 176.3 431.2 145.4 501.2 95.1 311.9 570.1 166.8 137 156.4 122.5 63.6 83.8 227.4 159.4 281.1 93.4 203.4 203.5 270.3 141.3 154.2 383.3 163.7 112.2 399.8 134.7
449.3 595.9 515.9 638.6 407.7 896.1 659.3 332.3 460.8 558.8 654.8 429.3 607.4 690.9 491.3 442.2 490.4 386.3 839 366.3 390.7 550.8 469.7 649.3 566.2 697.2 400 465.9 451.7 548.8 598.2 387 458.4 605.8 563.5 451 483 404 415.3 489.8
120.5 159.8 124.1 198.4 36.6 47.3 143.4 0.3 3 257.8 301.9 44.7 77.4 46 124.5 128.6 43.8 83.5 162.3 207.1 209.5 141.1 266.4 168.6 113.737990123043 15.1 124.8 188.1 280.5 107.2 112.2 684.7 318.5 213 110.7 318.1 313.9 204.592874477045 118.2 325.9
233.2 176.5 63.4 217.6 201.5 559.2 460.8 263.5 470.1 181.6 171.8 186.8 320.2 258 321 551 136.7 213.4 224.5 138.5 122.5 303 235.1 261.6 293.6 135.2 75.1 245.6 105.8 229.5 163.9 78.9 381.8 141.5 98.9 313.8 302.9 192.1 156.6 462.9
97.2 119.2 185.6 89.6 158.4 51.3 110.5 757.4 42 361.2 104.3 56.2 75.6 114.8 118.8 116.7 115.6 69.1 27.6 73.6 142.5 163.8 117.9 141.3 60.5 112 197.9 154.1 211.8 64.6 401 127 175.8 194.3 159.4 214.7 143 96.7 167.3 290.8
211.5 192.5 777.6 162 31.5 124.3 145.6 100.6 103.2 192.9 130.2 205.5 91.3 127.6 85.7 122.5 141.3 134.6 94.1 269.4 163.5 254.4 394.1 288.6 269.5 160.9 268.1 185.7 175.1 218.1 359 277.4 244.5 241.8 386.9 177.5 309.9 250.8 138.1 293.2
153.4 78.4 58.1 111 158 96.8 60.5 6.3 167.8 61.2 100.3 213.4 205.9 301.2 155.8 166.8 66.7 169.9 207.4 274.4 100.4 140.2 131.8 35 82 77.8 556.4 240.4 389.5 140.6 188 391.2 400.6 177.1 323 143 279.3 421.7 380.8 121.8
299.8 217.2 165.1 194.7 141.3 58.7 307.8 123.1 629.1 3.6 99.8 102.6 136.2 207.7 220.8 195.5 163.7 380.1 119 28 61.4 207.8 60.4 164 97 151 154.9 155.6 235.1 197.8 560.8 123.8 343.5 212.1 234.9 312.7 241 261.5 270.1 175.7
375.4 534.7 618.2 764.5 542 362.8 336.1 219.7 457.5 507 440.7 615.7 508.5 461.8 687.5 672.9 573.5 400.8 712.5 452 523.9 424.1 571 633.8 536.5 379.8 344.6 436.6 526.5 483 407.1 363.8 446.3 439 389.3 462.8 286 271.6 412.2 641.4
217.6 344.5 388.7 296.9 309.6 357.9 143.1 213.8 153.4 179.4 297.7 410 487 355 220.8 217.4 484.4 244.1 342.6 561 327.5 271.8 303.8 361.5 177.8 161.6 519.7 652.5 361.7 184.7 336.5 333.9 379.3 492 494.8 364.8 370.6 378.5 585.5 388.4
306.1 475.2 265.2 531.6 237 228.3 290.1 578.8 350.4 349.5 288.4 209.2 242 204.4 233.7 357.5 410.3 186.6 253.1 170.5 392.7 315.5 238 469.5 438.6 278.2 141.9 198.1 259.7 717.5 310.1 517.9 307.3 234.9 320.4 285.3 181.3 198 279.6 431.1
295 303.8 431.9 230 263.5 508.2 353.5 269.9 432.3 295.4 175.8 358.4 212.7 332 89.9 246.8 146.6 312 313 465.2 146 174.5 329.7 223.3 175.7 225.2 558.4 332.5 527.6 213.7 400.5 294.8 451.1 461.7 532.6 389.9 432.1 476.1 557.6 323.4
243.3 476.6 466.2 311.4 567.5 211.5 171.9 249.8 178.1 218.1 216.6 184.5 134.1 369.4 206.9 136.7 110.4 102.1 363.4 129 352.6 222.1 293.9 548.8 284.8 267.3 133.8 277.2 342.6 351.8 357.3 174.9 232.6 355.5 315.3 406.9 264.4 92.3 400.8 508.2
355.8 301.7 393.9 189 359.4 403.1 382 144.5 318.2 342.1 376.4 218.4 221.1 472.9 270.8 325.6 289.2 230.6 523.6 291.1 271.9 430.5 428.5 518.5 363.9 333.2 400.8 384.9 677.7 421.8 490 323.5 429.4 493.7 484.3 576.7 423.1 336.8 548 734.3
120 412.8 24.8 139.3 229.7 442.3 288.7 179.8 85.9 376 81.5 56.8 126.1 177.3 55.1 273.2 135.7 112 410.3 32.9 137.4 133.3 359.6 132.2 75.8 401.4 94.3 113.2 244.6 450.7 385.9 178.7 147.5 120.6 112.9 293.8 195.9 107.1 273.6 187
292.6 347.3 199.8 21.4 73.1 68 81 47.9 59.1 88.8 24 13.6 40.8 103.9 5.2 8.4 10.5 8.8 48.3 102.013269410384 96.3 425.4 433.9 365 232.1 214.5 96.5 223.7 218.4 107.5 200.8 24 54.8 213.5 287.5 83.9 332.6 64.9 15.4 117.1
372.3 415.4 487.4 504.2 606 642.7 506.6 766.1 337.8 322.7 454.3 669.9 446.8 481.6 557.5 369.6 531.5 489.1 710.7 656 350.1 476.3 574.8 538.9 451.4 444 731.3 550.4 582.8 726.2 447.5 432.6 527.3 397.2 456.6 672.1 698.9 768.9 508.3 416.1
38.6 34.7 59 316.6 78.8 81.1 78.6 84.6 1.2 207.3 69.2 15.6 25.4 22.2 190.4 50.4 451.3 37.5 10.5 19.6 21.9 9.3 597.2 26 74.5 24.3 114 24.1 37.9 129.2 97.9 268.9 134.3 27.4 188 24.6 106.1 130 24 17.8
404.4 214.5 84.9 35.2 170.7 91.4 87.8 211.128472880243 146.3 58.4 207.6 229.5 133.6 214.6 81.3 115.1 83.8 114.4 37.9 72.3 108.6 84.5 280.1 243.5 79.3 101.9 298.3 192.6 273 250.9 337 455 118.6 228.6 129.2 640.6 264.3 188 242.3 303.7
128.3 210.1 51.2 105.2 248.6 286.9 314.7 120.2 230.9 357.1 95.2 241.5 300.9 235.9 268.7 163.7 125.6 139.9 262.4 715.9 136.4 179.3 182.4 154 168.6 75.4 580.8 124.7 193.3 319.7 238.2 176.4 177.2 194.8 138 130.8 163.9 180.5 206.4 199.9
333.6 403.2 329.6 351.1 264.1 500.4 389.1 446.7 249.1 505.3 413.1 334.3 334.9 315.3 360.1 383.1 289.5 222.1 274.3 281.9 520.3 365.7 379.5 421.2 262.9 328.2 499.8 511.9 698.8 362.1 424.6 276.5 332.9 760.3 553.9 621.4 369.6 311.9 471.1 592.2
21.7 23.3 54.5 32.6 21.3 37.6 42.8 130.3 46.4 46.9 75.3 322.6 58.4 145.9 707.5 111 51.8 49.8 45.6 36 19.2 18.7 5.5 12.4 82.6 33.4 109.3 75.2 14.5 31.7 25.6 272.9 219.1 18.9 104.5 24.5 78.6 199.4 45.1 25.3
120.5 169.1 231.6 193.2 212.7 45.3 82.6 19.1 495.1 70.2 75.6 187.2 147.5 100.3 146.6 44.6 374.8 79.9 173.5 186.7 255.3 148.9 175.5 264.8 15.6 244.8 182.9 166.3 208.2 97.4 128.3 50.8 136.2 106.7 89.8 146.1 85.2 13.3 175.5 652.4
101.1 258.8 129.5 206.6 185.6 390.9 168.2 341.3 205.8 448.9 212.4 257.5 210.5 249.9 157.1 189.4 226.1 73.3 390 722.5 158.3 135.8 158.5 323.7 129.2 190.3 270.6 286.6 259.1 540 329.7 129.1 245.9 186.1 287.9 240 352.9 196.1 299.2 314.9
422.7 399.2 208.9 190.9 363.9 313.1 360.7 202.6 211.9 545 244.8 128.4 438 292.7 194.8 354.5 223.6 283.7 56.3 290.4 342.9 248.7 348.8 187.5 235.6 390 371.8 246.8 472.3 439.6 493.7 302.5 373.9 410.2 302.7 277.3 354.1 425.5 732.2 237.6
499 440.6 293.4 348.6 344.5 360.2 490.6 652.9 485.1 487.9 535.1 517.5 477.7 371 646.7 484.7 427.1 388.6 508 534.3 269.9 507.4 472.3 272.3 467.1 341.9 174.3 272.7 305.4 506.1 285 323 214.7 297.5 199.4 244 258.8 243.8 271.8 299.9
371 354.9 227.3 424.1 541.5 716.5 555 361.1 538.8 461.4 378.4 238.8 355.5 325.9 438.6 366.6 268.1 315.2 677.8 775.6 472.6 535.5 455.6 490.9 249.2 544.5 408.5 560.5 447.2 458.5 554.5 431.2 368.7 366.7 392.5 464.6 412.7 264.6 431.5 467.6
553.8 686.1 619.8 620.5 382.9 541 455.9 511.1 496.7 487.3 531.7 922.4 402.3 512.8 677.9 486.9 465.2 456 929.3 573 498.3 735.4 557.8 644.3 425.4 705.2 520.5 578.7 712.7 579.1 616.1 460.5 530.9 703.3 673.3 692.9 458.8 553.5 617.3 675.2
494.8 235.7 191.9 254.8 246.4 282.9 295.3 109.3 286.6 376.5 182.8 160.4 237.6 207.2 264.6 91.9 108.3 195.5 116.2 220.4 391.8 427.5 375.3 345.6 344 479 271.5 451.1 515.2 363.9 451.3 192.6 244.6 424.8 342.1 341.8 344 162.2 520.1 506.3
454.7 485.1 354 249.7 332 298.9 327.4 302.8 402.6 88 278.7 286.4 173.2 246 169.9 88.7 455.8 235.7 373.2 215.6 508.8 513.5 441 292.6 381.4 643.5 383.3 395.3 254.7 303.8 546.1 214.1 326.6 392.5 307.7 307 226.4 262.8 196.2 486.1
117.1 291.2 323.5 159.1 183.4 165.1 117.7 116.5 117.8 146.8 191.1 146.5 108 131.7 90.7 92.8 238.4 147.8 92.8 59.6 278.3 197.3 256.5 216.5 228.9 11.9 358.3 519.5 375.3 240.8 333.4 247.3 346.7 345.9 397.3 288.7 385.8 419.9 461.9 381.9
128.5 83.7 40.6 113 43.2 142.6 124.4 88.5 208.2 68.9 97.7 70.9 73.6 135 49.8 107.7 30.3 67.8 168.9 125.9 137.2 56.2 179.5 58.9 181.6 76.3 317.4 303 383.7 153.2 301.5 214.9 433.2 161.9 394.1 349.6 473.4 274.6 183 395.1
130.3 185.7 107.188164703008 193.6 213.8 238.9 277.7 51.9 184.6 212.7 223 218.1 134.9 163.7 283.6 65.4 176.8 109.4 202.2 540 81.8 205 205.5 144.2 8.2 146.8 316.5 169.4 525.9 112 317.8 203.4 232 142.9 98 298.9 321.4 132.5 571.6 114.2
319.5 215.7 453.9 213.3 324 223.9 276 454.7 458.4 375 398.8 349.8 259.9 390.2 207.2 456.7 351.5 159.4 683.4 523.8 279.4 223.3 223.5 390.8 599.2 236.1 278.8 385.3 346.5 478.4 391.5 581.1 343.7 218.2 180.9 297.9 360.4 235.9 474.4 323.4
353.2 211.7 318.3 212.6 183.8 704.8 341.7 184 346.9 319.7 224.5 132.7 176.6 208.3 161.8 114 194.4 202.1 144.1 105.4 193.2 204 215.3 369 300.3 184.6 317.4 257.5 314.1 345.4 305.1 343.9 306.5 291 256.2 616.4 331.7 345.7 295.5 493.3
16.5 26.3 795.6 14.6 32.4 44.3 19.5 94.1 51 58.5347732732084 52.2 18.7 31.3 43.7 96.9 56.9896434553025 3.3 28.1 45 29.3 42 13.8 17 56.7 62.7 9.3 43.384349601364 3.1 34.3 22.3 8.6 72.8979645600073 48.2 30.4 3.7 41.5 9.3 37.9760918476776 17.3 49.4
