"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
-73 854 463 229 -92 972 247 373 322 353 -287 -76 280 128 1031 379 207 357 14 560 106 651 502 -110 135 40 -177 39 -67 863 650 1876 2097 703 323 1400 677 2676 1553 1265 2281 1502 1977 183 419 1155 71 2178 593
1208 2307 2585 521 126 993 2452 2029 1699 668 -97 916 1168 855 1008 679 366 860 -122 1225 508 1479 1004 756 3219 1387 564 794 912 1962 316 2713 1349 975 993 817 1666 966 2063 1427 1054 1110 1194 1896 1496 2090 1749 361 1842
1984 1433 2319 3600 2514 2420 1349 1244 2957 1615 862 2214 835 898 888 1007 1511 3168 1756 2040 2481 1425 1755 2243 3734 1816 1446 1543 1587 414 1070 2610 1866 1216 1107 1690 953 1178 1079 2141 2158 1232 1999 1926 2349 1229 761 1188 1358
572 403 2293 1235 309 485 404 1054 668 235 80 2716 2250 118 1451 658 662 722 2058 110 1103 1270 2081 3313 420 529 316 1106 295 733 987 885 150 363 737 767 258 421 864 311 422 2022 225 678 642 754 517 475 1481
1207 1200 1403 1713 833 909 1476 1045 933 1298 2536 551 1978 1281 1451 780 2159 1197 2061 1186 460 1496 1060 1774 753 1560 1323 2292 1595 3767 1384 1768 2073 1489 2648 1859 1326 1766 1829 1029 4344 881 1130 1085 1188 1884 909 757 872
278 130 177 165 188 127 147 -23 376 335 -342 790 100 34 203 81 213 255 -183 120 58 224 -20 78 113 737 903 106 92 142 235 67 59 225 291 226 3206 19 142 32 183 17 490 3939 1328 46 34 49 210
2514 2450 2189 2292 2349 1330 2024 1854 1781 1859 1547 2376 1293 1659 4587 2122 2461 2703 1991 2309 2359 2988 2976 3506 1950 3700 2042 2284 1296 779 2176 1668 1913 1770 2447 2617 2454 1584 1678 1451 3784 1803 2007 3251 2250 1592 1093 2771 1452
346 746 319 719 -19 216 567 701 156 659 2872 -851 1147 189 -23 281 770 960 749 1212 52 589 86 -349 426 855 694 1064 1083 -2998 -73 177 778 198 578 51 729 271 442 455 -150 85 306 345 458 543 221 -176 172
1820 1219 1574 3348 3984 2327 1390 1699 1011 1311 4022 1195 1222 1668 604 1133 1578 1645 791 1368 1430 2058 1219 903 1210 888 1128 1751 516 485 1057 1735 1502 1335 1436 1592 2266 1473 768 788 1522 934 1000 1444 808 1524 1027 1708 1173
222 67 145 -376 124 222 767 16 163 -199 979 804 45 -11 240 -40 171 -226 -221 -52 -164 59 82 -532 380 -345 -65 516 -99 4791 23 46 88 51 52 460 284 48 119 138 -57 35 102 -97 -244 -166 172 82 262
-840 -679 -1121 -1238 -1020 -890 -867 -691 -883 -37 499 -2788 -21 -382 -218 -601 -725 -522 631 -385 -922 -633 -154 31 -1175 -216 -391 -604 -611 -3819 -380 -29 -179 -323 -120 -167 372 -220 -427 -65 -197 -234 57 -230 -9 104 62 -86 -184
20 -120 261 -414 555 332 344 378 -308 644 -1162 -2175 2169 1124 125 586 615 -444 -796 537 -1169 103 133 -174 -132 -169 365 671 -104 -1452 386 304 -10 527 802 586 1271 46 660 567 810 -17 454 496 -57 390 1563 -185 94
40 32 -67 258 386 -86 199 -210 375 -320 -2752 -4077 -53 -122 -337 129 -221 59 -1130 -87 -327 -149 -477 -425 -263 -335 -364 -223 -196 -367 -234 85 102 -130 16 46 251 -22 -3 154 -146 158 194 -235 -142 -108 113 169 258
1943 1642 2275 1199 880 597 1008 634 1220 839 828 3266 601 1537 199 953 1499 2414 -189 2278 1314 1799 789 1845 985 878 2129 1222 1263 2644 2111 701 1246 857 810 914 602 927 1041 1491 426 268 261 485 1024 591 1214 444 2669
272 331 378 1236 436 638 514 372 720 1002 2609 -717 781 608 210 1522 1684 1346 1882 1197 919 1799 1046 289 564 1229 1062 1742 1354 1889 1471 612 686 1879 1359 1178 1409 673 408 964 874 1825 1121 1277 3560 1396 2679 781 739
713 950 597 505 1636 1299 1415 1405 748 736 619 1497 1756 698 2765 2114 364 380 -704 1025 410 97 1645 1896 1689 1403 1546 1646 1704 640 575 950 1500 1474 282 477 999 1192 1011 455 1653 2404 3037 1863 1368 1305 2736 1459 936
-111 -283 -432 -373 -379 -232 -451 -387 -475 -237 -344 -1639 -324 -129 4456 -222 -190 -230 -63 -160 -520 -456 59 64 -484 -458 -261 -312 -105 -679 -281 -273 -139 -224 -231 -167 -342 -186 -41 -274 -155 197 362 -63 -278 -400 -248 -304 -363
413 810 1910 547 790 830 881 260 432 711 4238 1569 717 475 48 944 1001 372 -239 134 -54 1427 164 -39 592 136 838 714 1218 946 876 640 1264 603 462 2522 1076 1385 626 174 194 472 338 159 687 414 329 330 600
291 464 876 505 -454 281 -670 -597 232 65 -2443 1379 517 862 498 -277 192 842 -680 894 684 439 -48 294 -196 14 451 417 -48 -2460 758 796 467 1030 174 284 -7 462 775 267 1007 -133 986 905 763 470 -70 142 463
-574 -533 -855 -693 -1456 -462 -971 -562 -744 -542 -1319 -3111 -340 -269 -894 -604 -1021 -1026 -2561 -411 -932 -636 -547 -1451 -620 -908 -809 -129 -266 -3912 -512 -361 -370 -467 -331 -335 -446 -364 -240 -340 -265 -120 -274 -362 -207 -477 -326 -239 -294
291 33 40 83 591 1010 775 199 43 79 -285 -1065 821 522 109 1109 -93 52 111 65 -7 318 126 280 -44 214 316 1453 106 -160 2832 107 118 209 672 547 2248 2 506 1790 1757 714 918 156 1085 322 1340 2244 273
-446 -394 -235 303 -1751 -744 -792 -126 -865 -549 -2610 -2036 -258 -501 -381 -746 -91 -281 -3858 -66 26 -451 -198 -141 -727 -525 -35 -697 -711 -1619 -183 -102 -251 -300 -353 -406 -398 -273 -66 -105 -558 -432 -287 188 -33 36 -400 -821 -546
1479 1012 467 722 50 435 535 394 329 528 -572 -1028 1459 473 322 474 833 1239 1709 568 700 -83 318 579 1046 882 3691 1204 874 1197 1535 791 2334 1042 695 842 1684 1763 1257 1581 984 905 1030 1148 1059 796 812 1947 929
1127 2771 848 2305 993 381 563 1353 1018 1534 -439 497 964 803 1008 549 891 1084 -11 1615 753 692 3367 2296 1166 185 339 774 885 619 656 2474 1841 657 1719 851 1518 1428 1596 2090 1022 1127 344 1018 1392 1451 738 233 1358
1018 754 960 1335 1494 800 255 395 424 2660 790 2244 759 1036 1446 649 720 1367 2864 376 818 853 601 1175 879 615 724 756 718 4314 819 1158 566 516 402 1059 371 526 474 686 1064 624 622 673 361 667 462 652 690
-1146 -1070 -1198 -1847 -1857 -1057 -1869 -1315 -500 -1665 -1176 -2632 -1279 -621 -416 -1463 386 -1039 234 -1467 -279 -908 -1608 -695 -1139 -2642 -2085 -1070 -1390 -1063 -626 -345 -160 -356 -410 209 -393 -289 -312 74 -1022 -95 -305 -289 -261 -682 129 -213 -110
291 520 339 200 387 351 -158 358 537 626 -3826 -1387 68 375 381 138 429 673 862 119 1510 646 597 376 569 9 -215 137 -181 497 273 505 412 347 888 721 200 970 405 580 717 432 553 599 368 -54 9 -166 382
-474 -428 -272 -572 -501 -498 -374 -217 -537 -253 -950 -5230 -628 -220 -314 -337 -691 -745 -31 -436 -511 -324 -403 -305 -329 -426 -357 -364 -240 -551 -455 -347 -234 -184 -299 -401 -262 -279 -250 -1135 -183 -356 -238 -65 -501 -97 -191 -838 -224
232 552 622 622 486 86 723 712 664 550 411 -3231 661 290 809 858 992 1262 282 975 330 1498 647 1595 658 886 505 1403 565 583 106 1823 1285 574 1354 1806 1311 1085 713 801 1751 1135 805 825 1156 1052 897 747 415
1681 505 486 195 574 633 535 228 2020 3069 776 1755 507 538 152 481 913 3446 889 284 787 753 197 626 723 1321 513 437 375 594 1114 694 446 1902 1810 2052 860 529 557 357 390 615 777 994 1869 301 380 288 220
437 65 676 486 2076 738 624 226 277 683 2331 3926 665 847 755 846 311 1037 468 204 1298 714 543 830 178 236 3156 575 854 737 1125 745 489 528 378 320 880 836 240 410 675 564 198 439 376 280 787 527 342
310 591 168 1174 1192 535 476 505 807 417 -2736 -2209 324 366 38 287 249 644 2033 1260 1090 181 651 -16 1006 361 197 512 214 371 787 1303 342 792 776 734 791 544 683 770 563 513 849 710 568 220 486 336 538
1037 935 1106 958 926 760 1304 1442 755 1475 543 181 610 1016 1221 1042 315 329 -519 1210 444 1324 1157 1298 1125 1157 973 981 1039 591 1676 2115 1454 2678 1863 2714 1619 2590 1302 1957 2489 1665 2287 2315 1019 1690 2336 1270 2863
1307 1870 1332 1132 971 1529 1521 2240 1225 1172 978 1030 1027 1499 1038 1208 139 1213 530 1068 687 1382 1340 649 2190 1647 778 1241 580 1099 1495 1356 1109 1321 1846 2057 5015 1653 1697 1527 2086 1147 2062 2534 1473 771 1718 1785 2245
649 2441 1399 782 844 909 548 636 458 1066 403 -557 322 725 532 1050 1452 922 890 930 621 480 701 629 724 1517 602 483 652 1667 601 1044 1443 1138 1048 1557 1552 1590 1110 1105 719 847 1684 4686 1084 564 482 796 854
122 26 -153 143 359 244 -157 14 -39 57 -2458 -1671 323 589 334 104 329 451 2646 37 185 -116 206 528 -868 434 272 156 109 -2410 30 203 164 -114 169 -44 -359 -28 -50 -235 -1 107 28 30 53 -261 17 409 207
1795 1591 1984 1240 2034 1597 1583 1351 1938 1793 1269 1298 892 1045 2433 1122 1534 1982 -305 2851 1497 1145 1193 3521 1981 1246 1936 1370 2433 575 1606 2257 2525 2084 1134 935 1162 2670 1047 1439 2983 2304 1512 3633 1660 1529 1331 2151 2249
-845 -472 -1288 -1005 -1757 -639 -1057 -259 -1008 -550 -2072 -4553 -555 -557 -688 -788 -834 -800 -2764 -670 -371 -773 -594 -1066 -721 -830 -666 -580 -591 -1524 -362 -602 -665 -429 -401 -725 -560 -394 -492 -309 -430 -384 -223 -469 -413 -424 -448 -716 -576
446 696 -59 -283 -271 -154 -736 996 980 489 2612 937 -297 352 708 -21 321 64 -2064 934 759 284 -70 -22 -127 -241 189 -268 -1 -1459 309 1595 1026 452 601 463 402 607 1124 627 284 310 677 886 167 102 154 -460 736
-12 -86 -168 -63 -94 -64 -8 -114 -141 -43 2251 4111 189 -89 -75 -79 167 51 -83 -146 277 197 -34 205 -193 -29 323 -7 86 1761 -158 -28 -42 -90 46 75 -25 -180 -41 -118 -9 -91 -13 -181 -13 8 2 108 108
1023 877 1159 1282 2361 1287 1066 932 1272 762 -262 2135 769 863 603 911 1286 954 2637 1220 607 1182 2009 1441 1312 1468 1302 1608 1201 4761 872 884 937 802 1040 683 984 1102 909 553 1024 779 792 1256 597 620 609 881 794
678 160 342 373 1166 240 689 474 256 863 -327 1703 242 366 286 265 441 905 2382 629 231 528 645 510 363 873 385 671 398 4518 362 253 206 305 152 395 391 409 109 427 311 288 232 467 113 289 425 136 149
1493 1076 888 727 619 1173 3106 1316 1311 1184 1104 -255 2031 1127 1147 2563 1341 981 2132 2330 1502 753 629 1546 1282 2216 1410 1698 1570 369 1268 1679 1018 1985 999 1287 687 907 1285 2285 452 1545 1568 1203 2091 3161 1637 2582 3003
-93 301 290 344 587 392 141 105 266 270 -1180 -2076 92 62 239 180 5 424 461 173 170 97 179 165 384 57 201 222 91 -4015 308 -27 197 126 25 314 -309 47 120 81 35 -193 57 112 -55 113 183 405 372
226 599 563 665 1054 527 616 426 354 563 2433 3148 665 402 556 823 1602 1187 1840 733 797 931 736 1820 629 1366 1299 676 1253 3776 505 1167 511 591 616 364 469 899 316 421 598 309 94 612 532 747 438 235 414
565 631 983 733 1291 1050 672 793 1358 1801 2832 4102 1420 1436 905 1437 1871 1330 2470 793 2094 2219 991 1001 1376 452 1373 1925 1301 2401 1234 665 651 992 932 1178 1380 760 284 834 978 748 715 529 671 328 840 1782 909
-426 -458 -807 -860 -1646 -347 -644 -619 -562 -603 -2805 -3931 -550 -466 -146 -814 -345 -930 226 -536 -181 -1169 -746 -869 -1087 -979 -188 -786 -359 -2494 -375 -150 -242 -641 -349 -386 -841 -531 -442 -118 -768 -231 -341 -365 -456 -415 -253 -618 -351
752 683 820 932 675 855 879 411 566 3955 649 1840 814 1543 1518 980 1009 1397 1702 595 529 1529 2859 327 380 577 502 1090 968 2726 974 2031 1086 1090 1363 2069 2274 909 717 927 547 681 798 898 996 833 516 1101 1437
1467 917 1143 1316 1732 1463 1261 839 1471 3138 2295 2352 2674 2376 1721 1646 1586 2428 1980 1875 1713 2788 2217 2475 2110 1984 1516 2485 1640 1157 1828 2332 2024 1542 1760 2436 4413 2592 1487 1056 1522 2905 2616 3405 2118 890 1981 3142 1868
1166 813 1136 1626 3551 3335 1370 1073 1827 2126 705 2267 1220 2011 911 981 494 1212 457 478 869 2104 1655 628 859 465 2146 1472 1393 983 1295 447 1386 614 706 596 899 849 699 406 758 855 856 1005 2509 898 1122 1239 527
320 218 235 191 355 2011 233 299 483 288 -520 -118 751 803 1936 163 253 136 -11 225 476 187 1951 431 245 1817 411 477 405 1370 412 121 91 482 513 403 112 241 275 721 292 1128 1876 3550 261 171 470 520 386
315 175 183 498 837 603 601 325 484 322 1306 4540 267 209 337 579 -193 249 1851 506 -85 285 157 363 378 441 698 414 481 -1029 341 701 105 220 265 380 782 581 406 419 296 255 232 318 299 120 104 223 243
739 783 574 838 1462 716 1058 973 948 872 2167 1164 795 534 585 702 1347 565 2938 804 1219 1394 895 1220 682 616 1036 818 749 4672 782 725 488 509 691 786 231 654 843 705 823 428 343 416 592 746 537 920 487
-8 187 -175 19 400 -50 76 88 -346 -1 -2887 -3874 20 39 -9 41 -39 -115 -85 8 636 -92 14 -448 -14 -134 -106 -45 72 200 -215 -112 -102 8 14 -62 -158 3 -38 245 -38 -2 74 214 -138 7 -16 37 350
1283 1266 1511 1145 1404 1310 2259 1833 1824 1877 2259 5258 1158 1338 1812 1714 1394 1685 2156 1900 2199 1322 1703 2194 2001 1867 1596 1355 1840 3235 1072 1748 1851 2172 1097 1677 2936 1778 1907 1784 2883 1614 1995 2920 2017 2553 1369 1343 1158
-393 -276 -718 -296 -1256 -738 791 -209 -547 -398 -3314 -2753 -189 101 -39 778 -411 -192 -1827 -286 -171 74 -354 -927 -1047 -306 -657 -397 -312 -1950 -900 -114 -311 -484 -592 -674 -246 -427 -779 -387 -915 -334 -315 -147 -314 -413 -476 -942 -608
837 521 534 667 -12 -90 -93 462 423 490 2422 -546 114 246 354 443 654 95 -1583 959 414 55 281 -1081 987 -329 568 87 393 582 -75 470 1307 1602 642 529 528 839 148 1270 864 758 1808 1940 1814 1024 357 346 572
507 346 819 820 1032 721 554 405 542 311 1190 3394 1028 758 1322 895 552 214 365 583 657 551 1378 1185 246 1116 522 1079 266 883 725 1726 469 472 756 403 3904 419 1029 728 943 867 1801 1258 256 184 1082 1795 808
624 203 111 210 271 -44 -198 446 -268 -429 1343 4501 187 -51 -80 -144 647 -30 72 -42 538 -59 290 143 -218 -268 -91 -64 -13 -266 688 144 338 615 532 476 483 233 363 81 360 -5 286 -48 -143 838 238 529 518
279 -218 -21 38 802 66 392 -69 138 248 685 -644 156 3837 2450 228 102 234 247 -108 225 297 1 -194 -113 485 371 128 402 1135 353 -39 66 493 620 635 201 341 53 446 271 194 1801 20 -18 -31 165 -38 630
3494 2998 2911 2066 1398 2452 1952 1490 2300 1806 4076 1506 1698 1924 2273 2621 1567 1672 1825 2161 2234 1283 1868 3625 3166 2660 993 1687 1519 2052 1306 1391 1145 1354 1521 1151 2223 1079 2187 1575 2046 2948 1733 1793 1387 1587 2232 2898 1384
1223 2073 861 617 1087 1588 744 2400 1414 1467 2832 1162 1259 902 1652 1349 1353 955 270 1557 1079 2409 2335 1680 1537 1377 1289 1017 1111 463 1192 1852 1459 1702 1439 1230 2975 2241 2285 1974 2581 4149 1460 1147 1014 837 1653 1518 1093
3016 3506 1973 1774 938 2143 1343 1523 1752 1689 3178 3349 804 2285 2451 1717 911 2696 695 2830 1359 1472 1627 1502 1974 1426 1852 1530 1762 2991 2806 1499 1316 2104 2572 2900 1781 1818 2278 2294 1666 1221 1722 1084 798 1388 1501 2305 1227
-201 -340 -237 -428 -839 -174 -404 -401 -624 -422 -1932 -4143 -316 -138 -429 -305 -665 -292 -1893 -324 -1164 -690 -492 -606 -565 -557 -426 -478 -315 -2351 -214 -278 -223 -158 -389 -220 -132 -225 -97 -151 -207 -126 -134 -388 -190 -429 -154 -259 -217
479 1394 616 1483 1209 825 421 1245 489 146 -369 -1824 372 484 1173 212 -277 225 -1711 452 357 697 0 482 152 417 45 167 226 -1517 -4 247 727 920 1092 303 -73 558 1075 665 623 311 1467 1450 207 254 101 621 125
-211 569 239 32 923 616 38 822 -27 525 821 639 933 699 372 1181 486 248 652 88 238 1158 2273 282 471 1668 1448 1660 162 240 287 546 212 877 90 67 2048 261 319 2151 2386 954 1335 1523 987 1168 2803 1023 699
-447 -361 -410 -187 -1912 -487 -291 -206 -360 -174 -1877 3089 -420 -147 -595 -202 -668 -204 -1031 -276 -332 -394 -439 -620 -768 -261 -445 -531 -322 1837 -399 -333 -434 -98 -386 -759 -199 44 -312 -289 -383 -285 -121 76 -79 -245 -519 -885 -308
73 -120 30 -82 -243 40 -391 -248 -313 -132 -1590 -4487 -130 -281 -489 -219 -532 -325 -2010 -316 -118 -50 -429 79 49 -225 -71 -168 -264 -641 -158 -392 -302 -339 -230 -231 -492 -215 -96 -119 -83 -77 -111 -236 -211 -118 -124 -301 -267
1523 1880 1800 1784 2344 2101 1327 1713 1593 1958 168 995 3109 3044 1196 1069 2230 1413 2450 1281 1606 1326 1734 814 1935 1305 1200 3004 1387 543 2240 2369 2333 2021 1634 2241 2081 2621 1470 1851 3641 2400 2041 1731 2019 1363 3538 1419 1508
124 942 78 128 451 1762 286 290 368 199 1102 663 383 739 1475 1405 552 796 2207 325 726 968 2338 2142 214 1512 402 613 344 2349 432 484 197 210 818 720 1457 691 300 480 229 2167 2575 1088 454 388 925 1963 755
229 104 346 147 190 -55 -203 -7 132 14 1949 4372 147 290 211 194 135 152 694 139 1303 -213 130 261 281 166 398 99 127 -514 108 -25 84 193 213 -114 -20 126 -5 77 68 41 5 -31 75 101 316 144 -65
883 823 853 402 680 1067 1024 1283 794 1060 276 699 940 654 736 1708 294 639 163 1135 437 701 820 599 770 848 932 1231 638 -1271 1537 2593 1235 1530 1237 2265 1749 1108 807 1632 1414 2909 1708 1640 1881 1328 2655 1109 1580
471 674 -105 783 232 684 390 477 174 132 3237 3935 852 742 399 604 475 495 1186 832 312 315 1491 995 575 232 317 536 692 760 581 745 172 404 565 522 1129 587 -55 139 1701 647 680 1052 1035 805 744 420 495
302 375 689 263 1496 -165 -226 273 -123 15 -1374 -771 1296 601 1582 181 1183 56 2054 373 -246 291 975 815 794 890 509 1900 275 -764 413 131 365 724 385 23 599 701 468 475 1158 512 2097 1682 993 905 879 271 29
820 761 1057 499 1655 1079 1075 702 1011 328 1929 3058 294 581 941 -68 1335 1915 2254 425 577 985 931 1758 1195 748 1258 1056 799 3916 314 1227 592 580 750 709 798 614 672 593 1020 451 516 760 779 638 480 1228 540
815 365 468 1104 1590 722 703 640 530 521 2665 4803 1155 710 697 736 1649 993 1329 664 1488 873 504 949 928 1099 1037 625 1025 238 783 936 784 544 675 577 903 658 701 735 830 964 386 580 937 520 688 1669 863
-380 -43 -197 -413 86 118 -10 -17 -412 124 -3682 -1038 67 -34 166 -38 32 -14 -749 74 -786 380 582 104 -217 -554 150 -177 -187 -390 -188 -244 -232 -169 97 -403 52 -89 -30 137 23 -43 -157 71 -291 -120 -13 175 2471
212 562 571 817 1233 550 424 272 680 524 59 -1766 546 561 324 514 991 1472 1406 311 -58 889 752 1008 335 661 366 870 353 -1190 410 262 377 562 344 281 516 525 503 640 361 454 439 588 440 232 322 531 3806
214 -33 198 -40 172 175 139 4 -206 -20 995 -3897 -212 -29 77 293 -469 128 -1285 195 327 -310 294 -647 314 202 291 -72 456 -1798 -160 106 268 -136 -55 -241 -65 -73 306 21 -137 -75 238 536 -40 101 -99 180 -289
1535 1950 770 657 1196 1616 641 725 846 1599 338 1159 742 1968 1302 866 1245 622 1123 1036 838 502 987 4038 2185 1403 544 668 858 1313 612 767 1579 1071 713 648 802 987 638 866 938 1752 2237 1455 998 3299 500 799 883
46 229 360 766 731 644 1441 930 1621 1249 712 1305 1086 1096 1898 1352 1259 1271 975 344 827 2713 315 294 485 541 2230 1612 1427 3914 949 664 1745 820 865 1205 944 1683 509 181 702 784 1361 453 1695 913 1113 544 338
426 18 52 -219 1828 -266 -183 172 14 -232 1301 3743 -16 56 91 28 -131 -219 -1037 -406 -384 -201 -303 -548 -566 -220 -185 -367 -216 -144 -370 -293 -289 -239 -169 -384 -349 -303 -60 -78 -381 -189 -173 -380 -271 -240 -227 -301 -95
473 119 -241 217 488 350 526 82 -443 250 -380 -4495 196 6 -197 275 48 -348 -19 -170 -490 91 70 350 52 144 -362 -250 166 -410 -34 162 4 99 -350 -192 171 159 -208 -317 -209 23 -316 147 361 -370 38 -9 -446
-46 -45 -97 -75 -12 -43 -75 34 -33 1 -2066 -4483 -158 -11 -38 -56 -241 36 -61 -33 -392 -35 -48 -86 -190 -15 -84 -18 1 -46 92 -56 -39 -46 -8 -77 -38 -41 61 -76 25 12 0 -99 -66 -59 -3 -104 35
1260 817 1320 1098 2707 775 611 926 513 759 1448 1343 1052 980 1152 1696 983 488 2958 996 1019 1553 1247 1503 1694 2111 656 1387 978 3975 571 1222 983 2273 833 470 1779 903 1222 1520 1083 844 1334 1677 2623 832 633 949 556
535 324 738 913 1518 863 368 588 262 413 1502 4545 669 282 287 547 490 155 -358 552 1119 428 339 718 803 1169 1223 1228 829 -500 371 567 416 377 632 393 559 548 102 227 482 447 65 551 938 650 660 205 217
3426 2178 1800 2242 1460 1282 2163 1856 2706 1147 1684 3836 1010 1545 1289 1356 1621 1524 3046 3232 2375 1790 1648 2294 1766 1348 1868 898 2175 1143 1440 2193 2367 2500 2321 1828 1461 2556 1799 2141 3246 1017 1774 1731 1932 1204 492 1074 2013
-184 -37 -397 -181 -224 -162 39 20 -82 169 -1137 -4545 231 -247 142 19 381 130 215 -104 274 -56 91 14 185 78 1 -56 71 478 250 182 221 135 -90 -114 -330 -16 -21 136 187 -9 105 -12 28 -16 117 -209 74
-369 -255 -342 -318 -638 -138 -230 -374 -408 139 -1268 -2591 -1019 -1413 -569 -330 -1991 -109 -124 -348 -645 -462 -267 -481 -495 -602 -365 -587 -169 -3812 -202 -58 -143 -176 -188 -105 -150 -188 -176 -98 -323 -125 -133 -104 -67 -96 -258 -371 38
727 1344 288 417 63 176 299 360 2569 1210 772 711 336 1264 301 203 1500 540 1847 2628 1517 422 797 -1 766 197 95 217 202 167 437 906 1689 583 914 1255 308 2832 438 289 109 251 1548 593 186 245 736 137 514
-31 -208 -176 -221 -408 -95 -209 -143 -353 -26 3267 2301 -80 -418 -150 -548 -34 -556 -733 -209 938 -485 -470 -525 -395 -597 -312 -301 -126 -1400 -409 -229 30 -178 -415 -452 -406 -565 -228 -288 -364 -340 -365 -129 -298 -265 -413 -676 -148
362 3984 1075 568 1040 630 527 711 609 458 520 2924 460 607 349 784 669 1001 2299 1125 851 765 552 1704 424 692 954 990 339 967 455 529 399 177 448 202 302 442 315 402 484 92 308 315 391 551 557 704 260
1285 739 1610 1281 1764 1296 825 782 516 498 1159 4331 728 636 859 758 679 1065 1702 692 830 1233 1384 2518 1089 1575 1344 1377 516 1142 516 572 936 427 440 -9 941 1024 547 338 1782 167 994 480 431 455 478 903 343
1425 997 1497 1514 3714 669 1509 1148 1341 905 692 1365 564 609 758 1599 1404 1621 2846 701 1523 2246 1412 2650 1412 2108 1540 1586 1831 3886 1514 1058 1318 1577 1803 1991 1510 1428 892 1414 1459 995 775 1495 1170 1214 1447 2540 1152
493 618 743 482 234 21 2123 695 214 54 371 -1007 350 379 815 -1 417 589 391 473 90 509 706 420 1156 348 242 585 492 427 1067 84 343 3002 1486 635 589 2563 1607 1129 2055 359 1513 421 252 301 508 973 1054
1280 1804 1691 3117 2291 1461 1651 1411 624 1089 2122 1745 1285 1012 1681 1635 1649 1622 4616 1547 1171 1850 1630 2287 2077 1501 1156 1473 2183 1933 1192 1204 1267 883 1516 1383 828 890 1221 866 -28 893 1112 1480 1043 907 813 1082 1248
1628 1046 1242 1757 897 1446 1280 1181 1634 1114 4329 3904 1210 1755 967 1339 1331 924 1398 1533 1298 1175 1170 859 1042 2025 960 1729 1210 1433 1561 1584 1601 1523 1947 2821 1252 2333 1674 2056 1142 1739 2937 1365 1142 1351 1295 1879 2169
181 36 -2611 398 1403 1145 267 223 193 163 48 806 945 1372 -15 932 270 98 398 65 218 841 247 250 61 109 394 1364 818 176 1113 198 503 113 522 1092 2464 477 199 44 170 615 747 65 1249 705 1583 180 5
497 429 460 719 1091 482 378 437 484 667 1247 2586 503 559 572 565 1094 733 2372 469 875 696 474 707 549 727 604 551 514 4319 312 479 416 425 384 235 432 578 354 199 425 422 75 348 473 586 406 595 353
1359 1669 1059 1338 564 1126 1016 1450 1595 1515 1497 4624 2405 1632 940 1731 3573 1692 2588 1397 2744 1526 2018 699 1340 2565 1737 2138 1515 1679 1882 1929 1852 1817 2094 1670 1126 1627 1700 2329 2028 1719 1566 1068 2068 2417 1112 2066 2208
316 1228 386 288 437 841 783 953 688 509 536 423 1363 1090 557 572 551 778 675 134 1105 1489 2245 138 214 1525 225 905 217 530 1058 959 267 633 1188 904 1939 233 291 515 893 646 4367 658 937 203 1052 1011 729
1450 747 647 688 530 598 583 442 1074 1080 1248 2848 917 676 1117 367 996 799 1737 1193 1594 1461 1626 1406 520 1386 253 951 557 3562 1526 2005 2318 1112 552 1285 919 2018 754 996 3013 1549 960 693 1025 847 882 1091 396
415 1360 227 1408 2491 1104 1749 2692 1006 1086 156 -779 1256 1426 687 1340 386 937 784 1422 557 1138 2000 1040 1152 1131 374 1040 1273 -1015 1319 1247 1293 784 824 1198 1617 2458 1098 703 828 1542 1479 1442 1493 2220 839 1201 624
91 76 -295 -279 -1020 -754 -339 162 -501 -819 -2657 -1208 60 267 313 122 146 -221 589 -248 -1186 -929 506 -458 85 437 321 -437 355 -3014 -516 -380 -196 -68 -431 -596 -255 181 18 457 94 72 237 -46 -3 -4 -189 -177 139
328 356 369 914 1075 274 927 326 526 415 1330 -315 1015 352 4682 220 335 180 1268 101 313 548 406 486 655 880 281 475 441 547 662 439 398 489 314 419 145 151 309 259 94 321 342 479 249 869 231 -262 263
-64 341 208 442 441 533 131 262 309 35 1953 4042 108 506 103 653 238 320 -280 104 997 428 270 -75 132 -164 513 458 96 -1212 412 -60 109 -294 67 647 -105 185 -56 -192 52 69 57 118 -34 92 209 353 164
2631 2604 1816 2253 3060 2616 2554 2058 3274 3851 2337 3297 1988 1890 1657 2362 2860 2893 1845 3270 2807 1960 2671 2160 3109 3140 2395 2147 4043 2563 1589 3329 2464 1848 1710 1036 1608 2043 1268 2612 2150 3757 1783 2292 3928 2645 2749 2918 2161
21 120 69 253 -30 14 -34 71 -206 204 -235 2815 -77 309 167 113 96 273 -429 240 15 208 -20 -103 -161 82 248 79 26 3850 -171 -5 -84 10 211 -58 166 -294 30 55 -78 60 27 112 -58 151 30 -49 267
1433 1156 774 1222 570 1424 339 2100 -36 347 -900 -294 98 -522 -210 829 -43 932 1691 333 847 -161 1298 331 1927 666 733 455 595 529 434 1132 1174 1057 584 984 1641 1155 1847 1557 1193 2201 663 854 942 -68 1440 1175 987
